,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH600018,0.05786343127605061,0.9583333333333334,,,,SH600018,上港集团,2026-06-02,0.0039062179,0.01562508,0.24999666,0.009765649,0.62499833,0.0019532132,0.125005,-0.0039062179,-0.24999666,0.996109,1.0097276,0.9941634,1.0023687,0.9884925,1.0023015,0.97238207,0.96892977,0.98273873,0.99102414,0.99113923,0.9918297,0.98009205,0.9845416,0.011345214,0.007805685,0.0071025207,0.018252915,0.016890373,0.0062140357,0.00055096514,7.7870485e-05,0.0016151422,-0.00017214844,0.7500015,0.0456707,0.004207158,0.60681844,0.03168309,-0.003452234,0.0063814274,0.0074305534,-0.0035116198,0.020536765,1.0097276,1.0097276,1.0097276,1.0097276,1.0177854,0.9743606,0.9743606,0.97027844,0.9450412,0.9450412,1.0,0.99815875,0.99815875,0.9947066,0.99815875,0.9797468,0.98688143,0.9838895,0.9592635,0.97123134,0.9,0.95,0.9,0.93333334,0.8333333,0.7249519,0.7249519,0.75341344,0.84961843,0.75550723,1.0,1.0,1.0,1.0,0.11666667,0.6,0.8,0.05,0.26666668,0.6333333,0.4,0.2,0.95,0.73333335,-0.51666665,0.9363404,0.6930344,0.3455405,0.48705304,0.4568936,0.7309595,0.69704133,0.5776689,0.27842808,-0.08348317,0.4,0.3,0.35,0.4,0.4,0.4,0.5,0.45,0.46666667,0.51666665,0.0,-0.2,-0.1,-0.06666667,-0.11666667,0.6666677,0.4791671,0.6176471,0.5818184,0.52043605,0.33333233,0.5208329,0.3823529,0.41818157,0.47956395,0.33333534,-0.041665804,0.23529422,0.16363685,0.040872093,0.9186855,0.81778127,0.89069104,0.84310436,0.8637807,0.20030852,0.17724806,0.18636072,0.26875606,0.27489695,1.4098705,1.4125127,1.1822631,1.0538388,1.1706322,0.70647204,0.47067884,0.43802363,0.5329433,0.4508878,0.29352796,0.5293212,0.5619764,0.46705672,0.5491122,0.41294408,-0.058642335,-0.12395272,0.06588658,-0.09822443,2.2049415451429613
1,SZ000333,0.06341632655704131,1.0,,,,,,2026-06-02,0.016490266,0.019320766,0.85349965,0.0023382113,0.121020645,0.0004922874,0.025479706,0.014644342,0.7579587,0.9837772,1.0023003,0.98329294,0.9949782,0.96308064,0.98063874,0.98184085,0.94311845,0.92204005,0.97853094,0.9767279,0.9786844,0.9748562,0.9478611,0.017185826,0.013806731,0.013059584,0.013155163,0.03079732,0.009549664,0.00088356447,0.00018622703,0.0006719836,0.0014498584,0.7719257,0.037541028,0.007116964,0.20222114,0.67596656,0.002369712,0.019296035,0.01954641,0.015400048,0.00936813,1.0023003,1.0066679,1.0101755,1.0101755,1.0101755,0.95036393,0.95036393,0.95036393,0.9423915,0.8688906,0.9912939,0.98717695,0.9893835,0.9866919,0.97451705,0.9662832,0.9656049,0.96836525,0.9633725,0.9241436,1.0,1.0,0.95,0.96666664,0.98333335,0.95570964,0.88157463,0.82987505,0.8498844,0.92797935,1.0,0.2,0.45,0.6333333,0.81666666,0.6,0.8,0.9,0.033333335,0.3,0.4,-0.6,-0.45,0.6,0.51666665,0.34331086,0.47674015,0.45522448,0.5965207,0.3477835,0.51539505,0.44570976,0.37695676,0.40387282,0.108570166,0.8,0.5,0.55,0.53333336,0.53333336,0.2,0.4,0.4,0.43333334,0.45,0.6,0.1,0.15,0.1,0.083333336,0.79271585,0.60439813,0.55014217,0.6184303,0.5740136,0.20728415,0.39560187,0.44985783,0.38156968,0.42598638,0.5854317,0.20879628,0.10028436,0.23686062,0.14802721,1.1912049,1.127362,1.2603059,1.1899928,1.0882674,0.32055986,0.24449755,0.24730806,0.24647912,0.3555527,0.7797957,0.95664537,0.80313224,0.8484481,1.7479559,0.5240375,0.4298552,0.4575996,0.5083419,0.49732783,0.4759625,0.5701448,0.54240036,0.4916581,0.50267214,0.04807501,-0.14028959,-0.08480075,0.016683793,-0.0053443275,2.1254310014253655
2,SH600919,0.063752242986647,0.9166666666666666,,,,SH600919,江苏银行,2026-06-02,0.010544869,0.017574707,0.6000026,0.0043936484,0.24999839,0.0026361889,0.14999904,0.008787409,0.5000032,0.9895652,1.0043478,0.9869565,0.99769634,0.9604989,0.97557175,0.9823285,0.94750524,0.9121622,0.9821206,0.9761434,0.9761954,0.97520787,0.9556653,0.0133303935,0.012041711,0.009721601,0.011476917,0.023294577,0.008212079,0.0023908531,0.00012270815,0.00032711332,0.0011300783,0.94876873,0.36136058,0.0055762115,0.062957525,0.7178063,0.0014552798,0.013097728,0.022638863,0.020048974,0.010997425,1.0043478,1.0043478,1.0043478,1.0043478,1.0043478,0.95194757,0.95194757,0.95194757,0.9396462,0.8978964,0.9920998,0.98347193,0.9819127,0.9823285,0.97733885,0.96933466,0.9690228,0.96933466,0.9690228,0.9393971,1.0,1.0,1.0,1.0,1.0,0.917027,0.917027,0.917027,0.93280226,0.95915693,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.8,0.06666667,0.083333336,0.8,0.4,0.2,0.93333334,0.9166667,0.44721422,0.46831894,0.2573419,0.2818811,-0.0073405006,0.15724504,0.31200778,0.20537017,0.41628888,0.061619285,0.8,0.6,0.45,0.5,0.48333332,0.0,0.3,0.5,0.46666667,0.45,0.8,0.3,-0.05,0.033333335,0.033333335,1.0,0.6556293,0.56204385,0.61609185,0.59746253,0.0,0.34437075,0.43795618,0.38390815,0.4025375,1.0,0.3112585,0.12408766,0.23218372,0.19492503,1.038601,0.9557651,0.8716147,0.83386844,0.8315628,0.124891244,0.17070395,0.18856087,0.19071718,0.22426324,0.6422327,0.6536845,0.7120214,0.7034495,1.301339,0.6003376,0.5407658,0.5591463,0.5282946,0.49135745,0.39966238,0.45923415,0.44085374,0.4717054,0.50864255,0.20067523,0.08153167,0.118292525,0.056589205,-0.0172851,2.069737463836856
3,SH601988,0.05660534589070074,0.9166666666666666,,,,SH601988,中国银行,2026-06-02,0.006745352,0.021922452,0.30769148,0.013490821,0.61538833,0.001686279,0.07692018,-0.0050591906,-0.23077668,0.99329984,1.0134004,0.9916249,1.0043472,0.9896306,0.97602075,0.963059,0.96953994,0.89565784,0.98535323,0.98120546,0.9710953,0.97215384,0.95397496,0.010908286,0.012842384,0.014868744,0.013312867,0.02989277,0.0060272072,0.0030401219,0.002217142,0.00044710064,0.0013387279,0.76323664,0.5136912,0.77822727,0.087411605,0.6117192,0.0025923492,0.0051139854,0.00784185,0.021363191,0.0065325527,1.0134004,1.0134004,1.0134004,1.0134004,1.0134004,0.9644614,0.9480345,0.9396685,0.9396685,0.8860375,0.99429685,0.9902787,0.98263127,0.98263127,0.9783539,0.9784835,0.9725211,0.95567083,0.9604667,0.9224887,1.0,1.0,1.0,1.0,1.0,0.7261812,0.7949935,0.81825477,0.81825477,0.89478546,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.2,0.46666667,0.016666668,0.4,0.8,0.8,0.53333336,0.98333335,0.47040614,0.5322335,0.6886121,0.4105117,0.10195366,0.2430582,0.52937233,0.4724191,0.4943749,0.38884225,0.6,0.7,0.55,0.46666667,0.5,0.4,0.3,0.35,0.46666667,0.4,0.2,0.4,0.2,0.0,0.1,0.61764723,0.6193549,0.62895924,0.56932145,0.6129033,0.3823528,0.38064507,0.37104073,0.43067855,0.38709673,0.23529443,0.23870985,0.25791854,0.13864289,0.22580656,0.8943636,0.8667172,0.7776123,0.7093387,0.76202136,0.11502573,0.1286213,0.15906127,0.17654976,0.24872893,0.20282193,0.5188774,0.7594729,0.8296737,1.40823,0.5801299,0.5533318,0.53563744,0.54892284,0.48803434,0.41987005,0.4466682,0.46436253,0.45107716,0.5119657,0.16025989,0.106663615,0.071274914,0.09784566,-0.023931341,2.004785242621948
4,SH601838,0.05920034049139788,0.9583333333333334,,,,SH601838,成都银行,2026-06-02,0.021152845,0.02379695,0.8888889,0.0026441056,0.11111111,0.0,0.0,0.018508738,0.7777778,0.97928536,1.0025893,0.97928536,0.9969122,0.9558233,0.97042716,0.99160284,0.8944871,0.86272365,0.9701351,0.9654984,0.9708288,0.96110505,0.9246015,0.020323453,0.01552627,0.014263579,0.026488971,0.041726332,0.012340262,0.0023565323,-0.0008751339,0.0014540514,0.0020706025,0.9217089,0.21116598,0.13175285,0.23352376,0.75105697,0.005184365,0.023897223,0.037484977,0.017811203,0.01431576,1.0025893,1.0025893,1.0025893,1.0025893,1.0025893,0.9440395,0.94391435,0.94391435,0.8865999,0.85698706,0.9851041,0.97320193,0.9813801,0.9813801,0.9705732,0.9538518,0.9538518,0.95553124,0.9510771,0.8870391,1.0,1.0,1.0,1.0,1.0,0.95577556,0.95586985,0.95586985,0.97767615,0.9822164,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.75,0.033333335,0.016666668,0.8,0.5,0.25,0.96666664,0.98333335,0.88736624,0.5756392,0.33455956,0.1674567,0.0275429,0.32335815,0.3100919,0.04998701,0.4064674,0.26604417,0.8,0.6,0.45,0.56666666,0.55,0.2,0.4,0.55,0.43333334,0.45,0.6,0.2,-0.1,0.13333334,0.1,0.9230778,0.6708863,0.5254988,0.6913907,0.64664584,0.07692217,0.32911372,0.4745012,0.30860928,0.3533542,0.84615564,0.34177253,0.050997615,0.38278142,0.29329166,0.7647662,0.6416447,0.6320668,0.697645,0.6953285,0.20932569,0.20224898,0.1576623,0.2646027,0.24594279,0.86415243,0.96161187,0.9365383,1.3008039,1.2720226,0.86007273,0.6226074,0.5625372,0.53461266,0.49858394,0.13992728,0.37739256,0.43746284,0.4653873,0.5014161,0.72014546,0.24521488,0.12507434,0.06922536,-0.0028321382,1.8988134877525278
5,SH601939,0.04682962020460423,1.0,,,,SH601939,建设银行,2026-06-02,0.011928395,0.024850884,0.47999883,0.012922489,0.5200012,0.0,0.0,-0.0009940937,-0.04000235,0.9882122,1.0127702,0.9882122,1.0030612,1.0125985,0.97519684,0.97716534,0.92834646,0.87401575,0.99267715,0.9918504,0.9736811,0.96828085,0.9400853,0.009938906,0.0127884485,0.021788301,0.020742623,0.03434603,-0.00086614984,0.0013528991,0.0030907001,0.0017411301,0.0018056526,0.018986676,0.10259037,0.7042633,0.54605556,0.84297585,0.009055122,0.002061551,-0.0030427556,0.006472772,0.006647943,1.0265305,1.0265305,1.0265305,1.0265305,1.0265305,0.9724528,0.9585271,0.9321092,0.92048,0.8651861,1.0007874,1.0007874,0.9929134,0.99031496,0.9673228,0.9877953,0.98527557,0.9531496,0.9531496,0.9090552,0.8,0.8,0.9,0.93333334,0.96666664,0.50940025,0.6098655,0.7190203,0.7498316,0.83556616,0.2,0.6,0.8,0.8666667,0.93333334,0.6,0.2,0.2,0.033333335,0.016666668,-0.4,0.4,0.6,0.8333333,0.9166667,0.19432698,0.3855459,0.63506854,0.5800166,0.1853128,-0.12749574,0.46878293,0.39613348,0.5204532,0.32724395,0.4,0.6,0.5,0.53333336,0.6,0.6,0.4,0.5,0.46666667,0.4,-0.2,0.2,0.0,0.06666667,0.2,0.38732374,0.61371845,0.55967075,0.62638885,0.616959,0.61267626,0.38628158,0.44032925,0.37361115,0.383041,-0.22535251,0.22743684,0.119341515,0.25277773,0.23391798,1.0765598,1.0978494,0.94687104,0.92467904,0.921113,0.19112235,0.26000082,0.27252957,0.3082866,0.27405134,0.1570184,0.6509922,0.7250944,0.93930936,0.89059377,0.3774864,0.527074,0.4563899,0.49777085,0.4841992,0.6225136,0.47292602,0.5436101,0.50222915,0.51580083,-0.24502717,0.054147966,-0.08722019,-0.0044582887,-0.03160162,1.8911840832718305
6,SH601059,0.042049768179206796,0.875,,,,SH601059,信达证券,2026-06-02,-0.00409362,0.012280697,-0.33333778,0.0011695357,0.09523366,0.007017541,0.5714286,0.0017543853,0.14285715,1.0041105,1.0052848,0.9929536,0.99913794,1.0185508,1.0069566,0.9924638,0.99536234,1.0150725,1.005913,1.0092753,1.0021449,0.9962319,0.994,0.005988163,0.0063504223,0.011514755,0.013201665,0.02032389,-0.002318843,-0.0011945582,0.00076538924,0.0010060772,9.100582e-06,0.37488273,0.3243552,0.15464053,0.4500978,6.115395e-05,-0.0012753574,-0.00389986,-0.009416147,-0.010820023,0.0057315123,1.0209582,1.0280635,1.0280635,1.0280635,1.0302254,0.9929536,0.9929536,0.966854,0.966854,0.9482422,1.0106667,1.0143769,1.0105507,1.0078841,1.0157682,1.0004637,1.0042899,0.9971015,0.98608696,0.97333336,0.2,0.1,0.35,0.56666666,0.575,0.25161532,0.20069495,0.5415172,0.5415172,0.63132215,0.2,0.2,0.6,0.73333335,0.11666667,1.0,1.0,0.4,0.6,0.21666667,-0.8,-0.8,0.2,0.13333334,-0.1,0.00035316727,-0.16925558,0.54089254,0.69131196,0.44117963,-0.19015978,-0.35055104,0.496888,0.4656857,0.29792508,0.2,0.4,0.45,0.43333334,0.45,0.8,0.6,0.55,0.53333336,0.51666665,-0.6,-0.2,-0.1,-0.1,-0.06666667,0.25,0.44999975,0.5226479,0.5106383,0.48414636,0.75,0.55000025,0.47735208,0.4893617,0.51585364,-0.5,-0.10000047,0.045295835,0.02127658,-0.031707272,1.5263226,1.4879001,1.2942593,1.0900226,1.0067922,0.46130008,0.42392746,0.54534143,0.53850675,0.46295407,0.61774886,0.5541886,1.3085722,1.463922,1.604916,0.4532494,0.33644384,0.50093645,0.5153151,0.45820478,0.5467506,0.66355616,0.49906352,0.48468488,0.54179525,-0.09350119,-0.32711235,0.0018729408,0.030630259,-0.08359045,1.8496254478304224
7,SH601398,0.04593037399942549,0.875,,,,SH601398,工商银行,2026-06-02,0.0054795113,0.016438283,0.33333844,0.009588977,0.58333206,0.001369794,0.083329506,-0.0027396719,-0.16666411,0.99455035,1.0095367,0.993188,1.0015578,0.9781333,0.98933333,0.9919999,0.99306667,0.9429333,0.98143995,0.9786133,0.98344,0.9896711,0.98455995,0.017014107,0.01189506,0.010457575,0.013118259,0.01878867,0.00954668,0.002214141,-0.00044070286,-0.0009934596,0.0003385089,0.7870937,0.317606,0.06215811,0.4444774,0.099002905,-0.0005333203,0.011423063,0.0207467,0.024734076,0.005454013,1.0095367,1.0095367,1.0095367,1.0223874,1.0263726,0.9521374,0.9521374,0.9521374,0.9521374,0.93493634,0.9957333,0.9857066,0.99466664,1.0002133,1.0,0.9678933,0.97098666,0.9765333,0.9781333,0.97290665,1.0,1.0,1.0,0.78333336,0.80833334,0.8338531,0.8338531,0.8338531,0.68131876,0.7115742,1.0,1.0,1.0,0.1,0.33333334,0.6,0.8,0.9,0.93333334,0.06666667,0.4,0.2,0.1,-0.8333333,0.26666668,0.5960144,0.38917145,0.3123223,-0.18753684,-0.0056157955,0.25071725,0.20599262,-0.008754541,0.077928856,0.035824027,0.6,0.6,0.6,0.53333336,0.55,0.4,0.4,0.4,0.43333334,0.4,0.2,0.2,0.2,0.1,0.15,0.68141556,0.5609754,0.52491707,0.51501155,0.5577131,0.31858447,0.43902463,0.4750829,0.48498842,0.4422869,0.3628311,0.12195075,0.049834166,0.030023128,0.11542616,1.0103705,0.878951,0.9237951,0.8596486,0.9314412,0.15153469,0.1869108,0.18096456,0.1893435,0.25204128,0.79368985,1.0540278,0.8897682,0.89776003,1.0876838,0.70505714,0.5724901,0.50411505,0.53221184,0.48937175,0.29494283,0.4275099,0.49588498,0.46778813,0.5106283,0.41011432,0.14498018,0.008230044,0.06442372,-0.021256529,1.8232981026301172
8,SH601916,0.05062125975423915,0.8333333333333334,,,,SH601916,浙商银行,2026-06-02,0.0032679762,0.013071905,0.25,0.0065359524,0.5,0.0032679762,0.25,0.0,0.0,0.99674267,1.0065147,0.99348533,1.0000383,0.9670588,0.98117644,0.9670588,0.9835294,0.9647059,0.98070586,0.97482353,0.9762353,0.9740392,0.98141176,0.017242434,0.013219827,0.009743392,0.009216715,0.016748557,0.010352949,0.0028377918,0.0001238391,0.00026539312,-0.00047254993,0.9013035,0.42239714,0.0056540985,0.064258225,0.24279538,-0.0014117658,0.0124064265,0.022588253,0.022112604,0.03252847,1.0065147,1.0065147,1.0065147,1.0065147,1.0253336,0.963451,0.963451,0.963451,0.9614467,0.95438975,0.9981176,0.98070586,0.98117644,0.98117644,1.0014118,0.9647059,0.9665882,0.9670588,0.9665882,0.9670588,1.0,1.0,1.0,1.0,0.8,0.8487202,0.8487202,0.8487202,0.855448,0.6429062,1.0,1.0,1.0,1.0,0.15,0.6,0.8,0.9,0.23333333,0.38333333,0.4,0.2,0.1,0.76666665,-0.23333333,0.88536537,0.8642567,0.7190923,0.65617406,0.61524767,0.433183,0.51593226,0.4975362,0.44252798,-0.05340461,0.6,0.3,0.3,0.26666668,0.33333334,0.2,0.4,0.35,0.36666667,0.4,0.4,-0.1,-0.05,-0.1,-0.06666667,0.9375,0.6818182,0.6944444,0.5744681,0.5510204,0.0625,0.3181818,0.30555555,0.42553192,0.4489796,0.875,0.36363637,0.3888889,0.14893617,0.10204082,0.78696674,0.6103017,0.56922716,0.5233317,0.6758513,0.3359069,0.29699826,0.226528,0.20278153,0.31337953,1.3533573,1.7256995,1.8192929,1.9296392,2.019305,0.73005855,0.6010372,0.57213944,0.55567425,0.49663875,0.26994145,0.39896277,0.42786056,0.44432577,0.5033612,0.46011707,0.20207445,0.14427887,0.11134848,-0.006722509,1.8161254243697371
9,SH600887,0.0422735940333743,0.875,,,,SH600887,伊利股份,2026-06-02,-0.0033395824,0.011873792,-0.28125662,0.0063079046,0.53124607,0.0022263045,0.18749736,-0.0074211825,-0.6250053,1.0033507,1.0096798,0.99776626,1.0018739,0.98957366,1.013775,1.0223347,0.95308745,0.95383245,0.99329716,0.99154717,1.0102555,0.9924905,0.9845232,0.015104931,0.013845956,0.022677729,0.034924287,0.027503338,0.005510389,0.0004897653,-0.002868974,0.0017341203,0.0005442063,0.3327109,0.011469422,0.560173,0.19107553,0.11941425,-0.0043179397,0.0062488983,0.016999746,-0.017635204,-0.00057724497,1.0096798,1.0193571,1.0573347,1.0573347,1.0573347,0.9642565,0.9642565,0.9642565,0.9355903,0.9355903,1.002827,1.002827,1.0291882,1.0246443,1.0061045,0.9864469,0.97751224,0.9907657,0.94958985,0.95673805,0.6,0.7,0.35,0.53333336,0.75,0.7868977,0.64869523,0.38401577,0.52905667,0.52905667,1.0,0.1,0.25,0.5,0.75,0.6,0.8,0.9,0.16666667,0.5833333,0.4,-0.7,-0.65,0.33333334,0.16666667,-0.041728325,-0.25693056,0.26231778,0.39688396,0.40712965,0.23350637,-0.11057463,0.10166082,0.36404827,0.14688586,0.6,0.5,0.35,0.4,0.5,0.4,0.5,0.65,0.56666666,0.46666667,0.2,0.0,-0.3,-0.16666667,0.033333335,0.5777896,0.44237006,0.43590516,0.5831181,0.5496819,0.42221037,0.55762994,0.56409484,0.41688192,0.45031807,0.15557927,-0.1152599,-0.12818968,0.16623615,0.09936385,1.4571172,1.3273579,1.4342672,1.5277144,1.2172514,0.2848397,0.28745297,0.41610298,0.855982,0.70538014,1.1895211,1.0889742,1.2622967,1.8942231,2.141856,0.43995604,0.50836116,0.24953745,0.4955439,0.4936299,0.560044,0.49163884,0.75046253,0.5044561,0.50637007,-0.12008795,0.016722314,-0.5009251,-0.008912195,-0.012740176,1.7748889802917245
