,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-06-15,SH600000,0.011628283029583488,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260615_13,3db3918c1a954dcb954b700190c52550,0.014,,,
1,2026-06-15,SH600018,0.01457554753869772,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
2,2026-06-15,SH600016,-0.08895856142044067,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
3,2026-06-15,SH600015,0.007966077886521816,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
4,2026-06-15,SH600011,-0.08435951173305511,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
5,2026-06-15,SH600010,0.05103643238544464,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
6,2026-06-15,SH600009,-0.03803257644176483,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
7,2026-06-15,SH600000,0.027319172397255898,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
8,2026-06-15,SZ302132,-0.036983732134103775,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
9,2026-06-15,SZ301269,-0.12293940037488937,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
10,2026-06-15,SZ301236,-0.1405310332775116,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
11,2026-06-15,SZ300999,-0.08037009835243225,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
12,2026-06-15,SH600019,0.024438418447971344,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
13,2026-06-15,SZ300979,-0.08280343562364578,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
14,2026-06-15,SZ300866,0.03281048312783241,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
15,2026-06-15,SZ300832,-0.17129765450954437,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
16,2026-06-15,SZ300803,0.016170207411050797,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
17,2026-06-15,SZ300782,0.10568402707576752,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
18,2026-06-15,SZ300760,0.014272773638367653,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
19,2026-06-15,SZ300759,-0.05498545244336128,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
20,2026-06-15,SZ300750,-0.015955884009599686,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
21,2026-06-15,SZ300661,0.03581218048930168,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
22,2026-06-15,SZ300628,-0.0340070016682148,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
23,2026-06-15,SZ300502,-0.040469083935022354,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
24,2026-06-15,SZ300498,-0.01130114495754242,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
25,2026-06-15,SZ300896,-0.09963146597146988,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
26,2026-06-15,SZ300476,-0.024496810510754585,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,dc927b8712d44614a2e7258ff1276b16,0.064,,,
27,2026-06-15,SH600023,-0.030413569882512093,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
28,2026-06-15,SH600026,0.29491493105888367,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
29,2026-06-15,SH600219,-0.17027422785758972,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
30,2026-06-15,SH600196,0.012124595232307911,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
31,2026-06-15,SH600188,0.1713632047176361,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
32,2026-06-15,SH600183,0.06582534313201904,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
33,2026-06-15,SH600176,-0.10707812756299973,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
34,2026-06-15,SH600161,-0.05512566119432449,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
35,2026-06-15,SH600160,-0.31000056862831116,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
36,2026-06-15,SH600150,-0.09700490534305573,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
37,2026-06-15,SH600115,0.04919875040650368,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
38,2026-06-15,SH600111,0.03780543431639671,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260615_13,af5faeb253a445f09a7c9bf2a8bec166,0.056,,,
