,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
84,SH601618,0.001767614260726589,0.8095238095238095,0.0,-0.010722605511546135,0.010722605511546135,SH601618,中国中冶,2026-05-11,0.0,0.010100949,0.0,0.0067340015,0.6666702,0.003366947,0.3333298,-0.0033670543,-0.33334044,1.0,1.006734,0.99663305,1.0004297,0.99740267,0.9948052,1.0181818,1.0129871,1.0181818,0.99636364,0.99116886,0.9967533,1.0025975,1.0261039,0.0056906077,0.008675305,0.008833374,0.0135738375,0.032248605,0.0031168729,0.002235335,-0.00064642116,-0.0010979009,-0.0012112306,0.74999934,0.6085933,0.18743294,0.50701725,0.43026072,-0.0025973958,-0.0012278665,0.00938773,0.013322135,0.009627391,1.006734,1.006734,1.0145333,1.0371336,1.1344843,0.98701304,0.97353846,0.97353846,0.97353846,0.97353846,1.0,1.0,1.0025975,1.0109091,1.0550649,0.9932468,0.98545456,0.989091,0.99376625,0.99948055,0.8,0.9,0.6,0.46666667,0.25,0.6585362,0.7971414,0.64548457,0.41609406,0.16441272,0.6,0.8,0.25,0.033333335,0.38333333,0.2,0.4,0.7,0.8,0.9,0.4,0.4,-0.45,-0.76666665,-0.51666665,0.5692022,0.61743414,0.28910694,0.6682881,0.85427207,-0.13529117,0.116939574,0.2503505,0.28359044,0.18494084,0.4,0.4,0.3,0.36666667,0.43333334,0.2,0.4,0.45,0.43333334,0.46666667,0.2,0.0,-0.15,-0.06666667,-0.033333335,0.55555403,0.5416663,0.41025633,0.46913564,0.48547715,0.44444597,0.4583337,0.5897437,0.53086436,0.51452285,0.11110805,0.08333261,-0.17948735,-0.061728735,-0.029045708,0.90697473,0.7964124,0.7607498,0.8645084,1.5221618,0.15702367,0.18382788,0.15248218,0.24254578,0.97297925,0.93258595,0.6896766,0.96188456,1.2037065,1.3787774,0.68119484,0.5835824,0.4920498,0.47001463,0.46475253,0.31880516,0.4164176,0.5079502,0.52998537,0.5352475,0.36238968,0.16716477,-0.015900398,-0.059970755,-0.070494965
85,SZ000063,0.00138503948271812,0.23809523809523808,-0.026082933,-0.02837827056646347,0.02837827056646347,,,2026-05-11,-0.0022958666,0.023724414,-0.09677232,0.0073979455,0.31182837,0.014030602,0.5913993,0.00433679,0.18279861,1.0023011,1.0097162,0.9859371,0.9974484,0.9312128,0.95473975,0.8703626,0.84172374,0.9480882,0.9800036,0.95770675,0.93552506,0.902674,0.9202612,0.024657281,0.029830102,0.032536704,0.054809894,0.04982983,0.013424122,0.00800239,0.004542297,0.00572249,-0.000499499,0.74100554,0.6596922,0.68213767,0.84479994,0.030647157,-0.0068518133,0.0062824683,0.021323102,0.01434985,0.09447401,1.0097162,1.0097162,1.0097162,1.0097162,1.0097162,0.91280377,0.9036,0.85757655,0.81309396,0.81309396,0.9957071,0.99012583,0.9593943,0.94430953,0.956943,0.97008455,0.93100953,0.9084063,0.8355953,0.87506205,1.0,1.0,1.0,1.0,1.0,0.8997432,0.9084388,0.93613684,0.9505848,0.9505848,1.0,1.0,1.0,1.0,1.0,0.2,0.3,0.05,0.13333334,0.56666666,0.8,0.7,0.95,0.8666667,0.43333334,0.62124723,0.6963544,0.6819946,0.87507474,0.5466598,0.7514424,0.7924257,0.85299295,0.78767204,0.35556692,0.8,0.6,0.6,0.56666666,0.53333336,0.2,0.4,0.4,0.4,0.43333334,0.6,0.2,0.2,0.16666667,0.1,0.92961264,0.63348645,0.69944376,0.6745575,0.5282841,0.070387356,0.36651358,0.30055627,0.32544252,0.47171593,0.8592253,0.26697287,0.3988875,0.34911498,0.056568153,0.9279043,0.8374828,0.75324327,0.61338747,0.56373066,0.2621573,0.23082308,0.2924171,0.3156541,0.2491124,1.1714008,0.9416221,1.3193344,1.4528129,1.367629,0.6503102,0.43242076,0.53808457,0.5479156,0.51356846,0.3496898,0.56757927,0.46191546,0.45208442,0.48643154,0.3006204,-0.1351585,0.076169096,0.09583117,0.027136905
86,SH601658,0.0010357949060814228,0.7142857142857143,-0.004360497,0.028899244964122772,0.028899244964122772,SH601658,邮储银行,2026-05-11,0.003976133,0.0119284,0.33333334,0.0019881155,0.16667075,0.005964151,0.49999592,0.007952169,0.66665846,0.9960396,1.0019802,0.9900991,0.9944696,1.0188954,1.0218024,1.0,0.9941861,1.0101744,0.9994186,1.0116279,1.0092297,1.0092539,1.0054022,0.0030140267,0.01340927,0.014141519,0.012205508,0.015041172,-0.0011627942,-0.0039993003,0.0004098153,0.000117377625,0.00012208645,0.37209302,0.8153972,0.029393567,0.0071673836,0.020094233,0.0029069856,0.0063689286,-0.013122925,-0.010955879,-0.009003711,1.0147758,1.0347228,1.0438613,1.0438613,1.0438613,0.9900991,0.9900991,0.9804493,0.9804493,0.9645891,1.0017442,1.0252907,1.0247093,1.0223838,1.022093,0.99680233,0.9994186,0.99680233,1.0,0.9936047,0.6,0.3,0.325,0.23333333,0.36666667,0.40122664,0.22187538,0.30831182,0.30831182,0.44669986,0.2,0.3,0.45,0.6333333,0.81666666,1.0,1.0,0.15,0.43333334,0.48333332,-0.8,-0.7,0.3,0.2,0.33333334,0.9675515,-0.32708943,0.29275972,0.35323352,-0.106687985,-0.2968559,-0.3238737,0.52141595,0.5343025,0.103955925,0.2,0.3,0.35,0.4,0.43333334,0.8,0.7,0.6,0.56666666,0.53333336,-0.6,-0.4,-0.25,-0.16666667,-0.1,0.15789473,0.3255803,0.5,0.51265806,0.4899713,0.84210527,0.6744197,0.5,0.48734194,0.51002866,-0.68421054,-0.34883937,0.0,0.025316129,-0.020057376,1.0516115,0.9660921,1.0110174,1.0560226,1.1433593,0.26882258,0.21488547,0.30931473,0.2851044,0.3198296,1.3502374,1.0010225,1.1018163,0.9129453,1.0602846,0.46903893,0.53454,0.49235922,0.47483456,0.47942796,0.5309611,0.46546,0.5076408,0.52516544,0.52057207,-0.061922137,0.06908,-0.015281577,-0.050330862,-0.041144073
87,SH600741,0.00016540109542351544,0.5714285714285714,-0.0011069775,0.04717713221907616,0.04717713221907616,SH600741,华域汽车,2026-05-11,-0.011456562,0.020185424,-0.5675661,0.0021822155,0.108108476,0.0065466464,0.32432544,-0.0070921313,-0.35134915,1.0115893,1.0137968,0.9933775,0.99834543,1.0573899,1.1346573,1.1092736,0.9862012,1.0137987,1.0153427,1.0561244,1.0931827,1.0801318,1.0618737,0.011054135,0.047125142,0.050199416,0.053499617,0.04484574,-0.0068984213,-0.0151878325,-0.0075722076,7.823325e-05,0.0007207361,0.97362095,0.9521331,0.7963716,0.00016572313,0.078778915,-0.0015459136,0.012220752,-0.021246694,-0.08126612,-0.083135374,1.060707,1.1390688,1.1456932,1.1456932,1.1456932,0.9933775,0.9933775,0.9933775,0.9575052,0.9575052,1.0222975,1.1015421,1.1337717,1.1297961,1.110266,1.0088327,1.0145679,1.0279257,1.0145679,1.0208641,0.2,0.1,0.05,0.13333334,0.1,0.09835991,0.04545582,0.0434789,0.22581036,0.22581036,0.2,0.1,0.3,0.53333336,0.76666665,1.0,1.0,1.0,0.13333334,0.56666666,-0.8,-0.9,-0.7,0.4,0.2,0.11212024,-0.7942798,-0.7501426,-0.037443515,0.16799767,0.31012237,-0.57683986,-0.24384591,0.30157074,0.09311956,0.0,0.0,0.25,0.4,0.43333334,1.0,1.0,0.75,0.6,0.56666666,-1.0,-1.0,-0.5,-0.2,-0.13333334,0.0,0.0,0.25972566,0.5174343,0.49076042,1.0,1.0,0.74027437,0.48256567,0.50923955,-1.0,-1.0,-0.4805487,0.034868646,-0.018479146,0.9536735,0.8056106,0.67149293,0.7061096,0.5381068,0.13744858,0.31180274,0.26817426,0.3743242,0.3172554,0.77611595,0.98218375,1.11285,2.0804303,2.2187393,0.36627403,0.59614044,0.53211975,0.54454124,0.50693333,0.63372594,0.40385956,0.46788025,0.45545876,0.49306664,-0.26745194,0.19228092,0.06423951,0.08908246,0.013866702
88,SH601878,9.942161338619621e-05,0.42857142857142855,0.0054545403,-0.030120333656668663,0.030120333656668663,SH601878,浙商证券,2026-05-11,0.013265278,0.02551016,0.5199998,0.0051020454,0.20000052,0.007142837,0.27999967,0.0153060695,0.59999895,0.9869084,1.0050353,0.97985905,0.993051,0.9918182,0.9636364,0.96636367,0.9836364,1.0636363,0.99290913,0.97809094,0.9739091,0.97178787,1.0097121,0.00523812,0.022075303,0.01680454,0.01719167,0.044547338,0.00072726794,0.006022041,0.0013766235,0.0005207805,-0.0021814392,0.04819234,0.6821588,0.23487948,0.071117245,0.7313791,0.005636348,-0.0051901094,0.013012967,0.020660784,0.05464032,1.007929,1.007929,1.007929,1.007929,1.0862355,0.97985905,0.93840647,0.93840647,0.9324337,0.9324337,0.9956364,0.9930909,0.9918182,0.9865455,1.064,0.9905455,0.9512727,0.96,0.9563637,0.97236365,1.0,1.0,1.0,1.0,0.53333336,0.71752805,0.88595116,0.88595116,0.894974,0.4393074,0.2,0.6,0.8,0.8666667,0.05,1.0,0.3,0.65,0.3,0.65,-0.8,0.3,0.15,0.56666666,-0.6,0.8382446,0.7097785,0.585192,0.44319582,0.03139237,0.8813659,0.840133,0.8104956,0.7381364,0.43389183,0.4,0.5,0.5,0.46666667,0.46666667,0.4,0.4,0.45,0.5,0.5,0.0,0.1,0.05,-0.033333335,-0.033333335,0.65517217,0.68867904,0.60220975,0.52922076,0.43613142,0.34482783,0.311321,0.39779025,0.4707792,0.5638686,0.3103443,0.37735802,0.2044195,0.05844155,-0.12773715,0.85051656,0.87267494,0.6840881,0.6166891,0.5888881,0.18858573,0.43927708,0.38528255,0.33644408,0.2586406,1.2543919,1.9059051,2.0702422,1.86857,1.8184739,0.4646377,0.56536657,0.5144747,0.5376798,0.5020946,0.5353623,0.43463346,0.4855253,0.46232018,0.49790537,-0.070724614,0.13073309,0.028949365,0.07535962,0.004189237
89,SH600160,-0.0003030475803095006,0.5238095238095238,-0.016778111,-0.003017771989107132,0.003017771989107132,SH600160,巨化股份,2026-05-11,0.0053415997,0.024458801,0.21839172,0.016587019,0.6781616,0.002530182,0.10344669,-0.008715238,-0.35632318,0.9946868,1.0164989,0.99217004,1.0030165,1.029633,0.94882673,0.9787313,0.9778924,1.0511732,1.0132498,1.0032101,0.9822929,0.97689474,1.039257,0.016913954,0.027856382,0.030254437,0.027169261,0.0794576,-0.008946669,0.0045305416,0.0034642778,0.0016603278,-0.0032418042,0.69947547,0.2424724,0.4588971,0.28942344,0.5076945,0.0046435767,-0.02359747,-0.015203558,-0.000969479,0.056376155,1.0444626,1.0455725,1.0455725,1.0455725,1.2281743,0.98825514,0.9342774,0.9205819,0.9205819,0.9205819,1.026618,1.0253892,1.0115128,1.0006711,1.120452,0.99899334,0.9920008,0.95261663,0.95261663,0.96357673,0.4,0.4,0.7,0.8,0.45,0.20895563,0.59052527,0.63539237,0.63539237,0.25819266,0.2,0.5,0.75,0.8333333,0.23333333,0.8,0.1,0.2,0.46666667,0.73333335,-0.6,0.4,0.55,0.36666667,-0.5,0.3242043,0.31221843,0.37563732,0.40871784,-0.07301959,0.6414086,0.6867231,0.35049862,0.2939719,0.21820858,0.4,0.6,0.45,0.5,0.48333332,0.6,0.4,0.55,0.5,0.5,-0.2,0.2,-0.1,0.0,-0.016666668,0.2633032,0.6586113,0.5334784,0.52391624,0.4769791,0.73669684,0.3413887,0.46652162,0.47608373,0.52302086,-0.47339362,0.31722263,0.06695676,0.047832545,-0.04604178,0.9881518,1.0497864,0.9668091,0.81286126,0.739422,0.1268429,0.15367809,0.21453236,0.29209533,0.24779631,0.71283,0.82673687,0.8882677,0.96753097,0.9251741,0.43351445,0.5040756,0.51845235,0.53678024,0.50300586,0.5664855,0.49592444,0.48154765,0.4632198,0.49699414,-0.13297111,0.0081511345,0.036904715,0.07356045,0.006011719
90,SH600674,-0.0003571320736069209,0.8095238095238095,0.01176846,-0.05695299059152603,0.05695299059152603,SH600674,川投能源,2026-05-11,-0.0013063253,0.019594997,-0.06666627,0.01241015,0.63333255,0.005878523,0.3000012,-0.007837952,-0.3999976,1.0013081,1.0137345,0.9941138,1.0022182,1.0045862,0.9810205,0.9725403,1.008509,0.9019008,0.99973464,0.99502724,0.9788428,0.9828002,0.9776227,0.0011853183,0.010228857,0.021604262,0.022056652,0.03923682,-0.0003893996,0.0022914547,0.0032169756,0.00021172682,0.0009128444,0.26981184,0.46002316,0.7760411,0.007141251,0.16508426,0.0010441605,-0.005338803,-0.009404039,0.014129761,-0.0045515713,1.0137345,1.0137345,1.0137345,1.0307412,1.0699806,0.9934604,0.967939,0.93199134,0.93199134,0.8933992,1.0002596,1.0019556,1.0,1.0002596,1.0091609,0.999077,0.98415875,0.95801437,0.95881045,0.9391849,0.7,0.65,0.825,0.78333336,0.69166666,0.32255998,0.7000919,0.8319807,0.6886962,0.6036922,1.0,1.0,1.0,0.06666667,0.38333333,0.8,0.3,0.2,0.46666667,0.016666668,0.2,0.7,0.8,-0.4,0.36666667,0.1289489,0.32520813,0.460315,0.46357325,0.61994946,0.67138135,0.6120908,0.67362106,0.63904494,0.5271355,0.4,0.4,0.4,0.36666667,0.43333334,0.6,0.4,0.5,0.56666666,0.5,-0.2,0.0,-0.1,-0.2,-0.06666667,0.26686192,0.7232024,0.59046,0.4850482,0.5802994,0.7331381,0.2767976,0.40954,0.51495177,0.41970062,-0.46627614,0.44640478,0.18091999,-0.029903589,0.16059877,0.7571702,0.7869367,0.8023421,0.80904496,0.8955603,0.1379038,0.19847377,0.3272794,0.29576856,0.44302088,0.4589946,1.8243583,1.9016144,1.4926524,1.3743432,0.8358953,0.5564252,0.53842634,0.5105757,0.5124051,0.16410469,0.4435748,0.46157366,0.48942432,0.4875949,0.67179066,0.11285043,0.07685266,0.02115137,0.024810206
91,SH601825,-0.0003951970806813466,0.7619047619047619,0.0017544031,0.04034439101815224,0.04034439101815224,SH601825,沪农商行,2026-05-11,-0.018264936,0.023972632,-0.7619078,0.0034246617,0.14285715,0.0022830346,0.09523504,-0.019406563,-0.8095299,1.0186048,1.0220932,0.99767447,1.0033944,1.0394737,1.0552632,1.058772,1.0342106,0.97280705,1.0210527,1.0338597,1.049693,1.0507895,1.0240206,0.01601929,0.01872808,0.02153812,0.019153835,0.0339417,-0.008333335,-0.0048803836,-0.0030411582,-0.0009310538,0.0014265417,0.67653626,0.62249064,0.6977993,0.1831217,0.5387677,-0.0043859985,-0.011897962,-0.020802032,-0.03728924,-0.06610349,1.0492764,1.0750793,1.0887678,1.0887678,1.0887678,0.9896341,0.9896341,0.9896341,0.9896341,0.9541177,1.0278949,1.0463158,1.0666667,1.0645615,1.0601754,1.0140351,1.0189474,1.0321053,1.0349123,0.98596495,0.2,0.1,0.05,0.033333335,0.33333334,0.17380114,0.12131609,0.10456469,0.10456469,0.34075192,0.8,0.2,0.3,0.53333336,0.76666665,0.4,0.7,0.85,0.9,0.016666668,0.4,-0.5,-0.55,-0.36666667,0.75,-0.5620531,-0.39200592,-0.6800209,-0.54117614,-0.08921319,-0.84313065,-0.6459835,-0.32712728,-0.14128482,-0.12996715,0.6,0.5,0.45,0.5,0.53333336,0.4,0.5,0.5,0.46666667,0.45,0.2,0.0,-0.05,0.033333335,0.083333336,0.18309894,0.31578988,0.36758903,0.4468665,0.5223021,0.816901,0.6842101,0.632411,0.5531335,0.47769788,-0.6338021,-0.36842027,-0.26482195,-0.106267,0.04460423,1.059287,0.99456525,0.7429293,0.7101348,0.67085624,0.39321807,0.3191907,0.35000145,0.30055067,0.25474796,1.1989557,0.8724061,1.2086271,1.1474768,1.0944365,0.5832459,0.58816266,0.527342,0.52026546,0.48435384,0.4167541,0.41183734,0.472658,0.47973457,0.51564616,0.16649179,0.17632535,0.054684,0.040530864,-0.03129233
92,SH601877,-0.0007517332374088064,0.47619047619047616,-0.000602901,-0.003078293055295944,0.003078293055295944,SH601877,正泰电器,2026-05-11,0.006688967,0.027971959,0.23913117,0.019458804,0.695654,0.0018241879,0.06521488,-0.010945649,-0.39130792,0.99335545,1.0193295,0.9915434,1.003845,0.984474,0.98477536,0.9880917,1.0509497,0.88785046,0.9967742,0.9853482,0.9930811,0.9938951,1.0098357,0.005677845,0.014569979,0.017737534,0.026695685,0.07300071,0.0015676675,0.0034843467,-0.0010420237,-0.00083893887,7.899631e-05,0.19058155,0.5242474,0.12079161,0.07653855,0.0003571571,9.045311e-05,-0.0010277821,0.016818112,0.018269507,-0.012166105,1.0193295,1.0193295,1.0434238,1.092295,1.2722837,0.970878,0.9449554,0.9449554,0.9334953,0.8870142,1.0009648,1.0001808,1.0044619,1.0106723,1.0492613,0.99237263,0.9756105,0.9817003,0.97983116,0.95933074,0.6,0.8,0.65,0.6333333,0.56666666,0.60105425,0.7401043,0.5590077,0.41879606,0.29326433,1.0,1.0,0.25,0.033333335,0.35,0.2,0.4,0.7,0.3,0.016666668,0.8,0.6,-0.45,-0.26666668,0.33333334,0.6251892,0.700735,0.5390002,0.643847,0.84155494,0.5742242,0.3341712,0.3764612,0.49183518,0.42268848,0.8,0.5,0.55,0.5,0.56666666,0.2,0.5,0.45,0.5,0.43333334,0.6,0.0,0.1,0.0,0.13333334,0.74879134,0.5933457,0.5247648,0.442242,0.54458296,0.2512087,0.4066543,0.47523522,0.55775803,0.45541707,0.4975826,0.18669139,0.04952958,-0.11551602,0.089165874,0.9198382,0.84501505,0.9118812,0.90952706,1.170866,0.1163119,0.13783018,0.22645088,0.22113192,0.6136369,0.8196561,0.9319838,0.96629494,0.817164,1.5230453,0.5815506,0.57292426,0.49585956,0.44217765,0.49806085,0.4184494,0.42707577,0.50414044,0.55782235,0.5019391,0.16310118,0.14584845,-0.008280863,-0.11564469,-0.003878274
93,SH601136,-0.0010259587071545751,0.5714285714285714,-0.0005797148,-0.03339114040136337,0.03339114040136337,SH601136,首创证券,2026-05-11,0.011418303,0.017427903,0.65517366,0.0036058023,0.20689824,0.002403797,0.13792808,0.010216298,0.5862035,0.9887106,1.0035651,0.98633397,0.9970429,0.9965217,0.97333336,0.9768116,0.9843478,1.0556521,0.9944348,0.9790145,0.9764058,0.9746087,1.0121063,0.005834657,0.021040266,0.015815848,0.01542839,0.043515004,0.0013333368,0.0056144036,0.0011480877,0.00045138743,-0.0021158694,0.13055368,0.65270394,0.18443066,0.06633755,0.72110665,0.0028985357,-0.0042793187,0.012687362,0.01884618,0.050311863,1.0054646,1.0137544,1.0137544,1.0137544,1.0934498,0.98128814,0.9477104,0.9477104,0.9477104,0.9477104,1.0,0.99721736,0.9902609,0.988058,1.0608696,0.9887536,0.9524638,0.9626667,0.96220285,0.97263765,0.9,0.95,0.975,0.98333335,0.525,0.7739739,0.7917395,0.7917395,0.7917395,0.3587884,0.6,0.5,0.75,0.8333333,0.2,0.2,0.3,0.65,0.76666665,0.8833333,0.4,0.2,0.1,0.06666667,-0.68333334,0.13430578,0.7855638,0.66490906,0.6210002,0.11464884,0.60874647,0.8495848,0.8138023,0.7852839,0.43451887,0.4,0.4,0.45,0.43333334,0.46666667,0.6,0.5,0.45,0.5,0.5,-0.2,-0.1,0.0,-0.06666667,-0.033333335,0.5405409,0.6223406,0.5564971,0.5247707,0.45180726,0.45945916,0.3776594,0.4435029,0.47522935,0.54819274,0.0810817,0.2446812,0.11299421,0.049541324,-0.096385464,0.9176032,0.8215304,0.67808,0.597242,0.5655943,0.27626777,0.48116234,0.3830587,0.3468918,0.2856718,0.52878296,1.8872265,1.8953073,1.8455667,1.794885,0.2451717,0.5774933,0.5108127,0.5428667,0.52060527,0.75482833,0.42250672,0.48918733,0.4571333,0.4793947,-0.5096566,0.15498656,0.02162534,0.0857334,0.041210588
94,SH601868,-0.0010973656302592965,0.7619047619047619,0.023391843,-0.07429289072751999,0.07429289072751999,SH601868,中国能建,2026-05-11,0.006191926,0.05572753,0.111110725,0.049535602,0.88888925,0.0,0.0,-0.043343678,-0.77777857,0.9938462,1.0492308,0.9938462,1.0158852,0.87719303,0.9181286,0.9035088,1.0087719,0.7397661,0.9397661,0.9119883,0.9020468,0.9082846,0.8903509,0.06273275,0.053516664,0.04020922,0.044625837,0.10634037,0.037426893,0.011465534,0.0035527418,-0.00032459633,0.002580964,0.8898544,0.42074788,0.27323988,0.004100305,0.17966664,-0.014619888,0.036416776,0.06420216,0.09642204,0.033510678,1.0492308,1.0492308,1.0492308,1.0631369,1.2136536,0.8621081,0.8567252,0.8567252,0.85579854,0.73375905,0.99298245,0.96783626,0.9216374,0.9345029,0.98011696,0.8736842,0.8736842,0.874269,0.874269,0.7736842,1.0,1.0,1.0,0.96666664,0.85,0.7369064,0.7442632,0.7442632,0.6954886,0.5547905,1.0,1.0,1.0,0.033333335,0.38333333,0.2,0.4,0.7,0.3,0.15,0.8,0.6,0.3,-0.26666668,0.23333333,0.9755855,0.95897853,0.92980486,0.9235918,0.86682206,0.8358161,0.82848203,0.79742587,0.7586893,0.56942904,0.8,0.6,0.55,0.5,0.55,0.2,0.4,0.45,0.5,0.41666666,0.6,0.2,0.1,0.0,0.13333334,0.95652175,0.68421066,0.64864874,0.4921466,0.598234,0.04347823,0.31578934,0.35135126,0.5078534,0.40176597,0.91304356,0.36842132,0.2972975,-0.015706802,0.19646804,0.711176,0.5487632,0.48337942,0.51701915,0.6723648,0.48321748,0.37341115,0.28259605,0.27834135,0.5726226,1.215555,1.3896272,1.5450095,1.2136652,1.9403586,0.7254098,0.64396644,0.58500445,0.49385402,0.5293438,0.2745902,0.35603356,0.41499555,0.50614595,0.47065622,0.4508196,0.28793284,0.17000888,-0.01229195,0.05868754
95,SH603019,-0.0012339636106010047,0.09523809523809523,-0.026295185,-0.07966864109039307,0.07966864109039307,SH603019,中科曙光,2026-05-11,0.010606075,0.036363624,0.29166716,0.009595914,0.26388773,0.016161634,0.4444451,0.017171795,0.47222453,0.98950523,1.0094953,0.9735132,0.9935016,0.9037312,0.9179316,0.8285917,0.8063853,0.8705563,0.97522765,0.94738024,0.9168911,0.878506,0.8764739,0.02973159,0.036864396,0.044234026,0.06678391,0.053000957,0.010677214,0.009201602,0.0066609196,0.0069814934,0.00072279683,0.32241824,0.5711156,0.7936398,0.846944,0.05672374,0.003417916,0.011212548,0.019830195,0.020262342,0.102203615,1.0220904,1.0220904,1.0220904,1.0220904,1.0220904,0.90003556,0.8890389,0.8117929,0.7674044,0.7674044,0.9980021,0.9890999,0.94604343,0.927534,0.91681516,0.9558368,0.9147782,0.88917834,0.81180096,0.8297865,1.0,1.0,1.0,1.0,1.0,0.8190123,0.83397084,0.8949563,0.91326404,0.91326404,0.4,0.7,0.85,0.9,0.95,0.2,0.5,0.05,0.26666668,0.6333333,0.2,0.2,0.8,0.6333333,0.31666666,0.7370226,0.76172966,0.81788343,0.93000734,0.74809533,0.89275986,0.8151577,0.7640714,0.7622857,0.4756041,0.6,0.5,0.6,0.53333336,0.46666667,0.4,0.5,0.4,0.46666667,0.53333336,0.2,0.0,0.2,0.06666667,-0.06666667,0.7895435,0.6771671,0.7218455,0.67681783,0.56133556,0.21045652,0.3228329,0.2781545,0.32318217,0.43866447,0.57908696,0.35433418,0.44369102,0.3536357,0.122671075,0.9442752,0.8289773,0.68949044,0.55439293,0.4758986,0.31388286,0.26904777,0.25019336,0.2844518,0.23159894,1.039738,1.2747706,1.3462838,1.4563617,1.4774485,0.63769233,0.58102894,0.5561723,0.5700136,0.5385816,0.36230767,0.41897103,0.44382772,0.4299864,0.46141836,0.27538466,0.16205792,0.11234457,0.1400272,0.07716327
96,SH600918,-0.0014683021886335741,0.8095238095238095,-0.0015974641,-0.02273731492459774,0.02273731492459774,SH600918,中泰证券,2026-05-11,0.010000012,0.016666668,0.60000074,0.0033332969,0.19999781,0.0033333576,0.20000146,0.010000072,0.6000044,0.990099,1.0033003,0.98679864,0.9956829,0.99041533,0.99201274,1.0111821,1.0063897,1.057508,0.9961661,0.99089456,0.9958466,0.9982428,1.0196751,0.0036776098,0.00677948,0.008786319,0.0111572845,0.026270904,0.00047923985,0.0016748975,-0.00064377976,-0.00061232276,-0.0013474189,0.042453602,0.5594936,0.18790084,0.23342398,0.8023338,0.002875403,0.0015684104,0.010269291,0.010635901,0.020073703,1.0035133,1.0035133,1.0246238,1.0246801,1.0691301,0.98679864,0.9775282,0.9775282,0.97422576,0.97422576,1.0,0.9961661,1.0047923,1.0086261,1.0453674,0.99329066,0.98370606,0.99009585,0.99009585,0.99201274,0.9,0.95,0.675,0.55,0.29166666,0.78980815,0.86479634,0.47715315,0.51084274,0.2715817,0.2,0.6,0.1,0.16666667,0.016666668,1.0,0.3,0.65,0.3,0.65,-0.8,0.3,-0.55,-0.13333334,-0.6333333,0.68698305,0.814712,0.14849399,0.24001914,0.2610466,0.690761,0.5655672,0.48704243,0.5411684,0.17743984,0.6,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.46666667,0.46666667,0.2,0.0,0.0,0.033333335,0.033333335,0.6874997,0.5862071,0.4520551,0.48648652,0.43959728,0.3125003,0.41379294,0.5479449,0.5135135,0.5604027,0.3749994,0.17241415,-0.09588979,-0.027026972,-0.12080543,0.82528615,0.6890642,0.66216505,0.6429375,0.72474307,0.18257025,0.19252189,0.21750355,0.19044034,0.23485248,0.57457584,0.67582005,1.1781915,1.0774242,1.5640695,0.7082169,0.6353642,0.52694505,0.5121878,0.4656385,0.29178306,0.36463585,0.47305498,0.4878122,0.53436154,0.41643387,0.2707283,0.053890068,0.024375618,-0.06872303
