,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH603019,0.20193636210850063,0.9047619047619048,,,,SH603019,中科曙光,2026-05-14,-0.07057137,0.07142852,-0.98799986,0.0,0.0,0.00085715397,0.012000163,-0.06971422,-0.97599965,1.0759299,1.0759299,0.99907774,1.0381447,1.0118724,0.96566266,0.91187245,0.83438754,0.8750753,1.0084337,0.9887148,0.9595331,0.91747737,0.90479165,0.019225562,0.03883132,0.042474877,0.07276089,0.059530463,0.003320792,0.00949343,0.0063089565,0.007840052,0.0012034298,0.07458736,0.5478901,0.77218056,0.8997951,0.12464156,-0.015075285,-0.031435255,-0.019468186,-0.031158138,0.059707183,1.0759299,1.0759299,1.0759299,1.0759299,1.0759299,0.9736486,0.9114434,0.89957994,0.7867436,0.7867436,1.0265512,1.0231526,1.0023745,0.9890662,0.9432028,0.99594873,0.94831324,0.9203213,0.84432733,0.85069776,0.6,0.6,0.8,0.8666667,0.93333334,0.25763673,0.5383824,0.56943643,0.7374362,0.7374362,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.05,0.16666667,0.5833333,0.2,0.8,0.95,0.8333333,0.41666666,0.49487925,0.7719981,0.8175158,0.92543185,0.7925482,0.7097876,0.7915556,0.70085615,0.73227984,0.47323075,0.4,0.4,0.5,0.53333336,0.46666667,0.6,0.6,0.5,0.46666667,0.53333336,-0.2,-0.2,0.0,0.06666667,-0.06666667,0.46198383,0.5568107,0.6033681,0.6350832,0.55454725,0.5380162,0.44318935,0.3966319,0.36491683,0.44545272,-0.07603234,0.113621324,0.20673622,0.27016637,0.109094545,0.82641685,0.79750866,0.69018084,0.57444423,0.47265488,0.14577337,0.25873923,0.2347149,0.269007,0.22928534,0.32435274,0.9710123,1.2148421,1.266584,1.3581965,0.6352408,0.5377739,0.5328183,0.5755679,0.547812,0.36475918,0.4622261,0.46718165,0.42443207,0.45218801,0.27048165,0.07554781,0.06563668,0.15113585,0.095624,3.2669460157766994
1,SH601877,0.12499392001979638,1.0,,,,SH601877,正泰电器,2026-05-14,-0.03256489,0.045821324,-0.7106929,0.012968336,0.2830197,0.00028809736,0.0062874085,-0.04524513,-0.9874252,1.033661,1.047066,0.9997022,1.023457,0.9875112,0.9522748,0.9892953,1.0107048,0.892358,0.99649125,0.9849391,0.98213655,0.97780263,1.000622,0.020470392,0.021451302,0.020855756,0.022327077,0.06947624,0.008474578,0.0057227025,0.00040187506,0.0007546953,-0.00030843721,0.4284734,0.6523888,0.012995657,0.08854852,0.0060111945,-0.013440427,-0.010691254,0.014045658,0.011254312,0.008476885,1.047066,1.047066,1.047066,1.047066,1.254881,0.96250206,0.9320301,0.9320301,0.9207267,0.8786614,1.0061255,0.99000895,0.99684805,0.99096054,1.0349094,0.98453766,0.9741006,0.9682724,0.9664288,0.9534642,0.8,0.9,0.9,0.93333334,0.6666667,0.44342756,0.59085864,0.59085864,0.62746376,0.3225206,1.0,1.0,1.0,1.0,0.3,0.2,0.1,0.55,0.2,0.016666668,0.8,0.9,0.45,0.8,0.28333333,0.87943345,0.86205584,0.75572306,0.7300937,0.84741604,0.9920901,0.7133576,0.5055874,0.5652447,0.4632506,0.4,0.6,0.5,0.5,0.55,0.6,0.4,0.5,0.5,0.45,-0.2,0.2,0.0,0.0,0.1,0.5690785,0.673513,0.5191488,0.48820442,0.5437515,0.43092147,0.32648697,0.48085117,0.5117956,0.4562485,0.13815705,0.34702605,0.038297657,-0.023591187,0.08750301,0.79164785,0.663751,0.6281769,0.58601135,0.7353598,0.2486105,0.2195214,0.19902852,0.18101045,0.3786677,1.2200197,1.3986613,1.1922657,1.0818416,1.5084934,0.8508986,0.7495627,0.62432235,0.5662766,0.52352434,0.14910138,0.25043735,0.37567762,0.4337234,0.47647566,0.70179725,0.49912533,0.24864477,0.1325532,0.04704866,2.055353710872205
2,SH603893,0.08622236708755851,1.0,,,,SH603893,瑞芯微,2026-05-14,-0.031061405,0.04086149,-0.76016325,0.009800086,0.23983672,0.0,0.0,-0.04086149,-1.0,1.0320572,1.0421714,1.0,1.0162678,1.0345992,1.0598981,0.96473646,0.86758196,1.029783,1.0239813,1.0318977,1.0168179,0.9750369,0.97300065,0.016330408,0.013997054,0.026747894,0.069108136,0.06787617,-0.004998889,-0.0032108072,0.0029291827,0.006909187,0.00010077907,0.23425718,0.48235485,0.41974136,0.7746352,0.0006723663,-0.0139836,-0.017449046,-0.04464521,-0.075220115,0.024026388,1.0625789,1.0792689,1.0792689,1.0792689,1.0792689,0.9713807,0.9713807,0.95816356,0.8439546,0.8311216,1.0341895,1.0424712,1.0407883,1.035042,1.0388839,1.0150576,1.0240035,0.99230516,0.9055026,0.90902346,0.2,0.1,0.3,0.53333336,0.55,0.3138141,0.26526806,0.34545502,0.663136,0.680557,0.4,0.4,0.7,0.8,0.9,0.8,0.9,0.05,0.2,0.45,-0.4,-0.5,0.65,0.6,0.45,0.5329958,0.27799675,0.6800915,0.80280125,0.41330257,0.7858504,0.66528463,0.7279591,0.774459,0.46383333,0.4,0.4,0.55,0.53333336,0.5,0.6,0.6,0.45,0.46666667,0.5,-0.2,-0.2,0.1,0.06666667,0.0,0.3233465,0.27401817,0.5628082,0.6389728,0.48530376,0.6766535,0.72598183,0.43719178,0.3610272,0.51469624,-0.35330698,-0.45196363,0.1256164,0.27794558,-0.029392468,1.202331,1.2085937,1.1062751,0.98084074,0.7753152,0.38939995,0.323814,0.3086049,0.37959155,0.35952312,0.48324627,0.760593,1.0030327,1.3160563,1.3082415,0.44484407,0.43573532,0.507969,0.5203673,0.51690346,0.55515593,0.5642647,0.49203098,0.47963268,0.4830965,-0.11031184,-0.1285294,0.015938057,0.040734652,0.03380697,1.3917977390456462
3,SZ000063,0.08828112291464008,0.9523809523809523,,,,,,2026-05-14,-0.051754586,0.06664987,-0.7765144,0.014895286,0.22348559,0.0,0.0,-0.06664987,-1.0,1.0545793,1.0702876,1.0,1.034495,1.0356886,0.9920156,0.95101947,0.8700856,0.9736498,1.023807,1.00786,0.9840039,0.9538392,0.95981246,0.016600449,0.029958664,0.035507914,0.05705173,0.053200886,-0.006709747,0.0064752717,0.005065563,0.005944019,-0.00010689407,0.40842536,0.4282354,0.71231675,0.8412488,0.0012313155,-0.010387536,-0.036998663,-0.032126755,-0.040027462,0.043340907,1.0702876,1.0702876,1.0702876,1.0702876,1.0702876,1.0,0.94701934,0.9254527,0.8466555,0.8466555,1.035312,1.0341946,1.0206692,1.0028234,1.0015564,1.0112934,0.975614,0.9516545,0.9006973,0.91118133,0.2,0.4,0.7,0.8,0.78333336,0.0,0.42979965,0.51470536,0.68569994,0.68569994,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3,0.033333335,0.51666665,0.0,0.8,0.7,0.96666664,0.48333332,-0.15620501,0.60368973,0.76037216,0.8460309,0.57555467,-0.07376316,0.4712528,0.72810906,0.7145041,0.32998854,0.4,0.6,0.55,0.56666666,0.53333336,0.6,0.4,0.45,0.43333334,0.43333334,-0.2,0.2,0.1,0.13333334,0.1,0.3179289,0.5191718,0.5660774,0.6253643,0.5130049,0.6820711,0.4808282,0.4339226,0.37463573,0.48699513,-0.36414215,0.038343605,0.13215484,0.25072858,0.026009759,0.8727355,0.84631777,0.7608082,0.66944754,0.58364516,0.123826906,0.2220517,0.28373265,0.30697405,0.25727847,0.63446593,0.8322497,1.189512,1.2820866,1.2758833,0.5723634,0.49394265,0.545627,0.5574427,0.5297407,0.4276366,0.5060574,0.45437297,0.4425573,0.4702593,0.1447268,-0.012114716,0.09125403,0.11488539,0.05948138,1.3048844125649897
4,SH600845,0.07351159301339784,1.0,,,,SH600845,宝信软件,2026-05-14,-0.03420195,0.045602597,-0.75,0.011400649,0.25,0.0,0.0,-0.045602597,-1.0,1.0354131,1.0472175,1.0,1.020361,1.0109639,0.9536437,0.9460596,0.9317158,0.9443559,1.0130798,0.99642503,0.980596,0.97360504,0.96926296,0.012769397,0.027459126,0.027013982,0.027191514,0.037581343,-0.005402277,0.0062932586,0.0032283599,0.0017128712,2.2876755e-05,0.44745868,0.48149213,0.49986726,0.30752778,0.000113017086,-0.0022752462,-0.024744706,-0.011265431,0.0015583577,0.030062197,1.0472175,1.0472175,1.0472175,1.0472175,1.0472175,0.981457,0.9443486,0.9266422,0.91272986,0.8575238,1.0221148,1.0197406,1.0111343,1.0007584,1.0086118,0.9997472,0.9617224,0.95683116,0.9525445,0.94503736,0.4,0.5,0.75,0.8,0.73333335,0.28197792,0.54099345,0.6083981,0.648908,0.75108546,1.0,1.0,1.0,1.0,1.0,0.8,0.1,0.3,0.033333335,0.45,0.2,0.9,0.7,0.96666664,0.55,0.82264346,0.8148724,0.7693509,0.7357135,0.56637746,0.91666746,0.8955842,0.8440045,0.7383012,0.6159685,0.4,0.5,0.45,0.43333334,0.46666667,0.6,0.5,0.55,0.56666666,0.51666665,-0.2,0.0,-0.1,-0.13333334,-0.05,0.4336989,0.64937127,0.57917243,0.55817765,0.5216814,0.5663011,0.35062876,0.4208276,0.44182235,0.4783186,-0.1326022,0.2987425,0.15834482,0.11635528,0.043362826,1.1308917,1.0449075,0.9361579,0.8952753,0.9180087,0.2294765,0.4575204,0.38958457,0.4044391,0.35245156,0.45275036,1.6020801,1.3793881,1.476926,1.2153333,0.53384864,0.5358901,0.52579904,0.5034427,0.5121242,0.46615136,0.4641099,0.47420096,0.4965573,0.48787582,0.067697294,0.0717802,0.05159807,0.0068854135,0.024248373,1.26024282295172
5,SZ002459,0.06696371453445875,1.0,,,,,,2026-05-14,-0.019713234,0.043010738,-0.45833284,0.02060932,0.47916684,0.0026881846,0.06250031,-0.03763437,-0.87499934,1.0201097,1.0411334,0.99725777,1.022113,0.9925926,0.97643095,1.0212121,1.0922558,1.103367,1.0091583,0.99764305,0.99883837,0.9962851,1.059927,0.009831982,0.016405292,0.014002966,0.023336917,0.06923597,0.0014478086,0.0045260713,0.00013442746,0.00024576558,-0.0030739831,0.05421009,0.69772816,0.0032255515,0.008595217,0.60122794,-0.012053857,-0.018010402,-0.00011542762,0.00015134626,0.030755477,1.0411334,1.0411334,1.0411334,1.1133883,1.2238653,0.9716636,0.9398581,0.9398581,0.9259239,0.9259239,1.0175757,1.0092256,1.0087541,1.0113804,1.1291583,1.0,0.99063975,0.9925926,0.98282826,0.9957575,0.3,0.65,0.55,0.6,0.3,0.407895,0.59384555,0.59384555,0.3951476,0.24862646,1.0,1.0,1.0,0.033333335,0.36666667,0.2,0.2,0.6,0.2,0.6,0.8,0.8,0.4,-0.16666667,-0.23333333,-0.30611536,0.72123295,0.37846646,0.33651432,0.7236157,-0.12363556,-0.11058803,0.15681446,0.40613142,0.45461228,0.8,0.7,0.5,0.5,0.51666665,0.2,0.3,0.5,0.5,0.48333332,0.6,0.4,0.0,0.0,0.033333335,0.5723685,0.61666673,0.44670054,0.41922173,0.4527547,0.42763147,0.38333324,0.5532994,0.5807783,0.54724526,0.14473705,0.2333335,-0.1065989,-0.16155656,-0.09449058,0.9579227,0.8014615,0.6643679,0.7417318,0.9938644,0.14587541,0.20016405,0.20819686,0.24240807,0.42246392,0.68296206,0.67692214,0.683986,1.1708786,1.0800635,0.60269415,0.65036684,0.5008596,0.4869964,0.46793184,0.39730582,0.34963316,0.49914038,0.5130036,0.53206813,0.20538835,0.30073372,0.0017192613,-0.026007203,-0.06413632,1.2535163163872434
6,SZ003816,0.08433645642458337,1.0,,,,,,2026-05-14,-0.014492808,0.02898554,-0.5000013,0.014492732,0.4999987,0.0,0.0,-0.02898554,-1.0,1.0147059,1.0294118,1.0,1.0166869,0.9748202,0.9694245,0.9370504,0.97661877,0.823741,0.9996403,0.9841727,0.96771586,0.96235013,0.91522783,0.0115444735,0.020238575,0.026371911,0.023349935,0.059993807,0.0050359736,0.005079568,0.0038770477,0.0017653495,0.0031520545,0.47572792,0.57743776,0.756462,0.4429878,0.841927,-0.009712244,-0.007030743,-0.0045478055,0.012052279,-0.008213458,1.0294118,1.0294118,1.0294118,1.0294118,1.0294118,0.9694245,0.934918,0.91423494,0.91423494,0.8039568,1.0043166,1.0003598,0.9913669,0.9791367,0.96798563,0.99640286,0.9636691,0.9410072,0.94208634,0.8521583,0.5,0.75,0.875,0.9166667,0.9583333,0.5096998,0.6887436,0.74463797,0.74463797,0.8695447,1.0,1.0,1.0,1.0,1.0,0.2,0.3,0.1,0.4,0.1,0.8,0.7,0.9,0.6,0.9,0.57225835,-0.3270827,0.1721815,0.0030280608,0.09111852,-0.4232761,-0.62649065,-0.18231091,-0.13920741,0.05157501,0.8,0.8,0.65,0.53333336,0.53333336,0.2,0.2,0.35,0.43333334,0.4,0.6,0.6,0.3,0.1,0.13333334,0.73333305,0.61643827,0.6446279,0.54037255,0.64411753,0.26666695,0.38356173,0.35537204,0.45962745,0.35588244,0.4666661,0.23287657,0.28925592,0.08074512,0.28823513,0.8818419,0.91674995,0.85560006,0.9496099,1.1304151,0.11925142,0.183648,0.17101541,0.26104698,0.48326853,0.5823091,1.0457593,1.0396563,1.0090442,1.2766114,0.800518,0.5934233,0.5258194,0.44090146,0.5025677,0.19948201,0.40657672,0.47418055,0.55909854,0.4974323,0.60103595,0.18684657,0.051638883,-0.11819711,0.0051353923,1.2423885639334076
7,SH600930,0.07718595997064753,0.9523809523809523,,,,SH600930,华电新能,2026-05-14,-0.045925934,0.05777781,-0.79487145,0.0074073924,0.1282048,0.004444486,0.07692375,-0.04888884,-0.8461525,1.0481367,1.0559006,0.9953416,1.0252947,1.0,0.9799073,0.942813,1.0525502,0.91962904,1.0037094,0.9916538,0.9718702,0.96563625,0.97565687,0.023302112,0.022682767,0.02951621,0.028035102,0.055959687,0.008964447,0.004964637,0.0042904806,0.0019011346,0.0006796068,0.36999553,0.43913123,0.7395351,0.3563881,0.04498469,-0.02163832,-0.013994655,-0.012629729,0.006797291,0.0042947377,1.0619136,1.0619136,1.0619136,1.0619136,1.2244945,0.9798636,0.956642,0.924137,0.924137,0.91344666,1.0132921,1.0012364,0.9938176,0.9897991,1.0012364,0.98763525,0.97619784,0.9391035,0.93663055,0.9332303,0.6,0.75,0.875,0.9166667,0.7916667,0.24541618,0.41186804,0.55062306,0.55062306,0.2782638,0.8,0.9,0.95,0.96666664,0.46666667,0.4,0.4,0.3,0.53333336,0.016666668,0.4,0.5,0.65,0.43333334,0.45,0.87464607,0.93189865,0.8703115,0.8255967,0.8757127,0.86431676,0.86047965,0.8017505,0.75069875,0.6859335,0.6,0.6,0.5,0.43333334,0.46666667,0.4,0.4,0.45,0.53333336,0.45,0.2,0.2,0.05,-0.1,0.016666668,0.5,0.54961836,0.591133,0.4458599,0.53880596,0.5,0.45038164,0.40886703,0.5541401,0.46119404,0.0,0.09923673,0.18226597,-0.108280204,0.07761195,0.8503313,0.7045196,0.6115917,0.6082039,0.7793505,0.29134706,0.26854745,0.30039686,0.2870915,0.6790701,0.79462236,0.8958996,1.3114,1.3350875,1.6424538,0.5860234,0.6180466,0.57237095,0.43848664,0.5279415,0.41397658,0.38195342,0.42762905,0.56151336,0.47205848,0.17204683,0.23609316,0.14474191,-0.1230267,0.05588304,1.1851156014664843
8,SH600309,0.061730624904855154,1.0,,,,SH600309,万华化学,2026-05-14,-0.015135156,0.045045044,-0.33600047,0.02882882,0.6399998,0.0010810681,0.023999711,-0.042882908,-0.95200056,1.0153677,1.0446396,0.9989023,1.0193326,1.0342734,1.085134,1.1245294,0.9754862,1.01976,1.0140754,1.0484457,1.0648503,1.0553045,1.0479947,0.008020321,0.04094252,0.034287445,0.041293435,0.056212794,-0.0041472157,-0.012393318,-0.004230706,0.00059310073,-0.0002441061,0.66845137,0.83991927,0.53287274,0.015988091,0.0057515744,-0.0057809725,0.0073242234,-0.024658661,-0.06390451,-0.040793616,1.0446396,1.1063561,1.1244073,1.1359943,1.1830724,0.9989023,0.9989023,0.9989023,0.96231306,0.8947445,1.0187589,1.0925496,1.0925496,1.0920861,1.0925008,1.012685,1.016246,1.0194185,1.0148318,0.99675566,0.2,0.1,0.05,0.1,0.21666667,0.023999711,0.010215377,0.008746121,0.21698913,0.3650548,1.0,0.3,0.05,0.33333334,0.26666668,1.0,1.0,1.0,0.033333335,0.43333334,0.0,-0.7,-0.95,0.3,-0.16666667,-0.35385573,-0.21460445,-0.092396684,0.2964523,0.17477375,-0.03645071,-0.450983,-0.37659177,0.1809973,0.13310316,0.2,0.4,0.35,0.46666667,0.51666665,0.8,0.6,0.65,0.53333336,0.48333332,-0.6,-0.2,-0.3,-0.06666667,0.033333335,0.0138232615,0.15783446,0.24046747,0.5285572,0.49138418,0.9861767,0.8421655,0.7595325,0.47144282,0.5086158,-0.97235346,-0.68433106,-0.519065,0.05711439,-0.01723163,0.8808988,0.971339,0.980722,0.9507263,1.1016405,0.12707819,0.38311288,0.2824117,0.2685972,0.35616764,1.141646,2.0335643,1.7799281,1.4884247,1.1202548,0.20023125,0.522213,0.4812199,0.5122955,0.50548106,0.79976875,0.477787,0.5187801,0.48770452,0.49451894,-0.5995375,0.04442602,-0.03756025,0.024590941,0.010962152,1.1064885039366734
9,SZ000408,0.07214576613909952,0.9047619047619048,,,,,,2026-05-14,-0.03478651,0.049097322,-0.7085216,0.01431081,0.29147843,0.0,0.0,-0.049097322,-1.0,1.0360402,1.0508668,1.0,1.0205245,1.0108429,1.0256658,0.92306817,0.9024471,0.9255414,1.0062077,1.013837,1.0010189,0.9741967,0.94112486,0.019380715,0.017068103,0.02608938,0.045034576,0.056210406,0.0050872946,-0.0018374191,0.0027636816,0.0045337784,0.001716404,0.17225593,0.1062325,0.3927503,0.78547096,0.2843842,-0.016382264,-0.0055686,-0.027273796,-0.039936457,0.00824123,1.0593166,1.0593166,1.0593166,1.0593166,1.0593166,0.9762786,0.9762786,0.9416844,0.8836113,0.7847406,1.0109314,1.0304092,1.0262358,1.0131818,0.99644905,0.99755955,1.0001835,0.9860452,0.9228684,0.9024471,0.4,0.2,0.45,0.6333333,0.81666666,0.28566903,0.28566903,0.49574506,0.66240865,0.7839702,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.6,0.05,0.06666667,0.43333334,0.6,0.3,0.9,0.9,0.55,0.6896699,0.08248565,0.024175236,0.27211335,-0.39047092,0.87367135,0.7784391,0.6836799,0.62497336,0.05495896,0.4,0.4,0.45,0.43333334,0.46666667,0.6,0.6,0.55,0.56666666,0.53333336,-0.2,-0.2,-0.1,-0.13333334,-0.06666667,0.4522365,0.43626457,0.6013637,0.59451556,0.5358732,0.54776347,0.5637354,0.39863625,0.4054844,0.4641268,-0.09552698,-0.12747087,0.20272747,0.18903118,0.071746394,1.2918493,1.1661587,1.1416194,1.0934994,1.2506933,0.20839252,0.23882675,0.2103173,0.24608192,0.43148467,0.60670674,0.59010464,0.7023772,0.83437514,1.3494276,0.39715356,0.51454026,0.50470173,0.46934524,0.48959485,0.60284644,0.48545972,0.4952983,0.5306548,0.5104051,-0.20569289,0.029080564,0.009403416,-0.06130954,-0.0208103,1.0423280522992167
