,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-07-17,SH600000,0.01999470879962457,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260720_13,ad107fbc7c394e099bb4388c1608955d,0.038,,,
1,2026-07-17,SH601211,-0.013451308943331242,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
2,2026-07-17,SH601186,-0.031267888844013214,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
3,2026-07-17,SH601169,0.10129649937152863,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
4,2026-07-17,SH601166,-0.030202625319361687,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
5,2026-07-17,SH601138,0.03453598916530609,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
6,2026-07-17,SH601136,0.0688682571053505,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
7,2026-07-17,SH601127,0.05326884984970093,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
8,2026-07-17,SH601117,0.015175082720816135,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
9,2026-07-17,SH601111,-0.01248068269342184,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
10,2026-07-17,SH601100,-0.05293319746851921,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
11,2026-07-17,SH601088,-0.08254557847976685,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
12,2026-07-17,SH601077,-0.019871214404702187,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
13,2026-07-17,SH601066,0.07960455864667892,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
14,2026-07-17,SH601059,-0.00913437083363533,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
15,2026-07-17,SH601058,0.008293332532048225,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
16,2026-07-17,SH601225,0.06477534025907516,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
17,2026-07-17,SH601229,0.035881541669368744,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
18,2026-07-17,SH601238,0.040952034294605255,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
19,2026-07-17,SH601288,-0.09611307084560394,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
20,2026-07-17,SH601658,0.016389288008213043,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
21,2026-07-17,SH601633,-0.06890848278999329,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
22,2026-07-17,SH601628,-0.10617213696241379,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
23,2026-07-17,SH601618,0.03446754440665245,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
24,2026-07-17,SH601607,0.036640532314777374,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
25,2026-07-17,SH601601,-0.00611745472997427,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
26,2026-07-17,SH601600,-0.0027193697169423103,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
27,2026-07-17,SH601021,-0.09863560646772385,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
28,2026-07-17,SH601456,0.006016315892338753,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
29,2026-07-17,SH601390,0.03644701465964317,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
30,2026-07-17,SH601377,0.04742581397294998,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
31,2026-07-17,SH601360,0.0021387836895883083,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
32,2026-07-17,SH601336,-0.0050462521612644196,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
33,2026-07-17,SH601328,-0.011005856096744537,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
34,2026-07-17,SH601319,0.0003098216839134693,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
35,2026-07-17,SH601318,-0.003133747261017561,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
36,2026-07-17,SH601398,-0.0526299849152565,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
37,2026-07-17,SH601018,0.003287629224359989,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
38,2026-07-17,SH601012,-0.001835778122767806,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
39,2026-07-17,SH601009,0.024989960715174675,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260720_13,4825669370d04b1dbfe0301a9dcd8e7b,0.024,,,
