,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH600941,0.0450862835281942,1.0,-0.023707867,0.19152099669637881,0.19152099669637881,SH600941,中国移动,2026-03-19,0.013258015,0.016238444,0.81645846,0.0029804294,0.18354157,0.0,0.0,0.010277585,0.63291687,0.98691547,1.0029415,0.98691547,0.99858385,0.9782189,0.96975785,0.95501375,0.97067934,1.0428079,0.9934321,0.9828264,0.97033167,0.9666471,0.9866814,0.0037430201,0.01221129,0.016857643,0.016975358,0.029545333,0.0014828081,0.003768269,0.002671355,0.001224261,-0.0011893201,0.39234272,0.8729153,0.8788961,0.40309918,0.49421915,0.0036022714,0.00021635105,0.0042904494,0.015601153,0.048403535,1.0029415,1.0029415,1.0029415,1.0029415,1.0472882,0.97622603,0.95883894,0.93884104,0.92818636,0.92818636,0.99437034,0.9920247,0.9911032,0.98051435,1.0196531,0.9913043,0.96933895,0.9564379,0.95464516,0.9597553,1.0,1.0,1.0,1.0,0.6666667,0.88989764,0.93330467,0.9541121,0.9606524,0.6029599,1.0,1.0,1.0,1.0,0.016666668,0.2,0.3,0.1,0.1,0.55,0.8,0.7,0.9,0.9,-0.53333336,0.42354134,0.26427558,0.29493234,0.023000607,0.16553125,0.95322293,0.68473667,0.44873434,0.047233608,-0.014536702,0.8,0.6,0.55,0.5,0.43333334,0.2,0.3,0.4,0.46666667,0.53333336,0.6,0.3,0.15,0.033333335,-0.1,0.9248371,0.8348793,0.672669,0.5598906,0.44870523,0.07516291,0.16512072,0.327331,0.4401094,0.5512948,0.84967417,0.66975856,0.345338,0.11978121,-0.10258955,0.8447903,0.786058,0.77609646,0.87206644,1.0035677,0.3044546,0.2597977,0.2346977,0.3859471,0.39211076,1.3589251,1.3415402,1.0593398,1.7154838,1.5478222,0.620653,0.5218719,0.5548824,0.46850333,0.49040458,0.37934706,0.4781281,0.4451176,0.53149664,0.5095954,0.24130589,0.043743797,0.109764844,-0.06299333,-0.019190824,2.1774141282516273
1,SH601988,0.04047933006723675,1.0,-0.0034989119,0.24603690718945856,0.24603690718945856,SH601988,中国银行,2026-03-19,0.009124061,0.014598549,0.6249978,0.005474488,0.37500218,0.0,0.0,0.0036495735,0.24999563,0.99095845,1.005425,0.99095845,1.0001584,0.97130865,0.9748076,0.97830653,0.96571034,1.0146956,0.9879636,0.97879636,0.97085375,0.97114533,0.9853511,0.011608917,0.012673937,0.013459334,0.011699165,0.02467038,0.0068579367,0.003524392,0.0018283977,0.0005288511,-0.0009772172,0.872456,0.708854,0.64589554,0.15836486,0.47855338,-0.0016794939,0.005343851,0.011776452,0.02118631,0.04347682,1.005425,1.005425,1.005425,1.005425,1.0418153,0.9639563,0.95835996,0.9492633,0.9492633,0.945647,0.99552137,0.9944017,0.9770469,0.97830653,1.0113367,0.97592723,0.96920925,0.9594122,0.960112,0.96361095,1.0,1.0,1.0,1.0,0.725,0.8691787,0.8847342,0.9034041,0.9034041,0.56518656,1.0,1.0,1.0,1.0,0.2,0.2,0.4,0.35,0.56666666,0.46666667,0.8,0.6,0.65,0.43333334,-0.26666668,0.92857105,0.82164913,0.6438534,0.4078868,0.07914577,0.84773505,0.52515566,0.48525482,0.1614007,0.22807276,0.8,0.6,0.5,0.53333336,0.46666667,0.0,0.2,0.35,0.3,0.45,0.8,0.4,0.15,0.23333333,0.016666668,1.0,0.7647059,0.58959514,0.58419234,0.48292685,0.0,0.23529412,0.41040483,0.41580763,0.51707315,1.0,0.5294118,0.17919032,0.16838472,-0.034146335,0.82018465,0.67618775,0.6870325,0.7195968,0.76075673,0.19488852,0.21497639,0.27195734,0.26115507,0.2483354,1.3994694,1.4621319,1.3936237,1.3205669,1.0889083,0.75113744,0.58466756,0.56411475,0.50645876,0.518554,0.24886255,0.41533244,0.43588522,0.49354124,0.48144603,0.50227493,0.16933513,0.12822953,0.01291752,0.03710793,2.0127578216509256
2,SH600036,0.03652939523401042,1.0,-0.0005042553,0.1489358495548744,0.1489358495548744,SH600036,招商银行,2026-03-19,-0.0027582375,0.00852559,-0.32352453,0.004012075,0.47059202,0.0017552779,0.20588344,-0.0050150347,-0.5882331,1.0027659,1.0067891,0.9982399,1.0022429,0.9932123,0.9844077,0.9906911,0.9504693,1.0245907,1.0031805,0.9949577,0.9858816,0.9845473,0.99384063,0.003670941,0.010244266,0.012206737,0.012454383,0.02609155,7.369703e-05,0.0028993702,0.0017544453,0.000821796,-0.0007574699,0.001007593,0.7342722,0.72301704,0.33743128,0.25705788,-0.0033279038,-0.008004878,-0.002548839,0.0035366123,0.02850471,1.0148393,1.0148393,1.0148393,1.0148393,1.0544877,0.9894578,0.97436464,0.95576406,0.9441739,0.9381628,1.0048018,1.0035839,0.9998138,0.99628425,1.0224885,0.99995345,0.9860911,0.97416025,0.9729656,0.97234505,0.4,0.7,0.85,0.9,0.6333333,0.415349,0.63336784,0.74880654,0.79000604,0.53159046,0.6,0.8,0.9,0.93333334,0.25,0.2,0.2,0.45,0.033333335,0.46666667,0.4,0.6,0.45,0.9,-0.21666667,-0.3745523,0.11943233,-0.23389046,-0.39978483,-0.521381,0.37157094,-0.31644538,-0.0065791537,0.16281997,0.021335885,0.6,0.6,0.5,0.5,0.43333334,0.4,0.3,0.45,0.46666667,0.55,0.2,0.3,0.05,0.033333335,-0.11666667,0.6391098,0.6448124,0.5365186,0.620905,0.4713019,0.36089024,0.3551876,0.4634814,0.37909505,0.5286981,0.27821955,0.28962484,0.0730372,0.2418099,-0.05739619,1.0422151,0.99224323,1.1264375,1.2951332,1.4769728,0.091400966,0.14774512,0.31498796,0.5545135,0.6954902,0.3273397,0.68712527,0.94378597,1.1907393,1.1731185,0.6129674,0.45708385,0.5174712,0.38017172,0.5028816,0.3870326,0.5429162,0.4825288,0.6198283,0.4971184,0.22593479,-0.08583231,0.034942396,-0.23965655,0.0057631754,2.0124847763726503
3,SH601328,0.036735380896729834,1.0,0.003203392,0.15860482198694117,0.15860482198694117,SH601328,交通银行,2026-03-19,0.0029112431,0.013100465,0.22222441,0.008733643,0.6666667,0.0014555785,0.111108914,-0.0043668216,-0.33333334,0.9970972,1.0087082,0.9956459,1.0033922,0.9871864,0.9754405,0.9898559,0.950881,1.0405767,1.0001068,0.9914576,0.978377,0.9763125,0.99885213,0.0049999035,0.010057916,0.01651013,0.015329396,0.03500259,0.001601707,0.0029704385,0.0023547902,0.0011099705,-0.0014252194,0.25655645,0.7995332,0.711986,0.40632585,0.505665,-0.0033101945,-0.0048245355,-0.00074746326,0.0075928946,0.043191843,1.010378,1.010378,1.010378,1.010378,1.071393,0.9825168,0.9710694,0.944991,0.9404068,0.9404068,1.0027763,1.0003203,0.9947678,0.9898559,1.0387614,0.9966898,0.9825948,0.96444213,0.9610251,0.9652963,0.6,0.8,0.9,0.93333334,0.6166667,0.62750936,0.7359861,0.841283,0.85168153,0.45495802,0.6,0.8,0.9,0.93333334,0.16666667,0.2,0.4,0.35,0.033333335,0.51666665,0.4,0.4,0.55,0.9,-0.35,-0.7751992,0.13259383,0.0228382,-0.2550527,-0.5627118,0.25740087,0.17386098,0.36864543,0.28836465,0.15205519,0.6,0.6,0.5,0.56666666,0.41666666,0.4,0.4,0.5,0.4,0.53333336,0.2,0.2,0.0,0.16666667,-0.11666667,0.7307692,0.7395833,0.5355805,0.615,0.4542168,0.26923078,0.26041666,0.46441948,0.385,0.5457832,0.46153846,0.47916666,0.07116105,0.23,-0.091566406,1.0438259,0.9991872,1.0975317,1.177964,1.1208485,0.10348325,0.18666525,0.40440363,0.43011868,0.4068738,0.59900635,0.6105831,1.3548018,1.1303735,1.0594155,0.66663784,0.46335274,0.5209286,0.4275464,0.5101172,0.3333622,0.53664726,0.4790714,0.57245356,0.48988286,0.33327565,-0.07329454,0.041857213,-0.14490718,0.020234298,1.9536159311513468
4,SH600900,0.03534372734017658,0.9166666666666666,-0.0029027462,0.13492459947019683,0.13492459947019683,SH600900,长江电力,2026-03-19,-0.00036666112,0.010267652,-0.03571032,0.0077007953,0.75000554,0.0022001946,0.21428412,-0.005867262,-0.57143176,1.0003668,1.0080705,0.997799,1.0035111,1.008805,0.99342036,0.9637155,0.9335269,1.0205128,1.0038509,1.0019158,0.985075,0.97642314,0.98169327,0.0034660744,0.004768583,0.021392945,0.021788944,0.023274373,-0.0014320312,0.0007764117,0.003253781,0.0021896071,-0.00030816524,0.4267457,0.24300592,0.8096616,0.7826395,0.053470116,-0.0009869265,-0.005409675,-0.015985904,-0.008172456,0.0273976,1.014368,1.014368,1.014368,1.014368,1.0223281,0.997799,0.9806246,0.9512621,0.92370653,0.92370653,1.0064248,1.0064248,1.0019739,1.0002322,1.0025932,1.0009289,0.99750364,0.9556072,0.9552975,0.9571553,0.2,0.4,0.7,0.8,0.73333335,0.13283773,0.57419634,0.77231807,0.8415194,0.77359813,0.8,0.9,0.95,0.96666664,0.05,1.0,0.3,0.25,0.033333335,0.51666665,-0.2,0.6,0.7,0.93333334,-0.46666667,-0.243198,-0.33745918,0.33261034,0.12928204,-0.42328006,0.18998837,0.16241284,0.30004168,0.3430711,-0.29992497,0.2,0.5,0.5,0.5,0.41666666,0.8,0.5,0.45,0.46666667,0.53333336,-0.6,0.0,0.05,0.033333335,-0.11666667,0.26177973,0.5876293,0.6934983,0.6988998,0.46948755,0.7382203,0.41237068,0.3065017,0.3011002,0.53051245,-0.47644058,0.1752586,0.38699663,0.39779964,-0.061024874,0.88263273,1.0443469,1.0997633,1.112726,1.0951909,0.08277164,0.36999938,0.4560296,0.54109,0.60494405,0.5870166,0.56373286,1.540738,1.3604475,1.416433,0.4354885,0.4551651,0.5359247,0.42872325,0.51053905,0.5645115,0.5448349,0.46407533,0.5712768,0.48946097,-0.12902299,-0.0896698,0.07184937,-0.14255352,0.02107806,1.8196290219044946
5,SH601229,0.032449493299677355,1.0,-0.008004308,0.14513585487039682,0.14513585487039682,SH601229,上海银行,2026-03-19,-0.0010019864,0.012024,-0.0833322,0.007013987,0.5833322,0.0040080273,0.33333558,-0.004007946,-0.3333288,1.001003,1.008024,0.99598795,1.0019565,0.97785485,0.97892207,1.0130737,0.91568834,0.9869264,0.9987193,0.9843916,0.9850453,0.97821057,0.9819859,0.0068007414,0.016772576,0.013638607,0.023878444,0.025939934,0.0026147286,0.004862394,0.000265405,0.0013733973,-0.0002819695,0.36955643,0.7703929,0.013253975,0.25637877,0.03603847,-0.003948757,-0.0062724254,0.012433322,0.0018751556,0.02633217,1.0110132,1.0110132,1.0159731,1.0170858,1.0231041,0.9708061,0.9546976,0.9546976,0.9135725,0.9135725,1.0022411,1.0001601,1.0,1.0,1.0001601,0.99391675,0.9723052,0.9757737,0.9614194,0.9659018,0.6,0.8,0.825,0.81666666,0.78333336,0.72608775,0.8044376,0.7393235,0.8349413,0.789065,0.6,0.8,0.05,0.33333334,0.21666667,0.2,0.3,0.65,0.033333335,0.51666665,0.4,0.5,-0.6,0.3,-0.3,-0.48421022,0.1775558,0.09019327,-0.23776528,-0.23194548,0.6332132,0.45880663,0.24281842,0.5289941,0.29426816,0.6,0.5,0.4,0.5,0.43333334,0.4,0.5,0.55,0.43333334,0.5,0.2,0.0,-0.15,0.06666667,-0.06666667,0.7902104,0.6395766,0.45569614,0.64794034,0.5111821,0.20978956,0.36042342,0.5443039,0.35205966,0.48881787,0.5804209,0.27915317,-0.08860775,0.29588065,0.022364246,1.2757819,1.2170924,1.2433821,1.4302746,1.5620464,0.23480728,0.22140555,0.29694283,0.4956871,0.55723476,0.7419943,0.8114329,0.7752054,1.4525164,1.2382035,0.51192486,0.43778425,0.48189023,0.44556084,0.49701333,0.48807514,0.56221575,0.5181098,0.5544391,0.50298667,0.023849696,-0.12443149,-0.036219563,-0.1088783,-0.005973317,1.8040113402830644
6,SH601166,0.03275857185246026,0.9166666666666666,-0.002186954,0.12562439320388152,0.12562439320388152,SH601166,兴业银行,2026-03-19,-0.0031763422,0.010058273,-0.315794,0.00582315,0.57894135,0.0010587807,0.10526466,-0.007940711,-0.7894707,1.0031865,1.0090282,0.99893785,1.0039723,0.99890655,0.98086387,1.0015491,0.95662475,1.0669765,1.0031893,0.99446875,0.9848825,0.98589396,1.0212108,0.0045104288,0.012014998,0.013725938,0.013935486,0.047551885,0.0006378709,0.0033572444,0.0017384902,0.0005417587,-0.0021607876,0.05,0.7156982,0.5614725,0.11713031,0.62977946,-0.0044650966,-0.009576349,-0.0013981126,0.0062505547,0.042532474,1.0127546,1.0127546,1.0127546,1.0127546,1.1128496,0.99468935,0.9713115,0.9569951,0.9463624,0.9463624,1.0070165,1.0012758,1.0,1.0,1.0826682,1.0,0.982978,0.97227997,0.9723893,0.9742118,0.4,0.7,0.85,0.8,0.48333332,0.29397267,0.69223934,0.7712578,0.80789095,0.32217258,0.6,0.8,0.9,0.93333334,0.25,0.2,0.2,0.45,0.033333335,0.51666665,0.4,0.6,0.45,0.9,-0.26666668,0.5315396,-0.14954689,-0.42383543,-0.45446882,-0.44668266,0.5204601,-0.33543488,-0.2741471,-0.038717877,-0.14489828,0.4,0.6,0.45,0.56666666,0.46666667,0.4,0.3,0.45,0.36666667,0.48333332,0.0,0.3,0.0,0.2,-0.016666668,0.52702665,0.65532535,0.49435958,0.60411185,0.4325069,0.47297335,0.34467465,0.50564045,0.39588812,0.56749314,0.05405328,0.3106507,-0.011280855,0.20822375,-0.13498624,1.0609736,1.0744035,1.1942245,1.3942095,1.4317144,0.11132242,0.15925913,0.26357317,0.617137,0.67877275,1.0710397,0.82480687,0.90437603,1.198486,1.116154,0.44658148,0.42707083,0.52055997,0.38464975,0.50493956,0.5534185,0.5729292,0.47944,0.61535025,0.49506044,-0.10683704,-0.14585838,0.04111998,-0.23070048,0.00987912,1.7577505193635738
7,SH601816,0.032429440582542546,0.9166666666666666,-0.009057999,0.17846652635609772,0.17846652635609772,SH601816,京沪高铁,2026-03-19,0.003929337,0.015717128,0.25000352,0.009823159,0.6249971,0.001964632,0.12499942,-0.0039291903,-0.24999416,0.99608606,1.0097847,0.9941291,1.003133,0.9945651,0.981884,0.981884,0.9510869,1.0,1.0025362,0.9960145,0.98387676,0.9780193,0.9855978,0.0056711906,0.008270964,0.016768137,0.017465422,0.02114355,-0.0003623085,0.0021958728,0.0025008188,0.0016515948,-0.00043525573,0.010203485,0.6461205,0.7785077,0.69302756,0.12925074,-0.0018116009,-0.005895903,-0.007634562,-0.0019674127,0.02724225,1.0171713,1.0171713,1.0171713,1.0171713,1.0245564,0.9905157,0.9775434,0.94980234,0.9417445,0.9417445,1.0065217,1.001087,0.9971014,0.99492747,1.005797,0.9992753,0.9873188,0.965942,0.9601449,0.96159416,0.5,0.75,0.875,0.9166667,0.69166666,0.35580787,0.56668633,0.7451154,0.77234465,0.7034679,0.6,0.8,0.9,0.93333334,0.083333336,0.2,0.1,0.3,0.13333334,0.56666666,0.4,0.7,0.6,0.8,-0.48333332,0.6317865,0.44307542,0.17422128,-0.20443042,-0.66397023,0.80576056,0.35479254,0.5050584,0.48339543,0.17145549,0.4,0.6,0.45,0.53333336,0.48333332,0.4,0.3,0.4,0.36666667,0.45,0.0,0.3,0.05,0.16666667,0.033333335,0.6000011,0.70833373,0.56944466,0.6194691,0.5,0.39999893,0.29166624,0.43055534,0.3805309,0.5,0.20000215,0.41666752,0.13888933,0.2389382,0.0,1.0193906,0.95116204,1.1149462,1.2133749,1.096839,0.21889429,0.20538631,0.4624714,0.48701665,0.50106907,1.2874339,1.2725121,1.1807674,1.0522678,1.0667151,0.5504013,0.5149807,0.511468,0.43528664,0.51467216,0.44959873,0.48501933,0.488532,0.56471336,0.48532784,0.10080251,0.029961357,0.022935987,-0.12942672,0.029344326,1.7450646526646243
8,SZ000651,0.03562519895807838,0.8333333333333334,-0.0088169575,0.2015444398817736,0.2015444398817736,,,2026-03-19,-0.006185578,0.013917523,-0.44444534,0.0046392116,0.333336,0.0030927334,0.22221866,-0.0077320565,-0.5555627,1.006224,1.0108922,0.99688804,1.0032393,0.9823649,0.9605808,1.004149,0.99403536,1.03396,1.0057056,0.99079365,0.9842195,0.99067265,1.0085969,0.005251011,0.01666548,0.017778285,0.01731995,0.02298242,0.0004147889,0.0050185397,0.00095641793,-0.0005766594,-0.0010623422,0.01559942,0.83124787,0.10129399,0.08591069,0.65168417,-0.006535119,-0.013377093,0.0066945395,0.017688919,0.022742234,1.0165976,1.0165976,1.0165976,1.0165976,1.0461035,0.98029095,0.9556532,0.9491699,0.9491699,0.9491699,1.0102696,1.0065356,1.0002075,1.0058095,1.0311775,1.0008303,0.97697115,0.96742797,0.97095406,0.99465764,0.2,0.6,0.8,0.6166667,0.325,0.5428492,0.7276599,0.7538458,0.7538458,0.5243809,0.6,0.8,0.9,0.93333334,0.4,0.2,0.1,0.45,0.6333333,0.81666666,0.4,0.7,0.45,0.3,-0.41666666,-0.15897769,0.6914254,-0.06407448,-0.0528096,0.12488086,0.7508164,0.63644135,-0.09413222,-0.027067594,0.08284077,0.8,0.8,0.55,0.53333336,0.46666667,0.2,0.2,0.45,0.46666667,0.51666665,0.6,0.6,0.1,0.06666667,-0.05,0.71250325,0.7945837,0.4833343,0.5161743,0.45180592,0.28749675,0.20541632,0.5166657,0.4838257,0.54819405,0.42500648,0.58916736,-0.03333141,0.0323486,-0.09638814,1.3585356,1.1180961,1.1929314,1.1816715,1.295,0.3449414,0.3456678,0.483564,0.48294574,0.50515383,1.0949011,1.2131815,1.561842,1.4570276,1.3496478,0.55416626,0.54496443,0.5294178,0.42733747,0.49540037,0.44583377,0.45503554,0.47058222,0.57266253,0.50459963,0.10833246,0.089928925,0.05883559,-0.14532506,-0.009199235,1.7113665753781877
9,SH601916,0.031728705899192966,0.9166666666666666,-0.004651189,0.13918281916222316,0.13918281916222316,SH601916,浙商银行,2026-03-19,-0.0032050852,0.009615392,-0.33332857,0.0032051536,0.33333573,0.0032051536,0.33333573,-0.0032050852,-0.33332857,1.0032154,1.0064309,0.99678457,1.002307,0.9953488,0.96511626,0.96511626,0.93720925,0.9976744,1.0013953,0.9904651,0.9744186,0.9665116,0.96868217,0.0042246315,0.013886586,0.01948646,0.020215007,0.017682452,0.0011627916,0.0042142384,0.0030879548,0.0020767276,-3.980437e-05,0.18939394,0.844226,0.87890905,0.81792414,0.0015455261,-0.003720933,-0.009429183,-0.0037541557,0.0033758464,0.032492083,1.0134112,1.0134112,1.0134112,1.0134112,1.0134112,0.98801947,0.96155494,0.9493775,0.92807364,0.92807364,1.0051162,1.0009302,0.9976744,0.987907,0.98139536,0.9976744,0.9739535,0.9553488,0.95348835,0.95348835,0.6,0.8,0.9,0.93333334,0.96666664,0.47182912,0.7413786,0.7905614,0.84284616,0.84284616,0.6,0.8,0.9,0.93333334,0.96666664,0.2,0.3,0.25,0.033333335,0.51666665,0.4,0.5,0.65,0.9,0.45,0.10467841,0.49871698,0.5724974,0.45718393,-0.056494743,0.6984219,0.44895673,0.101240605,0.41595542,0.2667718,0.4,0.6,0.55,0.56666666,0.38333333,0.4,0.3,0.35,0.33333334,0.41666666,0.0,0.3,0.2,0.23333333,-0.033333335,0.625,0.82608694,0.6530612,0.68,0.50406504,0.375,0.17391305,0.3469388,0.32,0.49593496,0.25,0.65217394,0.30612245,0.36,0.008130081,1.2113839,1.1826086,1.072228,1.0335324,0.8745021,0.2287271,0.24314755,0.28331175,0.28332168,0.3093717,0.952965,0.7990422,0.84615487,0.8057684,0.9831879,0.22994742,0.47381657,0.5303593,0.4804247,0.4456283,0.77005255,0.5261834,0.46964067,0.5195753,0.5543717,-0.54010516,-0.05236688,0.06071868,-0.03915061,-0.10874343,1.7062010696680976
