,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH603195,0.044539168625541865,0.9166666666666666,-0.0018106699,0.04565628245472908,0.04565628245472908,SH603195,公牛集团,2026-03-11,0.0009172283,0.010777329,0.08510719,0.0068791434,0.6382976,0.0029809575,0.2765952,-0.0029809575,-0.2765952,0.99908364,1.0068729,0.9961054,1.0022914,0.96814644,1.0073096,0.9890021,0.966537,0.98330206,0.9912151,0.9891698,0.99200976,0.98417604,0.97209626,0.009420336,0.013150969,0.01175828,0.01713574,0.01961291,0.005197157,8.088112e-05,-0.0005575064,0.000954253,0.00060709607,0.7609198,0.00034672904,0.07868288,0.24033836,0.29223385,-0.0016094205,0.010466266,0.013286545,0.0019873055,0.009994398,1.0068729,1.0167027,1.0174118,1.0174118,1.0174118,0.97162354,0.95875365,0.95875365,0.9411328,0.93471164,1.0005499,1.0005499,1.0036079,1.0005499,0.9894179,0.98440176,0.98080736,0.98222905,0.9696486,0.9554989,0.8,0.8,0.7,0.8,0.9,0.805022,0.7117702,0.7031643,0.7717349,0.7894582,1.0,0.1,0.1,0.4,0.7,0.6,0.5,0.75,0.23333333,0.28333333,0.4,-0.4,-0.65,0.16666667,0.41666666,0.65396714,0.0863554,0.4373953,-0.033624418,0.15204903,-0.14089432,0.15619437,0.26189816,0.55175316,0.2689004,0.6,0.5,0.45,0.5,0.48333332,0.4,0.5,0.5,0.46666667,0.48333332,0.2,0.0,-0.05,0.033333335,0.0,0.9018613,0.46530876,0.5314418,0.54856926,0.5160335,0.09813866,0.5346913,0.4685582,0.45143077,0.4839665,0.8037227,-0.0693825,0.06288364,0.09713849,0.03206699,0.9032795,1.1317147,1.2089224,1.4616164,1.3142929,0.16763395,0.36797106,0.39612553,0.71250665,0.60568416,1.0538082,0.7656676,0.87026286,1.9298073,2.0829885,0.36442477,0.40144497,0.43694726,0.48462132,0.5001104,0.63557523,0.598555,0.5630527,0.51537865,0.4998896,-0.27115044,-0.19711009,-0.12610546,-0.03075734,0.0002207528,2.698308552873056
1,SH600016,0.0405990190653574,1.0,0.0050792694,0.011933791411130816,0.011933791411130816,SH600016,民生银行,2026-03-11,0.010178078,0.017811682,0.5714271,0.0025445349,0.14285764,0.0050890697,0.28571528,0.012722613,0.7142847,0.9899245,1.0025189,0.9848867,0.996258,0.9672592,0.9798888,0.9395978,0.95723796,1.0100899,0.98489946,0.98288834,0.9835267,0.97105956,0.9719862,0.010677703,0.010268902,0.012806491,0.020966299,0.017860867,0.0060402206,0.0012192763,0.00036435373,0.0017540255,-6.118159e-06,0.8,0.12923129,0.028330497,0.5424128,3.5787903e-05,0.0030201012,0.011624919,0.013011961,0.0035070647,0.028194292,1.0025189,1.0025189,1.012657,1.012657,1.015176,0.96475446,0.95970255,0.9395844,0.9320008,0.9320008,0.9939598,0.99295765,0.99295765,0.9904729,0.98794705,0.97734916,0.97734916,0.97734916,0.947148,0.9546984,1.0,1.0,0.925,0.95,0.95,0.9332998,0.94116974,0.8267881,0.843074,0.817541,1.0,1.0,0.3,0.53333336,0.016666668,0.2,0.5,0.05,0.23333333,0.6166667,0.8,0.5,0.25,0.3,-0.6,0.51249254,0.30476472,-0.007942753,0.03004823,0.07345119,-0.376271,0.25831527,0.23712586,0.3881612,0.26347148,0.6,0.4,0.5,0.4,0.35,0.0,0.3,0.35,0.43333334,0.51666665,0.6,0.1,0.15,-0.033333335,-0.16666667,1.0,0.624681,0.6712062,0.589383,0.48762834,0.0,0.37531897,0.32879385,0.41061696,0.51237166,1.0,0.24936204,0.34241232,0.17876607,-0.024743324,0.9835594,1.0501251,1.1533891,1.1540699,1.086408,0.185626,0.26069292,0.30897176,0.31352794,0.29097354,1.1098372,1.0619982,0.79210967,0.97800964,1.0014852,0.35123795,0.503789,0.50154066,0.4947408,0.49174827,0.64876205,0.49621096,0.49845934,0.50525916,0.5082517,-0.29752406,0.007578067,0.003081302,-0.010518354,-0.016503444,2.619804224943357
2,SH601916,0.042211001316295835,0.9166666666666666,0.009433985,0.04010091722011566,0.04010091722011566,SH601916,浙商银行,2026-03-11,0.0099009825,0.016501661,0.5999991,0.0,0.0,0.0066006784,0.40000084,0.016501661,1.0,0.9901961,1.0,0.9836601,0.9942233,0.9669811,0.9669811,0.95283014,0.9787736,0.995283,0.98726416,0.9806604,0.97488207,0.969261,0.9810535,0.007928183,0.009869413,0.009955638,0.011937685,0.015954565,0.0044811354,0.0025729008,0.0012466317,0.0010646009,-0.0005647537,0.79867256,0.6229811,0.54879,0.6163609,0.3821625,0.0037735878,0.007761584,0.0132749425,0.015302304,0.03560679,1.0,1.0,1.0,1.0,1.0183201,0.96898586,0.96281207,0.951011,0.94120675,0.94120675,0.990566,0.98632073,0.9834905,0.9787736,0.995283,0.98254716,0.9712264,0.9669811,0.9594339,0.9669811,1.0,1.0,1.0,1.0,0.8833333,1.0,1.0,1.0,1.0,0.76242614,1.0,1.0,1.0,1.0,0.1,0.2,0.1,0.05,0.23333333,0.6166667,0.8,0.9,0.95,0.76666665,-0.51666665,0.36041534,0.25986603,0.51805633,0.15529838,-0.12070237,-0.36202046,0.013654401,0.1868569,0.2443601,0.17447278,0.8,0.7,0.6,0.46666667,0.38333333,0.2,0.3,0.3,0.43333334,0.43333334,0.6,0.4,0.3,0.033333335,-0.05,0.9375,0.73333335,0.7,0.56,0.50714284,0.0625,0.26666668,0.3,0.44,0.49285713,0.875,0.46666667,0.4,0.12,0.014285714,0.8656566,0.8841865,0.7731958,0.7954306,0.7300828,0.110426955,0.18516271,0.1976715,0.19985011,0.3092501,0.6461235,0.71356,0.8947384,0.81263405,1.4155687,0.45838365,0.58393246,0.5617269,0.52336216,0.4953925,0.5416163,0.41606754,0.43827304,0.47663784,0.5046075,-0.08323267,0.1678649,0.123453885,0.046724305,-0.009215024,2.580766183374775
3,SH600015,0.038660305464533806,1.0,0.011600971,-0.001429376456423024,0.001429376456423024,SH600015,华夏银行,2026-03-11,0.005780369,0.011560658,0.50000346,0.0028901447,0.24999829,0.0028901447,0.24999829,0.005780369,0.50000346,0.99425286,1.0028735,0.9913793,0.9981463,0.96983755,0.9554524,0.9225058,0.9278422,0.9689095,0.9888167,0.9783294,0.9653944,0.94896364,0.95407575,0.007977539,0.013315989,0.017832067,0.027936706,0.023915214,0.004292345,0.0041538402,0.0028262662,0.003064245,-4.614576e-05,0.7237548,0.8919986,0.87920636,0.93239146,0.0011355726,0.0025986163,0.00297828,0.0077560707,0.0066048256,0.04728554,1.0028735,1.0028735,1.0028735,1.0028735,1.0028735,0.9641511,0.9524901,0.91959554,0.90656805,0.90656805,0.9953596,0.9873318,0.9817169,0.9745243,0.9716937,0.9825522,0.9681206,0.9493735,0.9189327,0.92635727,1.0,1.0,1.0,1.0,1.0,0.92579156,0.9429667,0.9654947,0.9701623,0.9701623,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.23333333,0.6166667,0.8,0.9,0.95,0.76666665,0.38333333,-0.5507972,0.035797354,0.24150243,-0.25049895,-0.40993536,-0.024944264,0.4191742,0.39951313,0.25451416,0.024552638,0.8,0.8,0.75,0.6333333,0.5,0.2,0.2,0.2,0.33333334,0.46666667,0.6,0.6,0.55,0.3,0.033333335,0.8915655,0.8453234,0.77022636,0.6614747,0.53776777,0.108434506,0.15467662,0.22977361,0.3385253,0.46223223,0.783131,0.69064677,0.5404528,0.32294938,0.07553555,1.2752986,1.4184526,1.3401228,1.4710202,1.291386,0.21973477,0.44522268,0.43702593,0.4759358,0.5270341,0.76005584,0.9388431,1.0368578,0.9301132,1.2824866,0.2576297,0.42849746,0.48001975,0.4907105,0.49436024,0.7423703,0.5715025,0.51998025,0.5092895,0.5056398,-0.48474059,-0.14300504,-0.03996051,-0.018578976,-0.011279534,2.463514467604533
4,SH600050,0.040027144045795646,0.9166666666666666,-0.0021528006,0.009404403777372273,0.009404403777372273,SH600050,中国联通,2026-03-11,0.016129037,0.020161241,0.8000022,0.0020161392,0.10000074,0.0020160642,0.09999703,0.016128963,0.7999985,0.984127,1.0019841,0.9821429,0.9959051,0.9623251,0.9687837,0.9547901,1.0204521,1.0613563,0.9877288,0.9795479,0.97152853,0.98177254,1.0071224,0.007000895,0.010692249,0.011548533,0.022220662,0.033062708,0.0032292716,0.0026486577,0.0014754323,-0.0011116291,-0.001364301,0.5319147,0.56250316,0.5712852,0.1939579,0.5193299,0.005812701,0.008533118,0.014454848,0.034346085,0.033124503,1.0019841,1.0019841,1.0019841,1.0334299,1.0972803,0.9629231,0.9524042,0.948767,0.948767,0.948767,0.9888052,0.98600644,0.98299253,1.0088267,1.0277718,0.98363835,0.97050595,0.9623251,0.9623251,0.9687837,1.0,1.0,1.0,0.73333335,0.36666667,0.94920415,0.959981,0.96271616,0.6051411,0.34497237,1.0,1.0,1.0,0.2,0.4,0.2,0.5,0.05,0.36666667,0.68333334,0.8,0.5,0.95,-0.16666667,-0.28333333,0.20786808,-0.088204995,0.42018792,0.5335452,0.26969495,0.42308974,0.24205293,0.15617326,-0.16691579,0.15994656,0.6,0.5,0.55,0.46666667,0.41666666,0.2,0.3,0.35,0.43333334,0.5,0.4,0.2,0.2,0.033333335,-0.083333336,0.94871885,0.7301591,0.67796606,0.4570135,0.43949044,0.05128115,0.26984093,0.32203394,0.5429865,0.56050956,0.8974377,0.46031815,0.35593215,-0.085973,-0.1210191,0.8851048,0.9057943,0.7822255,0.9965912,0.9550148,0.237403,0.23471989,0.22739683,0.45700726,0.54602313,1.2467552,1.1567568,1.1002312,2.1742942,1.8985345,0.46595407,0.5220168,0.49065474,0.5012911,0.499588,0.53404593,0.47798318,0.50934523,0.4987089,0.500412,-0.06809185,0.044033654,-0.018690517,0.0025822027,-0.0008239952,2.4564678691395256
5,SH601169,0.03239418939023888,0.9166666666666666,0.00746274,0.0018914855802587421,0.0018914855802587421,SH601169,北京银行,2026-03-11,0.009276417,0.012987004,0.7142846,0.0,0.0,0.003710587,0.2857154,0.012987004,1.0,0.99080884,1.0,0.9871324,0.9943086,0.9835822,0.9854478,0.97052246,0.9779851,1.027612,0.9935075,0.9922015,0.99302244,0.98611945,0.99773014,0.0041264407,0.004901332,0.0059751775,0.011753631,0.018916508,0.001082072,0.0004771599,-4.881733e-05,0.000948482,-0.000632296,0.17190999,0.08687826,0.0023362238,0.5046797,0.340768,0.0043283487,0.005651245,0.0074413284,0.00012755224,0.020922584,1.0,1.0054315,1.0074354,1.0074354,1.0387517,0.98187816,0.9780667,0.9706859,0.9631426,0.95786303,0.9955224,0.99514925,0.9981344,0.994403,1.0149255,0.9906717,0.988806,0.988806,0.9735076,0.9813433,1.0,1.0,0.9,0.93333334,0.55,1.0,0.80151373,0.79767156,0.83212924,0.5209253,1.0,0.4,0.3,0.53333336,0.016666668,0.2,0.5,0.05,0.13333334,0.48333332,0.8,-0.1,0.25,0.4,-0.46666667,0.025306538,0.010423044,-0.3073752,-0.54933125,-0.4414332,-0.36814925,-0.07302213,-0.20841517,0.021186862,-0.08941949,0.8,0.7,0.6,0.56666666,0.45,0.2,0.3,0.3,0.36666667,0.45,0.6,0.4,0.3,0.2,0.0,0.80555606,0.6344829,0.63481224,0.55597734,0.46421653,0.19444393,0.36551708,0.36518776,0.4440227,0.53578347,0.6111122,0.26896584,0.26962447,0.11195465,-0.07156695,0.9096784,1.0253848,1.0184923,1.180047,1.1505842,0.1543856,0.29437134,0.27001667,0.3668154,0.48924977,0.7406825,0.7920936,0.8713457,0.8457419,1.5223222,0.3508817,0.48183393,0.4454149,0.46860176,0.48426607,0.6491183,0.51816607,0.5545851,0.53139824,0.5157339,-0.2982366,-0.03633212,-0.10917017,-0.062796496,-0.031467833,2.317672036009566
6,SH600941,0.0338883619328932,0.9166666666666666,-0.0015391707,0.008367403795883452,0.008367403795883452,SH600941,中国移动,2026-03-11,0.01236766,0.016140906,0.7662309,0.0030395486,0.1883134,0.0007336965,0.045455724,0.010061808,0.6233732,0.98778343,1.0030024,0.9870587,0.99682766,0.97742623,0.9755451,0.9532279,1.0076101,1.0919195,0.9906114,0.9859427,0.9808337,0.9819524,1.0139091,0.005519456,0.008130595,0.009738922,0.012377618,0.037340008,0.0018212906,0.0019112014,0.0008016403,-2.4577881e-05,-0.0019191685,0.27221116,0.5065003,0.23714024,0.000305574,0.80570716,0.005746054,0.005456888,0.011550734,0.01840398,0.0427064,1.0030024,1.0030024,1.0030024,1.0104935,1.0932858,0.973985,0.96709657,0.95227176,0.947393,0.947393,0.9918598,0.98987603,0.9896195,0.99021804,1.0463959,0.9872937,0.977221,0.9743993,0.9743993,0.9796152,1.0,1.0,1.0,0.96666664,0.51666665,0.89653057,0.9163809,0.9408166,0.83370143,0.3605868,1.0,1.0,1.0,0.26666668,0.016666668,0.2,0.1,0.05,0.3,0.65,0.8,0.9,0.95,-0.033333335,-0.6333333,0.3618943,0.511513,0.38807952,0.11496797,0.08037701,0.039867144,0.38360885,0.21260138,-0.05784252,-0.12624876,0.6,0.6,0.5,0.43333334,0.4,0.2,0.3,0.45,0.53333336,0.56666666,0.4,0.3,0.05,-0.1,-0.16666667,0.86666656,0.6932435,0.6479178,0.48595777,0.39442158,0.13333346,0.30675653,0.35208216,0.5140422,0.6055784,0.73333305,0.38648695,0.29583564,-0.028084436,-0.21115683,0.79969746,0.8113587,0.7905231,0.9599646,1.0371244,0.20418423,0.24361102,0.25412464,0.41152143,0.40122753,0.98758984,1.0047885,1.3135133,1.5381627,1.5191823,0.5079817,0.5637647,0.4905355,0.50254595,0.4985382,0.49201825,0.4362353,0.5094645,0.49745405,0.5014618,0.015963474,0.12752937,-0.018929023,0.0050918953,-0.0029235808,2.29125103164873
7,SH601006,0.0324574279688469,1.0,0.009174347,0.0025807195842473193,0.0025807195842473193,SH601006,大秦铁路,2026-03-11,0.024856646,0.026768643,0.9285732,0.0,0.0,0.0019119984,0.071426794,0.026768643,1.0,0.9757462,1.0,0.9738806,0.9902245,0.9661256,0.94989413,0.9308398,0.9421313,1.037403,0.9768525,0.96781933,0.9576923,0.9500588,0.96552575,0.013328514,0.014702703,0.014788128,0.016484685,0.028371481,0.007127734,0.0043283924,0.0019722919,0.0016156902,-0.0009811204,0.71495634,0.7944569,0.622564,0.74448615,0.36473754,0.00889203,0.012702898,0.023570925,0.026513688,0.06341729,1.0,1.0,1.0,1.0,1.0408318,0.9607804,0.9437946,0.92936593,0.92524356,0.9233781,0.9808045,0.9726182,0.9686662,0.96654904,0.99378973,0.96824276,0.95864505,0.9456599,0.9357798,0.9400141,1.0,1.0,1.0,1.0,0.825,1.0,1.0,1.0,1.0,0.6523582,1.0,1.0,1.0,1.0,0.016666668,0.4,0.1,0.05,0.33333334,0.48333332,0.6,0.9,0.95,0.6666667,-0.46666667,0.9042809,0.63472134,0.66825444,0.31487983,-0.36384585,0.7932321,0.76905966,0.71027786,0.6430402,0.33353022,0.8,0.7,0.65,0.56666666,0.4,0.0,0.2,0.3,0.36666667,0.48333332,0.8,0.5,0.35,0.2,-0.083333336,1.0,0.8736848,0.7692311,0.65073544,0.44971535,0.0,0.1263152,0.2307689,0.34926456,0.5502846,1.0,0.7473696,0.5384622,0.30147085,-0.100569285,0.6256947,0.66407424,0.54605293,0.5760139,0.54022956,0.22326289,0.29840463,0.27070594,0.2510588,0.2664621,1.717442,1.3191798,1.370328,1.1782081,1.2307028,0.57908887,0.6000411,0.5666956,0.5316283,0.5318936,0.42091116,0.39995894,0.43330443,0.46837172,0.46810642,0.15817769,0.20008215,0.13339114,0.06325658,0.06378718,2.2229335068216916
8,SH601818,0.03712627779569084,0.75,0.011730194,-0.011447508425213164,0.011447508425213164,SH601818,光大银行,2026-03-11,0.012307669,0.01538457,0.80000085,0.0,0.0,0.003076901,0.19999915,0.01538457,1.0,0.98784196,1.0,0.9848025,0.99429893,0.9721408,0.98533726,0.97947216,1.0,1.0381231,0.98797655,0.98592377,0.99501467,0.9927664,1.0101662,0.007213123,0.0070557506,0.012706348,0.011474188,0.022584919,0.0032258113,0.0007642423,-0.0014354081,-0.0001885455,-0.0010829828,0.5000014,0.10754425,0.44666037,0.020926187,0.7013032,0.0055718324,0.010637152,0.018621702,0.009967518,0.021781793,1.0,1.0003239,1.020633,1.020633,1.0557514,0.9731726,0.96606493,0.96606493,0.9617363,0.9617363,0.99061584,0.9888563,1.0064516,1.0005865,1.0322582,0.9844575,0.9844575,0.98533726,0.98533726,0.98533726,1.0,1.0,0.675,0.78333336,0.45,1.0,0.9905473,0.621886,0.6496753,0.4069947,1.0,0.4,0.25,0.5,0.016666668,0.2,0.5,0.75,0.23333333,0.6166667,0.8,-0.1,-0.5,0.26666668,-0.6,0.5419986,-0.075483374,-0.35745966,-0.47023347,-0.5574575,-0.4909251,-0.08377291,-0.36693844,-0.3273348,-0.1643693,0.6,0.4,0.4,0.4,0.36666667,0.2,0.2,0.35,0.43333334,0.48333332,0.4,0.2,0.05,-0.033333335,-0.11666667,0.88000005,0.61904764,0.5744679,0.5,0.4525547,0.11999993,0.38095233,0.42553207,0.5,0.5474453,0.76000017,0.23809534,0.14893585,0.0,-0.094890565,0.8149005,0.9601358,0.9441691,1.0560714,0.8808934,0.1499606,0.35341632,0.36680728,0.49086326,0.39999223,0.75105006,1.2577976,1.0684566,0.9706865,1.0025536,0.31972203,0.38384047,0.49181795,0.50550604,0.509891,0.68027794,0.61615956,0.50818205,0.49449396,0.49010906,-0.36055592,-0.23231906,-0.016364086,0.0110121025,0.019781917,2.184151657405677
9,SH600900,0.02673894577258263,1.0,0.00724566,0.01431689055913811,0.01431689055913811,SH600900,长江电力,2026-03-11,0.005524925,0.013259592,0.41667387,0.00036825202,0.027772501,0.007366414,0.5555536,0.012523088,0.944455,0.9945054,1.0003662,0.9871795,0.99560136,0.9922713,0.95121247,0.94473964,0.9767172,1.0199981,0.99536276,0.9837793,0.9715148,0.9637909,0.9814092,0.0030359088,0.017328065,0.01774241,0.01891291,0.02472111,0.0016616826,0.005055875,0.002301112,0.0016734528,-0.00087527966,0.74896014,0.7803761,0.58873296,0.60675305,0.3823469,0.0013138907,-0.006530755,0.0066246376,0.011944023,0.044411566,1.0120796,1.0120796,1.0120796,1.0120796,1.0229325,0.9791088,0.94979167,0.94293004,0.9222787,0.9222787,0.99706304,0.99486035,0.9926384,0.98863876,1.0043473,0.9936624,0.9693556,0.95413,0.9490677,0.9556758,1.0,1.0,1.0,1.0,0.7416667,0.63362694,0.8060681,0.82531166,0.8654845,0.77216417,0.6,0.8,0.9,0.93333334,0.1,0.8,0.1,0.05,0.23333333,0.6166667,-0.2,0.7,0.85,0.7,-0.51666665,-0.18244223,0.4322906,0.63041824,-0.012430211,-0.48335275,0.21588248,0.44756153,0.2972106,0.090451874,-0.31848004,0.6,0.7,0.55,0.43333334,0.41666666,0.4,0.2,0.4,0.53333336,0.51666665,0.2,0.5,0.15,-0.1,-0.1,0.81745636,0.9582564,0.7703214,0.5626627,0.46981624,0.18254362,0.04174359,0.22967854,0.4373373,0.53018373,0.6349128,0.91651285,0.5406429,0.12532541,-0.060367502,1.42025,1.5190619,1.1864463,1.454775,1.2104238,0.5429148,0.61179894,0.5572465,0.6969327,0.6993609,0.6622707,1.4585812,1.4864175,1.1606461,1.4467905,0.36782926,0.49465534,0.50036615,0.49302018,0.5075993,0.63217074,0.5053446,0.49963382,0.5069798,0.49240074,-0.26434144,-0.010689302,0.0007323469,-0.013959634,0.015198533,2.1373698779915493
