,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH601916,0.05629283263277295,1.0,-0.030373871,0.16404767334461212,0.16404767334461212,SH601916,浙商银行,2026-03-30,0.0065146955,0.013029321,0.5000027,0.0065146256,0.49999732,0.0,0.0,6.966471e-08,5.3467643e-06,0.9935275,1.0064725,0.9935275,1.0004132,0.9626168,1.0023365,0.9742991,0.9579439,0.98364484,1.0009346,0.99929905,0.990771,0.98154205,0.9739486,0.0012797266,0.013536634,0.016719567,0.019240955,0.019043826,-0.00023364504,-0.000835458,0.0017830805,0.0017667619,0.00040035814,0.083333336,0.034917194,0.39807042,0.6534382,0.13479964,-0.00046729008,0.0044604964,-0.0077102864,-0.00716009,0.014240856,1.0088031,1.0181466,1.0181466,1.0181466,1.0181466,0.9676375,0.9593866,0.9547076,0.95381385,0.9324104,1.0023365,1.0056075,1.0023365,1.0023365,0.9925234,1.0,1.0,0.9733645,0.96028036,0.9579439,0.4,0.35,0.55,0.7,0.85,0.7861541,0.6911734,0.71395105,0.7179251,0.78834295,0.6,0.1,0.55,0.7,0.85,0.2,0.5,0.1,0.033333335,0.4,0.4,-0.4,0.45,0.6666667,0.45,-0.056404877,-0.54013044,-0.1912081,0.3670521,0.0067860098,-0.3099498,-0.63763356,-0.43936655,-0.28592086,-0.055105474,0.4,0.3,0.45,0.5,0.4,0.2,0.5,0.4,0.33333334,0.4,0.2,-0.2,0.05,0.16666667,0.0,0.9444444,0.4883721,0.57746476,0.6,0.52380955,0.055555556,0.5116279,0.4225352,0.4,0.47619048,0.8888889,-0.023255814,0.15492958,0.2,0.04761905,1.201208,1.3476977,1.3846973,1.2548879,1.0818081,0.30685318,0.35597965,0.3148566,0.34940174,0.389461,2.0367439,1.6362067,1.5295974,1.6330564,1.678045,0.025581824,0.46503243,0.4426726,0.49911785,0.51352185,0.97441816,0.5349676,0.5573274,0.50088215,0.48647812,-0.9488363,-0.069935165,-0.11465481,-0.0017643054,0.027043752,2.2759203895283306
1,SH600919,0.04800864330189991,1.0,0.010508776,0.12718121168031177,0.12718121168031177,SH600919,江苏银行,2026-03-30,0.0055814157,0.013023264,0.42857274,0.00465114,0.3571409,0.0027907079,0.21428637,0.0037209839,0.28571823,0.99444956,1.0046253,0.99167436,0.9998364,0.96238935,1.0105088,0.9657079,0.9629425,0.92533183,0.9990044,0.99872786,0.9890763,0.98023593,0.9544155,0.00593646,0.014072429,0.01690141,0.019068753,0.032117166,0.0021570874,-0.0008413707,0.0017744865,0.0016707352,0.0015004012,0.3300809,0.03276786,0.3858048,0.59493893,0.66564125,-0.0033185803,0.005058332,-0.0059339115,-0.004461614,0.0013226357,1.0131136,1.0177295,1.0177295,1.0177295,1.0177295,0.9669123,0.96053857,0.9540296,0.94553494,0.8926797,1.0013274,1.0071902,1.0057522,1.0011061,0.9808628,0.9966814,0.9966814,0.97024333,0.9651548,0.92533183,0.7,0.45,0.675,0.78333336,0.89166665,0.71616316,0.68999386,0.7216707,0.75442,0.8582201,0.6,0.1,0.55,0.7,0.85,0.2,0.5,0.1,0.26666668,0.26666668,0.4,-0.4,0.45,0.43333334,0.5833333,-0.6544593,-0.79418284,-0.38128614,0.071388744,-0.5456406,0.105766065,-0.79722047,-0.5027436,-0.37386805,-0.12586349,0.6,0.3,0.5,0.5,0.46666667,0.2,0.4,0.35,0.4,0.43333334,0.4,-0.1,0.15,0.1,0.033333335,0.8695658,0.44692752,0.60000014,0.5784544,0.57328993,0.13043423,0.55307245,0.39999986,0.42154562,0.4267101,0.73913157,-0.106144965,0.20000027,0.15690874,0.14657982,1.3975196,1.4177403,1.465066,1.3633562,1.6632372,0.3883133,0.41126555,0.35132343,0.3342841,0.4948361,1.2828293,1.682545,1.5231477,1.5086728,1.2540728,0.0,0.390767,0.47753084,0.4702143,0.47861445,1.0,0.609233,0.52246916,0.5297857,0.52138555,-1.0,-0.218466,-0.044938333,-0.059571374,-0.042771082,1.8930645010163731
2,SH601838,0.042582628781247224,1.0,0.0020635128,0.1261918117109535,0.1261918117109535,SH601838,成都银行,2026-03-30,0.005297254,0.015891762,0.33333334,0.007062972,0.44444236,0.0035315359,0.22222431,0.0017658178,0.11111529,0.99473065,1.0070257,0.99121773,1.0004328,0.9739991,1.0086669,0.97977704,0.9579033,0.9624432,0.99876183,1.0005364,0.9977301,0.9841794,0.9617897,0.0020840953,0.012019993,0.012278462,0.022984006,0.029484402,0.0005778053,-0.001738388,0.00067585334,0.0019709158,0.0012975702,0.19216216,0.1917328,0.10604373,0.569884,0.59071356,8.2559185e-05,0.0072862594,-0.00415066,-0.012757635,-6.807306e-05,1.0133592,1.0271788,1.0271788,1.0271788,1.0271788,0.9745244,0.9693165,0.9617736,0.9378151,0.8998074,1.0003302,1.0053653,1.0073463,1.0031366,0.9966157,0.9976062,0.9976062,0.9891044,0.96285594,0.94015676,0.8,0.5,0.55,0.7,0.85,0.6559997,0.5302857,0.5844558,0.69586337,0.78661805,0.6,0.1,0.55,0.7,0.85,0.2,0.5,0.1,0.23333333,0.26666668,0.4,-0.4,0.45,0.46666667,0.5833333,-0.2325216,-0.23935601,-0.304329,0.1635681,-0.39332408,0.31476626,-0.58939224,-0.26044223,0.26129514,0.10978591,0.6,0.4,0.5,0.5,0.41666666,0.4,0.6,0.5,0.5,0.56666666,0.2,-0.2,0.0,0.0,-0.15,0.8539327,0.45291486,0.5671235,0.5913979,0.539738,0.14606729,0.54708517,0.43287656,0.4086021,0.46026203,0.7078654,-0.09417029,0.13424689,0.18279582,0.079475954,1.4460391,1.5701277,1.9705143,1.9384027,2.3562996,0.39652914,0.41348684,0.5807734,0.84639007,0.95221853,1.5143328,1.2092501,1.0996722,1.8149611,1.4405795,0.0,0.31756023,0.29289573,0.46868035,0.4983212,1.0,0.68243974,0.70710427,0.5313197,0.5016788,-1.0,-0.36487955,-0.41420853,-0.0626393,-0.003357596,1.8601334238705252
3,SH600036,0.04075391236860737,0.9166666666666666,-0.0040243864,0.17722581119766234,0.17722581119766234,SH600036,招商银行,2026-03-30,0.0061161467,0.011213055,0.5454487,0.002293605,0.20454772,0.0028033038,0.25000358,0.0066258456,0.59090453,0.99392104,1.0022796,0.99113476,0.99778384,0.97976094,1.010901,0.9794874,1.0030476,1.0328593,0.9979292,1.0010979,0.9980347,0.9944388,0.9967968,0.0034782423,0.010305859,0.01046825,0.01088098,0.02345866,0.0016175624,-0.001700449,0.00058801344,0.0005676565,-0.00038298804,0.5406826,0.24955732,0.110431865,0.2109293,0.081295006,-0.0011643468,0.0065540792,-0.0036208488,-0.0026698408,0.014501348,1.0055697,1.0222938,1.0222938,1.0222938,1.0622334,0.98100704,0.97646797,0.9627846,0.9627846,0.94505405,1.0004064,1.0081114,1.0071579,1.0029929,1.015363,0.99439716,0.99439716,0.99226385,0.98214424,0.9794874,0.8,0.5,0.55,0.68333334,0.60833335,0.7732437,0.51350963,0.62537175,0.62537175,0.46890444,0.8,0.1,0.55,0.7,0.13333334,0.2,0.5,0.1,0.4,0.35,0.6,-0.4,0.45,0.3,-0.21666667,-0.20627505,-0.40950808,-0.45239472,-0.33822456,-0.4448482,-0.47100398,-0.6971591,-0.2364813,-0.21509375,-0.1367759,0.8,0.5,0.6,0.5,0.46666667,0.2,0.5,0.35,0.46666667,0.51666665,0.6,0.0,0.25,0.033333335,-0.05,0.884274,0.4199654,0.56851983,0.49199498,0.4624386,0.115725964,0.5800346,0.43148014,0.508005,0.5375614,0.7685481,-0.16006924,0.13703972,-0.016010033,-0.07512278,0.9290193,1.0195409,1.1103134,1.0787265,1.4932379,0.117335886,0.18861988,0.3430532,0.29266858,0.69763786,1.161255,1.4970775,1.1108241,1.1724805,1.1782099,0.29018033,0.5138306,0.4950363,0.48409817,0.50363857,0.7098197,0.4861694,0.5049637,0.51590186,0.49636143,-0.41963938,0.027661229,-0.009927383,-0.031803668,0.007277126,1.8109667178369198
4,SH601166,0.04608813924551728,0.8333333333333334,0.006977558,0.13678310504769253,0.13678310504769253,SH601166,兴业银行,2026-03-30,0.0048387367,0.01021509,0.4736852,0.0021505605,0.21052782,0.003225792,0.31578696,0.005913968,0.5789443,0.99518454,1.0021402,0.9919743,0.99802953,0.97594565,1.0075284,0.97970986,1.0085384,1.0927286,1.0032318,1.0036081,0.99812245,0.9956543,1.0190798,0.004148471,0.011274473,0.012968731,0.013412621,0.043948643,-0.0006518492,-0.0012970301,0.0010980672,0.0005025783,-0.0017698207,0.061724577,0.12131629,0.25091746,0.10881325,0.49461517,-0.0019280193,0.002228496,-0.008554102,-0.002941675,0.033129964,1.0155416,1.020379,1.020379,1.020379,1.1212276,0.97917956,0.97059506,0.9641998,0.9641998,0.95348704,1.0050496,1.0109438,1.0075284,1.0075284,1.0690782,1.0004407,1.0004407,0.9879177,0.97970986,0.98143595,0.2,0.2,0.4,0.5,0.4,0.57258826,0.5906511,0.6372502,0.6372502,0.27729115,0.6,0.1,0.55,0.7,0.13333334,0.2,0.5,0.1,0.4,0.4,0.4,-0.4,0.45,0.3,-0.26666668,-0.32431948,-0.5832006,-0.6634465,-0.5922448,-0.3214297,-0.5788626,-0.69688827,-0.5198578,-0.4406822,-0.2602332,0.6,0.4,0.55,0.46666667,0.45,0.4,0.6,0.4,0.46666667,0.5,0.2,-0.2,0.15,0.0,-0.05,0.7706614,0.46050104,0.5568124,0.48071337,0.4102382,0.22933862,0.5394989,0.44318762,0.51928663,0.5897618,0.54132277,-0.07899789,0.11362476,-0.038573246,-0.17952359,1.0250492,1.1345823,1.2287085,1.198892,1.5359908,0.16343267,0.2600086,0.3179833,0.2905616,0.71108615,1.3357909,1.3052075,1.0839585,1.1889542,1.1099075,0.0746606,0.4640232,0.46385375,0.45652744,0.5037969,0.9253394,0.53597677,0.5361463,0.5434725,0.49620312,-0.8506788,-0.07195357,-0.07229252,-0.086945094,0.0075937505,1.809678291023625
5,SH601006,0.03939147965199344,1.0,0.002121687,0.15050833077847392,0.15050833077847392,SH601006,大秦铁路,2026-03-30,0.009433944,0.016981136,0.55555433,0.0037735961,0.22222283,0.0037735961,0.22222283,0.009433944,0.55555433,0.99065423,1.0037383,0.9869159,0.9964798,0.98302686,0.9964639,0.9625177,0.94766617,0.9886846,0.99561524,0.9911598,0.9876591,0.9752475,0.96368456,0.009062283,0.0083295945,0.012998879,0.02096537,0.022447232,0.0028288537,0.0016415936,0.0012820247,0.0020598092,0.0006493043,0.24360475,0.35603693,0.3404466,0.74808455,0.25519422,-0.0012729771,0.0014530065,0.0001616541,-0.005114745,0.017160956,1.0129316,1.0129316,1.0150541,1.0150541,1.0150541,0.9797908,0.9760032,0.9532228,0.94013935,0.9253372,1.0018388,0.99434227,0.99886847,0.99363506,0.9872701,0.9884017,0.98472416,0.9735502,0.9519094,0.9420085,0.8,0.9,0.85,0.9,0.95,0.60979927,0.64982027,0.7565292,0.79905003,0.8322043,0.6,0.8,0.4,0.6,0.8,0.4,0.2,0.1,0.16666667,0.26666668,0.2,0.6,0.3,0.43333334,0.53333336,0.70099473,0.41965827,0.23788416,0.68722636,0.15686612,0.6420431,0.3368402,0.50123525,0.50406164,0.36277115,0.6,0.5,0.55,0.56666666,0.46666667,0.4,0.5,0.4,0.4,0.45,0.2,0.0,0.15,0.16666667,0.016666668,0.6621618,0.52000004,0.61674005,0.6241611,0.51324505,0.3378382,0.47999996,0.38325992,0.37583888,0.48675498,0.3243236,0.040000085,0.23348013,0.24832223,0.026490057,1.4101375,1.3123565,1.4045513,1.1957082,1.2450879,0.5644855,0.47219047,0.49057573,0.5323591,0.5367998,1.1435328,1.0973147,1.1035295,1.2312961,1.0959784,0.37551576,0.492411,0.46637273,0.49956113,0.5049748,0.62448424,0.50758904,0.5336273,0.50043887,0.49502525,-0.24896848,-0.015178027,-0.06725452,-0.0008777347,0.009949533,1.7983368543200218
6,SH600900,0.03776077255267118,0.75,-0.003692925,0.1333677113667958,0.1333677113667958,SH600900,长江电力,2026-03-30,-0.0040366086,0.008807271,-0.45832685,0.0,0.0,0.004770662,0.5416731,0.0007340533,0.083346285,1.004053,1.004053,0.99521,1.0004171,0.98522836,1.008066,0.9790087,0.96938777,1.0103012,1.002274,1.0020894,1.0025315,0.98973435,0.9839941,0.0030820628,0.0071288943,0.0065184953,0.019549914,0.021258814,0.00044705113,-0.000610769,8.907169e-05,0.0017272846,0.00023981385,0.052598268,0.06728544,0.006535107,0.6049783,0.03881238,-0.0031681224,0.00065908715,-0.0033777317,-0.014779958,0.008931357,1.0113778,1.0188041,1.0188041,1.0188041,1.0188041,0.9845405,0.98228073,0.97715145,0.9554221,0.927746,1.0045092,1.0056753,1.0065889,1.005617,1.0032264,0.9997084,0.9997084,0.99846447,0.9662001,0.9613411,0.4,0.3,0.325,0.55,0.675,0.57604575,0.48514912,0.54855025,0.7033214,0.79349357,0.6,0.2,0.6,0.73333335,0.8666667,0.2,0.5,0.1,0.26666668,0.4,0.4,-0.3,0.5,0.46666667,0.46666667,-0.123949155,-0.7242059,-0.54260224,0.2970581,-0.37734807,-0.77460265,-0.7940451,-0.30687335,-0.06554147,-0.3107348,0.6,0.4,0.5,0.46666667,0.43333334,0.4,0.6,0.5,0.5,0.51666665,0.2,-0.2,0.0,-0.033333335,-0.083333336,0.77142894,0.4325203,0.60131365,0.6019417,0.48505363,0.22857107,0.5674797,0.39868635,0.39805833,0.51494634,0.5428579,-0.13495943,0.20262729,0.20388336,-0.02989272,1.1532285,1.3371365,1.6190623,1.4778656,1.6350337,0.1489072,0.44370323,0.6495229,0.63847446,0.87243,0.94260645,1.281308,1.3032496,1.4838015,1.3913143,0.006748952,0.46337146,0.41735017,0.49785095,0.5042927,0.993251,0.53662854,0.5826498,0.50214905,0.49570727,-0.9865021,-0.07325706,-0.16529965,-0.0042980886,0.008585479,1.5481392085294465
7,SH601169,0.041207789585827805,0.75,0.007421136,0.16011782079181355,0.16011782079181355,SH601169,北京银行,2026-03-30,0.009225125,0.011070151,0.8333333,0.0,0.0,0.0018450252,0.16666667,0.011070151,1.0,0.9908592,1.0,0.989031,0.99626696,0.9617811,1.0037105,0.9925788,0.9873841,1.0055659,0.9967347,0.9949165,0.9932653,0.99191093,0.98881876,0.0059218197,0.013343221,0.011187085,0.00990411,0.016697714,0.0017810692,-0.0005644585,0.00048181746,0.00027967637,-1.765077e-05,0.2261472,0.016404163,0.0649231,0.061799124,0.00034081063,-0.00029681143,0.007623568,0.0021574572,0.004033779,0.011701924,1.0054843,1.0147616,1.0147616,1.0147616,1.0236106,0.9672706,0.95995253,0.95995253,0.95995253,0.95253164,1.0003711,1.0025973,1.0022264,1.0003711,1.0037105,0.99302405,0.9900557,0.987013,0.9855287,0.97402596,0.7,0.65,0.675,0.76666665,0.68333334,0.8564817,0.73067206,0.73067206,0.73067206,0.6678259,0.6,0.1,0.55,0.7,0.13333334,0.2,0.5,0.75,0.8333333,0.26666668,0.4,-0.4,-0.2,-0.13333334,-0.13333334,-0.572257,-0.6736318,-0.4009063,-0.25606063,-0.5001425,-0.6933477,-0.7830778,-0.58319813,-0.4871194,-0.2280591,0.6,0.4,0.5,0.53333336,0.5,0.4,0.6,0.45,0.4,0.43333334,0.2,-0.2,0.05,0.13333334,0.06666667,0.8601393,0.4825179,0.52369684,0.53125,0.49371335,0.13986069,0.5174821,0.47630316,0.46875003,0.5062867,0.7202786,-0.03496423,0.04739365,0.06249997,-0.012573303,1.477513,1.6715404,1.6744109,1.5667038,1.769153,0.50944823,0.6017918,0.49865666,0.46120313,0.75446475,1.2246863,1.287736,1.3810526,1.4484543,1.4467379,0.0,0.43153396,0.43911517,0.4689942,0.496696,1.0,0.568466,0.56088483,0.5310058,0.503304,-1.0,-0.13693208,-0.12176969,-0.062011573,-0.006608004,1.532083141488556
8,SH600104,0.041121776786480206,0.75,0.014577508,0.13750769962707582,0.13750769962707582,SH600104,上汽集团,2026-03-30,0.008415137,0.023141649,0.36363602,0.0035063566,0.15151715,0.011220154,0.4848468,0.016128935,0.6969657,0.9916551,1.0034771,0.98052853,0.9932423,0.9687088,1.0180961,0.9930255,1.004901,1.073704,0.997361,0.9960352,0.99203897,0.99504244,1.0172164,0.010913309,0.013885629,0.017235117,0.014967474,0.034039926,0.0034747021,-0.0004588766,0.001226913,-9.9038574e-05,-0.0015383442,0.25343245,0.010010878,0.17736468,0.0033932307,0.6229163,-0.004310416,0.006029725,-0.0036946603,0.0063936147,0.028164659,1.0167028,1.0292273,1.0306138,1.0306138,1.1106035,0.9547998,0.9547998,0.9547998,0.9547998,0.9547998,1.0027773,1.0027773,1.0027773,1.007251,1.0606471,0.99416906,0.9902482,0.9787245,0.9824568,0.99274904,0.6,0.6,0.65,0.56666666,0.375,0.7301779,0.6073059,0.59619933,0.59619933,0.2901101,0.6,0.1,0.5,0.6666667,0.2,0.2,0.6,0.8,0.8666667,0.93333334,0.4,-0.5,-0.3,-0.2,-0.73333335,-0.07347624,-0.22029105,0.08859749,-0.11521974,0.06708855,0.7166732,0.058478884,0.008298213,-0.0040042284,0.09121388,0.6,0.3,0.5,0.46666667,0.46666667,0.4,0.6,0.45,0.5,0.5,0.2,-0.3,0.05,-0.033333335,-0.033333335,0.7848961,0.41325298,0.5149233,0.49107552,0.43441802,0.2151039,0.58674705,0.48507673,0.5089245,0.565582,0.5697922,-0.17349406,0.029846562,-0.017848963,-0.13116395,1.1617149,1.2246506,1.3481125,1.241939,1.5270456,0.23007393,0.20251893,0.36577445,0.37179792,0.7760429,1.1687163,1.0874063,0.9056274,1.114778,1.0168049,0.26841623,0.37523392,0.47326154,0.50369203,0.50338256,0.7315838,0.6247661,0.52673846,0.496308,0.4966174,-0.46316758,-0.24953218,-0.053476945,0.007384024,0.0067651668,1.5130373061314333
9,SH600025,0.041922944380147424,0.75,-0.018488765,0.13941872549653095,0.13941872549653095,SH600025,华能水电,2026-03-30,-0.003944746,0.01380676,-0.2857112,0.0059172083,0.42857328,0.003944806,0.28571552,-0.0059171487,-0.42856896,1.0039604,1.009901,0.99603957,1.0034877,0.99517685,1.0313504,0.95418006,0.90996784,0.91398716,1.0099678,1.0110933,1.0153537,0.98100215,0.9425777,0.0069755316,0.008187261,0.018548246,0.052555673,0.053782385,-0.0036173651,-0.0014420693,7.494675e-05,0.004761096,0.002488812,0.6723108,0.28438482,0.00057143637,0.6360282,0.65313643,-0.0027331214,-0.0046039303,-0.016065683,-0.050038025,-0.015997654,1.0267825,1.0426848,1.0554163,1.0554163,1.0554163,0.99603957,0.98824525,0.9527203,0.89110655,0.8772449,1.0149518,1.0162379,1.0274919,1.0220257,1.0131834,1.0045016,1.0045016,1.0,0.9073955,0.9011254,0.2,0.2,0.225,0.48333332,0.7416667,0.1288242,0.21592303,0.4603848,0.6627323,0.6889716,0.6,0.1,0.45,0.6333333,0.81666666,1.0,0.5,0.1,0.16666667,0.4,-0.4,-0.4,0.35,0.46666667,0.41666666,0.7270197,-0.21604708,-0.20190388,0.66146874,0.62086165,-0.43294764,-0.5923897,-0.11617968,0.21996932,0.20852353,0.4,0.2,0.45,0.46666667,0.48333332,0.6,0.7,0.45,0.46666667,0.45,-0.2,-0.5,0.0,0.0,0.033333335,0.5576926,0.29896924,0.6223177,0.6666668,0.60348165,0.4423074,0.70103073,0.37768236,0.3333332,0.39651835,0.11538517,-0.40206152,0.2446353,0.33333364,0.20696327,1.3526707,1.3447217,1.7039641,1.4470745,1.2262478,0.34331226,0.37034783,0.56482744,0.6542076,0.54995364,1.03676,1.0863342,0.98238975,1.1235673,1.2942796,0.10693183,0.41458204,0.41099402,0.50821036,0.50801134,0.8930682,0.5854179,0.589006,0.49178964,0.49198863,-0.7861363,-0.17083591,-0.17801198,0.016420709,0.016022729,1.4617918969870944
