,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH601916,0.042353404188471465,0.9166666666666666,-0.0373832,0.1479288485242688,0.1479288485242688,SH601916,浙商银行,2026-03-20,-0.0032257903,0.01290323,-0.24999866,0.00645165,0.5000027,0.0032257903,0.24999866,-0.00645165,-0.5000027,1.0032362,1.0097088,0.99676377,1.0045446,1.0023365,0.9766355,0.9579439,0.9485981,0.9906542,1.0056075,0.9974299,0.98107475,0.9727414,0.9733645,0.004844967,0.012385391,0.019458283,0.020519095,0.01796053,-0.0011682252,0.0032710305,0.0030707633,0.002118659,3.349843e-05,0.14534883,0.63938314,0.87166923,0.82624227,0.0010609877,-0.0032710305,-0.012149542,-0.010247004,-0.0034619663,0.025647331,1.0181466,1.0181466,1.0181466,1.0181466,1.0181466,0.99586976,0.9660482,0.95381385,0.9379967,0.9324104,1.0098131,1.0056075,1.0023365,1.0,0.9859813,1.0018692,0.9883177,0.96028036,0.9579439,0.9579439,0.2,0.45,0.725,0.81666666,0.90833336,0.18540531,0.65168494,0.7179251,0.773591,0.78834295,0.4,0.7,0.85,0.9,0.95,0.2,0.2,0.2,0.06666667,0.5,0.2,0.5,0.65,0.8333333,0.45,0.897924,0.3047162,0.5396989,0.52710444,-0.05459583,0.52598614,0.53502506,0.16056931,0.4039541,0.21178252,0.2,0.5,0.55,0.53333336,0.38333333,0.6,0.4,0.35,0.36666667,0.41666666,-0.4,0.1,0.2,0.16666667,-0.033333335,0.44444445,0.72727275,0.6956522,0.6486486,0.51666665,0.5555556,0.27272728,0.3043478,0.35135135,0.48333332,-0.11111111,0.45454547,0.39130434,0.2972973,0.033333335,1.0754594,1.1660725,1.0510596,0.9915045,0.84878635,0.12764062,0.21761164,0.2712255,0.26495817,0.2997799,0.9007588,0.82184446,0.87501,0.8237906,0.98696554,0.25887886,0.54062855,0.52079135,0.47115302,0.4958742,0.7411211,0.45937148,0.47920868,0.528847,0.5041258,-0.48224226,0.081257075,0.041582648,-0.05769395,-0.008251604,2.0562454777985915
1,SZ000538,0.037460056178062626,0.8333333333333334,-0.031725764,0.0946650942542652,0.0946650942542652,,,2026-03-20,-0.0010563588,0.011619714,-0.09091091,0.010035234,0.86363864,0.0005281212,0.04545045,-0.010563471,-0.9090991,1.0010575,1.0111033,0.9994713,1.006769,0.9922422,0.98960227,1.0,0.9887223,0.9850171,1.0017971,0.99793667,0.99366295,0.9950293,0.99681276,0.0026047681,0.0049830573,0.0070563373,0.009130365,0.008604056,-0.00080993166,0.0010630003,0.0005800328,0.000111304485,-0.000100723424,0.24171223,0.41714442,0.23649094,0.0115173,0.041797888,-0.00017715836,-0.0027201597,0.0008267365,0.0033568367,0.006158579,1.0111033,1.0111033,1.0111033,1.0257285,1.0257285,0.9887193,0.9816708,0.9698622,0.9698622,0.9693356,1.0029236,1.0011266,0.99986106,1.0026064,1.0048966,0.99996525,0.9922422,0.9876964,0.9871001,0.9898848,0.4,0.7,0.85,0.71666664,0.675,0.50396246,0.6227532,0.7307704,0.53946275,0.54376364,1.0,1.0,1.0,0.2,0.6,0.2,0.1,0.4,0.6,0.5,0.8,0.9,0.6,-0.4,0.1,0.36512575,0.03625552,-0.23677242,-0.027632399,-0.0247703,0.71975315,0.1431489,-0.0982539,0.068197384,0.17714436,0.6,0.6,0.45,0.43333334,0.46666667,0.4,0.3,0.5,0.53333336,0.51666665,0.2,0.3,-0.05,-0.1,-0.05,0.68980217,0.6398313,0.5,0.5419899,0.5256837,0.31019783,0.36016867,0.5,0.4580101,0.4743163,0.37960434,0.27966267,0.0,0.083979785,0.051367383,0.8267333,0.810979,0.7953956,0.87136936,0.9415086,0.18762006,0.18550433,0.18618089,0.26536936,0.32296094,0.8606711,0.8408573,0.9028316,1.0677958,1.1613173,0.67672175,0.56661516,0.5159226,0.44080585,0.5129644,0.32327822,0.43338484,0.48407736,0.55919415,0.48703557,0.35344353,0.13323034,0.03184526,-0.11838832,0.025928862,1.9073723278994477
2,SH600900,0.032880190091332535,1.0,-0.016205668,0.017251222161576152,0.017251222161576152,SH600900,长江电力,2026-03-20,-0.002934727,0.0135729415,-0.21621895,0.0047688745,0.3513516,0.0058693397,0.4324295,-0.0018342613,-0.13514104,1.0029434,1.0077263,0.9941134,1.0004263,1.0088307,0.99854445,0.9609898,0.95012134,1.0208637,1.0050073,1.0049782,0.98989326,0.98092836,0.98420346,0.004312359,0.004588016,0.020633431,0.021452311,0.022944022,-0.0021737113,9.586258e-05,0.0030099265,0.0021287552,-0.00022218992,0.6352051,0.004001842,0.7447953,0.76314133,0.028602857,-0.00065986643,-0.0054095597,-0.018487569,-0.011795309,0.022351127,1.0173211,1.0173211,1.0173211,1.0173211,1.0253043,0.9941134,0.98347944,0.9540314,0.945672,0.92639565,1.0075692,1.0093547,1.0048909,1.0031441,1.0046191,1.002329,1.0006211,0.95838916,0.95838916,0.9599418,0.2,0.2,0.6,0.73333335,0.68333334,0.25364852,0.48817164,0.7263197,0.75825053,0.7441647,0.6,0.8,0.9,0.93333334,0.033333335,1.0,0.2,0.2,0.1,0.5,-0.4,0.6,0.7,0.8333333,-0.46666667,-0.16012259,-0.35081473,0.26542178,0.25043836,-0.41617104,0.19747698,0.24400288,0.37700993,0.34753132,-0.2944554,0.2,0.4,0.5,0.46666667,0.41666666,0.8,0.6,0.45,0.5,0.53333336,-0.6,-0.2,0.05,-0.033333335,-0.11666667,0.26177973,0.5189867,0.7133758,0.6592316,0.4690825,0.7382203,0.4810133,0.28662416,0.3407684,0.5309175,-0.47644058,0.0379734,0.42675164,0.31846324,-0.06183501,1.0368153,1.2501081,1.3269264,1.2654679,1.3182116,0.09669675,0.44652382,0.54278237,0.5579195,0.72454715,0.6028705,0.5458722,1.5666997,1.3614403,1.4136679,0.40780702,0.4949056,0.5081832,0.4026966,0.50359434,0.59219295,0.5050944,0.49181682,0.5973034,0.49640566,-0.18438594,-0.010188845,0.016366363,-0.19460675,0.0071886764,1.896285144235752
3,SH601939,0.03913731764252749,1.0,-0.023504257,0.15951099931283755,0.15951099931283755,SH601939,建设银行,2026-03-20,0.0053590448,0.0139335515,0.3846144,0.0021436703,0.15384953,0.0064308364,0.46153605,0.009646211,0.6923009,0.9946695,1.0021323,0.98827296,0.99728376,0.9756411,0.9564102,0.9393163,0.93504274,0.9423077,0.98914534,0.9775214,0.9560043,0.95058405,0.9566738,0.008661621,0.014648426,0.026492637,0.023611998,0.0229277,0.0051282006,0.004589487,0.004324594,0.0020989133,-0.000273426,0.8763378,0.8998243,0.93262774,0.61238587,0.0433769,0.0005982638,0.0018259087,0.0029120543,0.018981682,0.051392246,1.0021323,1.0021323,1.0021323,1.0021323,1.0021323,0.9701041,0.9478973,0.9083753,0.9083753,0.9083753,0.99658126,0.988889,0.9797436,0.9711966,0.9788889,0.98307693,0.965641,0.92692316,0.92837614,0.9294872,1.0,1.0,1.0,1.0,1.0,0.9334259,0.9606851,0.9772577,0.9772577,0.9772577,1.0,1.0,1.0,1.0,1.0,0.2,0.3,0.3,0.53333336,0.76666665,0.8,0.7,0.7,0.46666667,0.23333333,0.78345627,0.06889643,0.028526092,-0.07770385,-0.3132135,0.8118575,0.76555955,0.59876376,0.34484985,0.20327277,0.8,0.8,0.6,0.6,0.55,0.2,0.2,0.35,0.36666667,0.43333334,0.6,0.6,0.25,0.23333333,0.11666667,0.9014072,0.78977233,0.71779114,0.6484375,0.56410253,0.0985928,0.21022765,0.28220886,0.35156247,0.43589744,0.8028144,0.57954466,0.4355823,0.29687503,0.1282051,0.96838284,1.0193394,1.0830023,1.0885838,1.0685745,0.22205037,0.25671452,0.35452652,0.32016745,0.2974574,0.8431455,0.61457616,1.1619626,1.0030954,0.9654944,0.50333023,0.51813984,0.5003044,0.48064145,0.5060417,0.49666977,0.48186016,0.49969557,0.5193585,0.49395832,0.0066604386,0.0362797,0.0006088572,-0.03871709,0.01208336,1.8840815756734592
4,SZ001965,0.036066237024986424,1.0,-0.035268247,0.11754587619087888,0.11754587619087888,,,2026-03-20,-0.008729411,0.021338463,-0.4090928,0.0077593774,0.3636334,0.0048496732,0.22727379,-0.011639116,-0.5454524,1.0088062,1.016634,0.9951076,1.0055618,0.98824394,0.963997,0.94562817,0.9368112,0.97060984,1.0041146,0.99566495,0.9706833,0.96265,0.9588905,0.0052368706,0.012233403,0.027905287,0.02616747,0.023933487,0.00044084032,0.0032373716,0.0042350567,0.0024216645,0.00022393758,0.017715726,0.64195114,0.80614555,0.6637526,0.026701875,-0.0049962904,-0.010233107,-0.01091633,0.002235883,0.034503344,1.0171415,1.0171415,1.0171415,1.0171415,1.0171415,0.99021876,0.9610699,0.92016065,0.9177075,0.9177075,1.0049963,1.002939,1.0002939,0.9975018,0.9798677,1.0011755,0.9863336,0.9426892,0.9426892,0.94033796,0.2,0.6,0.8,0.8666667,0.93333334,0.36330917,0.6942938,0.8232493,0.82760996,0.82760996,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.4,0.033333335,0.51666665,0.6,0.8,0.55,0.93333334,0.46666667,0.8126742,-0.48299944,0.20932825,0.1383598,-0.031756684,0.95573854,0.56014264,-0.011053287,0.012615808,0.028277555,0.4,0.6,0.55,0.56666666,0.48333332,0.4,0.3,0.35,0.33333334,0.41666666,0.0,0.3,0.2,0.23333333,0.06666667,0.64285696,0.70588285,0.6434108,0.6181317,0.53278685,0.35714304,0.29411718,0.3565892,0.3818683,0.46721312,0.28571394,0.41176564,0.2868216,0.23626338,0.06557373,1.2695221,1.3663323,1.2707797,1.2001171,1.1970768,0.22891463,0.29641446,0.3928608,0.44862062,0.38971058,0.88733953,0.7121936,0.9945636,1.1128315,1.1250879,0.46188506,0.43281388,0.52440816,0.47232988,0.4956696,0.5381149,0.5671861,0.47559184,0.5276701,0.5043304,-0.07622987,-0.13437222,0.048816327,-0.055340204,-0.008660774,1.8728296026537166
5,SH601006,0.03248705701565058,1.0,-0.009971499,0.12141403998018384,0.12141403998018384,SH601006,大秦铁路,2026-03-20,0.009505692,0.017110303,0.55555373,0.0057034343,0.33333334,0.0019011763,0.11111295,0.0057034343,0.33333334,0.99058384,1.0056497,0.98870057,1.0009602,1.005698,0.97720796,0.954416,0.954416,1.0220798,0.99643874,0.99814814,0.98162395,0.97212726,0.9714031,0.006022627,0.01168516,0.02046189,0.021939281,0.023864169,-0.0012820533,0.00033670012,0.0029828846,0.0022148704,-3.2000913e-05,0.11328705,0.007610771,0.7437885,0.7898662,0.0005484436,0.0061253523,0.00033669386,-0.009961343,-0.0042428803,0.029540887,1.0129756,1.0222839,1.0222839,1.0222839,1.0239105,0.9829548,0.97374207,0.9468355,0.93381065,0.9319279,1.0007123,1.0064102,1.0007123,0.99330485,0.9961539,0.991453,0.98789173,0.9598291,0.954416,0.94871795,0.8,0.6,0.8,0.8666667,0.84166664,0.5677798,0.5409346,0.7046473,0.74812865,0.7400541,0.2,0.4,0.7,0.8,0.016666668,0.6,0.2,0.05,0.1,0.36666667,-0.4,0.2,0.65,0.7,-0.35,0.13089104,0.58850086,0.5987428,0.41097796,-0.09597903,0.12638964,0.5927565,0.6201244,0.6032701,0.3407965,0.4,0.6,0.6,0.53333336,0.43333334,0.6,0.4,0.35,0.43333334,0.48333332,-0.2,0.2,0.25,0.1,-0.05,0.4,0.6379309,0.6702128,0.6167884,0.47227186,0.6,0.36206904,0.32978716,0.38321164,0.52772814,-0.2,0.27586192,0.34042564,0.23357673,-0.055456255,0.8452946,1.0440286,0.9782865,0.94133186,0.9394845,0.11429617,0.30451217,0.40998524,0.4049413,0.4231289,0.59401,1.1431031,1.1820271,1.191728,1.1146244,0.39209262,0.54060394,0.5319949,0.47301632,0.51226604,0.6079074,0.45939606,0.46800515,0.5269837,0.48773396,-0.2158148,0.081207864,0.063989714,-0.05396736,0.024532063,1.8677162083569137
6,SH600036,0.03550265864681487,0.8333333333333334,-0.026892722,0.020072571001946926,0.020072571001946926,SH600036,招商银行,2026-03-20,-0.0025094084,0.010539531,-0.23809488,0.0057716235,0.5476167,0.002258499,0.21428838,-0.006022533,-0.57142323,1.0025157,1.0083019,0.9977358,1.0021437,1.0002717,0.986185,0.9809073,0.96930426,1.0226629,1.0036323,0.9968412,0.9873336,0.98606724,0.9939643,0.003737382,0.009780751,0.012505383,0.012383678,0.025850708,-0.0016880755,0.0025301757,0.0018635212,0.0008101502,-0.00070057536,0.5100218,0.6134348,0.77721775,0.33169082,0.22400858,-0.00025613268,-0.00822696,-0.005037074,0.0021855794,0.02670264,1.0153513,1.0153513,1.0153513,1.0153513,1.0550197,0.9972433,0.9748562,0.9562462,0.9562462,0.9386361,1.0053087,1.0040902,1.0003182,0.99919283,1.0230044,1.0004036,0.9923086,0.9746517,0.9737979,0.9728356,0.2,0.5,0.75,0.8333333,0.6166667,0.15223595,0.6209095,0.7402709,0.7402709,0.52725565,0.4,0.7,0.85,0.9,0.23333333,0.2,0.1,0.4,0.6,0.45,0.2,0.6,0.45,0.3,-0.21666667,0.32196933,-0.17310447,-0.24923666,-0.3500458,-0.51259845,-0.21495204,-0.36093664,0.09650183,0.17694186,0.021230847,0.4,0.5,0.5,0.46666667,0.43333334,0.6,0.4,0.45,0.5,0.55,-0.2,0.1,0.05,-0.033333335,-0.11666667,0.4926,0.63011616,0.5810808,0.5820367,0.47344494,0.5074,0.36988387,0.4189192,0.41796336,0.52655506,-0.014800008,0.26023227,0.1621616,0.16407329,-0.053110138,1.0519675,1.0720768,1.1763124,1.2926471,1.5605309,0.061967902,0.1204949,0.3347425,0.4688209,0.73361784,0.5379794,0.70386696,1.0330341,1.0369556,1.1774071,0.27969095,0.55909127,0.47520533,0.38064522,0.50137776,0.720309,0.44090876,0.5247947,0.6193548,0.49862224,-0.4406181,0.118182495,-0.049589343,-0.23870958,0.0027555136,1.8057689474897893
7,SH601328,0.03078879448308251,0.9166666666666666,-0.035125017,0.14460960048342003,0.14460960048342003,SH601328,交通银行,2026-03-20,0.0029027835,0.013062483,0.22222295,0.005805567,0.4444459,0.0043541323,0.33333114,0.0014513487,0.111108184,0.9971056,1.0057888,0.9927641,1.0004625,0.9909527,0.9797765,0.9739223,0.95476323,1.0287386,0.99872273,0.990314,0.9765567,0.9747029,0.99518365,0.0037744772,0.01015616,0.017355012,0.015626939,0.03462531,0.000425758,0.003031913,0.0026797943,0.001152246,-0.0013574967,0.031809144,0.81693184,0.83449006,0.42135125,0.4688027,0.000425758,-0.003957614,-0.0020147476,0.008589553,0.044862524,1.0071517,1.0071517,1.0071517,1.0071517,1.0679718,0.98980457,0.9679686,0.9419735,0.9419735,0.93740386,1.0008515,0.99872273,0.994678,0.98754656,1.0354444,0.9962746,0.981586,0.9613625,0.9613625,0.962214,0.8,0.9,0.95,0.96666664,0.65,0.5877303,0.81748,0.89027464,0.89027464,0.47941414,0.4,0.7,0.85,0.9,0.15,0.2,0.3,0.3,0.53333336,0.5,0.2,0.4,0.55,0.36666667,-0.35,-0.38923034,0.14774545,0.01958934,-0.18411691,-0.55794877,-0.32136488,0.2639126,0.464023,0.2939853,0.16318028,0.6,0.6,0.55,0.56666666,0.43333334,0.4,0.4,0.45,0.4,0.51666665,0.2,0.2,0.1,0.16666667,-0.083333336,0.6888889,0.71590906,0.59839356,0.6081425,0.46707317,0.31111112,0.2840909,0.40160644,0.3918575,0.5329268,0.37777779,0.4318182,0.19678715,0.21628499,-0.06585363,0.96262723,0.9630805,1.0512958,1.0900517,1.0737486,0.025372121,0.17817318,0.38562095,0.3720012,0.38724244,0.67642444,0.6490876,1.4305198,1.1804551,1.0693083,0.21704455,0.5241482,0.50547093,0.43531907,0.50657153,0.78295547,0.47585177,0.4945291,0.56468093,0.49342847,-0.56591094,0.04829643,0.010941825,-0.12936188,0.013143036,1.700494327385236
8,SZ300498,0.031096007583603386,1.0,-0.026026309,0.1300411873761375,0.1300411873761375,,,2026-03-20,0.00466745,0.0215869,0.21621677,0.01516919,0.7027035,0.0017502605,0.081079744,-0.00875148,-0.40540695,0.99535424,1.0150987,0.9936121,1.0035515,1.0120741,0.9745103,0.9023343,0.90287095,0.987121,1.0064932,1.0032197,0.9632278,0.9471872,0.95257133,0.009320524,0.012187151,0.045580816,0.04388313,0.04024468,-0.00541991,0.0013041629,0.0071800794,0.0042808806,-0.00015892948,0.84536374,0.10497133,0.868485,0.7375182,0.0047565475,0.004346663,-0.009088474,-0.031438537,-0.009259946,0.05211711,1.0382484,1.0382484,1.0382484,1.0382484,1.0382484,0.9913733,0.97327584,0.89013654,0.8889752,0.8793103,1.01304,1.0133619,1.007459,0.9967802,0.98964316,0.99908775,0.9942581,0.9201502,0.9073249,0.9110276,0.4,0.5,0.75,0.8333333,0.9166667,0.18403563,0.41131398,0.7417597,0.7437688,0.75935,0.4,0.7,0.85,0.9,0.95,0.8,0.1,0.15,0.06666667,0.48333332,-0.4,0.6,0.7,0.8333333,0.46666667,0.12868305,-0.099552214,0.32214424,0.36114857,-0.12969343,-0.11794219,0.61773664,0.797177,0.7146242,0.24452704,0.4,0.5,0.55,0.5,0.5,0.6,0.5,0.45,0.5,0.48333332,-0.2,0.0,0.1,0.0,0.016666668,0.32824394,0.63085395,0.71513003,0.660177,0.5112782,0.671756,0.36914602,0.28486994,0.33982304,0.4887218,-0.34351212,0.26170793,0.4302601,0.32035393,0.022556446,0.8906919,1.1438622,1.1358222,1.0482382,0.94505054,0.11654498,0.5205325,0.4963359,0.46952856,0.43319434,0.36442795,1.0189227,1.2464521,1.3012729,1.4931604,0.49148828,0.36673814,0.5226395,0.4907673,0.5160682,0.5085117,0.63326186,0.4773605,0.5092327,0.48393175,-0.017023465,-0.26652372,0.045279033,-0.018465424,0.03213648,1.5879359961746218
9,SH601988,0.03518029849364914,0.75,-0.021769702,0.10798969932830012,0.10798969932830012,SH601988,中国银行,2026-03-20,-0.0018115399,0.016304364,-0.111107655,0.0108696185,0.66666925,0.0036232064,0.22222309,-0.009057952,-0.55555385,1.0018148,1.0127041,0.9963702,1.0050495,0.9782303,0.9782303,0.96910113,0.97471905,1.0140449,0.9957865,0.9844101,0.97580755,0.97539794,0.98857677,0.009316368,0.01377629,0.014607437,0.012626288,0.02458013,0.004634841,0.004239016,0.002120997,0.0006959979,-0.0009195358,0.6187517,0.8679147,0.73790437,0.23548658,0.42684358,-0.00505616,-0.0034856594,0.0040429686,0.014510114,0.038549554,1.0127041,1.0127041,1.0127041,1.0127041,1.0454732,0.9741924,0.96172494,0.9525963,0.9525963,0.9489674,1.0007023,0.99831456,0.98665726,0.9821629,1.0148876,0.99424154,0.9726123,0.9627809,0.96348315,0.9669944,0.8,0.9,0.95,0.96666664,0.7,0.67012244,0.7507973,0.78864366,0.78864366,0.5288034,1.0,1.0,1.0,1.0,0.18333334,0.2,0.3,0.3,0.53333336,0.45,0.8,0.7,0.7,0.46666667,-0.26666668,0.8135834,0.78876,0.6248233,0.39906713,0.08846733,0.98895943,0.56217116,0.6199956,0.17697479,0.23392911,0.6,0.6,0.5,0.5,0.46666667,0.2,0.3,0.35,0.33333334,0.45,0.4,0.3,0.15,0.16666667,0.016666668,0.8780502,0.71232945,0.6375001,0.56250006,0.4837134,0.12194977,0.28767058,0.36249986,0.4374999,0.5162866,0.7561005,0.42465886,0.27500024,0.12500016,-0.03257325,1.144009,0.9544068,0.94911236,0.9810685,1.0482433,0.25393632,0.2892835,0.37395316,0.35576287,0.34052762,1.389907,1.3375624,1.4723848,1.3441999,1.0890286,0.5263128,0.5477982,0.508117,0.48438063,0.5044341,0.4736872,0.45220178,0.49188298,0.51561934,0.4955659,0.052625623,0.09559643,0.016234031,-0.031238725,0.008868225,1.5723715021915323
10,SH601166,0.03297892781539301,0.75,-0.02922374,0.10028987213571283,0.10028987213571283,SH601166,兴业银行,2026-03-20,-0.0031829937,0.010610076,-0.29999727,0.005835585,0.55000407,0.0015914969,0.14999864,-0.007427082,-0.70000273,1.0031931,1.0090474,0.99840343,1.0030988,1.0021918,0.9856621,0.98940635,0.9763471,1.0553424,1.0049497,0.99808216,0.98757076,0.9888432,1.0225266,0.0049896673,0.011425704,0.014052651,0.013949933,0.047563832,-0.0013972528,0.0028149995,0.001964775,0.0005392693,-0.0021499076,0.19604093,0.55641925,0.6841907,0.11581607,0.6231402,-0.0021552364,-0.010749661,-0.0062361117,0.0033373907,0.040895656,1.0149742,1.0149742,1.0149742,1.0149742,1.1152886,0.99840343,0.9734404,0.9590926,0.9590926,0.9484366,1.0092237,1.0034703,1.0021918,1.0021918,1.085041,1.0017534,0.99324197,0.97441095,0.9745205,0.9763471,0.2,0.4,0.7,0.6333333,0.4,0.09634888,0.6394692,0.73203653,0.73203653,0.30903673,0.4,0.7,0.85,0.9,0.23333333,1.0,0.1,0.4,0.6,0.5,-0.6,0.6,0.45,0.3,-0.26666668,0.53874344,-0.34702447,-0.44307142,-0.45635384,-0.43172795,0.5315817,-0.35012797,-0.16642506,-0.09159781,-0.15257694,0.2,0.5,0.45,0.53333336,0.46666667,0.6,0.4,0.45,0.4,0.48333332,-0.4,0.1,0.0,0.13333334,-0.016666668,0.44871864,0.6169898,0.5422126,0.56117135,0.44300228,0.55128133,0.3830102,0.4577874,0.43882865,0.5569977,-0.10256271,0.23397957,0.08442521,0.1223427,-0.11399542,1.052409,1.0783525,1.1774529,1.2942841,1.4262204,0.11125232,0.14745815,0.26504043,0.4312412,0.67039794,0.98497814,0.82977533,0.97388446,0.95632726,1.1311896,0.49437386,0.53041065,0.48190555,0.34790948,0.5062804,0.50562614,0.46958935,0.5180945,0.6520905,0.49371958,-0.011252299,0.060821306,-0.036188904,-0.304181,0.012560843,1.562848390651515
