,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-07-31,SH600000,-0.0614202164665741,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260801_12,62c73cd36f364fbcb07d91edc4d29e59,0.053,,,
1,2026-07-31,SZ000617,-0.01786521077156067,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
2,2026-07-31,SZ000596,-0.07399317622184753,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
3,2026-07-31,SZ000568,-0.08151064068078995,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
4,2026-07-31,SZ000538,-0.012616565451025963,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
5,2026-07-31,SZ000425,-0.07061021775007248,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
6,2026-07-31,SZ000408,-0.052970368415117264,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
7,2026-07-31,SZ000625,-0.02759576216340065,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
8,2026-07-31,SZ000338,0.12761642038822174,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
9,2026-07-31,SZ000301,-0.02984907478094101,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
10,2026-07-31,SZ000166,-0.04502132534980774,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
11,2026-07-31,SZ000157,0.011682121083140373,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
12,2026-07-31,SZ000100,0.026388082653284073,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
13,2026-07-31,SZ000063,0.06917188316583633,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
14,2026-07-31,SZ000002,-0.07566612213850021,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
15,2026-07-31,SZ000333,-0.09632160514593124,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
16,2026-07-31,SZ000630,0.01009658444672823,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
17,2026-07-31,SZ000651,-0.008531464263796806,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
18,2026-07-31,SZ000657,0.3412453234195709,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
19,2026-07-31,SZ001280,0.031002268195152283,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
20,2026-07-31,SZ000999,0.0409843735396862,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
21,2026-07-31,SZ000988,0.5241520404815674,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
22,2026-07-31,SZ000977,0.11057715117931366,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260801_12,1eb10ba8add04f53ad2a7d94b67a95ee,0.033,,,
