,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH601816,0.044286813532864525,0.8333333333333334,-0.012681186,0.13013923913240433,0.13013923913240433,SH601816,京沪高铁,2026-04-02,0.0059055714,0.011811069,0.5000031,0.0019684993,0.16666563,0.0039369985,0.33333126,0.007874071,0.6666687,0.9941291,1.0019569,0.99021524,0.9970158,0.98550725,1.0,0.981884,0.981884,1.0181159,0.99202895,0.9836956,0.98985505,0.9838164,0.9809179,0.0048946682,0.013902018,0.01280182,0.015626958,0.018062029,0.0027173941,0.003052265,-0.00027514488,0.0008439334,5.1342864e-05,0.77054626,0.44187576,0.01616767,0.22603162,0.0024644895,0.002536247,0.002569187,0.012758828,0.0039465707,0.017567543,1.0067236,1.0067236,1.0171713,1.0171713,1.0228928,0.97363317,0.9500838,0.9500838,0.94980234,0.9417445,0.9942029,0.99130434,1.0,0.99637675,1.0,0.9887681,0.9782608,0.98550725,0.96666664,0.9601449,1.0,1.0,0.85,0.9,0.8333333,0.7968104,0.88129145,0.74404615,0.7451154,0.7178887,0.6,0.8,0.4,0.6,0.016666668,0.2,0.3,0.65,0.2,0.4,0.4,0.5,-0.25,0.4,-0.38333333,-0.4852314,-0.8885028,-0.40452975,-0.07121871,-0.54805416,-0.61701643,-0.7273442,-0.4356806,-0.075642765,-0.04081647,0.8,0.7,0.65,0.53333336,0.5,0.2,0.3,0.3,0.36666667,0.43333334,0.6,0.4,0.35,0.16666667,0.06666667,0.8999992,0.5,0.56578964,0.5403227,0.48000002,0.100000806,0.5,0.43421036,0.4596773,0.52,0.7999984,0.0,0.13157928,0.080645405,-0.039999973,1.0720091,1.2881231,1.2809409,1.424769,1.5526499,0.14700545,0.37234148,0.3186835,0.5513461,0.62147397,0.55410075,1.5322968,1.6563631,1.3366525,1.1218656,0.35560772,0.45070803,0.48168987,0.49356315,0.50160915,0.6443923,0.54929197,0.5183101,0.5064368,0.49839085,-0.2887846,-0.09858396,-0.036620233,-0.012873703,0.0032182704,1.889964259339772
1,SH600000,0.040579787457821884,1.0,-0.012698412,0.027828469077795223,0.027828469077795223,SH600000,浦发银行,2026-04-02,0.0,0.015609771,0.0,0.011707311,0.74999887,0.0039024607,0.25000116,-0.0078048497,-0.4999977,1.0,1.0117073,0.99609756,1.0028052,0.98142266,1.0068195,0.9541446,0.992181,1.1873015,0.98925334,0.98574364,0.9883245,0.9769273,1.0186998,0.011452203,0.012933187,0.016365437,0.021973412,0.069292426,0.006737223,0.0016421675,0.000574983,0.0015825278,-0.0029006733,0.86521447,0.14778665,0.043203894,0.40198454,0.53447324,-0.0027278017,0.0068665748,0.006213164,0.00012606557,0.06687009,1.0117073,1.0205007,1.0205007,1.0205007,1.2175341,0.9667875,0.9609879,0.94728386,0.91998166,0.91998166,0.99920046,0.99920046,1.0031276,1.0001881,1.0786244,0.9773427,0.9773427,0.9755673,0.9548971,0.9704997,1.0,0.9,0.7,0.8,0.6,0.73937285,0.65552515,0.72000104,0.79605216,0.26892182,1.0,0.1,0.55,0.7,0.05,0.4,0.2,0.05,0.3,0.65,0.6,-0.1,0.5,0.4,-0.6,0.45388186,0.018496217,-0.017607482,-0.3585864,-0.0017576073,0.6992091,-0.020471176,-0.08883135,-0.27411374,-0.27805975,0.6,0.5,0.6,0.5,0.41666666,0.4,0.5,0.4,0.5,0.55,0.2,0.0,0.2,0.0,-0.13333334,0.82779986,0.46608213,0.6328339,0.5151793,0.3571813,0.17220017,0.53391784,0.36716607,0.48482072,0.6428187,0.65559965,-0.06783574,0.26566783,0.030358523,-0.2856374,1.313163,1.40355,1.6964349,1.8792579,2.065056,0.59229773,0.54677606,0.5656795,0.67252976,0.798611,1.5388196,1.5103345,1.2168785,1.081385,1.0652263,0.5237596,0.41165,0.41493693,0.501538,0.48609346,0.47624043,0.58835,0.5850631,0.498462,0.51390654,0.047519162,-0.17669998,-0.17012617,0.003076002,-0.027813083,1.843747134559842
2,SH600919,0.04101286873246836,0.9166666666666666,-0.0065933466,0.016497455206817765,0.016497455206817765,SH600919,江苏银行,2026-04-02,0.0036900912,0.010147514,0.36364487,0.004612495,0.4545444,0.0018449269,0.18181074,0.0009225228,0.09091122,0.99632347,1.0045955,0.9944853,0.9986347,1.0,0.99890107,0.97307694,0.96428573,0.9192308,0.99703294,0.99153847,0.9875,0.97750914,0.95225275,0.0046880683,0.013698851,0.016100103,0.019985424,0.0329395,0.0014285569,0.0022977032,0.0015545737,0.0018609196,0.0015699414,0.23213853,0.25788793,0.3263122,0.6719396,0.6928396,0.0001099172,-0.0018781214,-0.0022684406,-0.0044924864,0.0014339847,1.0138073,1.0138073,1.0138073,1.0138073,1.0138073,0.98513585,0.9542054,0.94920474,0.93930066,0.8867939,1.0007693,1.0,1.0005494,0.99912083,0.9886813,0.99340665,0.99010986,0.9693407,0.9592307,0.92626375,0.8,0.85,0.775,0.85,0.925,0.5184299,0.7683412,0.78627294,0.81468344,0.89129245,0.8,0.9,0.95,0.96666664,0.98333335,0.4,0.2,0.2,0.16666667,0.21666667,0.4,0.7,0.75,0.8,0.76666665,0.30534092,-0.68616223,-0.28567675,-0.06447535,-0.5841756,0.5381378,-0.577521,-0.38722557,-0.27314773,-0.10424005,0.4,0.5,0.45,0.46666667,0.48333332,0.4,0.3,0.4,0.43333334,0.43333334,0.0,0.2,0.05,0.033333335,0.05,0.5,0.5046298,0.5740181,0.570806,0.5781084,0.5,0.49537024,0.42598188,0.42919394,0.42189163,0.0,0.009259545,0.14803623,0.1416121,0.15621676,1.4346043,1.7244498,1.7135868,1.6991441,2.0254292,0.3633785,0.5606499,0.427287,0.41194507,0.6234154,0.7968193,1.4242259,1.4615632,1.4022776,1.2409015,0.34701923,0.43485212,0.46237633,0.49088025,0.47678953,0.65298074,0.5651479,0.5376237,0.50911975,0.52321047,-0.30596152,-0.13029578,-0.075247355,-0.018239478,-0.046420917,1.8024187816374349
3,SH601939,0.039575493635614425,1.0,-0.018828511,0.0749325379729271,0.0749325379729271,SH601939,建设银行,2026-04-02,0.013756608,0.021164065,0.64999837,0.004232796,0.19999918,0.0031746617,0.15000245,0.012698473,0.60000163,0.98643005,1.0041753,0.9832985,0.99739814,0.9853556,0.97489536,0.9330543,0.9351464,0.96778244,0.9938912,0.9843096,0.96855646,0.9501255,0.94103205,0.009748159,0.014194816,0.021012045,0.032355733,0.02828399,0.002761515,0.0036845496,0.0033413048,0.003537357,0.0006851742,0.2006271,0.61761904,0.88504136,0.9263114,0.1789866,0.0005857819,-0.00089006376,-0.00029884587,-0.0014171669,0.03875532,1.0102439,1.0102439,1.0102439,1.0102439,1.0102439,0.9715965,0.95084816,0.92806673,0.8893716,0.8893716,1.0014226,0.99397486,0.9856067,0.9809205,0.96585774,0.9859414,0.9778242,0.9489539,0.9175732,0.91004187,0.8,0.9,0.95,0.96666664,0.98333335,0.73494047,0.827532,0.87534416,0.9152506,0.9152506,0.6,0.8,0.9,0.93333334,0.96666664,0.4,0.2,0.2,0.23333333,0.6166667,0.2,0.6,0.7,0.7,0.35,0.011220872,-0.51535237,0.091232106,0.0468191,-0.16318339,-0.34904638,-0.66410416,-0.07311519,-0.024793174,-0.007443315,0.6,0.7,0.75,0.6,0.53333336,0.4,0.3,0.25,0.36666667,0.45,0.2,0.4,0.5,0.23333333,0.083333336,0.62237763,0.6079137,0.6769911,0.622821,0.5339207,0.37762237,0.39208633,0.32300887,0.37717903,0.4660793,0.24475528,0.21582733,0.35398224,0.24564192,0.067841396,1.1787032,1.224236,1.1667244,1.2020196,1.2183812,0.2220152,0.24879752,0.26739535,0.3451152,0.3091069,0.6499074,0.78037786,0.80600035,0.9655204,0.90519243,0.48717782,0.4285784,0.48953673,0.51985574,0.49433178,0.5128222,0.5714216,0.51046324,0.4801443,0.5056682,-0.025644373,-0.14284322,-0.020926515,0.039711423,-0.011336421,1.7752575387624208
4,SH601328,0.035530082627981116,1.0,-0.014522791,0.08762543648481369,0.08762543648481369,SH601328,交通银行,2026-04-02,0.011412222,0.014265319,0.7999976,0.0014265488,0.100001186,0.0014265488,0.100001186,0.011412222,0.7999976,0.98871654,1.0014105,0.9873061,0.99671954,0.96732366,0.97147304,0.94761413,0.9616183,1.0394192,0.98568463,0.97354776,0.968361,0.95816046,0.9626211,0.010858712,0.01699612,0.0145042725,0.019510528,0.026585415,0.006587131,0.004576885,0.001705767,0.0018718337,-0.00036285454,0.9199749,0.66474015,0.48407826,0.71334267,0.056816977,0.0011410778,0.005856275,0.015434189,0.01469793,0.048083145,1.0053638,1.0053638,1.0053638,1.0053638,1.0376654,0.9628682,0.9389429,0.9389429,0.9180333,0.9135798,0.99087137,0.9873444,0.9795643,0.9733403,0.9873444,0.9802905,0.9628631,0.95695025,0.94014525,0.9377594,1.0,1.0,1.0,1.0,0.8833333,0.8737795,0.91924506,0.91924506,0.9385803,0.6964565,0.6,0.8,0.9,0.93333334,0.016666668,0.2,0.2,0.6,0.23333333,0.35,0.4,0.6,0.3,0.7,-0.33333334,0.1609405,-0.27214187,-0.008476613,0.0044611567,-0.507558,0.673853,-0.5139245,-0.2650682,0.04120884,-0.009282651,1.0,0.9,0.75,0.6333333,0.48333332,0.0,0.1,0.25,0.36666667,0.48333332,1.0,0.8,0.5,0.26666668,0.0,1.0,0.64705884,0.6784452,0.5814978,0.45550343,0.0,0.3529412,0.32155478,0.4185022,0.5444966,1.0,0.29411766,0.35689047,0.16299559,-0.08899315,1.1089932,1.1109178,1.0535669,1.0998181,1.1595312,0.20525345,0.22385961,0.20882297,0.34946847,0.39459795,0.8484557,1.3072493,1.3784409,1.3270504,1.1431371,0.58676356,0.5006711,0.48284352,0.51538014,0.49509737,0.41323647,0.49932888,0.5171565,0.48461986,0.50490266,0.17352706,0.0013422361,-0.034312937,0.030760292,-0.009805265,1.6562863806992656
5,SH601169,0.041892384605041834,0.6666666666666666,-0.011070192,0.10877083986997604,0.10877083986997604,SH601169,北京银行,2026-04-02,0.0018215528,0.009107464,0.20000659,0.0054644584,0.5999978,0.0018214529,0.1999956,-0.0018214529,-0.1999956,0.99818176,1.0054545,0.99636364,1.0011522,0.994465,0.9926199,0.9819189,0.994465,1.00369,0.99667895,0.9897786,0.99086714,0.98734313,0.9832841,0.0051197233,0.013334188,0.0110848965,0.0106084,0.016535351,0.0025830292,0.0031108058,0.00051022467,0.0006146235,0.00015529092,0.6363641,0.4989122,0.07415281,0.26014784,0.026900798,-0.0018449981,-0.0037772192,0.004285722,0.0037448008,0.01213479,1.0072997,1.0072997,1.0091449,1.0091449,1.0179448,0.98355675,0.95463914,0.95463914,0.95463914,0.94725937,1.000369,0.99852395,0.99852395,0.99815494,0.99815494,0.99335796,0.9845757,0.9830996,0.98007375,0.96863467,0.8,0.9,0.875,0.9166667,0.84166664,0.69255334,0.86138195,0.8322217,0.8322217,0.74613094,0.6,0.8,0.4,0.6,0.083333336,0.4,0.2,0.6,0.73333335,0.21666667,0.2,0.6,-0.2,-0.13333334,-0.13333334,0.67728543,-0.6151166,-0.2767855,-0.16868836,-0.4496273,0.6758241,-0.43891487,-0.32440656,-0.31276214,-0.18802828,0.6,0.5,0.55,0.5,0.5,0.4,0.5,0.4,0.43333334,0.43333334,0.2,0.0,0.15,0.06666667,0.06666667,0.6153833,0.53623205,0.56234086,0.5137614,0.49582636,0.38461667,0.46376795,0.43765914,0.48623857,0.50417364,0.23076667,0.07246414,0.12468173,0.027522845,-0.008347293,1.1836901,1.4167007,1.3675877,1.3500894,1.5094743,0.4178843,0.5426046,0.41704762,0.39089084,0.622078,0.75667524,1.3079268,1.493327,1.4158152,1.4244615,0.47468266,0.48203695,0.4864891,0.5045199,0.5016567,0.5253173,0.51796305,0.5135109,0.49548015,0.4983433,-0.050634682,-0.035926122,-0.027021814,0.009039721,0.003313445,1.6136468127512422
6,SH601838,0.03344446108656215,0.9166666666666666,-0.009361088,0.08101225644350052,0.08101225644350052,SH601838,成都银行,2026-04-02,0.012273575,0.01753358,0.7000039,0.0052600047,0.29999605,0.0,0.0,0.00701357,0.4000079,0.9878752,1.0051962,0.9878752,0.99908614,0.9877899,0.989011,0.97150993,0.9548229,0.93365884,0.98958075,0.98494095,0.9877696,0.97448105,0.9509903,0.006163075,0.009850582,0.009944458,0.022796076,0.030581623,0.003500206,0.0021262714,0.00012516002,0.0019636531,0.001458179,0.8063662,0.4270955,0.0055441763,0.57505715,0.69342655,0.0034188186,0.005490825,0.011041371,-0.0029540097,0.005993388,1.0051962,1.0051962,1.0129646,1.0129646,1.0129646,0.9775013,0.95590305,0.95590305,0.92483765,0.88735586,0.99153435,0.9884411,0.9952788,0.99080175,0.98624337,0.98575497,0.98380136,0.9821733,0.9573463,0.92714685,1.0,1.0,0.9,0.93333334,0.96666664,0.8123765,0.89458525,0.77279586,0.8528869,0.8967856,1.0,1.0,0.4,0.6,0.8,0.4,0.2,0.6,0.13333334,0.21666667,0.6,0.8,-0.2,0.46666667,0.5833333,0.94807,-0.49040127,-0.13108255,0.05247056,-0.46009934,0.9562904,-0.4561262,-0.18252657,0.29240498,0.19854707,0.8,0.6,0.55,0.5,0.46666667,0.2,0.4,0.45,0.5,0.51666665,0.6,0.2,0.1,0.0,-0.05,0.81250155,0.5699481,0.59776545,0.5978836,0.57142854,0.18749844,0.43005192,0.40223455,0.40211642,0.42857146,0.6250031,0.13989612,0.19553089,0.19576718,0.14285709,0.7252231,0.8954305,1.0914632,1.1618133,1.4128355,0.15651067,0.2593075,0.34705058,0.5209238,0.577583,1.2502508,1.429617,1.1835265,1.8099669,1.4642379,0.53819007,0.54068017,0.47978088,0.5132284,0.47599238,0.46180996,0.45931986,0.5202191,0.4867716,0.5240076,0.07638009,0.08136028,-0.04043823,0.026456796,-0.048015237,1.5304212374473636
7,SH600570,0.03859345901670758,0.8333333333333334,-0.0063058734,-0.0045822328337103944,0.0045822328337103944,SH600570,恒生电子,2026-04-02,-0.013613392,0.0182808,-0.74468243,0.00038890165,0.021273777,0.0042785075,0.23404378,-0.009723785,-0.53191245,1.0138012,1.0141956,0.99566245,1.0038198,0.98501605,1.0709776,1.0835979,1.2129326,1.1908492,1.0075687,1.0059526,1.0471598,1.0823201,1.1660484,0.007441801,0.013733925,0.04392241,0.06862462,0.10395107,0.0004736007,-0.00016032037,-0.0065470324,-0.0072280904,-0.0052877194,0.010125316,0.0012491066,0.77765095,0.859783,0.7891848,-0.008515905,-0.0052311243,0.015037059,0.022487156,-0.010060717,1.0240505,1.0761074,1.1143504,1.2184567,1.4266516,0.9684502,0.9684502,0.9684502,0.9684502,0.9684502,1.0111202,1.0177417,1.0924278,1.1486603,1.272162,1.0022048,0.9974759,1.002756,1.0085961,1.0750803,0.2,0.3,0.15,0.1,0.05,0.5674398,0.2930581,0.2162423,0.12619595,0.06885578,0.8,0.1,0.15,0.033333335,0.16666667,0.2,0.6,0.8,0.8666667,0.93333334,0.6,-0.5,-0.65,-0.8333333,-0.76666665,0.34232366,0.039648622,0.23237336,0.22966959,0.7667936,0.7035113,-0.53989565,-0.37267816,-0.46449763,0.30463007,0.6,0.5,0.5,0.43333334,0.4,0.4,0.5,0.5,0.56666666,0.5833333,0.2,0.0,0.0,-0.13333334,-0.18333334,0.62836224,0.3262596,0.35675633,0.27869028,0.41746256,0.3716378,0.6737404,0.6432437,0.7213097,0.5825375,0.25672442,-0.34748077,-0.28648734,-0.44261947,-0.1650749,1.2202867,1.510783,1.5793278,1.7506347,2.970079,0.13981813,0.46696228,0.40975386,0.54890525,2.6617496,0.59494203,0.9630159,1.0966579,1.1525185,2.4062355,0.108358294,0.42223972,0.4295999,0.48117477,0.4849638,0.89164174,0.5777603,0.57040006,0.51882523,0.51503617,-0.7832834,-0.15552056,-0.14080015,-0.03765048,-0.03007238,1.4763075223443307
8,SH601166,0.037173519665532985,0.6666666666666666,-0.011166573,0.07041194289922714,0.07041194289922714,SH601166,兴业银行,2026-04-02,-0.00052886864,0.008989903,-0.05882918,0.0037016966,0.41176155,0.0047593378,0.5294092,0.00052877265,0.058818504,1.0005292,1.0042328,0.9952381,0.99983627,0.9989106,0.9962778,0.9772129,0.9978212,1.1004993,0.9948797,0.9915479,0.99115753,0.9846603,1.003176,0.0055866498,0.010249713,0.010853438,0.013403704,0.039125334,0.003286424,0.0018580714,0.00070416636,0.0010403652,-0.0013654754,0.86513585,0.3012401,0.14732754,0.46689984,0.37149367,-0.0014525803,9.076728e-05,0.0021528883,0.00025437385,0.037105523,1.0099771,1.0099771,1.0099771,1.0099771,1.1087073,0.98089737,0.95975685,0.95975685,0.95343304,0.94283986,1.0000908,0.99912846,0.99912846,0.9962778,1.031793,0.9892692,0.9892692,0.9870359,0.96876985,0.9704767,0.8,0.9,0.85,0.9,0.7,0.6569053,0.801333,0.801333,0.8235518,0.3446133,0.8,0.9,0.95,0.96666664,0.083333336,0.4,0.2,0.6,0.3,0.35,0.4,0.7,0.35,0.6666667,-0.26666668,0.11874168,-0.7285494,-0.4619186,-0.5512239,-0.25619254,0.26856437,-0.6776902,-0.5289627,-0.42788398,-0.2884682,0.4,0.5,0.55,0.46666667,0.43333334,0.6,0.5,0.4,0.46666667,0.51666665,-0.2,0.0,0.15,0.0,-0.083333336,0.5245897,0.5213319,0.57666457,0.5048621,0.40007225,0.47541025,0.47866812,0.42333546,0.49513784,0.5999277,0.049179476,0.04266376,0.15332909,0.009724315,-0.19985549,1.2605284,1.3636501,1.3773187,1.4852933,1.8810854,0.20260675,0.33103734,0.26878124,0.34344336,0.86510557,0.8663459,1.4180348,1.3010995,1.1456968,1.1180018,0.4125738,0.44453302,0.4352647,0.498836,0.4907458,0.5874262,0.55546695,0.5647353,0.50116396,0.50925416,-0.17485237,-0.11093395,-0.12947062,-0.0023279649,-0.018508347,1.4554175835123067
9,SH600887,0.0342311111620527,0.75,-0.0045387745,-0.00559594388290415,0.00559594388290415,SH600887,伊利股份,2026-04-02,0.0045610117,0.0102622975,0.44444352,0.002660583,0.25925803,0.003040703,0.29629847,0.0049411315,0.48148397,0.9954597,1.0026485,0.9924328,0.9974347,0.98183656,1.0003786,0.9712447,1.0166491,1.092319,0.9963665,0.98781604,0.9963294,0.99361813,1.0119368,0.0039742747,0.012638912,0.013741065,0.013666034,0.028261883,0.0017784865,0.0025818727,-0.0007203587,4.5589883e-07,-0.0012137385,0.5006398,0.38252673,0.09618888,8.6248924e-08,0.5625328,7.6548895e-05,0.0005655564,0.0105139585,0.006375279,0.023868492,1.011349,1.011349,1.0234596,1.0234596,1.0938308,0.9765401,0.95913744,0.95913744,0.95913744,0.95913744,0.99909145,0.9985614,1.0096866,1.0028764,1.0286039,0.9949278,0.9778286,0.98819333,0.98168594,0.9912968,1.0,1.0,0.65,0.7,0.4,0.6739644,0.78263545,0.63527983,0.63527983,0.30337465,0.6,0.8,0.4,0.6,0.05,0.2,0.2,0.6,0.73333335,0.8666667,0.4,0.6,-0.2,-0.13333334,-0.81666666,0.09732632,-0.69099605,0.09210668,-0.09113459,0.121806554,0.35666957,-0.7806117,-0.17603293,-0.15966418,-0.32242322,0.6,0.6,0.65,0.46666667,0.45,0.4,0.4,0.3,0.5,0.51666665,0.2,0.2,0.35,-0.033333335,-0.06666667,0.8870542,0.4975357,0.60382116,0.45564383,0.39626402,0.112945795,0.5024643,0.39617884,0.54435617,0.603736,0.7741084,-0.004928592,0.2076423,-0.088712305,-0.20747198,1.1194265,1.3408438,1.6136667,1.6752186,2.137102,0.11621396,0.4732411,0.49480495,0.45590028,0.9822956,0.8560277,1.8595647,1.5537976,1.4588665,1.9645509,0.39938644,0.4345064,0.47419402,0.4784679,0.4927054,0.6006136,0.56549364,0.525806,0.52153206,0.5072946,-0.20122714,-0.13098726,-0.05161197,-0.04306415,-0.014589199,1.4323008623381228
