datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-03-11,SH600000,-0.01702818875173363,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000596,-0.07285335114934272,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000568,-0.03349648503537899,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000538,0.10943284250889472,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000425,0.08282380167305459,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000408,-0.03508854530195954,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000338,0.030331481341712267,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000617,-0.050891229961240736,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000333,0.10650364166371364,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000166,0.07972766037510491,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000157,0.06658299382011824,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000100,0.07998994987752359,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000063,-0.035782857685214164,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000002,-0.033357829232249135,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000001,0.09778054681649685,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000301,0.061127131206846604,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000625,-0.0288932934194943,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000630,-0.05675064041249001,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000651,0.09148576713856021,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000977,3.1820687165977884e-05,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000975,-0.0936614933296862,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000963,0.03744724986046887,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000938,-0.07467503077864222,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000895,0.0662439043596763,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000876,-0.0012052368178767285,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000858,0.033768525633812774,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000807,-0.06544788659495988,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000792,0.10633866531439044,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000786,-0.01423542101385583,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000776,-0.01653734705247568,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000768,-0.11261180172765618,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000725,0.07721553792285847,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000708,0.07968454658087636,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000661,-0.09666734469850656,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688981,0.0029990721082495514,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688506,-0.12636235851829383,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688472,0.08052845426155601,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688396,-0.04094440225141514,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603893,-0.004077722580496091,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603799,0.007587056162269284,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603501,-0.06282237043166845,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603392,-0.0034207490740875254,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603369,-0.03286357244723411,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603296,-0.05139080229757802,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603288,0.031191535466719652,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603260,-0.07299014808845408,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603259,-0.05633758296668844,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603195,0.1701798232813117,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603019,-0.014074665642040922,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH601998,0.06108858358722261,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH601995,0.04156738658204799,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH601988,0.027964959706824534,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH601985,-0.05751406805505473,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603986,-0.12038376449848924,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000983,0.04277022991104293,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH603993,0.014332137518521543,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH605499,-0.0017824098768565717,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688303,0.015713996019286924,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688271,-0.04794900689377092,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688256,-0.03317164299591047,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688223,-0.14545837017482766,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688187,0.026252514690188494,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688169,-0.10424535702877169,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688126,-0.15277084570192317,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688111,0.0219974446341477,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688082,0.02871857791181347,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688047,0.07367128994320851,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688041,-0.033770568468913124,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688036,0.013899573109615192,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688012,-0.028316906110308095,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688009,0.13988570826880087,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH688008,-0.04282915453741596,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH605117,-0.17691373861068188,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SH601939,0.10563140217024185,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ000999,0.03721714531392293,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
2026-03-11,SZ001965,-0.009024432882471381,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260311_12,5f26c3b035404ebcb748fed864d8e09c,,,
