,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SH600188,0.25725603993062907,1.0,-0.0049958825,0.1291888952255249,0.1291888952255249,SH600188,兖矿能源,2026-06-01,0.098488286,0.10902427,0.9033611,0.0,0.0,0.010535988,0.09663892,0.10902427,1.0,0.910342,1.0,0.90075064,0.96029776,0.8661441,0.91907495,0.9662345,0.8002498,0.85486025,0.9097636,0.8895775,0.8938025,0.87842286,0.85622334,0.05350509,0.04615054,0.04006222,0.04987901,0.047689226,0.030479345,0.008123181,-0.00048812854,0.0025194455,0.0012070949,0.81126195,0.28399467,0.005195968,0.19773154,0.19540788,0.029277744,0.07386818,0.110834725,0.085045196,0.10816734,1.0,1.0,1.0,1.0,1.0,0.8373723,0.8223525,0.8223525,0.7714909,0.7593825,0.9272665,0.9074293,0.91108143,0.9074293,0.8940523,0.8778242,0.8583918,0.8651449,0.8447823,0.81143034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.7,0.1,0.5,0.6,0.6,0.3,0.9,0.5,0.9420553,0.64412785,0.60771596,0.52317107,0.13294631,0.81359744,0.5911408,0.4778452,0.49160624,0.36074394,0.8,0.5,0.4,0.53333336,0.45,0.2,0.5,0.55,0.43333334,0.53333336,0.6,0.0,-0.15,0.1,-0.083333336,0.9652696,0.65552056,0.5371846,0.6488829,0.5514033,0.034730405,0.34447944,0.46281537,0.3511171,0.44859672,0.9305392,0.31104112,0.07436923,0.2977658,0.10280658,0.5856162,0.531525,0.55040854,0.5611346,0.6970557,0.25490618,0.20099558,0.1700689,0.16234332,0.27782702,1.5887083,1.4643323,1.3803284,1.3075764,1.0901618,0.6215431,0.5663852,0.5108342,0.5322982,0.4674896,0.3784569,0.4336148,0.4891658,0.46770182,0.5325104,0.24308623,0.13277039,0.021668395,0.06459637,-0.06502079
1,SH688008,0.2138247079944376,1.0,0.020216465,0.1138782948255539,0.1138782948255539,SH688008,澜起科技,2026-06-01,-0.0740593,0.08242982,-0.8984528,0.007653079,0.09284357,0.00071743946,0.00870364,-0.08099494,-0.9825927,1.0799828,1.088248,0.9992252,1.035103,1.2228813,1.0675411,0.7313813,0.6335575,0.6366484,1.1055177,1.1220542,1.0565536,0.9372541,0.7758246,0.06625768,0.06241491,0.119670965,0.19830905,0.2158174,-0.03980619,-0.005219654,0.013824743,0.020454139,0.010366293,0.902337,0.064108886,0.46709433,0.824478,0.7036778,-0.025905356,-0.09856579,-0.18788868,-0.23383912,-0.08163025,1.243149,1.243149,1.243149,1.243149,1.243149,0.9992252,0.9992252,0.729772,0.6213451,0.5380788,1.1487406,1.170561,1.1414561,1.1244894,1.0675076,1.0712752,1.0840232,0.9810284,0.70368826,0.6088885,0.2,0.1,0.25,0.5,0.75,0.0031764929,0.0031764929,0.52637345,0.60896194,0.6551421,0.4,0.7,0.85,0.9,0.95,1.0,1.0,0.05,0.033333335,0.33333334,-0.6,-0.3,0.8,0.8666667,0.6166667,0.23558916,0.40405443,0.21668635,0.6989407,0.8142309,-0.1763988,0.14441638,0.57181,0.575637,0.49226755,0.0,0.4,0.6,0.6,0.51666665,1.0,0.6,0.4,0.4,0.48333332,-1.0,-0.2,0.2,0.2,0.033333335,0.0,0.41247153,0.64249945,0.66013217,0.6099831,1.0,0.58752847,0.35750055,0.33986783,0.39001694,-1.0,-0.17505695,0.28499892,0.32026434,0.21996611,1.0085217,1.0929899,1.1812038,1.046744,0.7628093,0.08802839,0.1897828,0.24916027,0.2983023,0.3693665,0.6479314,0.5889211,1.166698,1.2677864,1.5101382,0.27489087,0.4742901,0.52660286,0.52441424,0.5136379,0.72510916,0.5257099,0.4733971,0.47558573,0.48636213,-0.45021826,-0.051419802,0.05320577,0.048828516,0.027275747
2,SH688041,0.170363910900366,0.875,0.029531002,0.1815795749425888,0.1815795749425888,SH688041,海光信息,2026-06-01,-0.08142907,0.08403111,-0.9690348,0.0014010997,0.016673582,0.0012009426,0.014291642,-0.081629224,-0.9714167,1.0886476,1.0901729,0.9986926,1.0437679,1.1972712,1.1026708,1.0124131,0.91517085,0.87521714,1.1196873,1.1328568,1.162737,1.1018842,0.9662535,0.09044484,0.06529149,0.075801656,0.11162613,0.16106981,-0.05610525,-0.009428021,-0.0062929383,0.00683351,0.00749105,0.9620096,0.19113463,0.24122238,0.2904408,0.6597159,-0.0074768197,-0.09043072,-0.10295412,-0.20097019,-0.18723947,1.2529074,1.2529074,1.3030312,1.3030312,1.3030312,0.9986926,0.9986926,0.9986926,0.9006673,0.73716635,1.1681746,1.1598364,1.2426317,1.2056094,1.1359439,1.0538795,1.1053922,1.1022221,0.9913144,0.80729586,0.2,0.1,0.05,0.23333333,0.6166667,0.0051429067,0.0051429067,0.0042958837,0.24687274,0.4644813,0.2,0.6,0.3,0.53333336,0.76666665,1.0,1.0,1.0,0.033333335,0.25,-0.8,-0.4,-0.7,0.5,0.51666665,0.62793773,0.5021493,0.3581774,0.73350495,0.856212,-0.10057206,0.23277557,0.2378219,0.30688533,0.3291671,0.2,0.5,0.5,0.56666666,0.53333336,0.8,0.5,0.5,0.43333334,0.46666667,-0.6,0.0,0.0,0.13333334,0.06666667,0.14854956,0.3849088,0.4939461,0.53221375,0.5329574,0.85145044,0.6150912,0.50605386,0.46778628,0.46704262,-0.7029009,-0.2301824,-0.012107765,0.06442746,0.06591474,1.0914756,1.1084394,1.1570057,1.0483257,0.782908,0.15977457,0.1511857,0.17915367,0.2576152,0.34489456,0.5451131,0.60526556,1.0123677,1.085433,1.3550733,0.28584418,0.5313754,0.51319987,0.50727135,0.5094851,0.7141558,0.46862462,0.48680016,0.49272865,0.49051487,-0.42831165,0.062750764,0.026399678,0.014542675,0.01897026
3,SH600011,0.1639482400822695,0.5,-0.06856477,0.04061220586299896,0.04061220586299896,SH600011,华能国际,2026-06-01,0.0844444,0.11777779,0.7169807,0.0,0.0,0.033333387,0.2830193,0.11777779,1.0,0.9221312,1.0,0.8913934,0.9512431,0.7642844,0.76854545,0.7193492,0.7172187,0.7611854,0.8588418,0.8125121,0.78561884,0.7617277,0.75570726,0.095155284,0.08127131,0.06439287,0.062473226,0.05049367,0.057970166,0.019981338,0.007295258,0.0053513306,0.0005614844,0.9278618,0.5540973,0.44923514,0.56864005,0.037713904,0.025217885,0.097571865,0.14507622,0.16067801,0.22772892,1.0,1.0,1.0,1.0,1.0,0.75311947,0.7407309,0.71317625,0.70075035,0.6824054,0.9270192,0.842456,0.7922913,0.784079,0.780399,0.78593844,0.7614178,0.7489444,0.71601784,0.7148945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.05,0.3,0.4,0.8,0.6,0.95,0.7,0.6,0.9357276,0.9452835,0.9043466,0.8787802,0.79365206,0.31720263,0.68152213,0.6139876,0.54825586,0.42437863,1.0,0.7,0.6,0.5,0.46666667,0.0,0.2,0.3,0.43333334,0.48333332,1.0,0.5,0.3,0.06666667,-0.016666668,1.0,0.8463768,0.82474226,0.79459244,0.6498177,0.0,0.15362324,0.17525773,0.20540756,0.3501823,1.0,0.69275355,0.6494846,0.5891849,0.2996354,0.5216467,0.37010494,0.3072819,0.2578517,0.21473068,0.32191783,0.2701273,0.20472454,0.18223111,0.1426459,1.0718726,1.4548056,1.8978975,2.289516,2.5498447,0.9849271,0.861985,0.7188578,0.7123637,0.6083067,0.01507291,0.13801497,0.28114218,0.2876363,0.3916933,0.9698542,0.72397006,0.43771565,0.42472738,0.21661344
4,SZ301236,0.15263419443500972,0.75,0.069363475,0.3111936151981354,0.3111936151981354,,,2026-06-01,0.15429401,0.15545852,0.99250925,0.0,0.0,0.0011645053,0.007490778,0.15545852,1.0,0.8663304,1.0,0.8653216,0.96207637,0.9941739,1.0128614,0.9947235,0.9826316,1.1664286,0.92261183,0.95848083,0.99605364,1.0090176,1.0259188,0.06576289,0.061113674,0.06071331,0.05701909,0.08430727,-0.0026822097,-0.012630871,-0.0075885532,-0.0039591333,-0.0025594267,0.004158758,0.39156264,0.546787,0.37364697,0.28109634,0.08275257,0.0983581,0.07603762,0.048389822,0.0495843,1.0189524,1.0380825,1.0887698,1.1245825,1.2388136,0.82920665,0.82920665,0.82920665,0.82920665,0.82920665,0.9758162,1.0017148,1.0486974,1.0540178,1.0871056,0.8782676,0.9143234,0.96809936,0.98979884,0.96875894,1.0,0.8,0.55,0.43333334,0.51666665,0.9001173,0.81767905,0.6580033,0.5782238,0.41696888,0.2,0.2,0.25,0.16666667,0.083333336,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.7,-0.7,-0.8,-0.9,0.36806664,-0.19247997,-0.18950309,0.19212498,0.21083988,0.72437376,0.4599048,0.34390855,0.4638702,0.3655041,0.2,0.4,0.55,0.53333336,0.48333332,0.8,0.6,0.4,0.43333334,0.5,-0.6,-0.2,0.15,0.1,-0.016666668,0.5088897,0.4859206,0.5039881,0.5088944,0.44968092,0.49111032,0.5140794,0.49601194,0.49110562,0.5503191,0.017779335,-0.028158793,0.007976142,0.017788794,-0.10063814,0.74758244,0.65098834,0.6144794,0.64627343,0.5345646,0.16715035,0.16354713,0.14366913,0.22007543,0.22334498,1.2161739,1.4751517,1.6696231,1.5066055,1.6321827,0.7659239,0.6383663,0.5955916,0.55806553,0.5148807,0.23407605,0.3616337,0.40440843,0.44193447,0.48511925,0.5318479,0.2767326,0.19118318,0.11613108,0.029761465
5,SH688256,0.14748750768833083,0.8333333333333334,0.050078273,-0.07754077762365341,0.07754077762365341,SH688256,寒武纪,2026-06-01,-0.06636502,0.06636502,-1.0,0.0,0.0,0.0,0.0,-0.06636502,-1.0,1.0710824,1.0710824,1.0,1.0299855,1.1361024,0.9830292,0.7673595,0.6900998,0.61375,1.0808468,1.0787911,1.0353708,0.9341755,0.7640064,0.055629723,0.04622661,0.06157793,0.15416053,0.205115,-0.03036439,-0.0020963026,0.006943106,0.015708655,0.010614722,0.744827,0.01885104,0.4449646,0.8046987,0.8168122,-0.020117989,-0.06935774,-0.101330385,-0.16195096,-0.07714069,1.1696317,1.1696317,1.1696317,1.1696317,1.1696317,1.0,0.94910866,0.7989773,0.6890272,0.5243458,1.127129,1.1264086,1.0860101,1.0640872,1.0131336,1.0465238,1.0419358,0.9817378,0.7344503,0.57584864,0.2,0.1,0.35,0.56666666,0.78333336,0.0,0.2307755,0.5423453,0.6470451,0.7371216,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.1,0.05,0.033333335,0.23333333,-0.8,0.5,0.75,0.8333333,0.7,0.21215953,0.34265858,-0.42821184,0.4702399,0.5949889,-0.45213875,0.6651954,0.5672639,0.4638325,0.41245562,0.4,0.5,0.6,0.6666667,0.55,0.6,0.5,0.4,0.33333334,0.43333334,-0.2,0.0,0.2,0.33333334,0.11666667,0.19955054,0.51686895,0.61559206,0.6346287,0.62085354,0.80044943,0.48313105,0.38440794,0.36537132,0.37914646,-0.6008989,0.033737887,0.23118411,0.26925737,0.24170709,1.0358331,1.1177232,1.2945082,1.1624804,1.0022336,0.07655637,0.18145198,0.347782,0.35414374,0.34910658,0.56138974,0.7104906,1.1521366,1.3387114,1.4520333,0.24379873,0.51811,0.49961933,0.4767765,0.5054658,0.75620127,0.48189002,0.5003807,0.5232235,0.4945342,-0.51240253,0.036219943,-0.00076134497,-0.046446994,0.010931609
6,SH603296,0.1462221432700937,0.875,0.06457555,-0.029193319380283356,0.029193319380283356,SH603296,华勤技术,2026-06-01,0.044067815,0.044959895,0.98015827,0.0,0.0,0.00089208165,0.01984172,0.044959895,1.0,0.95779216,1.0,0.9569378,0.9828418,0.9547911,0.95966256,0.8754233,0.8448286,0.73860866,0.9331195,0.9317293,0.9467682,0.9243391,0.8459623,0.039730407,0.029952427,0.035617605,0.0466279,0.0915057,0.011875492,0.0023611581,-0.0012818984,0.0028712866,0.0046869707,0.22335577,0.056963615,0.04533627,0.29387525,0.80018055,0.043129567,0.057645448,0.06540979,0.034027252,0.01577207,1.0,1.0,1.0423565,1.0423565,1.0423565,0.8770392,0.8770392,0.83473146,0.81725514,0.681361,0.9515237,0.942482,0.98024124,0.96227646,0.9369571,0.90837044,0.90837044,0.91099626,0.8869364,0.75103664,1.0,1.0,0.95,0.96666664,0.98333335,1.0,1.0,0.7959954,0.8118338,0.8826676,1.0,1.0,0.2,0.46666667,0.73333335,0.6,0.8,0.05,0.033333335,0.33333334,0.4,0.2,0.15,0.43333334,0.4,0.42933124,0.2132898,0.27780473,0.5646797,0.6384665,-0.169316,-0.30793458,0.06016139,0.29891083,0.4000773,0.4,0.5,0.5,0.46666667,0.5,0.6,0.5,0.5,0.53333336,0.5,-0.2,0.0,0.0,-0.06666667,0.0,0.65755695,0.5724035,0.6070225,0.5971437,0.595016,0.34244305,0.4275965,0.39297748,0.4028563,0.404984,0.3151139,0.14480697,0.21404502,0.1942874,0.19003199,0.76988316,0.7395497,0.78880423,0.73856646,0.62864697,0.2224434,0.20915046,0.18793392,0.19209082,0.23310006,1.5163206,1.1952188,0.95380133,0.9656566,1.1013242,0.91909844,0.6054206,0.5527677,0.5486674,0.5328286,0.08090155,0.39457938,0.44723234,0.45133266,0.46717137,0.83819693,0.21084122,0.10553534,0.097334705,0.06565727
7,SH688012,0.12811063649377524,1.0,0.035904408,0.018427837640047073,0.018427837640047073,SH688012,中微公司,2026-06-01,-0.058620676,0.069758624,-0.8403359,0.005965469,0.085515864,0.005172478,0.07414822,-0.059413668,-0.8517036,1.062271,1.068608,0.9945054,1.0235378,1.1921009,1.0777441,0.88371354,0.7869425,0.81920767,1.0919545,1.1356455,1.0530481,0.97120315,0.87271994,0.054179285,0.06000328,0.10221573,0.14666034,0.1443703,-0.030450385,-0.017202452,0.012195868,0.015047098,0.006635402,0.78969437,0.7534287,0.49826235,0.81579643,0.64428586,-0.031053673,-0.05823447,-0.16890894,-0.18938605,-0.06846427,1.1955209,1.310067,1.310067,1.310067,1.310067,0.9945054,0.9945054,0.87336224,0.746458,0.7180727,1.1219335,1.1807092,1.1565776,1.1219335,0.99704945,1.0723169,1.1085095,0.94425774,0.7926774,0.76882905,0.2,0.1,0.45,0.6333333,0.81666666,0.027334092,0.017412046,0.28998476,0.44985437,0.4762331,0.4,0.3,0.65,0.76666665,0.8833333,1.0,1.0,0.05,0.1,0.38333333,-0.6,-0.7,0.6,0.6666667,0.5,0.36897793,0.7506527,0.74110544,0.83821654,0.85735786,-0.22180277,0.25534543,0.6150965,0.60949796,0.5289466,0.0,0.3,0.55,0.5,0.46666667,1.0,0.7,0.45,0.5,0.53333336,-1.0,-0.4,0.1,0.0,-0.06666667,0.0,0.40478605,0.5760519,0.61163586,0.5615992,1.0,0.59521395,0.42394808,0.38836414,0.43840083,-1.0,-0.19042791,0.15210383,0.22327174,0.123198345,1.0132685,1.2482164,1.1316869,0.98584765,0.69837326,0.080060124,0.27763435,0.30850363,0.3522877,0.38924402,0.9010922,0.8139381,1.0614617,1.1842119,1.4614227,0.091709174,0.42577904,0.534806,0.52635825,0.52376795,0.9082908,0.57422096,0.46519402,0.47364178,0.47623208,-0.81658167,-0.14844191,0.069611974,0.05271646,0.047535855
8,SH600522,0.12363016714169624,0.875,0.0888468,0.06954817473888397,0.06954817473888397,SH600522,中天科技,2026-06-01,-0.062142864,0.07333331,-0.847403,0.0035714407,0.048701484,0.007619004,0.10389555,-0.0580953,-0.7922089,1.0662605,1.0700686,0.9918762,1.0256252,1.0888468,1.1157693,0.8702752,0.7057461,0.7308888,1.0237528,1.0667609,1.0511103,0.97719646,0.8488611,0.031196447,0.05503731,0.08205419,0.13140887,0.16172042,0.0024408142,-0.014248027,0.003966242,0.011775369,0.008057224,0.015303795,0.6143368,0.08177582,0.62230223,0.75707847,-0.028634416,-0.0026447596,-0.08878956,-0.14793932,-0.08654916,1.1068732,1.203354,1.203354,1.203354,1.203354,0.9583525,0.9583525,0.8253243,0.6961068,0.62451774,1.0371547,1.1161705,1.1164247,1.1126674,1.0387932,0.9982711,1.0221256,0.9982711,0.8605684,0.70981413,0.4,0.2,0.25,0.5,0.75,0.2804157,0.1699888,0.46206865,0.59910274,0.6486847,0.8,0.2,0.6,0.73333335,0.8666667,0.6,0.8,0.05,0.033333335,0.23333333,0.2,-0.6,0.55,0.7,0.6333333,0.91404957,0.5108504,0.6426179,0.66436505,0.83405113,0.78108335,0.4095164,0.389651,0.4685096,0.4707756,0.4,0.5,0.6,0.6,0.53333336,0.6,0.5,0.4,0.4,0.46666667,-0.2,0.0,0.2,0.2,0.06666667,0.32108322,0.37046415,0.5694831,0.6171442,0.5709688,0.6789168,0.62953585,0.4305169,0.38285574,0.42903122,-0.3578336,-0.2590717,0.13896617,0.23428848,0.14193757,1.1264744,1.1624172,1.2395653,1.1632559,0.9107141,0.26702642,0.21726677,0.26301757,0.30557066,0.35388517,0.3272927,0.5315685,0.65806174,0.7175095,0.9071105,0.454943,0.4310028,0.530546,0.5239111,0.51174515,0.545057,0.5689972,0.469454,0.47608885,0.48825485,-0.090114005,-0.13799438,0.06109204,0.047822285,0.023490306
9,SZ300661,0.12262521985079837,0.8333333333333334,0.008706808,-0.04858583211898804,0.04858583211898804,,,2026-06-01,-0.08850926,0.09480676,-0.93357545,0.00060387934,0.006369581,0.005693617,0.06005497,-0.083419524,-0.8798901,1.0971038,1.0977664,0.9937535,1.0317197,1.1224637,0.9970656,0.8310099,0.7165507,0.5920955,1.0997162,1.0880172,1.0094721,0.93612975,0.8064729,0.058348384,0.04742258,0.1014393,0.13670686,0.16462016,-0.022354983,0.0015489034,0.0148065565,0.0147356335,0.008595396,0.3669704,0.009778894,0.7456993,0.9004481,0.8315063,-0.055006202,-0.09498727,-0.15013446,-0.14979646,-0.060037054,1.2092599,1.2092599,1.2092599,1.2092599,1.2092599,0.9937535,0.9663062,0.8217528,0.71012735,0.5852898,1.1339414,1.1239607,1.1071935,1.0733665,0.99765253,1.0832857,1.0480021,0.91867304,0.82910115,0.67269504,0.2,0.1,0.45,0.6333333,0.81666666,0.028985169,0.13868403,0.45998436,0.58075285,0.66463155,0.4,0.7,0.85,0.9,0.95,1.0,0.1,0.05,0.033333335,0.05,-0.6,0.6,0.8,0.8666667,0.9,-0.77295524,-0.39083436,-0.39586222,-0.09326879,0.34069097,-0.608306,-0.06853071,0.26878062,0.32293487,0.5853973,0.4,0.6,0.65,0.6666667,0.56666666,0.6,0.4,0.35,0.33333334,0.43333334,-0.2,0.2,0.3,0.33333334,0.13333334,0.21396798,0.5030875,0.6081895,0.65095407,0.62820685,0.786032,0.4969125,0.39181048,0.34904593,0.37179315,-0.57206404,0.0061749932,0.21637906,0.3019081,0.25641373,0.7041441,0.7247945,0.84228736,0.86357635,0.7725459,0.19284007,0.16057152,0.24823906,0.30074105,0.31683883,1.2594362,0.85516,1.0382321,1.116452,1.193065,0.59750223,0.5897917,0.5179551,0.5125958,0.51180726,0.40249774,0.4102083,0.48204485,0.48740423,0.48819274,0.19500451,0.17958339,0.03591028,0.02519153,0.02361453
