,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SH600522,0.2763958280210291,0.9583333333333334,-0.01582414,0.07725843813748273,0.07725843813748273,SH600522,中天科技,2026-07-06,-0.07044701,0.10392871,-0.6778398,0.005418978,0.0521413,0.028062714,0.2700189,-0.047803275,-0.45996222,1.0757859,1.0816156,0.96981055,1.0178429,1.2250822,1.2415087,0.9592002,0.91235346,0.6298132,1.107349,1.2030003,1.1518546,1.0625249,0.9083858,0.103639625,0.13117588,0.11674314,0.16235438,0.2123323,-0.06350261,-0.03829757,0.0052307034,0.013942387,0.01112119,0.9385803,0.78135073,0.07026281,0.57154167,0.8367009,0.019656206,-0.030661194,-0.20154628,-0.26468948,-0.23646091,1.2804525,1.4178675,1.4178675,1.4178675,1.4178675,0.96981055,0.96981055,0.9160947,0.78596354,0.5708907,1.1757658,1.2859969,1.265919,1.2283674,1.0846114,1.0364765,1.0682452,1.042389,0.8929845,0.70576894,0.2,0.1,0.05,0.36666667,0.68333334,0.09718413,0.06737864,0.16721772,0.33871675,0.5066364,0.2,0.3,0.65,0.76666665,0.8833333,1.0,1.0,0.05,0.13333334,0.11666667,-0.8,-0.7,0.6,0.6333333,0.76666665,0.15712486,0.48049334,-0.050733127,0.10632162,0.54640263,-0.5966455,-0.27765116,-0.0054558516,0.2524604,0.3326465,0.2,0.4,0.55,0.56666666,0.5833333,0.8,0.6,0.45,0.43333334,0.41666666,-0.6,-0.2,0.1,0.13333334,0.16666667,0.12694873,0.3199903,0.5170287,0.5280909,0.5750578,0.8730513,0.68000966,0.48297134,0.4719091,0.42494223,-0.7461025,-0.3600194,0.03405732,0.056181766,0.15011558,1.0350807,1.1330532,1.2220806,1.218392,1.1142238,0.17737573,0.1823147,0.2618387,0.26553208,0.29987857,0.66883725,0.73954606,0.75623703,0.75685644,0.80743754,0.4240439,0.47233027,0.43107972,0.51219773,0.51756096,0.5759561,0.5276697,0.5689203,0.48780227,0.48243904,-0.15191224,-0.055339478,-0.13784058,0.024395468,0.03512192
1,SH603986,0.26971825897361235,0.7916666666666666,-0.052408576,0.08479794808369542,0.08479794808369542,SH603986,兆易创新,2026-07-06,-0.051753573,0.094188415,-0.5494686,0.007231892,0.07678112,0.03520295,0.3737503,-0.023782516,-0.25249937,1.0545782,1.0622048,0.9628757,1.0104924,1.2838331,1.0541191,0.74584746,0.7153723,0.3810194,1.1046717,1.1226165,0.9721214,0.90064436,0.7021498,0.103736416,0.105362505,0.1874002,0.18434927,0.24603891,-0.06352854,-0.0045621297,0.026145535,0.017156655,0.013249334,0.93759483,0.017185988,0.6812757,0.67124975,0.8844644,0.022385316,-0.102087006,-0.220504,-0.14941587,-0.09300513,1.2890013,1.2940121,1.2940121,1.2940121,1.2940121,0.9628757,0.9628757,0.68929726,0.68487865,0.3709795,1.1930618,1.1969746,1.1774633,1.0650709,0.90882015,1.0287079,1.0287079,0.75975496,0.73773766,0.4669673,0.2,0.2,0.55,0.7,0.85,0.11383424,0.11211172,0.51380044,0.5173273,0.6814716,0.4,0.5,0.75,0.8333333,0.9166667,1.0,1.0,0.05,0.23333333,0.016666668,-0.6,-0.5,0.7,0.6,0.9,-0.61798215,-0.5640948,0.57054347,0.17703936,0.32900104,0.43512782,-0.08196042,0.12867674,0.13853504,0.1729067,0.0,0.3,0.5,0.53333336,0.6166667,1.0,0.7,0.5,0.46666667,0.38333333,-1.0,-0.4,0.0,0.06666667,0.23333333,0.0,0.4601109,0.61597663,0.5992814,0.6544613,1.0,0.5398891,0.38402334,0.4007186,0.3455387,-1.0,-0.0797782,0.23195331,0.19856279,0.30892262,0.88671684,0.89804435,0.82118887,0.868391,0.8339933,0.13498406,0.10497673,0.15269035,0.14988154,0.17364256,0.5242795,0.5808558,0.6743266,0.6777667,0.7740179,0.56525373,0.5551574,0.51952267,0.48968905,0.53946835,0.43474627,0.44484255,0.48047733,0.51031095,0.46053165,0.13050747,0.11031488,0.039045356,-0.020621922,0.07893669
2,SH688223,0.21229903109818204,1.0,-0.017391264,0.053054554342126345,0.053054554342126345,SH688223,晶科能源,2026-07-06,-0.041036762,0.045356378,-0.90476274,0.0043196175,0.09523727,0.0,0.0,-0.045356378,-1.0,1.0427928,1.0472974,1.0,1.020478,1.052174,1.1586957,1.2108697,1.5065218,1.3956523,1.0508696,1.0647826,1.1148913,1.1834059,1.3553623,0.036751352,0.032208502,0.057508875,0.11781047,0.19926995,-0.020217393,-0.008115944,-0.008566525,-0.012628042,-0.009937301,0.75656044,0.5820342,0.7766184,0.8904426,0.75849575,-0.010434803,-0.028260887,-0.03350934,-0.00029922236,-0.062211964,1.13607,1.1519772,1.2170339,1.5087601,1.7622235,1.0,1.0,1.0,1.0,1.0,1.0752174,1.0943478,1.1643479,1.2708696,1.5200001,1.0278261,1.0486957,1.0556521,1.0886956,1.1456522,0.2,0.1,0.05,0.033333335,0.016666668,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,0.033333335,0.4,1.0,1.0,1.0,1.0,1.0,-0.6,-0.9,-0.6,-0.96666664,-0.6,0.30557415,0.030678436,0.11927229,0.3844203,0.60090876,0.5134544,0.044773895,0.07966818,-0.004782439,0.38152385,0.4,0.3,0.45,0.36666667,0.43333334,0.6,0.6,0.5,0.6,0.53333336,-0.2,-0.3,-0.05,-0.23333333,-0.1,0.31818172,0.19327724,0.30522084,0.21927713,0.4067623,0.68181825,0.80672276,0.69477916,0.78072286,0.5932377,-0.36363652,-0.6134455,-0.38955832,-0.5614458,-0.18647543,1.0337523,1.0249116,1.0450678,1.0770622,1.2437412,0.15309651,0.15613958,0.16529669,0.19458479,0.38187242,0.4968695,0.8405156,0.7522147,0.7564308,1.0246772,0.5677469,0.47909218,0.49646094,0.4357495,0.50529265,0.4322531,0.5209078,0.503539,0.56425047,0.49470738,0.13549381,-0.04181561,-0.0070781037,-0.12850098,0.010585258
3,SZ300408,0.2015202178952036,0.875,-0.01220417,0.034867558997639506,0.034867558997639506,,,2026-07-06,-0.04558921,0.101481535,-0.4492365,0.03771049,0.37159956,0.018181833,0.17916395,-0.065117866,-0.6416721,1.0477668,1.0872787,0.9809497,1.0285839,1.1761141,1.1014643,0.9513257,0.81141275,0.39791057,1.0896525,1.095962,1.0503467,1.0024508,0.7776892,0.09357618,0.07890763,0.096323356,0.1087686,0.249588,-0.05356074,-0.0035150074,0.009678582,0.00987449,0.013864134,0.81903523,0.018189717,0.35336885,0.6387399,0.94110477,0.01746892,-0.080144495,-0.1422932,-0.14563099,-0.1866812,1.2542837,1.2724948,1.2724948,1.2724948,1.2724948,0.97622925,0.97622925,0.85741127,0.77175504,0.39754686,1.1826229,1.1764116,1.1343,1.1039747,1.0252537,1.0178425,1.0243926,0.98226833,0.90541834,0.519484,0.2,0.1,0.3,0.53333336,0.76666665,0.085489534,0.08023459,0.3435182,0.45581558,0.6885589,0.4,0.5,0.75,0.8333333,0.9166667,0.8,0.9,0.05,0.06666667,0.016666668,-0.4,-0.4,0.7,0.76666665,0.9,-0.073359,0.42931634,0.4172166,0.123977564,0.864113,-0.56302255,0.29347193,0.32771948,0.33514228,0.41640636,0.4,0.4,0.4,0.5,0.6166667,0.6,0.6,0.6,0.5,0.38333333,-0.2,-0.2,-0.2,0.0,0.23333333,0.11597382,0.40002492,0.52304506,0.5700197,0.65967304,0.88402617,0.59997505,0.4769549,0.42998028,0.34032696,-0.76805234,-0.19995014,0.046090163,0.14003944,0.3193461,0.9982823,1.0133094,1.0020366,1.0190783,0.7483959,0.106480934,0.12202791,0.15280136,0.1449033,0.3137687,1.4298489,1.1280689,1.1337838,1.117519,1.3826317,0.38109645,0.4937626,0.49525824,0.49093878,0.54022336,0.6189035,0.5062374,0.5047418,0.5090612,0.45977667,-0.23780707,-0.012474791,-0.009483526,-0.018122453,0.08044666
4,SH600176,0.19797488257396034,0.7916666666666666,-0.059708,0.07555938356986892,0.07555938356986892,SH600176,中国巨石,2026-07-06,-0.1122704,0.12506956,-0.8976637,0.012799155,0.102336295,0.0,0.0,-0.12506956,-1.0,1.1264691,1.140887,1.0,1.0404541,1.1123636,0.9149069,0.5792201,0.5982349,0.41073492,1.0834676,1.074018,0.89637315,0.8044036,0.66828865,0.05457822,0.073632255,0.20681606,0.21409748,0.2060314,-0.027441429,0.005881867,0.032298632,0.021606188,0.010036924,0.6319966,0.058493234,0.8536263,0.78928685,0.72382617,-0.028584719,-0.100486346,-0.20321013,-0.11769332,0.03562209,1.2065556,1.2098458,1.2098458,1.2098458,1.2098458,0.9912259,0.89578503,0.53486675,0.53486675,0.41182673,1.1173186,1.11832,1.1098603,1.070523,0.84187734,1.0502759,1.0126636,0.6504011,0.6123796,0.5223909,0.2,0.2,0.6,0.73333335,0.8666667,0.04074718,0.3318306,0.6891078,0.6891078,0.7370417,0.2,0.4,0.7,0.8,0.9,0.6,0.1,0.05,0.36666667,0.033333335,-0.4,0.3,0.65,0.43333334,0.8666667,-0.15042451,0.06010372,0.426856,0.5182477,0.63947845,0.30130243,0.016517397,-0.114206046,0.0071863434,0.0027929367,0.4,0.6,0.7,0.6333333,0.7,0.6,0.4,0.3,0.36666667,0.3,-0.2,0.2,0.4,0.26666668,0.4,0.29072666,0.57539093,0.7150378,0.66124415,0.6709223,0.70927334,0.42460904,0.2849622,0.33875582,0.3290777,-0.4185467,0.15078191,0.43007562,0.32248837,0.3418446,0.8943,0.9092037,0.85572344,0.80945224,0.7108935,0.106207475,0.111203596,0.16431148,0.16033517,0.17173506,0.7070221,0.6000976,0.61884546,0.67837626,0.86860454,0.4487476,0.54918146,0.55272496,0.527419,0.5381655,0.5512524,0.45081854,0.44727504,0.47258103,0.46183452,-0.10250479,0.09836293,0.10544994,0.054837972,0.07633098
5,SH600183,0.18677044872316437,0.7916666666666666,-0.022684753,0.10328182414017074,0.10328182414017074,SH600183,生益科技,2026-07-06,-0.05355823,0.08828219,-0.60667086,0.006135024,0.06949334,0.028588934,0.3238358,-0.031104323,-0.3523284,1.056589,1.0630713,0.96979326,1.0149409,1.1094829,1.1959579,0.8903858,0.6962461,0.3558244,1.043884,1.0936866,1.0731189,1.0060433,0.7592708,0.05570841,0.07191644,0.09897002,0.12875427,0.27163208,-0.027406832,-0.017802427,0.0056565,0.011147526,0.014936872,0.6050848,0.56171167,0.11432897,0.58094555,0.9222678,0.010929571,-0.013575658,-0.12685567,-0.16768245,-0.19990851,1.154795,1.218641,1.2437961,1.2437961,1.2437961,0.94632643,0.94632643,0.8167484,0.71132755,0.36536542,1.0794055,1.1508414,1.1638702,1.1508414,1.0474088,0.9969925,1.0337577,0.9786095,0.8871787,0.48855075,0.4,0.2,0.35,0.56666666,0.78333336,0.25746593,0.19710131,0.4291127,0.5421398,0.72246397,0.2,0.3,0.5,0.6666667,0.8333333,0.8,0.9,0.05,0.033333335,0.016666668,-0.6,-0.6,0.45,0.6333333,0.81666666,0.02931944,0.16579792,0.13106179,-0.24973445,0.5080192,0.1330966,-0.39213023,-0.14864704,-0.07969743,0.14448029,0.4,0.4,0.6,0.6666667,0.68333334,0.6,0.6,0.4,0.33333334,0.3,-0.2,-0.2,0.2,0.33333334,0.38333333,0.28362688,0.3339528,0.55794686,0.6187025,0.6818551,0.71637315,0.66604716,0.44205314,0.38129756,0.31814492,-0.43274626,-0.33209437,0.115893714,0.23740488,0.36371017,1.134772,1.2181576,1.3143375,1.4069369,1.228188,0.10314015,0.17155616,0.24739954,0.281572,0.31210834,0.5434279,0.5313942,0.7417243,0.67980367,0.8236607,0.302605,0.26760536,0.47937328,0.4919725,0.5005999,0.69739497,0.73239464,0.5206267,0.5080275,0.49940005,-0.39478996,-0.46478927,-0.041253455,-0.016055007,0.0011998984
6,SZ300394,0.1800031427512096,0.9583333333333334,0.02991438,0.005516555988543212,0.005516555988543212,,,2026-07-06,-0.05419427,0.08995134,-0.60248435,0.013608456,0.15128687,0.02214861,0.2462288,-0.045654118,-0.50754243,1.0572996,1.0716878,0.9765823,1.0120155,1.245359,1.3760333,1.3749992,1.1207584,0.954857,1.1186079,1.2308062,1.2714291,1.2944779,1.171988,0.11609638,0.14948668,0.12319755,0.11731785,0.15787423,-0.07015229,-0.044502523,-0.009585165,-0.004972971,0.0057109124,0.91282266,0.81241095,0.21186693,0.13925326,0.39910606,0.02169668,-0.0305449,-0.18036999,-0.22236986,-0.34045994,1.3075541,1.4599167,1.4599167,1.5795932,1.5795932,0.9765823,0.9765823,0.9765823,0.9765823,0.9176688,1.2174525,1.3479165,1.3731973,1.375206,1.3427384,1.0442194,1.0575352,1.1991146,1.2195771,1.0144535,0.2,0.1,0.05,0.033333335,0.18333334,0.070754394,0.04845034,0.04845034,0.038834643,0.12438155,0.2,0.3,0.65,0.26666668,0.6333333,1.0,1.0,1.0,1.0,0.31666666,-0.8,-0.7,-0.35,-0.73333335,0.31666666,0.04460061,0.41840166,0.36151785,0.37449276,0.053069483,-0.48894784,0.27290493,0.11635618,0.1844769,0.25989905,0.2,0.3,0.45,0.53333336,0.51666665,0.8,0.7,0.55,0.46666667,0.48333332,-0.6,-0.4,-0.1,0.06666667,0.033333335,0.10285753,0.23156783,0.35460037,0.46895915,0.50695705,0.89714247,0.7684322,0.64539963,0.53104085,0.49304295,-0.79428494,-0.53686434,-0.29079923,-0.062081702,0.013914131,1.0281465,1.1005619,1.1279,1.2524325,1.3539447,0.14660217,0.24252875,0.19447078,0.27030587,0.32433036,0.9068379,0.6054901,0.61719805,0.5803968,0.6982802,0.42973924,0.44154605,0.45457292,0.45242038,0.5001251,0.57026076,0.5584539,0.5454271,0.54757965,0.49987492,-0.1405215,-0.116907895,-0.09085416,-0.095159255,0.00025018468
7,SH601127,0.17055124714753825,1.0,-0.015701056,0.09367769991319519,0.09367769991319519,SH601127,赛力斯,2026-07-06,-0.029449798,0.042394847,-0.6946551,0.012621368,0.29770994,0.00032368096,0.007634913,-0.041747484,-0.9847302,1.0303434,1.0433477,0.9996665,1.0161282,1.0122468,1.0887109,1.2505888,1.3542157,1.4300518,1.0156382,1.021322,1.0800754,1.1671063,1.3082901,0.012306344,0.01803879,0.06826826,0.13998461,0.17775287,-0.0030931076,-0.0034218756,-0.010859224,-0.0153805,-0.009607186,0.15793268,0.3298565,0.88558024,0.93558246,0.89096147,-0.009452009,-0.0059235585,0.023087298,0.05591098,-0.02487816,1.0457681,1.0980878,1.2692702,1.464606,1.5837291,0.99879646,0.9787386,0.9787386,0.9787386,0.9787386,1.0231433,1.0337886,1.1451404,1.3267075,1.4839692,1.0052755,1.0052755,1.0180248,1.0284817,1.0998901,0.2,0.2,0.1,0.06666667,0.033333335,0.02562269,0.17814437,0.073180966,0.043759633,0.03514333,0.8,0.1,0.05,0.1,0.2,0.4,0.5,0.75,0.8333333,0.9166667,0.4,-0.4,-0.7,-0.73333335,-0.71666664,0.22609022,-0.021187361,-0.24984425,0.035635468,-0.37511155,0.26136392,0.55360395,0.23441543,0.49348524,0.5625683,0.4,0.4,0.35,0.33333334,0.36666667,0.6,0.6,0.65,0.6666667,0.6333333,-0.2,-0.2,-0.3,-0.33333334,-0.26666668,0.4223109,0.29424623,0.21861753,0.26597494,0.35234493,0.5776891,0.70575374,0.7813825,0.73402506,0.64765507,-0.15537821,-0.41150755,-0.56276494,-0.46805012,-0.29531014,1.1039127,1.0960029,1.0876414,1.098838,0.9960385,0.26322863,0.21243756,0.19172306,0.25280303,0.3699151,0.8045591,0.6389598,0.6250479,0.7654653,1.1770049,0.41508567,0.42801017,0.48676905,0.4838461,0.51018476,0.5849143,0.57198983,0.513231,0.5161539,0.48981524,-0.16982867,-0.14397965,-0.026461923,-0.032307796,0.02036956
8,SZ000725,0.15896993713923696,0.75,-0.023294091,0.1616725646706831,0.1616725646706831,,,2026-07-06,-0.05481122,0.095006034,-0.57692355,0.03775881,0.39743587,0.0024360074,0.025640553,-0.090134025,-0.9487189,1.0579897,1.0979382,0.99742275,1.0323493,1.0244707,0.8929412,0.8211765,0.65882355,0.49929413,1.1001412,1.0281177,0.9136,0.84978044,0.69290197,0.065010116,0.09715538,0.14073987,0.14903611,0.19065738,-0.02870589,0.02316007,0.021198053,0.015134463,0.01000104,0.48743886,0.5209038,0.7940095,0.7991949,0.83923376,-0.042729415,-0.13233799,-0.114981525,-0.069230124,0.01206735,1.2240078,1.2240078,1.2240078,1.2240078,1.2240078,0.99742275,0.84662753,0.7100171,0.64612573,0.5043731,1.1385883,1.1207058,1.0355295,1.0007529,0.84658825,1.0638118,0.95736474,0.7772706,0.7231059,0.5319529,0.2,0.4,0.7,0.8,0.9,0.011374406,0.40641358,0.56417924,0.6123642,0.6887201,0.6,0.8,0.9,0.93333334,0.96666664,1.0,0.2,0.25,0.033333335,0.016666668,-0.4,0.6,0.65,0.9,0.95,0.9319862,0.9210396,0.65870947,0.37092796,0.82086843,0.88200617,0.8030076,0.17738985,0.15894762,0.34208304,0.6,0.7,0.6,0.6333333,0.5833333,0.4,0.3,0.4,0.36666667,0.41666666,0.2,0.4,0.2,0.26666668,0.16666667,0.46182078,0.6084883,0.60281384,0.6421011,0.66651016,0.5381792,0.39151168,0.39718616,0.3578989,0.33348984,-0.07635843,0.21697666,0.20562766,0.28420225,0.33302033,1.258143,1.1380713,1.0193847,1.04507,0.6349945,0.21131593,0.21881406,0.24329852,0.24203612,0.48636252,0.5845305,0.6413367,0.5914862,0.6816027,1.2949476,0.45167196,0.5024152,0.4330507,0.4473069,0.5527641,0.54832804,0.49758485,0.5669493,0.55269307,0.4472359,-0.096656114,0.004830309,-0.13389862,-0.1053862,0.1055282
9,SH600026,0.15583212039394717,0.9583333333333334,-0.05533594,0.09285609572917383,0.09285609572917383,SH600026,中远海能,2026-07-06,-0.033388965,0.05342238,-0.6249996,0.012799162,0.2395843,0.0072342525,0.13541615,-0.038953874,-0.7291677,1.0345423,1.0477836,0.99251586,1.0121496,1.076619,1.1766495,1.0124658,1.312557,1.4937671,0.9888112,1.0932503,1.0672241,1.0824466,1.1881524,0.03339184,0.12795368,0.10859612,0.1023594,0.13623491,-0.0027059892,-0.036840893,0.0024460654,-0.0023296045,-0.0059428522,0.016417667,0.7599171,0.017757244,0.04014307,0.5803805,0.01660079,0.07253379,-0.09046171,-0.04866728,-0.012838292,1.0840756,1.3143812,1.3143812,1.3811282,1.5542971,0.94522756,0.94522756,0.92064947,0.92064947,0.92064947,1.0065674,1.2064457,1.154515,1.1703253,1.2944361,0.9590757,0.99227726,0.96357554,0.9935543,1.0323503,0.7,0.35,0.375,0.25,0.125,0.39447778,0.148373,0.20153445,0.1723218,0.12522815,0.2,0.2,0.6,0.033333335,0.016666668,0.6,0.8,0.2,0.46666667,0.73333335,-0.4,-0.6,0.4,-0.43333334,-0.71666664,-0.60082406,0.8053821,0.3873624,0.31125236,0.1024127,-0.33810958,0.13698624,-0.35043326,-0.313424,-0.20574892,0.2,0.3,0.45,0.3,0.36666667,0.6,0.6,0.5,0.6666667,0.6166667,-0.4,-0.3,-0.05,-0.36666667,-0.25,0.28350508,0.3401211,0.4940111,0.38344672,0.38433045,0.7164949,0.6598789,0.5059889,0.6165533,0.61566955,-0.4329898,-0.31975782,-0.011977802,-0.23310657,-0.23133907,1.0807275,1.276367,1.1806004,1.0602564,0.97301066,0.1149034,0.3121053,0.47755936,0.43180656,0.3641903,0.8876454,0.73729336,0.8387909,0.9550414,1.1100284,0.4253478,0.3602175,0.51918155,0.5155843,0.4983381,0.5746522,0.6397825,0.48081845,0.4844157,0.5016619,-0.1493044,-0.27956498,0.038363103,0.031168567,-0.0033237962
