,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SZ000333,0.035818509436382394,0.95,,,,,,2026-05-07,-0.0023750057,0.015125027,-0.15702489,0.012249988,0.80991507,0.0005000341,0.033060048,-0.014124959,-0.9338799,1.0023806,1.0146598,0.9994988,1.0061022,0.99611235,0.99711204,0.95663667,0.9412418,0.9758081,1.01017,1.0035276,0.98524266,0.9702847,0.97300565,0.007473284,0.008762649,0.022310637,0.030388655,0.025476536,-0.0026946478,0.0017408378,0.0034883271,0.0032026942,6.185014e-05,0.3250282,0.36179057,0.85561526,0.86081463,0.0017976308,-0.004780631,-0.0113614565,-0.018381782,-0.016723765,0.025169773,1.0293062,1.0293062,1.0293062,1.0293062,1.0293062,0.99172294,0.98645556,0.9459908,0.89925295,0.89925295,1.0166788,1.0096456,1.0019683,0.9984894,0.99818724,1.006309,0.99611235,0.9590714,0.9470488,0.95536155,0.2,0.5,0.75,0.8333333,0.875,0.22023244,0.3160847,0.6482499,0.77466,0.77466,0.6,0.8,0.9,0.93333334,0.96666664,0.8,0.3,0.3,0.2,0.6,-0.2,0.5,0.6,0.73333335,0.36666667,-0.33452517,0.70351547,0.6542483,0.034436647,0.13149247,0.8729193,0.46844733,0.5405444,0.06991925,0.039442815,0.4,0.3,0.45,0.5,0.48333332,0.6,0.7,0.55,0.5,0.51666665,-0.2,-0.4,-0.1,0.0,-0.033333335,0.5468672,0.5256718,0.67170984,0.60119355,0.5236297,0.45313278,0.47432822,0.32829013,0.39880645,0.47637028,0.09373442,0.051343568,0.34341973,0.2023871,0.047259457,0.92583615,0.790023,0.7218415,0.77984816,0.75059783,0.07208797,0.16543582,0.16241415,0.29101613,0.25579932,0.3936366,0.77566755,0.6971746,1.954549,1.8659054,1.0,0.6174586,0.60540867,0.52921915,0.46818873,0.0,0.38254145,0.39459133,0.47078082,0.5318113,1.0,0.23491712,0.21081732,0.05843834,-0.06362256,1.8695618131987084
1,SH600690,0.04555466260371928,1.0,,,,SH600690,海尔智家,2026-05-07,-0.012436653,0.020267151,-0.61363596,0.0064486885,0.31818426,0.00138181,0.068179786,-0.017503532,-0.8636404,1.0125933,1.0191232,0.9986008,1.0065223,0.95709354,0.96875405,0.9864824,1.143198,1.1875081,1.0030793,0.9821378,0.97819805,0.99885267,1.0905977,0.0055152914,0.022831086,0.017057505,0.041369382,0.09885629,0.00065321923,0.0059615346,0.0013643245,-0.002864163,-0.0051959576,0.035068814,0.624992,0.22390945,0.37148306,0.84260184,-0.0043856767,-0.008964679,0.0088408915,0.042677693,0.06268296,1.0191232,1.0191232,1.0191232,1.1371276,1.2355496,0.94869393,0.9454308,0.9454308,0.9454308,0.9454308,1.0070914,1.0046663,0.9962686,1.0107276,1.1845195,0.9990671,0.95746493,0.96446127,0.9677306,0.9807904,0.4,0.7,0.85,0.6666667,0.33333334,0.72847676,0.74049985,0.74049985,0.28466383,0.1880925,1.0,1.0,1.0,0.033333335,0.21666667,0.2,0.4,0.7,0.8,0.9,0.8,0.6,0.3,-0.76666665,-0.68333334,-0.41331705,0.35905835,0.34658238,0.19223963,-0.48506448,0.81321126,0.6944031,0.1707908,-0.23832385,-0.11943491,0.6,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.2,0.0,0.0,-0.2,-0.2,0.8239317,0.67912847,0.5349175,0.32574818,0.3762205,0.17606828,0.3208715,0.4650825,0.6742518,0.62377954,0.64786345,0.358257,0.06983498,-0.34850362,-0.24755904,1.4710437,1.2848437,1.1387677,1.2161834,1.0015386,0.669162,0.5032131,0.40359357,0.47027346,0.43494442,1.5092092,1.8893183,1.6094527,1.3285369,1.441414,0.4786131,0.50882405,0.5277615,0.5150092,0.47089353,0.52138686,0.49117598,0.47223848,0.48499078,0.5291065,-0.042773765,0.017648067,0.05552305,0.030018432,-0.05821295,1.7962981959397084
2,SH600919,0.034592063319162744,0.9,,,,SH600919,江苏银行,2026-05-07,-0.0035555335,0.014222248,-0.24999799,0.008000065,0.5625035,0.00266665,0.1874985,-0.008888949,-0.62500304,1.0035682,1.0115968,0.9973238,1.0018845,1.0026666,0.9829334,0.9642667,0.96959996,0.904,1.0084267,1.0041066,0.98642665,0.9782578,0.95703113,0.006927156,0.0075468607,0.019461352,0.020960264,0.030079843,-0.003999987,0.0011410095,0.0029806506,0.0020753127,0.0015884708,0.83358,0.20953536,0.82100195,0.759758,0.8505643,-0.00042668,-0.0092412,-0.014742846,-0.008349813,-0.0038909973,1.0206352,1.0206352,1.0206352,1.0206352,1.0206352,0.9867814,0.9839523,0.94836277,0.92621535,0.88602084,1.0140799,1.0090667,1.00448,1.0005333,0.9749333,1.0029867,0.99904,0.96511996,0.9642667,0.9306667,0.2,0.4,0.7,0.8,0.9,0.3904598,0.43746948,0.7144793,0.7814518,0.8467081,0.4,0.7,0.85,0.9,0.95,0.8,0.1,0.1,0.033333335,0.05,-0.4,0.6,0.75,0.8666667,0.9,0.033617806,0.23828684,0.5559195,-0.033258077,-0.3290055,0.2455777,0.2883866,0.5515918,-0.029300239,0.095787056,0.4,0.5,0.5,0.5,0.48333332,0.6,0.5,0.5,0.46666667,0.45,-0.2,0.0,0.0,0.033333335,0.033333335,0.45762756,0.6194026,0.6345379,0.5597485,0.6081731,0.54237247,0.38059738,0.3654621,0.44025153,0.39182696,-0.0847449,0.23880522,0.2690758,0.11949691,0.21634609,1.2381805,1.1779168,1.0662283,1.1652857,1.2887862,0.39806217,0.3102666,0.31090522,0.39945126,0.38911662,0.39023203,0.58461815,0.8314473,1.5285578,1.3703945,0.50955546,0.43290228,0.5206619,0.49662527,0.4469421,0.49044454,0.5670977,0.47933808,0.50337476,0.5530579,0.01911094,-0.13419545,0.041323815,-0.006749471,-0.10611583,1.7365170952799895
3,SH603260,0.044188565586139594,0.95,,,,SH603260,合盛硅业,2026-05-07,-0.012826023,0.034782603,-0.36874822,0.016739132,0.48125014,0.0052174474,0.15000165,-0.024347708,-0.6999967,1.0129926,1.0299493,0.99471474,1.0082237,0.9746616,0.9929455,0.86135894,0.982148,1.1649871,0.9895479,0.9890728,0.9755758,0.9527689,1.0148814,0.01973767,0.014339312,0.022175575,0.039965406,0.072682366,0.00891162,0.0006482951,0.002674661,0.0035636744,-0.0028642344,0.5096377,0.01873701,0.50916183,0.61621076,0.47365138,-0.007371137,0.008009873,-0.0009851014,-0.004442207,0.069613494,1.0299493,1.0299493,1.0299493,1.0299493,1.1800326,0.95186245,0.95186245,0.8809407,0.8459422,0.8459422,1.0019867,1.0001727,0.99421245,0.99283034,1.0794126,0.97736824,0.9806507,0.95784616,0.92499274,0.9454074,0.6,0.8,0.9,0.93333334,0.48333332,0.6164618,0.6164618,0.7990097,0.83723843,0.46112606,1.0,1.0,1.0,1.0,0.21666667,0.2,0.6,0.05,0.33333334,0.6666667,0.8,0.4,0.95,0.6666667,-0.45,0.73680043,0.63032526,0.07344419,0.5045908,0.15836105,0.60364705,0.5663728,0.65683323,0.36787978,0.2589447,0.4,0.4,0.55,0.5,0.46666667,0.6,0.6,0.45,0.5,0.53333336,-0.2,-0.2,0.1,0.0,-0.06666667,0.6167113,0.52683496,0.6887496,0.51572007,0.43337208,0.38328868,0.47316504,0.31125036,0.4842799,0.5666279,0.23342267,0.053669922,0.37749928,0.031440176,-0.13325581,1.0080569,0.8973876,1.0207173,0.91165125,0.90156925,0.1994204,0.19530302,0.32430026,0.32530797,0.34841314,0.7522935,1.1962814,1.3595736,1.3081664,1.272424,0.7541331,0.41910794,0.52200466,0.51045895,0.49303278,0.24586688,0.580892,0.4779953,0.48954102,0.5069672,0.5082662,-0.16178408,0.044009358,0.02091793,-0.013934413,1.7362800602117034
4,SZ002027,0.03750901822194082,0.95,,,,,,2026-05-07,0.0,0.02519685,0.0,0.020472432,0.81249964,0.004724418,0.18750033,-0.015748015,-0.62499934,1.0,1.0204724,0.99527556,1.0060108,0.9590437,0.9763787,0.99685687,1.0472426,1.1589675,0.9923993,0.9842175,0.9887846,0.9986538,1.0532701,0.019214276,0.017754238,0.016814243,0.02084688,0.06533045,0.0067911297,0.0023292312,-0.00079556525,-0.0015362448,-0.0034680157,0.31230286,0.15777296,0.07835469,0.42086267,0.8594697,-0.005981529,0.0053009326,0.018773232,0.023621717,0.04903632,1.0204724,1.0204724,1.0235832,1.0472108,1.1873703,0.9542689,0.9511698,0.9511698,0.9511698,0.9511698,1.0021907,1.0,1.0,1.0175636,1.1344509,0.98449373,0.9643775,0.97759783,0.980741,0.9920945,0.7,0.85,0.825,0.5833333,0.29166666,0.69076544,0.7045939,0.67432606,0.50843084,0.20673215,1.0,1.0,0.2,0.26666668,0.13333334,0.2,0.5,0.75,0.8333333,0.9166667,0.8,0.5,-0.55,-0.56666666,-0.78333336,0.8623939,0.81686354,0.2711658,-0.15759672,0.1636585,0.98845285,0.94320875,0.527519,0.22011657,0.23951313,0.6,0.4,0.35,0.4,0.33333334,0.2,0.5,0.55,0.53333336,0.5833333,0.4,-0.1,-0.2,-0.13333334,-0.25,0.75,0.59494644,0.50566816,0.44446933,0.39961502,0.25,0.4050536,0.49433187,0.55553067,0.60038495,0.5,0.18989284,0.011336268,-0.111061335,-0.20076993,1.2024553,1.0733461,0.9978863,0.92072827,0.94252723,0.5900695,0.4224033,0.35494533,0.32312942,0.3407078,1.6396722,1.819673,1.519093,1.4580911,1.3525925,0.53909314,0.53648216,0.52185327,0.52370465,0.47265443,0.46090686,0.46351784,0.47814673,0.47629535,0.5273456,0.07818627,0.072964296,0.04370654,0.047409274,-0.054691162,1.6752524287420054
5,SZ002179,0.035018878174925605,0.9,,,,,,2026-05-07,-0.016917283,0.022019364,-0.7682912,0.0,0.0,0.0051020808,0.23170882,-0.011815202,-0.53658235,1.0172085,1.0172085,0.9948101,1.001527,1.0090004,1.0027274,0.9038493,0.9158681,0.94126946,0.9949161,0.99147224,0.9896003,0.96400166,0.9610833,0.016200483,0.01658281,0.016763898,0.039890826,0.032883637,0.0083331885,0.001984241,0.0006293578,0.0036630728,0.000706529,0.6614644,0.1312454,0.049330253,0.6535018,0.1407992,-0.011582441,-0.00040131912,0.0044207843,-0.017116211,0.018074088,1.024306,1.024306,1.024306,1.024306,1.0395954,0.96339446,0.93415856,0.90411466,0.8836379,0.8836379,1.0030038,1.0018001,1.004091,1.0005455,0.9954543,0.9862829,0.97754055,0.9738313,0.9194647,0.9355783,0.8,0.8,0.7,0.8,0.8666667,0.6009616,0.73037463,0.7977721,0.82721,0.7461146,0.8,0.9,0.95,0.96666664,0.4,0.4,0.5,0.05,0.06666667,0.53333336,0.4,0.4,0.9,0.9,-0.13333334,0.54130006,0.4713559,0.3543038,0.72339547,0.6975188,0.71635234,0.7187934,0.79963434,0.75363725,0.63996816,0.6,0.4,0.45,0.43333334,0.45,0.4,0.6,0.55,0.56666666,0.55,0.2,-0.2,-0.1,-0.13333334,-0.1,0.4538507,0.49265712,0.63602215,0.58691156,0.5301385,0.5461493,0.5073429,0.36397782,0.4130884,0.4698615,-0.092298605,-0.014685757,0.27204433,0.17382316,0.060276967,1.0336798,1.0055822,1.0996996,0.91549754,0.9605386,0.22451779,0.37992483,0.43616927,0.44674984,0.49860704,0.5793075,1.1899624,1.2177229,1.3308698,1.4683759,0.2898079,0.47103208,0.5326423,0.5034731,0.4842483,0.71019214,0.5289679,0.46735772,0.4965269,0.51575166,-0.42038426,-0.057935838,0.06528457,0.0069462126,-0.031503376,1.6743134536220414
6,SH600066,0.039530697142194614,1.0,,,,SH600066,宇通客车,2026-05-07,-0.0290456,0.037067726,-0.7835819,0.0,0.0,0.008022127,0.21641809,-0.021023475,-0.5671638,1.0299145,1.0299145,0.9917379,1.0006179,1.0393139,1.0250708,1.0584025,0.86865914,0.8994291,1.0148141,1.0304543,1.0369217,1.0158868,0.94815654,0.0108576715,0.018662235,0.017290471,0.053279232,0.079509065,-0.0026778467,-0.004950075,-0.0019236105,0.0030568165,0.003670482,0.15206808,0.64492273,0.4332002,0.2551083,0.64999914,-0.009458392,-0.008178963,-0.018647494,-0.06021061,-0.056435756,1.048433,1.0746417,1.0760679,1.0968658,1.0968658,0.991736,0.991736,0.991736,0.8529913,0.83190703,1.024046,1.0480317,1.0494018,1.0532742,1.0386308,1.0070654,1.013844,1.0247291,0.9863248,0.87988484,0.2,0.1,0.05,0.23333333,0.6166667,0.14575788,0.09967987,0.09799411,0.6028048,0.6344118,0.6,0.4,0.15,0.3,0.65,0.8,0.9,0.95,0.033333335,0.25,-0.2,-0.5,-0.8,0.26666668,0.4,0.6143083,0.009148135,0.1631496,0.13277571,0.43751484,0.16830462,0.28772458,0.14414197,0.45622545,0.23760611,0.4,0.5,0.35,0.5,0.45,0.6,0.4,0.55,0.43333334,0.5,-0.2,0.1,-0.2,0.06666667,-0.05,0.2857293,0.4063845,0.3769557,0.6261636,0.5526718,0.7142707,0.59361553,0.6230443,0.3738364,0.44732824,-0.42854145,-0.187231,-0.24608862,0.2523272,0.105343536,1.1672714,1.1205558,1.1054732,1.3555781,1.104262,0.21003754,0.17544506,0.2620745,0.7710322,0.63376385,0.4550932,0.6554994,0.78046435,1.4850653,1.4959238,0.50289327,0.5619162,0.43297935,0.50992167,0.5037261,0.49710673,0.43808386,0.56702065,0.49007833,0.49627385,0.005786541,0.12383231,-0.13404134,0.019843355,0.0074523026,1.6527299793091228
7,SH601998,0.030367305732544286,0.95,,,,SH601998,中信银行,2026-05-07,-0.0048076934,0.02163466,-0.22222182,0.01081733,0.5,0.0060096364,0.27777818,-0.009615387,-0.44444364,1.004831,1.0157005,0.99396133,1.0026627,1.0064706,1.0041176,1.0,0.96294117,0.8711764,1.0105883,1.0108824,1.0052353,1.0026078,0.9492745,0.007107683,0.005771846,0.009138646,0.012757952,0.057831246,-0.0040000053,-0.00090196106,0.0007571877,0.00070418144,0.0029350307,0.7917809,0.22385025,0.2402766,0.23610704,0.7855975,-0.0025882265,-0.0068235276,-0.012428573,-0.012818469,-0.035857916,1.0279617,1.0387372,1.0387372,1.0387372,1.0387372,0.97868085,0.97868085,0.97733104,0.9372708,0.8574597,1.0158824,1.0158824,1.0149412,1.0114118,1.0055294,1.0051764,1.0064706,0.99905884,0.9981176,0.8850588,0.2,0.1,0.275,0.31666666,0.65833336,0.43260455,0.35498628,0.36916497,0.6182266,0.78631026,0.2,0.1,0.55,0.7,0.85,0.8,0.9,0.25,0.033333335,0.3,-0.6,-0.8,0.3,0.6666667,0.55,0.22275308,0.106218845,0.5611677,-0.14518283,-0.14208445,0.7547334,0.63359016,0.5583301,0.2825442,0.16758725,0.4,0.4,0.45,0.46666667,0.51666665,0.6,0.6,0.55,0.5,0.45,-0.2,-0.2,-0.1,-0.033333335,0.06666667,0.38297957,0.46464652,0.5,0.5730858,0.618123,0.6170204,0.5353535,0.5,0.42691422,0.38187703,-0.23404084,-0.07070696,0.0,0.14617158,0.23624596,1.2116468,0.98811805,0.82252747,0.9410501,1.019737,0.2139998,0.28223687,0.28243035,0.3924846,0.41841206,0.8190686,0.8935177,0.7869802,1.5308638,1.2521907,0.5842856,0.5585769,0.55568486,0.45515227,0.46068606,0.41571435,0.44142312,0.44431514,0.5448477,0.539314,0.16857126,0.117153764,0.11136976,-0.08969547,-0.078627914,1.6385045274391208
8,SH601838,0.03969012767854155,0.95,,,,SH601838,成都银行,2026-05-07,-0.009937259,0.017259357,-0.57576066,0.006799154,0.39394018,0.00052294374,0.030299144,-0.01621347,-0.9394017,1.010037,1.0169044,0.9994718,1.0057495,0.9743017,0.9229051,0.9065177,0.90279335,0.85325885,1.00365,0.97858477,0.94621974,0.93137187,0.905239,0.009375572,0.03047651,0.039449234,0.03875258,0.04155015,0.0029422657,0.0094283605,0.006141609,0.0038846387,0.0021007906,0.24621147,0.8773105,0.8483113,0.77875656,0.77968675,-0.009534452,-0.02101237,-0.004565057,0.01230089,0.032787666,1.0169044,1.0169044,1.0169044,1.0169044,1.0169044,0.9730401,0.9203095,0.9000172,0.8747315,0.8325845,1.0118436,1.0052887,0.9919553,0.97132224,0.91977656,0.9979888,0.9543389,0.9122533,0.90420854,0.8689758,0.4,0.7,0.85,0.9,0.95,0.6146206,0.82499707,0.85537857,0.88109976,0.9082877,1.0,1.0,1.0,1.0,1.0,0.2,0.3,0.1,0.033333335,0.05,0.8,0.7,0.9,0.96666664,0.95,-0.012625972,0.19903404,0.535574,0.43788147,-0.07553798,0.546719,0.75827456,0.6468636,0.38495198,0.42011762,0.8,0.8,0.65,0.6333333,0.55,0.2,0.2,0.35,0.36666667,0.45,0.6,0.6,0.3,0.26666668,0.1,0.7482015,0.84158415,0.7698927,0.6933332,0.66334975,0.2517985,0.15841587,0.2301073,0.3066668,0.33665022,0.496403,0.6831683,0.5397854,0.38666642,0.32669955,1.302527,1.419552,1.1709005,1.1193771,1.3215314,0.2500417,0.6090611,0.5147153,0.45544672,0.58651257,0.6427485,1.3178239,1.5014642,1.4501262,1.5967388,0.40437922,0.5033056,0.5105297,0.5035465,0.4577264,0.5956208,0.4966944,0.4894703,0.49645352,0.54227364,-0.19124158,0.006611217,0.021059418,0.0070929388,-0.08454724,1.5329162448952296
9,SH600023,0.03128410890582083,0.95,,,,SH600023,浙能电力,2026-05-07,0.010380662,0.024221485,0.4285725,0.008650491,0.35714123,0.005190331,0.21428625,0.0069205025,0.28571752,0.989726,1.0085616,0.984589,0.99807763,0.989726,0.96061647,0.9263698,0.9297945,0.854452,0.99006844,0.9892123,0.9656678,0.95667803,0.92768264,0.013826477,0.01001873,0.025918042,0.0277316,0.04630684,-0.0010273921,0.00046700053,0.0039357813,0.0024147837,0.0023058155,0.013803504,0.01991686,0.8070966,0.5876359,0.7562382,0.011986335,0.00868621,-0.0030576927,0.008307592,0.0042958306,1.0119863,1.0119863,1.0119863,1.0119863,1.0119863,0.958904,0.958904,0.91609585,0.89383554,0.83732873,1.0017123,0.99452055,0.9904109,0.9863013,0.9678082,0.97876704,0.97945195,0.9383561,0.93595886,0.8715753,0.8,0.9,0.95,0.96666664,0.98333335,0.7741949,0.7741949,0.8750007,0.89855134,0.93137294,0.2,0.6,0.8,0.8666667,0.93333334,0.2,0.6,0.05,0.033333335,0.05,0.0,0.0,0.75,0.8333333,0.8833333,0.5976827,0.48242137,0.7491881,0.25066066,0.19739707,0.6615286,0.5931016,0.6415477,0.39475954,0.41059956,0.6,0.6,0.65,0.6333333,0.5833333,0.4,0.3,0.25,0.3,0.36666667,0.2,0.3,0.4,0.33333334,0.21666667,0.56818205,0.6769229,0.72164935,0.5990338,0.62318844,0.43181795,0.32307708,0.27835062,0.40096623,0.3768116,0.13636407,0.35384586,0.44329876,0.19806756,0.24637683,1.2602429,1.1250639,0.9310889,1.1099981,1.1735185,0.43206248,0.3251504,0.31468254,0.48247707,0.49516723,0.77563596,0.97863346,1.1981959,1.1570046,1.1422961,0.49956328,0.5060177,0.5176193,0.5004404,0.49484268,0.5004367,0.4939823,0.4823807,0.49955955,0.5051573,-0.00087341777,0.012035423,0.035238616,0.00088087324,-0.010314624,1.4990120312896273
