,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
89,SH601607,0.0015222106357329114,0.5833333333333334,0.003698349,-0.008771236520260572,0.008771236520260572,SH601607,上海医药,2026-07-09,-0.0024828885,0.02110496,-0.117644794,0.009931787,0.47059017,0.008690285,0.41176504,-0.0037243909,-0.17646994,1.0024891,1.0124456,0.99128807,0.99979246,0.9906422,0.9819567,1.011151,1.0198923,1.0678023,1.0075872,0.9900314,0.9952819,1.0009115,1.0253232,0.009268811,0.02272585,0.01838219,0.017876089,0.030043548,-0.0024207155,0.005803526,-0.0004822357,-0.00096148084,-0.0015160434,0.17052165,0.59779876,0.02408753,0.2242012,0.77664167,-0.0027457243,-0.016147263,0.009299376,0.013029971,0.019400155,1.0311141,1.0311141,1.0311141,1.0335735,1.0752813,0.9869032,0.93403846,0.93403846,0.93403846,0.93403846,1.0092121,1.0056036,1.0065898,1.0133027,1.0574582,1.0024656,0.9707273,0.9869327,0.989656,1.0023422,0.2,0.6,0.5,0.36666667,0.18333334,0.296235,0.6794859,0.6794859,0.6626969,0.4670082,0.4,0.7,0.85,0.13333334,0.06666667,0.2,0.2,0.6,0.73333335,0.8666667,0.2,0.5,0.25,-0.6,-0.8,0.7653264,-0.11166713,-0.2498465,-0.32495552,-0.37191623,0.82713723,0.34777695,0.31083888,0.32038984,0.23069118,0.4,0.5,0.4,0.43333334,0.36666667,0.4,0.4,0.55,0.53333336,0.5833333,0.0,0.1,-0.15,-0.1,-0.21666667,0.5825912,0.5484648,0.4782513,0.47215688,0.43829054,0.41740885,0.45153522,0.5217487,0.5278431,0.56170946,0.16518229,0.096929535,-0.04349741,-0.055686213,-0.123418935,1.3954084,1.536646,1.3701838,1.2353264,1.0974832,0.4355204,0.36086506,0.34195477,0.35681647,0.32967216,0.9007627,0.7284235,1.0004221,1.0510013,1.2182317,0.27515376,0.4777408,0.5181435,0.4812154,0.49354136,0.72484624,0.52225924,0.48185652,0.51878464,0.50645864,-0.44969246,-0.04451843,0.036286972,-0.03756923,-0.012917268
90,SH601328,0.00120816867676008,0.7916666666666666,0.0154185295,-0.0006023282185196877,0.0006023282185196877,SH601328,交通银行,2026-07-09,-0.010370306,0.01481481,-0.6999959,0.0014815602,0.100005336,0.0029629446,0.19999881,-0.008888922,-0.60000235,1.010479,1.011976,0.997006,1.0020691,0.9746695,0.98678416,1.0390968,0.98678416,1.0181718,0.99702644,0.9844713,1.0041574,1.0080212,1.0124724,0.014415348,0.017331606,0.030183397,0.026905607,0.025282623,0.007048469,0.004425315,-0.0034111976,-0.0013464547,-0.0006770572,0.5976946,0.5976161,0.44703913,0.19408843,0.21872894,-0.011123355,-0.004385255,0.028248914,0.011502325,0.0075007393,1.0167614,1.0167614,1.0735152,1.0735152,1.0735152,0.96418923,0.95372653,0.95372653,0.95372653,0.95372653,1.0049559,1.0005506,1.0344713,1.0303965,1.0393171,0.9900881,0.97257704,0.9746695,0.98259914,0.9917401,0.6,0.8,0.525,0.41666666,0.38333333,0.6811737,0.7340934,0.3862927,0.3862927,0.3862927,0.8,0.9,0.15,0.43333334,0.71666664,0.2,0.4,0.7,0.8,0.9,0.6,0.5,-0.55,-0.36666667,-0.18333334,0.14241053,-0.005764841,0.2955407,0.24134344,-0.22715741,0.372944,0.25350517,0.30182105,0.36846572,0.20694284,0.6,0.6,0.5,0.56666666,0.48333332,0.2,0.3,0.45,0.4,0.46666667,0.4,0.3,0.05,0.16666667,0.016666668,0.7395838,0.56185544,0.42588738,0.51785713,0.4834171,0.26041624,0.43814453,0.57411265,0.48214287,0.5165829,0.47916755,0.12371093,-0.14822526,0.03571425,-0.03316581,1.0115596,1.0520443,1.1388934,1.098067,0.92927873,0.10633113,0.1413203,0.26078752,0.234215,0.27814746,0.7548734,0.6557493,0.85839564,0.8424807,1.1063501,0.47668827,0.4612458,0.48480064,0.5145346,0.51847667,0.52331173,0.53875417,0.51519936,0.4854654,0.48152336,-0.04662347,-0.07750837,-0.03039872,0.029069163,0.036953278
91,SH600887,0.0009712535445957503,0.7916666666666666,0.0012097359,0.009432617574930191,0.009432617574930191,SH600887,伊利股份,2026-07-09,-0.0063974136,0.011995172,-0.53333235,0.004398189,0.36666328,0.0011995694,0.10000435,-0.009596033,-0.7999913,1.0064386,1.0108651,0.9987927,1.0030597,0.98390543,0.9903432,1.0293763,1.0349292,1.0162655,1.0045073,0.9914696,0.9958562,1.0078026,1.019817,0.009721541,0.016426707,0.018945763,0.024304772,0.03376348,0.0026153312,0.004311753,-0.00084605656,-0.0019043563,-0.00052700605,0.18093523,0.6315652,0.06979793,0.47578964,0.07430818,-0.009737948,-0.010872523,0.012181333,0.019810582,-0.0042703263,1.0209253,1.0209253,1.0446689,1.056337,1.1041335,0.9778671,0.9561384,0.9561384,0.9561384,0.9561384,1.0100602,1.008853,1.0100602,1.0326755,1.0506357,0.9979883,0.97794896,0.98116785,0.9842268,0.9887317,0.4,0.7,0.7,0.46666667,0.4,0.5140234,0.6770141,0.4954403,0.43774658,0.29637218,0.8,0.9,0.1,0.23333333,0.31666666,0.4,0.4,0.7,0.8,0.9,0.4,0.5,-0.6,-0.56666666,-0.5833333,-0.29588398,-0.4973049,-0.29032442,-0.06516902,0.29538283,-0.0071636797,0.27578065,0.28140458,0.18778928,0.23186107,0.6,0.6,0.5,0.46666667,0.41666666,0.2,0.3,0.45,0.5,0.55,0.4,0.3,0.05,-0.033333335,-0.13333334,0.6754267,0.5413722,0.43100402,0.44771373,0.48606488,0.32457328,0.4586278,0.56899595,0.55228627,0.51393515,0.3508534,0.0827444,-0.13799194,-0.104572535,-0.027870255,0.9499725,1.0397209,1.1129515,1.1272649,1.1699891,0.20281258,0.18703547,0.22124559,0.21116214,0.54007053,0.97520906,0.7124016,0.75924796,0.8777153,1.6952325,0.451012,0.40753165,0.5058578,0.48846236,0.5119255,0.54898804,0.5924684,0.49414214,0.5115376,0.48807448,-0.09797606,-0.18493672,0.011715684,-0.023075277,0.023851028
92,SH688009,0.0009603102368247378,0.5,0.018487453,-0.058405522257089615,0.058405522257089615,SH688009,中国通号,2026-07-09,0.008230455,0.02057617,0.3999994,0.0,0.0,0.0123457145,0.6000006,0.02057617,1.0,0.9918367,1.0,0.9795918,0.9886666,1.0033613,1.0,1.0117646,0.9815126,1.1193278,0.99865544,0.9947899,1.0015966,1.0042017,1.0261624,0.007829119,0.010282824,0.012943707,0.015191914,0.038051125,-0.002352934,0.0011713782,-0.0007948449,-0.00042811394,-0.0017246619,0.22580509,0.1189545,0.1319822,0.061545383,0.62657464,0.0060504316,-6.1090264e-05,0.0059544113,0.0020059927,0.024715085,1.0176368,1.0176368,1.0405715,1.0438068,1.1164478,0.9795918,0.96938777,0.96938777,0.96938777,0.96938777,1.0043697,1.0033613,1.0097479,1.0157983,1.0689075,0.99126047,0.99126047,0.99294114,0.99294114,0.9932773,0.6,0.7,0.475,0.4,0.31666666,0.53642327,0.6344638,0.4300458,0.41134945,0.20816144,0.2,0.6,0.4,0.16666667,0.016666668,1.0,0.3,0.65,0.1,0.55,-0.8,0.3,-0.25,0.06666667,-0.53333336,0.6672923,-0.08702524,0.38991007,0.28146735,-0.24554259,0.27475485,0.071509905,0.27706984,0.13773954,-0.081475146,0.6,0.5,0.45,0.46666667,0.36666667,0.2,0.4,0.45,0.43333334,0.53333336,0.4,0.1,0.0,0.033333335,-0.16666667,0.45000046,0.5,0.47286826,0.5273632,0.3971015,0.54999954,0.5,0.52713174,0.47263685,0.60289854,-0.099999085,0.0,-0.05426349,0.05472633,-0.20579703,0.9418677,1.1379845,1.2985721,1.5313455,1.4249333,0.11530869,0.24230824,0.27428192,0.5743185,0.49187756,1.0771059,0.9687817,0.86512285,0.90830064,1.0205123,0.2389106,0.46403578,0.4452484,0.47800216,0.4973074,0.7610894,0.5359642,0.55475163,0.5219978,0.50269264,-0.5221788,-0.07192844,-0.10950324,-0.043995664,-0.0053852256
93,SH600875,0.0008947643197407218,0.4166666666666667,0.009732366,0.1983877271413803,0.1983877271413803,SH600875,东方电气,2026-07-09,0.005411223,0.047258258,0.11450323,0.0068542827,0.14503884,0.03499275,0.74045795,0.033549692,0.7099223,0.9946179,1.0068173,0.9598135,0.98370737,1.001481,1.0811384,1.0808209,1.2935576,1.4177511,1.0236328,1.025008,1.0700519,1.1123664,1.2630893,0.0299919,0.022559103,0.055879224,0.08645506,0.17221786,-0.0147149125,-0.0027171103,-0.006813926,-0.008516204,-0.00937577,0.60179335,0.13297878,0.5204298,0.7519915,0.9039768,0.005797094,-0.01278096,-0.005319571,0.011118475,0.013495851,1.1084212,1.1084212,1.2196171,1.3366058,1.6236149,0.9598135,0.9598135,0.9598135,0.9598135,0.9598135,1.0429282,1.037512,1.1161748,1.1855073,1.4339153,0.9988575,1.0011848,1.0210726,1.0357559,1.0810748,0.4,0.2,0.1,0.06666667,0.033333335,0.27042016,0.27042016,0.15468031,0.10665429,0.06053996,0.4,0.7,0.3,0.033333335,0.15,1.0,1.0,1.0,1.0,1.0,-0.6,-0.3,-0.7,-0.96666664,-0.85,0.97616106,0.851848,0.6064996,0.19806442,0.62047416,0.90936035,0.6646562,0.53418297,-0.07355289,0.25462627,0.6,0.5,0.5,0.5,0.48333332,0.4,0.5,0.5,0.5,0.51666665,0.2,0.0,0.0,0.0,-0.033333335,0.49494207,0.35037065,0.42486233,0.34180832,0.40062407,0.50505793,0.64962935,0.5751377,0.6581917,0.5993759,-0.010115873,-0.29925868,-0.15027533,-0.3163834,-0.19875184,1.19674,1.1941626,1.2781979,1.2830274,1.5402592,0.3575595,0.252498,0.24920309,0.25047716,0.49077457,0.6096089,0.7392008,0.7398936,0.7953573,1.0736728,0.4768603,0.4322015,0.45297578,0.48964643,0.4703281,0.5231397,0.5677985,0.54702425,0.51035357,0.5296719,-0.04627938,-0.135597,-0.09404846,-0.02070713,-0.059343804
94,SH601916,0.0007856628517726035,0.3333333333333333,0.015306115,-0.02215552655979991,0.02215552655979991,SH601916,浙商银行,2026-07-09,-0.010948918,0.021897836,-0.5,0.0036496143,0.16666552,0.0072993035,0.33333448,-0.0072992286,-0.33333105,1.0110701,1.0147601,0.9926199,1.0024954,1.0,1.0561224,1.0969387,1.0459183,1.0484693,1.0168368,1.0081632,1.0408163,1.0533164,1.0540816,0.018884428,0.020436488,0.037492182,0.03627135,0.02597212,-0.0043367306,0.0012677794,-0.00517109,-0.0030572512,-0.00043733744,0.13184305,0.03527657,0.6658107,0.5506004,0.08648052,-0.0081632715,-0.013868271,0.008309038,-0.008986172,-0.041180156,1.0522263,1.0709682,1.0973197,1.0983099,1.0983099,0.9926199,0.9602498,0.9602498,0.9602498,0.9602498,1.0219388,1.0168368,1.0821428,1.0841837,1.077551,1.0040816,0.9979592,1.0040816,1.0147959,1.0459183,0.2,0.35,0.175,0.11666667,0.058333334,0.12381396,0.35902113,0.2899995,0.28791973,0.28791973,0.6,0.1,0.05,0.3,0.65,1.0,0.4,0.7,0.8,0.9,-0.4,-0.3,-0.65,-0.5,-0.25,0.808996,0.069452986,-0.20173638,-0.05466485,-0.011012566,0.744663,-0.10430755,0.025834637,0.15909876,0.19402155,0.4,0.4,0.3,0.4,0.31666666,0.4,0.5,0.55,0.43333334,0.41666666,0.0,-0.1,-0.25,-0.033333335,-0.1,0.5,0.3658537,0.34166667,0.4415585,0.4512821,0.5,0.63414633,0.6583333,0.5584415,0.5487179,0.0,-0.2682926,-0.31666666,-0.116882995,-0.09743579,1.1874102,1.3255689,1.2479126,1.2280297,0.92725897,0.2885829,0.3236098,0.27873558,0.2867594,0.38087255,1.108651,0.8839041,1.0810349,1.1331997,1.6190894,0.4760913,0.49462312,0.48758376,0.5153061,0.51788807,0.52390873,0.5053769,0.51241624,0.48469388,0.4821119,-0.047817435,-0.010753764,-0.024832487,0.030612217,0.035776183
95,SH600036,0.0005632407568557102,0.625,0.009037495,-0.013256098609417677,0.013256098609417677,SH600036,招商银行,2026-07-09,-0.0039788256,0.011671094,-0.34091282,0.0029177112,0.24999465,0.0047745574,0.40909252,-0.0021219794,-0.18181494,1.0039947,1.006924,0.99520636,1.000157,0.974695,0.9648359,1.0359446,0.9853757,1.0442016,0.9992031,0.98010933,0.9948774,1.0034233,1.0130688,0.011135242,0.022801537,0.028646091,0.02730733,0.029347632,0.0043955115,0.006541357,-0.00245143,-0.0017486089,-0.0010762457,0.38954675,0.7544299,0.25631633,0.3177815,0.41018197,-0.0079941,-0.009545414,0.028411182,0.021931509,0.018680446,1.0111921,1.0111921,1.0484855,1.0484855,1.0692433,0.9680331,0.9395547,0.9395547,0.9395547,0.9395547,1.0059237,1.0009613,1.0199236,1.0272111,1.0388777,0.9961632,0.95823854,0.96891105,0.9781129,0.98801297,0.5,0.75,0.575,0.41666666,0.34166667,0.74067783,0.84376746,0.5548961,0.5548961,0.46608046,0.8,0.9,0.15,0.43333334,0.06666667,0.2,0.4,0.7,0.8,0.9,0.6,0.5,-0.55,-0.36666667,-0.8333333,-0.115894526,-0.7054378,-0.4169166,-0.2968819,-0.351867,0.60420114,0.31803942,0.14722794,0.317122,0.023460971,0.6,0.6,0.4,0.46666667,0.36666667,0.4,0.4,0.6,0.53333336,0.5833333,0.2,0.2,-0.2,-0.06666667,-0.21666667,0.7271378,0.6386009,0.42847803,0.5212613,0.45499417,0.27286223,0.36139914,0.571522,0.47873873,0.54500586,0.45427555,0.2772017,-0.14304395,0.042522572,-0.09001167,1.0474889,1.1860613,1.2246104,1.2306157,1.1534888,0.15483788,0.1957052,0.24090138,0.27386597,0.40711045,0.84815246,0.66666263,0.6139647,0.7498646,1.3377767,0.36122948,0.3068138,0.47355008,0.4930442,0.50871426,0.6387705,0.69318616,0.5264499,0.5069558,0.49128574,-0.277541,-0.38637236,-0.05289984,-0.013911626,0.017428538
96,SZ000792,0.00017464468161378807,0.4583333333333333,-0.026428044,0.1075579971075058,0.1075579971075058,,,2026-07-09,-0.023943162,0.06397303,-0.3742696,0.014216202,0.22222179,0.025813669,0.4035086,-0.012345695,-0.1929828,1.0245305,1.0390954,0.9735531,0.9983269,1.1567476,1.1586725,1.1126834,1.2027365,1.4338778,1.0705234,1.1078972,1.1427947,1.1430964,1.2654042,0.058982268,0.05790532,0.05854076,0.051263332,0.14685835,-0.035875566,-0.014094962,-0.0076114237,-0.002661763,-0.007571737,0.92489964,0.54312813,0.5916748,0.20894253,0.8107624,0.0012277741,-0.04446988,-0.0704862,-0.1045009,-0.042037997,1.1935588,1.1935588,1.256402,1.256402,1.5944698,0.9735531,0.9735531,0.9735531,0.9735531,0.9735531,1.122339,1.1568308,1.1853709,1.1801478,1.4371034,1.0134846,1.073291,1.113599,1.1145146,1.134679,0.2,0.1,0.05,0.033333335,0.016666668,0.12021003,0.12021003,0.09350182,0.09350182,0.0425933,0.2,0.6,0.15,0.43333334,0.23333333,1.0,1.0,1.0,1.0,1.0,-0.8,-0.4,-0.85,-0.56666666,-0.76666665,-0.14628807,-0.38137457,0.2454061,0.06818007,0.30340287,-0.6703267,-0.20789124,0.39077172,0.28665227,0.3020787,0.0,0.3,0.4,0.33333334,0.33333334,1.0,0.7,0.6,0.6666667,0.6666667,-1.0,-0.4,-0.2,-0.33333334,-0.33333334,0.0,0.21643741,0.4204495,0.38880327,0.38670328,1.0,0.7835626,0.5795505,0.61119676,0.6132967,-1.0,-0.56712514,-0.15910102,-0.22239345,-0.2265934,0.95348936,0.86823374,0.95077753,0.85628563,0.9055771,0.17039476,0.15356204,0.20728603,0.22330295,0.28361678,0.84611404,0.81674933,0.73180676,0.86866707,0.850318,0.5921701,0.52930945,0.53330386,0.5345122,0.51010233,0.4078299,0.47069058,0.46669617,0.4654878,0.48989764,0.1843402,0.05861887,0.06660768,0.069024384,0.020204699
97,SH601398,-2.7027097891437283e-05,0.7083333333333334,0.00861609,-0.005419347435235977,0.005419347435235977,SH601398,工商银行,2026-07-09,-0.008185565,0.015006855,-0.54545504,0.0013642748,0.0909101,0.0054570152,0.36363485,-0.004092824,-0.27273032,1.0082531,1.0096287,0.99449795,1.0004418,0.96984386,0.98923,1.0576198,0.9795369,0.98276794,0.99213785,0.98513734,1.0011308,1.0043439,1.0022887,0.018140465,0.01565101,0.028299207,0.027343394,0.021004688,0.009800766,0.0027088353,-0.0031006427,-0.0010695782,-0.00014332657,0.7297316,0.27459455,0.42016795,0.11858285,0.014201059,-0.011739391,0.002672917,0.028325249,0.011164957,0.0019394902,1.0153769,1.0153769,1.0700054,1.0700054,1.0700054,0.9561491,0.9561491,0.9561491,0.9561491,0.9561491,1.0028002,0.9991384,1.0162628,1.0231557,1.0142165,0.97727513,0.9711363,0.9781368,0.9829833,0.98739904,0.8,0.9,0.65,0.53333336,0.49166667,0.7403772,0.7403772,0.38514274,0.38514274,0.38514274,0.8,0.9,0.1,0.4,0.7,0.4,0.7,0.85,0.9,0.95,0.4,0.2,-0.75,-0.5,-0.25,0.8574347,0.5910926,0.06198972,0.24532895,0.15155593,0.62047994,0.33185473,0.2604103,0.3692949,0.2522917,0.6,0.4,0.35,0.46666667,0.5,0.4,0.6,0.65,0.53333336,0.48333332,0.2,-0.2,-0.3,-0.06666667,0.016666668,0.7456132,0.5543477,0.38923392,0.52617085,0.51431125,0.2543868,0.4456523,0.61076605,0.47382918,0.48568875,0.49122638,0.10869537,-0.22153214,0.052341655,0.02862251,0.9800303,0.97035086,0.9818862,0.9506408,0.79543746,0.14858958,0.1405064,0.16299184,0.21969159,0.23882098,0.60470057,0.8132634,0.7749883,0.76533103,0.9668047,0.58442384,0.5421542,0.4974541,0.52800125,0.52876,0.41557616,0.4578458,0.5025459,0.47199878,0.47124,0.16884771,0.084308356,-0.005091811,0.056002453,0.05751999
98,SH600233,-0.00012684229554714584,0.5416666666666666,0.004817486,-0.033914973959326744,0.033914973959326744,SH600233,圆通速递,2026-07-09,0.0,0.01920762,0.0,0.007202857,0.375,0.012004762,0.625,0.004801905,0.25,1.0,1.0072029,0.98799527,0.9970373,1.0762231,0.9334118,1.0239803,1.0941013,1.212397,1.0220747,1.0,0.99091107,1.01052,1.1148682,0.01890065,0.056903813,0.047361456,0.052368276,0.12164574,-0.010448562,0.010843042,0.0013352084,-0.0026480553,-0.006230445,0.76401097,0.33283654,0.027817372,0.1981615,0.8000998,-0.0011775997,-0.048793692,-0.0035955203,0.027876869,0.06892998,1.1014669,1.1272432,1.1272432,1.1272432,1.3520157,0.98799527,0.89436054,0.89436054,0.89436054,0.89436054,1.0349427,1.0411947,1.0309817,1.0411947,1.2489241,1.0042822,0.939878,0.945402,0.95653576,1.0063804,0.2,0.4,0.55,0.36666667,0.18333334,0.10579527,0.45361665,0.45361665,0.45361665,0.23082758,0.2,0.5,0.75,0.8333333,0.15,1.0,0.2,0.6,0.73333335,0.8666667,-0.8,0.3,0.15,0.1,-0.71666664,0.72607446,0.45041054,0.22925623,0.07311233,0.027205708,0.05097234,0.113818586,-0.01238706,-0.05149206,0.14843999,0.2,0.4,0.4,0.4,0.36666667,0.8,0.6,0.6,0.6,0.6333333,-0.6,-0.2,-0.2,-0.2,-0.26666668,0.12367914,0.6144223,0.473064,0.4188066,0.40993282,0.87632084,0.38557765,0.526936,0.5811934,0.5900672,-0.75264174,0.22884469,-0.053871978,-0.16238678,-0.18013437,1.5391765,1.5271211,1.2634095,1.1717606,1.1002904,0.7361804,1.0436357,0.8113686,0.7098913,0.58711904,1.1748548,1.0243951,1.2105508,1.2948269,1.4374921,0.0,0.50367445,0.5191233,0.49812585,0.50212914,1.0,0.49632558,0.4808767,0.50187415,0.49787086,-1.0,0.0073488625,0.038246594,-0.003748316,0.0042582564
99,SZ002415,-0.0004299678614420241,0.4583333333333333,-0.026557803,0.02147585339844227,0.02147585339844227,,,2026-07-09,0.04395284,0.046017624,0.9551306,0.00058991136,0.012819247,0.0014748729,0.032050174,0.044837803,0.9743615,0.95789766,1.000565,0.9564849,0.9847785,0.94970256,0.97316384,0.85844344,0.89432544,0.8758857,0.9688079,0.9595405,0.93258435,0.90992266,0.9226601,0.01838688,0.018264666,0.042087175,0.047435492,0.04168782,0.009323062,0.0044930703,0.0061406987,0.0048339665,-0.00011912951,0.6427486,0.55472076,0.7450819,0.80482644,0.0024906928,0.012545981,0.020240678,0.009079037,0.019984849,0.08085418,1.000565,1.0217651,1.0217651,1.0217651,1.0244915,0.92822725,0.9174971,0.8409196,0.8409196,0.8409196,0.9764899,0.967226,0.9625384,0.9609009,0.9608893,0.9566052,0.94806504,0.9054008,0.8631287,0.8809839,1.0,1.0,1.0,1.0,0.98333335,0.9921884,0.79125834,0.8796482,0.8796482,0.86658365,1.0,0.4,0.7,0.8,0.25,0.4,0.2,0.05,0.36666667,0.68333334,0.6,0.2,0.65,0.43333334,-0.43333334,0.8620617,0.39215642,0.8063699,0.80817765,0.51528007,0.35870218,0.6130325,0.78801817,0.6482703,0.5815501,0.8,0.5,0.6,0.53333336,0.46666667,0.2,0.5,0.4,0.46666667,0.53333336,0.6,0.0,0.2,0.06666667,-0.06666667,0.91968197,0.58841515,0.6898879,0.6064835,0.5703246,0.08031804,0.41158488,0.3101121,0.3935165,0.42967537,0.83936393,0.17683025,0.3797758,0.21296698,0.14064926,0.8944124,0.94636816,0.89278567,0.7943832,0.7156635,0.0865609,0.17479725,0.2767497,0.27610877,0.26088518,0.97234654,0.84750247,1.3946078,1.4357738,1.4222133,0.68867534,0.41025436,0.5681314,0.5405778,0.5177416,0.31132466,0.58974564,0.4318686,0.45942217,0.48225838,0.3773507,-0.17949125,0.13626277,0.08115567,0.035483215
100,SH601012,-0.0009820819448369174,0.25,0.023697376,-0.02743653836660087,0.02743653836660087,SH601012,隆基绿能,2026-07-09,0.011111107,0.029059848,0.38235253,0.0017094701,0.058825843,0.016239272,0.5588216,0.025640909,0.8823483,0.989011,1.0016906,0.97295016,0.98851615,1.0803051,1.0659496,1.1902212,1.2138757,1.447206,1.0258828,1.0587633,1.0813358,1.1005828,1.2451328,0.02907696,0.041729335,0.043926556,0.052262615,0.1630135,-0.017333735,-0.01145038,-0.0061262934,-0.0046904297,-0.009021431,0.8884364,0.6901894,0.680784,0.62423,0.934122,0.008784683,-0.0072366064,-0.02313595,-0.032571603,0.020999487,1.086253,1.1445587,1.1750039,1.2189788,1.5232557,0.97295016,0.97295016,0.97295016,0.97295016,0.97295016,1.0473517,1.0881128,1.1195407,1.1381471,1.4213233,0.99848306,1.0257114,1.05072,1.0591961,1.084899,0.4,0.2,0.1,0.06666667,0.033333335,0.23873901,0.15762521,0.13387442,0.10994583,0.0491542,0.2,0.4,0.05,0.033333335,0.016666668,1.0,1.0,1.0,1.0,1.0,-0.8,-0.6,-0.95,-0.96666664,-0.98333335,-0.082371466,0.71258086,0.6286681,0.4236963,-0.11900863,-0.75622463,0.0050442554,0.29768184,0.20164977,0.08058305,0.2,0.5,0.35,0.3,0.31666666,0.8,0.5,0.65,0.7,0.6666667,-0.6,0.0,-0.3,-0.4,-0.35,0.07944296,0.31595305,0.2600799,0.3466478,0.320638,0.920557,0.6840469,0.7399201,0.6533522,0.679362,-0.8411141,-0.3680939,-0.47984022,-0.30670443,-0.35872403,1.0381156,1.3990811,1.4283007,1.4524965,1.4196486,0.16164126,0.4460609,0.4087004,0.40163592,0.41695565,0.7790467,0.6962336,0.754063,1.2208236,1.2348019,0.29978168,0.43745553,0.3870041,0.4600813,0.49687958,0.7002183,0.56254447,0.61299586,0.5399187,0.5031204,-0.4004366,-0.12508893,-0.22599177,-0.07983739,-0.006240839
101,SZ300999,-0.0010179789663438633,0.5,0.012175322,-0.007146183867007494,0.007146183867007494,,,2026-07-09,0.00082987,0.018672211,0.04444412,0.011618248,0.62222135,0.006224093,0.33333454,-0.004564285,-0.24444267,0.99917084,1.0116086,0.99295187,1.0003026,0.99715906,0.9898539,1.0426136,1.1201298,1.1672078,1.0106331,0.9967938,1.0114043,1.034578,1.0885146,0.0108497795,0.020009255,0.027810775,0.044709656,0.066517405,-0.0043019517,0.004651219,-0.0025674982,-0.0041949577,-0.0035313296,0.39303324,0.495317,0.29830617,0.6822667,0.85961854,-0.0020292131,-0.017724318,0.012987013,0.026248958,0.015659602,1.0317177,1.0317177,1.081505,1.1587015,1.2008351,0.99295187,0.9348806,0.9348806,0.9348806,0.9348806,1.0138799,1.0085227,1.029302,1.0668831,1.1607955,1.0048702,0.97922075,0.9901786,0.9994318,1.0138799,0.2,0.5,0.35,0.23333333,0.11666667,0.18181278,0.6724635,0.4441241,0.290944,0.24485151,0.4,0.7,0.1,0.13333334,0.23333333,1.0,0.2,0.6,0.73333335,0.8666667,-0.6,0.5,-0.5,-0.6,-0.6333333,0.7010488,-0.15458485,-0.0429716,0.43320394,0.0864363,0.5355331,0.72131,0.6696142,0.5751544,0.50800854,0.4,0.4,0.35,0.4,0.4,0.6,0.6,0.65,0.6,0.6,-0.2,-0.2,-0.3,-0.2,-0.2,0.52348995,0.53148603,0.4311926,0.38006487,0.3962739,0.47651008,0.46851397,0.5688074,0.61993515,0.6037261,0.046979852,0.06297204,-0.1376148,-0.23987028,-0.20745216,1.1451355,1.4272238,1.4004712,1.5010414,1.4629877,0.27584043,0.45813122,0.38445628,0.45732307,0.46721613,0.7096663,0.960103,0.92781126,0.87307626,0.9917543,0.19193324,0.46746284,0.5097433,0.43071648,0.49556622,0.8080668,0.53253716,0.4902567,0.5692835,0.5044338,-0.6161335,-0.06507434,0.019486576,-0.13856703,-0.008867588
