,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH601668,0.06764554976376576,1.0,,,,SH601668,中国建筑,2026-08-04,-0.02315789,0.027368376,-0.8461551,0.0021052747,0.07692362,0.0021052095,0.07692125,-0.023157956,-0.8461575,1.0237069,1.0258621,0.9978449,1.0066249,1.0,0.9974338,0.9101797,0.9281437,1.0153978,1.0111207,1.0091531,0.9835757,0.956373,0.9637725,0.01115348,0.009301554,0.032834843,0.0477052,0.037195105,0.000855428,0.00020219295,0.0049512144,0.005151623,2.3126962e-05,0.014705714,0.0043314416,0.79583234,0.90377104,0.000117914016,-0.012831487,-0.010063005,-0.03061226,-0.031071518,0.035545282,1.0258621,1.0258621,1.0258621,1.0258621,1.0258621,0.9956897,0.98060346,0.9098652,0.86954665,0.86954665,1.0188196,1.0136869,1.0128314,1.003935,1.0,1.0,1.0,0.95089823,0.9084688,0.9281437,0.3,0.3,0.6,0.73333335,0.8,0.14285588,0.42857102,0.777045,0.834552,0.834552,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.05,0.13333334,0.56666666,0.8,0.5,0.95,0.8666667,0.43333334,0.5368018,-0.055240966,0.4305861,0.6778665,0.32062206,0.54455644,-0.3314248,0.16525781,0.3162157,0.20419535,0.4,0.4,0.6,0.53333336,0.4,0.4,0.3,0.25,0.33333334,0.46666667,0.0,0.1,0.35,0.2,-0.06666667,0.5,0.5137612,0.7333334,0.62500006,0.4841549,0.5,0.4862388,0.2666666,0.37499994,0.5158451,0.0,0.027522385,0.46666682,0.25000012,-0.031690195,1.0885427,1.0106876,1.0335093,0.93475187,0.8351557,0.072873645,0.16386999,0.24854225,0.25220743,0.2394781,0.82048887,0.9577817,0.9668462,0.9176162,1.0503981,0.54842436,0.35399964,0.56016284,0.50726026,0.48334992,0.45157564,0.6460004,0.43983716,0.49273974,0.5166501,0.09684872,-0.2920007,0.12032569,0.014520542,-0.033300146,1.482632126012289
1,SH601818,0.06580403821236898,1.0,,,,SH601818,光大银行,2026-08-04,-0.021874987,0.025000004,-0.87499934,0.0031250166,0.12500064,0.0,0.0,-0.025000004,-1.0,1.0223643,1.0255591,1.0,1.0070502,0.9939668,0.9758673,0.95022625,0.97285074,0.98491704,1.0099548,0.9992459,0.9852941,0.967823,0.9726747,0.012465144,0.014260289,0.01983476,0.03125494,0.02390492,0.0015083026,0.0036838977,0.0030336021,0.0032642272,0.00020883126,0.036603484,0.61174417,0.8187125,0.8453277,0.023276426,-0.012971357,-0.015823394,-0.01411334,-0.015154319,0.021164766,1.0258201,1.0258201,1.0258201,1.0258201,1.0258201,0.9911929,0.9661567,0.93750924,0.8967873,0.8967873,1.0202112,1.0147812,0.99517345,0.9939668,0.9909502,0.99879336,0.9873303,0.97375566,0.9393665,0.9562594,0.4,0.7,0.85,0.9,0.93333334,0.25434065,0.5672363,0.707622,0.79989463,0.79989463,0.8,0.9,0.95,0.96666664,0.98333335,0.6,0.1,0.05,0.2,0.6,0.2,0.8,0.9,0.76666665,0.38333333,0.8061419,0.86487967,0.6672773,0.2284034,0.10475652,0.74819124,0.57904106,0.41704133,0.3119046,0.23564698,0.4,0.6,0.65,0.56666666,0.48333332,0.4,0.3,0.3,0.4,0.43333334,0.0,0.3,0.35,0.16666667,0.05,0.54761904,0.6379307,0.63865536,0.54411757,0.5143678,0.45238093,0.36206928,0.36134464,0.45588243,0.48563218,0.09523814,0.2758614,0.27731073,0.08823514,0.028735634,1.036869,0.90308595,0.8739776,0.8831252,0.7857789,0.23164545,0.21810746,0.22362685,0.19787224,0.23268089,0.95640737,1.1907336,0.9817528,0.8489723,0.95510995,0.55772257,0.44394344,0.5486292,0.49953544,0.5072246,0.4422774,0.55605656,0.45137078,0.50046456,0.49277535,0.115445174,-0.11211315,0.09725844,-0.0009291421,0.014449283,1.4716248734603496
2,SH601916,0.07120030040183815,1.0,,,,SH601916,浙商银行,2026-08-04,-0.019672124,0.022950778,-0.8571441,0.0032786538,0.1428559,0.0,0.0,-0.022950778,-1.0,1.0200669,1.0234113,1.0,1.0083089,0.9769053,0.94919163,0.9191686,0.9815242,0.96304846,1.0060046,0.9845265,0.9608545,0.947806,0.9575827,0.0138182575,0.025229773,0.03236272,0.03536242,0.028549034,0.0041570403,0.0076562418,0.0051381346,0.0031505364,3.067333e-05,0.22625694,0.8441431,0.88224435,0.61515814,0.00035207794,-0.01431869,-0.01897963,-0.009666758,0.006511236,0.041512404,1.0234113,1.0234113,1.0234113,1.0234113,1.0234113,0.9761146,0.9381467,0.8986305,0.86932546,0.86932546,1.0138568,1.0096998,0.98891455,0.9676674,0.9815242,0.9972286,0.9621247,0.93856806,0.9187067,0.93995374,0.4,0.7,0.85,0.9,0.95,0.5050121,0.7254273,0.81238043,0.8480631,0.8480631,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.1,0.2,0.6,0.8,0.9,0.9,0.8,0.4,0.9221117,0.88248277,0.60990614,0.23173393,0.13388595,0.89911044,0.55787086,0.4719071,0.20268044,0.22564937,0.8,0.8,0.65,0.56666666,0.43333334,0.2,0.2,0.3,0.4,0.4,0.6,0.6,0.35,0.16666667,0.033333335,0.666667,0.73913074,0.6804124,0.5217391,0.53100777,0.33333302,0.26086926,0.31958762,0.47826084,0.46899223,0.333334,0.47826147,0.36082476,0.043478303,0.06201555,1.123923,0.92609996,0.9105853,0.9394719,0.81733906,0.1672272,0.24979348,0.21561232,0.21326081,0.26700005,0.67734045,0.8443437,0.7322296,0.90611637,1.1752812,0.6616816,0.49952465,0.5111829,0.48361838,0.5192302,0.33831838,0.50047535,0.4888171,0.5163816,0.4807698,0.32336324,-0.00095067685,0.022365833,-0.032763265,0.038460385,1.4123624451200782
3,SH601169,0.06213901531069821,1.0,,,,SH601169,北京银行,2026-08-04,-0.022988422,0.024904165,-0.9230754,0.0019157432,0.076924615,0.0,0.0,-0.024904165,-1.0,1.0235293,1.0254902,1.0,1.0093117,0.9981188,0.9864559,0.9492099,0.9454477,0.9751693,1.0150489,1.005267,0.99123394,0.9700652,0.9618384,0.012012626,0.01319344,0.021570629,0.0359852,0.028086308,-0.00045145536,0.0028866548,0.003157441,0.003873964,0.0008448548,0.0035309675,0.43881866,0.74991655,0.8981833,0.27597815,-0.014145954,-0.018257022,-0.021229662,-0.02623765,0.013238349,1.031466,1.031466,1.031466,1.031466,1.031466,0.9962936,0.9766267,0.93808633,0.9026412,0.9026412,1.0240781,1.0221971,1.0041384,0.99849504,0.9876599,1.0033107,0.9954853,0.98036116,0.9296464,0.9398044,0.2,0.6,0.75,0.8333333,0.9166667,0.105378225,0.42621446,0.6630317,0.755746,0.755746,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.05,0.16666667,0.5833333,0.6,0.8,0.9,0.8,0.4,0.48792937,0.78744626,0.3090085,0.4514196,0.35510713,0.38294998,0.23912297,0.3151714,0.38972148,0.25033244,0.8,0.7,0.6,0.56666666,0.41666666,0.2,0.2,0.25,0.33333334,0.48333332,0.6,0.5,0.35,0.23333333,-0.06666667,0.5177311,0.5891093,0.64770234,0.601683,0.5261076,0.48226893,0.4108907,0.35229763,0.39831698,0.4738924,0.035462134,0.1782186,0.2954047,0.20336604,0.0522152,1.081321,0.88013536,0.90222144,0.85340196,0.7720402,0.22172672,0.273197,0.22317775,0.21176654,0.21112968,1.0161264,1.2323078,0.98856676,0.93800974,1.0204967,0.6319335,0.45882872,0.5457572,0.5049369,0.5078904,0.3680665,0.54117125,0.4542428,0.49506313,0.49210963,0.26386705,-0.08234256,0.091514386,0.009873759,0.015780777,1.4094984086332614
4,SH601229,0.056351974382058745,1.0,,,,SH601229,上海银行,2026-08-04,-0.013612525,0.026177982,-0.51999897,0.006282729,0.2400005,0.006282729,0.2400005,-0.013612525,-0.51999897,1.0138004,1.0201699,0.9936306,1.0038129,0.9944858,0.96581197,0.95119935,0.9680177,0.9567135,1.0066721,0.99098426,0.97675765,0.96520543,0.9617912,0.010125341,0.019270368,0.02106025,0.024562944,0.021398723,0.00077198574,0.0054623974,0.0030825622,0.0025046358,0.00052262336,0.014532464,0.73654276,0.7498332,0.8058052,0.18192889,-0.008216157,-0.015565076,-0.006041992,-0.0015226258,0.022791417,1.0201699,1.0201699,1.0201699,1.0201699,1.0201699,0.98286605,0.9554028,0.9373032,0.91403055,0.91403055,1.0170388,1.0057899,0.9964709,0.9869865,0.9734767,0.99911773,0.97110564,0.96211743,0.9437552,0.94188035,0.4,0.7,0.85,0.9,0.95,0.45930913,0.68857896,0.75659907,0.80996835,0.80996835,1.0,1.0,1.0,1.0,1.0,0.6,0.1,0.05,0.13333334,0.56666666,0.4,0.9,0.95,0.8666667,0.43333334,0.19166589,0.7706241,0.6756893,0.7227523,0.6855042,-0.0707831,0.23213518,0.2778864,0.26910707,0.33659348,0.6,0.7,0.6,0.56666666,0.51666665,0.4,0.3,0.4,0.36666667,0.45,0.2,0.4,0.2,0.2,0.06666667,0.54000026,0.66402125,0.608856,0.54906934,0.53518605,0.45999977,0.33597878,0.39114398,0.45093066,0.46481395,0.08000049,0.32804245,0.21771204,0.09813867,0.070372105,1.1361347,1.0136635,0.9554549,0.8767282,0.7914518,0.17652322,0.25537577,0.24508855,0.23774895,0.21899627,0.6093921,0.94586223,0.8153543,0.864653,0.870056,0.33383352,0.4376751,0.5419199,0.5137527,0.5083947,0.6661665,0.5623249,0.45808014,0.4862473,0.49160528,-0.33233297,-0.12464979,0.08383972,0.02750538,0.016789455,1.2861497170199474
5,SH600018,0.05701767417595789,1.0,,,,SH600018,上港集团,2026-08-04,-0.017045444,0.02272729,-0.7499989,0.001893982,0.08333514,0.0037878654,0.16666594,-0.01515156,-0.6666681,1.017341,1.0192678,0.99614644,1.0013287,0.9933482,0.9789358,0.9390244,0.92572063,0.9578714,1.0095344,1.0003326,0.9828714,0.95827794,0.9518478,0.010991834,0.0125869345,0.021904288,0.04067546,0.030987967,0.0013303751,0.003070617,0.003470148,0.0044407556,0.0007090538,0.036622494,0.54553527,0.8784272,0.9237416,0.15968792,-0.012195121,-0.014150378,-0.015837824,-0.022668878,0.027235147,1.026551,1.026551,1.026551,1.026551,1.026551,0.9897885,0.96947736,0.92949706,0.87013453,0.87013453,1.018847,1.0152993,0.9982262,0.99379164,0.9789358,0.9991131,0.9900222,0.96629715,0.9084257,0.92749447,0.4,0.7,0.85,0.9,0.95,0.27777052,0.53479415,0.7264305,0.83025444,0.83025444,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.05,0.13333334,0.56666666,0.6,0.8,0.9,0.8333333,0.41666666,0.7791245,0.6147038,-0.08467142,0.24533913,0.21434249,0.6970017,0.28781322,0.34512797,0.4828896,0.3269449,0.6,0.6,0.55,0.56666666,0.5,0.2,0.2,0.2,0.26666668,0.38333333,0.4,0.4,0.35,0.3,0.11666667,0.57499945,0.64179057,0.7099234,0.63900405,0.5427928,0.42500058,0.35820946,0.2900766,0.36099592,0.4572072,0.14999887,0.28358108,0.41984677,0.27800813,0.08558558,1.0837288,0.96571285,1.0956948,1.0525731,0.99595976,0.15265617,0.2050983,0.30083424,0.27333018,0.24367642,1.0738571,1.0697505,1.0376077,0.9101292,0.95005375,0.64388967,0.31367072,0.4647323,0.49012718,0.5078665,0.35611033,0.6863293,0.5352677,0.5098728,0.4921335,0.2877793,-0.37265855,-0.07053541,-0.019745627,0.015732992,1.2708476762805616
6,SH688009,0.05516177634211465,1.0,,,,SH688009,中国通号,2026-08-04,-0.011695964,0.01754389,-0.66666883,0.0038986548,0.22222294,0.0019492705,0.11110823,-0.013645349,-0.7777836,1.0118344,1.0157791,0.9980277,1.0032859,0.99370086,1.0,0.9275591,0.95590556,0.9779528,1.0107087,0.99574804,0.97653544,0.9618373,0.95343834,0.007983487,0.017986948,0.027580468,0.031206053,0.026016567,-0.0036220434,0.0042281076,0.0041276403,0.0032088142,0.0008366275,0.5145908,0.5065106,0.7839141,0.8194324,0.3154018,-0.0034645903,-0.014774536,-0.015748043,-0.008365104,0.021881135,1.0277784,1.0277784,1.0277784,1.0277784,1.0277784,0.98776114,0.9665937,0.9178853,0.908324,0.908324,1.0144882,1.0113386,1.0015748,0.99496067,0.97196853,1.0062993,0.9795276,0.94929135,0.93228346,0.9307087,0.2,0.6,0.775,0.85,0.925,0.30583993,0.54599136,0.74722373,0.76745623,0.76745623,0.4,0.7,0.85,0.9,0.95,0.2,0.3,0.1,0.16666667,0.25,0.2,0.4,0.75,0.73333335,0.7,0.7348827,0.819142,0.6021423,0.48193628,0.20359711,0.664707,0.6968527,0.7066234,0.53494316,0.30166462,0.6,0.6,0.65,0.56666666,0.46666667,0.4,0.4,0.35,0.4,0.46666667,0.2,0.2,0.3,0.16666667,0.0,0.5555551,0.5,0.6474359,0.5625,0.5169082,0.4444449,0.5,0.35256407,0.43750003,0.4830918,0.11111021,0.0,0.29487187,0.12499996,0.033816412,1.2605661,1.0803756,1.113907,1.0714322,1.1910684,0.1779806,0.2777163,0.41043594,0.34957606,0.40709263,0.5896536,0.59791595,1.081927,1.0444862,0.9702852,0.4728029,0.27553186,0.52227193,0.49234414,0.49095958,0.52719706,0.7244681,0.47772807,0.50765586,0.5090404,-0.054394186,-0.44893625,0.04454388,-0.015311724,-0.01808081,1.2623780161451568
7,SH601825,0.06429179297669027,1.0,,,,SH601825,沪农商行,2026-08-04,-0.023917967,0.02733485,-0.87499905,0.0022779577,0.08333529,0.0011389253,0.04166569,-0.025057,-0.9166686,1.0245041,1.0268378,0.9988332,1.0098988,0.9750859,0.95876294,0.90979385,0.9510309,0.9793814,1.0027492,0.9835052,0.955756,0.93762887,0.9590779,0.01946212,0.024829347,0.036900554,0.041216496,0.039145824,0.00601373,0.0070707058,0.0059052277,0.0040671392,-0.0006677113,0.23869732,0.74337226,0.8963458,0.75463617,0.088737346,-0.01477662,-0.0153233465,-0.011855689,0.0033976075,0.060619578,1.027005,1.027005,1.027005,1.027005,1.027005,0.96935594,0.9426734,0.88997155,0.85848504,0.85848504,1.0182132,1.004811,0.9800687,0.9725086,0.99690723,0.9945017,0.96065295,0.9254295,0.9085911,0.921134,0.4,0.7,0.85,0.9,0.84166664,0.53156275,0.67977655,0.8029316,0.8397522,0.8397522,0.8,0.9,0.95,0.96666664,0.98333335,0.4,0.1,0.15,0.2,0.6,0.4,0.8,0.8,0.76666665,0.38333333,0.85050046,0.8294107,0.5643029,0.3525625,-0.18367,0.914438,0.74331456,0.6199005,0.41959244,0.31425214,0.4,0.5,0.5,0.46666667,0.48333332,0.6,0.5,0.45,0.46666667,0.48333332,-0.2,0.0,0.05,0.0,0.0,0.6178864,0.6518989,0.679181,0.5637585,0.51421803,0.3821136,0.3481011,0.32081905,0.43624154,0.48578197,0.2357728,0.3037978,0.35836193,0.12751694,0.028436081,1.4289755,1.1935146,1.1490705,1.1312572,0.9690558,0.4316369,0.41907394,0.37641582,0.32636583,0.3287329,0.8427699,1.1915593,1.1530788,1.1682013,1.1732882,0.5351109,0.4099988,0.51872194,0.48169437,0.49336854,0.46488914,0.5900012,0.48127806,0.5183056,0.5066315,0.07022174,-0.1800024,0.037443906,-0.03661124,-0.013262949,1.2457352921331097
8,SH601607,0.05242111072145934,1.0,,,,SH601607,上海医药,2026-08-04,-0.013056364,0.017210672,-0.75862026,0.0041543073,0.24137975,0.0,0.0,-0.017210672,-1.0,1.0132291,1.0174384,1.0,1.0050104,0.9891806,1.0005834,0.95179,0.9505701,1.0100769,1.006131,0.99993104,0.9900795,0.97128433,0.96810746,0.00679637,0.009884607,0.021638038,0.034189112,0.027186211,0.0006629543,0.0014274801,0.0026515373,0.0034470542,0.00037347132,0.02378774,0.19117573,0.5255666,0.7878114,0.057559494,-0.007456904,-0.006354708,-0.015269151,-0.021266645,0.020875126,1.0180352,1.0180352,1.0252372,1.0252372,1.0252372,0.983765,0.9741298,0.93055123,0.88405466,0.88405466,1.0114241,1.0084009,1.0073296,1.001188,0.9976876,0.99963933,0.98964727,0.9749563,0.9371626,0.9487032,0.4,0.6,0.65,0.76666665,0.85,0.47373468,0.58922577,0.7334645,0.82124436,0.82124436,0.8,0.9,0.5,0.6666667,0.8333333,0.2,0.4,0.15,0.13333334,0.56666666,0.6,0.5,0.35,0.53333336,0.26666668,0.61522967,0.78866524,0.3400916,0.21929777,0.17522861,0.5700181,0.55097896,0.4007551,0.37028027,0.27568635,0.6,0.5,0.55,0.53333336,0.43333334,0.4,0.5,0.4,0.43333334,0.53333336,0.2,0.0,0.15,0.1,-0.1,0.64049554,0.495994,0.63726974,0.56722456,0.49140432,0.35950446,0.504006,0.36273026,0.43277547,0.50859565,0.28099105,-0.008012019,0.2745395,0.13444908,-0.017191326,1.0609273,0.9950413,1.2708584,1.2407423,0.991436,0.10416174,0.21626158,0.46744543,0.39841038,0.39471865,0.36568254,0.46678913,0.8612639,0.8086966,1.0215619,0.6405104,0.32804316,0.5016579,0.48458093,0.5043235,0.35948962,0.67195684,0.4983421,0.51541907,0.49567652,0.28102076,-0.34391364,0.0033157917,-0.030838145,0.008646994,1.2439835519347573
9,SZ000999,0.06155102030311079,1.0,,,,SZ000999,华润三九,2026-08-04,-0.015672838,0.024082625,-0.65079445,0.0064984825,0.2698411,0.0019113047,0.07936446,-0.020260016,-0.84127104,1.0159224,1.0225244,0.99805826,1.008902,0.9705483,0.9709371,0.9165047,0.92544717,0.9759915,1.0027994,0.9867321,0.9734108,0.9506416,0.9451076,0.009779759,0.018744465,0.02831417,0.04260997,0.032421548,0.0031104197,0.005023206,0.0036916493,0.0043463274,0.0007554209,0.2528842,0.6583053,0.5949785,0.806351,0.16558091,-0.009020232,-0.009336573,-0.008481471,-0.013663302,0.032607485,1.0272032,1.0272032,1.0272032,1.0272032,1.0272032,0.96697795,0.95268303,0.9013662,0.8388201,0.8388201,1.0084759,1.0031881,1.0004666,0.98973566,0.97062606,0.9978227,0.9705483,0.95764,0.9145607,0.9194596,0.4,0.7,0.8,0.8666667,0.93333334,0.54830885,0.634955,0.7838218,0.85559624,0.85559624,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.4,0.15,0.13333334,0.56666666,0.6,0.5,0.8,0.8333333,0.41666666,-0.041093536,0.52672184,0.49632558,0.45610565,0.43390206,0.26466873,0.2572239,0.4168205,0.38865075,0.39714956,0.6,0.5,0.6,0.56666666,0.48333332,0.4,0.4,0.35,0.4,0.5,0.2,0.1,0.25,0.16666667,-0.016666668,0.7107089,0.6382977,0.6627511,0.57622737,0.51549363,0.28929105,0.36170232,0.33724892,0.42377263,0.48450637,0.42141786,0.27659532,0.32550216,0.15245473,0.030987272,1.2323538,1.078739,1.2892718,1.1888793,0.9399245,0.32089493,0.3561207,0.51802766,0.45872852,0.433872,0.47331452,0.7165933,0.8934389,0.79515374,1.0445259,0.60024667,0.34977776,0.5087833,0.514039,0.5009722,0.3997533,0.65022224,0.49121672,0.48596105,0.49902776,0.20049337,-0.30044448,0.017566586,0.028077926,0.0019444581,1.2417854153820413
