,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
7200,2026-07-07,SH601298,0.009068393058277604,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260712_14,83029536cae642e68104d459c2d766ea,0.065,0.013071895,-0.004003501587413314,0.004003501587413314
7201,2026-07-07,SH601881,0.045973077917978465,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260712_14,83029536cae642e68104d459c2d766ea,0.065,-0.011523724,0.05749680152027339,0.05749680152027339
7202,2026-07-07,SH601872,0.245501309633255,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,-0.04039693,0.28589823842048645,0.28589823842048645
7203,2026-07-07,SH601877,0.011401280760765076,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,-0.01595527,0.027356550097465515,0.027356550097465515
7204,2026-07-07,SH601878,0.020235778763890266,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,0.00094246864,0.01929331012070179,0.01929331012070179
7205,2026-07-07,SH601881,0.008357440121471882,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,-0.011523724,0.019881163723766804,0.019881163723766804
7206,2026-07-07,SH601888,-0.022505413740873337,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,0.01100111,-0.033506523817777634,0.033506523817777634
7207,2026-07-07,SH601898,0.10640604794025421,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,-0.009890676,0.11629672348499298,0.11629672348499298
7208,2026-07-07,SH601899,-0.027798928320407867,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,-0.0095050335,-0.018293894827365875,0.018293894827365875
7209,2026-07-07,SH601901,0.005509085953235626,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,-0.0013105869,0.006819672882556915,0.006819672882556915
7210,2026-07-07,SH601916,-0.0009424992022104561,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,0.0,-0.0009424992022104561,0.0009424992022104561
7211,2026-07-07,SH601919,-0.030196720734238625,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,0.011699319,-0.04189603962004185,0.04189603962004185
7212,2026-07-07,SH601939,0.01701468601822853,EXP_XGBModel_Alpha158_csi300_custom_step0_s_20260712_14,feed3d6345e14318af1822ceaf7d7ac1,0.053,0.01494956,0.0020651258528232574,0.0020651258528232574
