,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60,selection_score
0,SH601916,0.05113448091420298,0.85,,,,SH601916,浙商银行,2026-05-19,0.01006712,0.013422803,0.7500013,0.0033556828,0.24999866,0.0,0.0,0.0067114374,0.5000027,0.9900332,1.0033222,0.9900332,0.9993626,1.0,0.9856115,1.0023981,0.9928058,0.99520385,0.9947242,0.99640286,0.99232614,0.99104714,0.9993605,0.0031267183,0.0046951836,0.006941591,0.007555461,0.016898662,0.0009592334,-0.00013080455,0.0003750386,0.00036064614,-0.00019576463,0.23529412,0.0071146246,0.10216496,0.17658032,0.040932063,0.0033573168,0.0041857455,0.0041110003,0.0037234758,0.0064145457,1.0033222,1.0066445,1.0066445,1.0066445,1.0450042,0.9894854,0.9846942,0.9798917,0.9726994,0.9726994,0.9961631,1.0,1.0,1.0,1.018705,0.9928058,0.9928058,0.98513186,0.9832134,0.9856115,1.0,0.75,0.825,0.81666666,0.64166665,0.7598998,0.69729245,0.75163174,0.80425626,0.377576,1.0,0.3,0.65,0.76666665,0.31666666,0.6,0.1,0.35,0.1,0.55,0.4,0.2,0.3,0.6666667,-0.23333333,0.37367344,0.22255854,0.34559587,0.23346542,0.4945375,0.53146124,0.45431337,0.3421135,0.5148421,-0.15513746,0.2,0.3,0.25,0.26666668,0.35,0.4,0.3,0.35,0.4,0.4,-0.2,0.0,-0.1,-0.13333334,-0.05,0.5,0.71428573,0.48,0.5319149,0.5068493,0.5,0.2857143,0.52,0.4680851,0.49315068,0.0,0.42857143,-0.04,0.06382979,0.01369863,0.81169426,0.89905035,0.81682134,0.8262257,1.1936651,0.18476479,0.21782492,0.20854197,0.21427834,0.520238,1.21997,1.6267277,1.5399166,1.2737536,1.9769522,0.6454555,0.53169364,0.5193688,0.44463253,0.49142444,0.35454452,0.4683064,0.4806312,0.55536747,0.50857556,0.290911,0.06338724,0.038737595,-0.11073497,-0.017151115,2.700138342547828
1,SH601985,0.05280367587636735,0.95,,,,SH601985,中国核电,2026-05-19,0.019911537,0.024336254,0.81818414,0.0033185373,0.13636188,0.0011061791,0.04545396,0.017699178,0.72727627,0.9804772,1.0032537,0.9793926,0.99617916,1.0008818,0.97442675,0.9497354,0.9700177,0.9338624,0.99082893,0.98844796,0.979806,0.9699,0.966167,0.010181277,0.011403018,0.015604926,0.019911584,0.02403842,-0.00017637946,0.0016835042,0.0019426885,0.0018291938,0.0007402604,0.000750294,0.19980219,0.542439,0.65404785,0.28923914,0.009523834,0.0039762696,0.0017384759,0.00357665,0.011995371,1.010437,1.010437,1.010437,1.010437,1.0233889,0.9738306,0.95978063,0.9385476,0.9368542,0.91738176,1.0003527,1.0001763,0.99223983,0.9858907,0.98694885,0.9811287,0.9811287,0.9708995,0.9486772,0.94356257,0.8,0.8,0.9,0.93333334,0.9166667,0.7148867,0.7939651,0.854819,0.85816014,0.77936506,0.2,0.6,0.8,0.8666667,0.41666666,0.6,0.1,0.05,0.2,0.083333336,-0.4,0.5,0.75,0.6666667,0.33333334,0.6309179,0.27706486,0.24356936,0.68344,0.5312584,0.7546626,0.7127288,0.5438653,0.49419853,0.34237576,0.6,0.7,0.6,0.56666666,0.51666665,0.4,0.3,0.35,0.4,0.46666667,0.2,0.4,0.25,0.16666667,0.05,0.49295765,0.6239317,0.6376812,0.5594405,0.5656743,0.50704235,0.37606826,0.3623188,0.44055954,0.43432567,-0.014084692,0.24786347,0.27536234,0.11888094,0.13134865,0.9827923,0.99910325,1.0213158,0.9198447,1.1750048,0.13659045,0.115693785,0.15693305,0.2080926,0.5743957,0.70036256,0.7135162,0.7114578,0.8043692,1.0883589,0.48846745,0.40927157,0.5484493,0.4870392,0.51474094,0.51153255,0.59072846,0.4515507,0.5129608,0.48525906,-0.023065083,-0.18145686,0.09689861,-0.025921604,0.029481882,2.688772620982978
2,SH600018,0.056271809264107214,0.85,,,,SH600018,上港集团,2026-05-19,0.01778654,0.021739151,0.81818,0.0019763056,0.09090997,0.0019763056,0.09090997,0.01778654,0.81818,0.9825243,1.0019418,0.98058254,0.99699485,0.99770385,0.97014934,0.96670496,0.9781861,0.9839266,0.9915041,0.99024117,0.9723307,0.9725221,0.9818791,0.006724013,0.0066561573,0.019533416,0.016197227,0.016845923,0.00011479225,0.0009115268,0.0028918434,0.000774428,-0.00035368247,0.0007286318,0.17191082,0.76711625,0.17716686,0.13444272,0.008266349,0.0056569856,0.00019677784,0.016248733,0.02855452,1.0019418,1.0019418,1.0019418,1.0019418,1.018529,0.9758104,0.9680505,0.9428712,0.9428712,0.9428712,0.99540764,0.9949484,0.9919633,0.9901264,0.9954076,0.98805976,0.9816303,0.95063156,0.9570609,0.96900123,1.0,1.0,1.0,1.0,0.8666667,0.92569196,0.9427059,0.967128,0.967128,0.7550944,1.0,1.0,1.0,1.0,0.15,0.8,0.1,0.4,0.6,0.8,0.2,0.9,0.6,0.4,-0.65,0.52327883,-0.16519774,0.5277381,0.5063639,0.45608577,0.75191087,0.47862124,0.13047604,0.21677196,-0.06640335,0.2,0.4,0.45,0.4,0.45,0.8,0.4,0.45,0.53333336,0.5,-0.6,0.0,0.0,-0.13333334,-0.05,0.5333325,0.7407401,0.6239317,0.5575757,0.51758784,0.46666747,0.25925988,0.3760683,0.44242433,0.48241213,0.06666506,0.48148024,0.2478634,0.11515136,0.035175722,0.8934343,0.88058203,0.78203756,0.71779156,0.88193345,0.107814945,0.15851913,0.2814548,0.2586415,0.42466047,1.101162,1.0488113,0.92984974,0.9608761,1.2694755,0.69937474,0.4062771,0.556159,0.4856946,0.50820565,0.30062526,0.59372294,0.44384095,0.5143054,0.49179438,0.39874947,-0.18744585,0.112318076,-0.028610846,0.01641126,2.683716484705637
3,SH601006,0.055529155831688305,0.9,,,,SH601006,大秦铁路,2026-05-19,0.01657463,0.022099476,0.750001,0.0055248463,0.24999896,0.0,0.0,0.011049784,0.5000021,0.9836956,1.0054348,0.9836956,0.9992803,0.9821796,0.95476353,0.95819056,0.96572995,0.9204935,0.9825908,0.97429746,0.96651816,0.96006393,0.95418096,0.011237233,0.014091989,0.014442768,0.015771866,0.01884365,0.005825908,0.0041248687,0.0019433443,0.0014458232,0.00071825244,0.67196786,0.78539306,0.6336751,0.65127736,0.44312263,0.005757371,0.0071406337,0.015020074,0.018971603,0.024630621,1.0054348,1.0054348,1.0054348,1.0054348,1.0054348,0.9658703,0.94751674,0.94565713,0.9351308,0.9111426,0.9868403,0.9824537,0.97888964,0.9769705,0.9695682,0.97628516,0.9618917,0.95435226,0.94749826,0.9403701,1.0,1.0,1.0,1.0,1.0,0.8626352,0.90616447,0.90908366,0.9226962,0.9423625,1.0,1.0,1.0,1.0,1.0,0.6,0.1,0.1,0.1,0.05,0.4,0.9,0.9,0.9,0.95,0.9256269,0.7003949,0.6435118,0.56307155,0.3151274,0.9216604,0.8594677,0.4323765,0.32556927,0.4077563,0.6,0.6,0.55,0.53333336,0.55,0.4,0.2,0.35,0.36666667,0.38333333,0.2,0.4,0.2,0.16666667,0.16666667,0.70312524,0.81730783,0.63555557,0.5748503,0.59148264,0.29687473,0.18269216,0.36444446,0.4251497,0.40851733,0.4062505,0.6346157,0.27111107,0.1497006,0.18296532,0.6723935,0.6825701,0.6084457,0.5724746,0.73109984,0.19436634,0.1791524,0.25365514,0.23873472,0.34852126,0.94294316,0.93136185,1.308718,1.2995048,1.257397,0.5116311,0.4655142,0.5256424,0.5269883,0.5189725,0.48836896,0.53448576,0.47435763,0.47301167,0.48102745,0.023262106,-0.06897156,0.05128476,0.053976662,0.037945073,2.6189323569010443
4,SH600377,0.04000430770934118,0.95,,,,SH600377,宁沪高速,2026-05-19,0.017227301,0.02296963,0.75000346,0.00328133,0.14285515,0.0024609976,0.10714137,0.01640697,0.71428967,0.9830645,1.0032258,0.9806451,0.99742466,1.0048802,0.9917924,0.9507542,0.9547471,0.98624665,0.9937001,0.9909494,0.982531,0.96791625,0.97375405,0.0070734965,0.008506803,0.014623621,0.025017763,0.021298785,-0.0010647672,0.0012341706,0.0019098877,0.0024814617,3.9736955e-05,0.05664755,0.19294302,0.59699935,0.76246506,0.0010616452,0.008429465,0.0034968324,-0.0006749651,-0.0038974676,0.025073722,1.0121577,1.0121577,1.0121577,1.0121577,1.0128844,0.9805809,0.9725376,0.9418837,0.9249023,0.9249023,0.9987577,0.9987577,0.99294585,0.9867347,0.9944099,0.9877107,0.98380655,0.978039,0.94090503,0.957409,1.0,0.9,0.95,0.96666664,0.9,0.6149804,0.6931441,0.8269963,0.8606658,0.8535563,0.2,0.6,0.8,0.8666667,0.31666666,0.8,0.4,0.1,0.23333333,0.6166667,-0.6,0.2,0.7,0.6333333,-0.3,-0.1769452,0.48987415,0.47785008,0.18635137,0.1931975,0.18591121,0.67494124,0.6393113,0.4570676,0.25637257,0.2,0.4,0.55,0.53333336,0.55,0.8,0.6,0.45,0.43333334,0.41666666,-0.6,-0.2,0.1,0.1,0.13333334,0.43452457,0.55522394,0.6594828,0.5947956,0.51284176,0.5654754,0.4447761,0.3405172,0.40520442,0.4871582,-0.13095085,0.11044785,0.3189656,0.18959118,0.025683552,1.0216866,1.1533526,1.1823463,1.2044798,1.3362107,0.07251449,0.36170426,0.4085987,0.40213093,0.46264455,0.75039357,1.1618435,1.137252,1.057261,1.0514305,0.11900218,0.40540648,0.48775256,0.439641,0.49434403,0.88099784,0.5945935,0.51224744,0.560359,0.50565594,-0.7619956,-0.18918708,-0.024494912,-0.12071803,-0.011311928,2.510239006547488
5,SH601939,0.05149615249268798,0.95,,,,SH601939,建设银行,2026-05-19,0.015337418,0.016359895,0.93750095,0.0010224779,0.062499043,0.0,0.0,0.01431494,0.8750019,0.9848943,1.0010071,0.9848943,0.9964336,0.96972144,1.0020186,0.951958,0.951958,0.9035123,0.98417443,0.9798143,0.9808236,0.96809316,0.94138074,0.011802683,0.0105103655,0.012161966,0.021761466,0.037410628,0.0066612847,0.0015757072,0.0004103918,0.0018215181,0.0019599712,0.7963328,0.2060283,0.0398527,0.5429907,0.8371614,0.0025030237,0.013095022,0.015277694,0.0054948516,0.00080013584,1.0010071,1.0011823,1.0070539,1.0070539,1.0070539,0.96266806,0.9558164,0.94389147,0.9174817,0.8581341,0.9912798,0.9874849,0.9881308,0.98708117,0.9798143,0.97836095,0.96931773,0.9739201,0.9459023,0.90327007,1.0,1.0,0.95,0.96666664,0.98333335,0.9737335,0.97393894,0.8883222,0.92124975,0.9526333,1.0,0.1,0.5,0.6666667,0.8333333,0.2,0.4,0.05,0.13333334,0.13333334,0.8,-0.3,0.45,0.53333336,0.7,0.4349181,0.30604523,0.4749143,0.35747755,-0.119060524,0.79363,0.3047524,0.5459126,0.46626097,0.26196685,0.6,0.4,0.5,0.5,0.53333336,0.4,0.6,0.5,0.5,0.45,0.2,-0.2,0.0,0.0,0.083333336,0.8260872,0.48803818,0.63431144,0.59001505,0.594616,0.17391281,0.5119618,0.36568853,0.40998492,0.40538403,0.65217435,-0.023923622,0.2686229,0.18003014,0.18923195,1.0099883,0.9616291,1.0126182,0.98166203,1.1000783,0.1964355,0.23720443,0.361193,0.32407305,0.36509982,0.6635532,0.7116714,1.1346488,1.047297,1.028009,0.60836333,0.38174328,0.48203492,0.47556627,0.49277234,0.39163667,0.6182567,0.5179651,0.52443373,0.50722766,0.21672668,-0.23651342,-0.035930153,-0.04886745,-0.014455328,2.505530996027096
6,SZ000333,0.0356619859447559,0.95,,,,,,2026-05-19,-0.022093514,0.028250653,-0.7820532,0.00012071639,0.0042730477,0.006036423,0.21367376,-0.016177807,-0.5726525,1.0225927,1.0227162,0.9938272,1.0020947,0.9887712,1.0012258,0.9617389,0.9486495,0.989997,1.0088649,1.0000023,0.9931489,0.9778284,0.96226454,0.01276894,0.012936018,0.01333797,0.024959253,0.028908629,0.0027907798,0.0030480782,0.0017736311,0.002602579,0.00082968996,0.1194212,0.50893503,0.61889243,0.8426484,0.25123292,-0.014446457,-0.013718573,-0.00999841,-0.015565794,0.013259593,1.0301198,1.0301198,1.0301198,1.0301198,1.0301198,0.98307985,0.97715735,0.96099764,0.9320969,0.8860455,1.0200324,1.0118811,1.0017468,0.99674296,0.98638976,0.9984678,0.9916255,0.9822703,0.94684595,0.94133,0.4,0.7,0.75,0.8333333,0.9166667,0.35969746,0.43129867,0.5642526,0.6927268,0.7909425,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.05,0.26666668,0.46666667,0.6,0.8,0.9,0.7,0.51666665,0.84225607,0.43287045,0.70230746,0.7527993,0.26976785,0.7369803,0.2998969,0.37305698,0.5256933,0.048006233,0.8,0.6,0.55,0.53333336,0.5,0.2,0.4,0.45,0.46666667,0.5,0.6,0.2,0.1,0.06666667,0.0,0.59953386,0.49319708,0.62725663,0.617913,0.5097871,0.40046614,0.5068029,0.37274337,0.38208702,0.49021295,0.19906773,-0.013605855,0.25451323,0.23582597,0.019574106,1.1062799,1.0918882,0.9571378,0.87411255,0.8288328,0.12011932,0.13588427,0.19405606,0.22052246,0.27475205,0.725574,0.68621665,0.7787925,0.77674323,1.8463094,0.44972163,0.48332757,0.54951715,0.5183742,0.5037553,0.55027837,0.51667243,0.45048285,0.4816258,0.49624473,-0.10055671,-0.033344842,0.09903431,0.036748387,0.00751053,2.372440887288307
7,SH600919,0.034834467211207115,0.9,,,,SH600919,江苏银行,2026-05-19,0.016304435,0.021739168,0.7500027,0.005434734,0.24999732,0.0,0.0,0.0108697,0.50000536,0.9839571,1.0053475,0.9839571,0.9978509,1.006926,1.006926,0.9712307,0.9643047,0.9339371,0.99595094,1.0006926,0.99914753,0.98819035,0.96743023,0.0069115846,0.0075680506,0.011762046,0.018625015,0.028061017,-0.0016515544,-0.0013722712,0.0006128802,0.0016651421,0.001463172,0.14274815,0.30138618,0.095028415,0.61945677,0.82924676,0.0073521575,0.0054826615,-0.0049699,-0.012334902,-0.010593835,1.0144473,1.0211833,1.0211833,1.0211833,1.0211833,0.9786691,0.9786691,0.9631749,0.94735223,0.9107763,1.0002131,1.0064996,1.006926,1.0063932,0.9985082,0.9938199,0.99797547,0.9952051,0.9651571,0.9350026,0.8,0.5,0.5,0.6666667,0.8333333,0.5961966,0.5017361,0.6348242,0.7130846,0.8081347,0.4,0.5,0.75,0.8333333,0.9166667,0.8,0.9,0.1,0.13333334,0.1,-0.4,-0.4,0.65,0.7,0.81666666,0.42372647,0.026883159,0.20624353,0.57924855,-0.2005605,0.8215282,0.1494031,0.4640712,0.478526,0.061676856,0.2,0.3,0.45,0.46666667,0.46666667,0.8,0.7,0.55,0.53333336,0.48333332,-0.6,-0.4,-0.1,-0.06666667,-0.016666668,0.4109592,0.44715455,0.5950703,0.58839065,0.5746988,0.58904076,0.5528454,0.40492973,0.41160935,0.42530116,-0.17808154,-0.10569089,0.19014055,0.17678131,0.14939764,0.8882563,0.90792936,0.8911602,0.8192796,0.9457988,0.080777615,0.20031632,0.19964525,0.20868541,0.26260912,0.85652584,0.72612953,0.7292511,0.7949519,1.3701061,0.76615435,0.57615167,0.52327615,0.5009473,0.5098409,0.23384562,0.4238483,0.47672385,0.49905267,0.4901591,0.53230876,0.15230337,0.046552297,0.0018946293,0.019681785,2.3232146656419923
8,SH601298,0.03300368142987292,0.85,,,,SH601298,青岛港,2026-05-19,0.01006713,0.023489928,0.42857224,0.0044742655,0.19047593,0.008948531,0.38095185,0.014541396,0.6190482,0.9900332,1.0044297,0.9811739,0.9973545,1.0041288,0.98018163,0.98183316,0.9677952,1.0437654,0.9940545,0.99413705,0.9936003,0.9842279,0.9922791,0.007864291,0.006460577,0.0091360975,0.016633518,0.02479102,-0.0010734878,0.00018517545,0.00024276119,0.0013614533,-0.00058790063,0.04658167,0.007530705,0.024711845,0.5192051,0.17152162,0.008092487,0.0050296555,0.004093451,-0.003968974,0.025063975,1.0107898,1.0107898,1.018325,1.018325,1.05403,0.9757127,0.9712636,0.9638798,0.93859494,0.9374881,1.0001651,1.0001651,1.0013212,0.99867874,1.014038,0.9862923,0.9894302,0.9862923,0.97109824,0.97175884,0.8,0.8,0.75,0.8333333,0.59166664,0.69239926,0.727023,0.6634236,0.7701626,0.53639036,0.4,0.7,0.35,0.56666666,0.15,0.8,0.1,0.1,0.1,0.38333333,-0.4,0.6,0.25,0.46666667,-0.23333333,-0.19598405,-0.13672927,-0.12341508,-0.17036124,0.24890128,0.13188444,-0.065157846,-0.22825809,-0.22113076,-0.17756388,0.6,0.7,0.6,0.6,0.51666665,0.4,0.3,0.4,0.4,0.45,0.2,0.4,0.2,0.2,0.06666667,0.4489798,0.64634156,0.5504588,0.5543176,0.46517742,0.5510202,0.35365847,0.44954124,0.44568238,0.5348226,-0.10204042,0.2926831,0.10091755,0.10863523,-0.06964517,0.94606256,0.96394765,0.9870447,0.99723303,1.1799123,0.1360352,0.15506531,0.24656351,0.25536856,0.39813453,0.9004516,0.9202737,0.8500545,1.0404267,1.0746675,0.4970147,0.32994136,0.5250683,0.4966394,0.49039707,0.5029853,0.67005867,0.4749317,0.5033606,0.50960296,-0.0059705935,-0.34011728,0.05013661,-0.0067212027,-0.019205887,2.310834213120355
9,SH601995,0.02905511098994133,0.85,,,,SH601995,中金公司,2026-05-19,0.014159264,0.01858405,0.7619041,0.0,0.0,0.004424786,0.2380959,0.01858405,1.0,0.98603845,1.0,0.9816754,0.99229056,1.0101724,0.9954789,0.98643684,0.95055103,1.019497,0.9926533,0.9990958,0.9949703,0.9826881,0.9842705,0.015086198,0.012698909,0.010704805,0.022395391,0.024055418,-0.0044362824,-0.0023324534,0.0005217903,0.0020066877,-0.00016206483,0.21618164,0.30924633,0.0831577,0.62222004,0.01384368,0.016219264,0.011400238,7.26503e-05,-0.011785125,0.020510394,1.0137503,1.0159897,1.0159897,1.0159897,1.0249155,0.97045636,0.97045636,0.97045636,0.92844445,0.92844445,1.0023171,1.0101724,1.0027691,1.000226,1.0066686,0.97801644,0.9934445,0.984911,0.9702176,0.95637184,0.8,0.5,0.7,0.8,0.73333335,0.68239605,0.6488355,0.6488355,0.8173552,0.7417311,0.4,0.5,0.75,0.8333333,0.016666668,0.8,0.9,0.95,0.1,0.55,-0.4,-0.4,-0.2,0.73333335,-0.53333336,0.20587833,0.43471557,0.593082,0.66297036,0.52974516,0.5391905,0.57827103,0.54448485,0.6732676,0.32556653,0.4,0.4,0.5,0.5,0.45,0.6,0.5,0.45,0.46666667,0.51666665,-0.2,-0.1,0.05,0.033333335,-0.06666667,0.41666657,0.5235294,0.54651165,0.5968993,0.47876924,0.58333343,0.47647062,0.45348838,0.40310076,0.52123076,-0.16666684,0.047058783,0.09302325,0.19379851,-0.04246151,0.7159225,0.7638382,0.70924723,0.66028416,0.68552876,0.16815162,0.17896302,0.17473336,0.21431151,0.25128815,0.9862788,0.9669939,1.0715532,1.0624844,1.2767321,0.5906236,0.5229827,0.5292123,0.5415775,0.50835985,0.40937638,0.47701725,0.47078773,0.45842248,0.49164012,0.18124726,0.045965467,0.058424536,0.083155036,0.016719747,2.18164059996926
