,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
49,SZ300832,0.0699989255775268,1.0,-0.012787223,0.08278614843977045,0.08278614843977045,,,2026-03-12,0.10864656,0.10924304
50,SH688082,0.0694990057985121,0.6666666666666666,0.022122383,0.047376622680836325,0.047376622680836325,SH688082,盛美上海,2026-03-12,0.009412483,0.00965416
51,SH600018,0.0694369222599734,1.0,0.0034247637,0.06601215858046901,0.06601215858046901,SH600018,上港集团,2026-03-12,1.0313357,1.0403856
52,SH601117,0.0690211862374749,1.0,-0.06071967,0.12974085510267874,0.12974085510267874,SH601117,中国化学,2026-03-12,0.5308086,0.5360042
53,SZ002938,0.0677868602071222,1.0,0.0532223,0.014564561584990851,0.014564561584990851,,,2026-03-12,0.12632807,0.13562429
54,SZ000792,0.0675861518998473,0.6666666666666666,-0.057341635,0.12492778712705067,0.12492778712705067,,,2026-03-12,13.161173,13.1938925
55,SH601998,0.0672397543122932,1.0,0.007133603,0.0601061512162849,0.0601061512162849,SH601998,中信银行,2026-03-12,0.24491078,0.24808012
56,SH601818,0.0661951282226092,1.0,-0.005797088,0.07199221636881892,0.07199221636881892,SH601818,光大银行,2026-03-12,1.067313,1.0709682
57,SZ000999,0.0660619724826536,1.0,0.006871581,0.05919039140507791,0.05919039140507791,,,2026-03-12,0.6804505,0.6902695
58,SH601728,0.0649864651695366,1.0,-0.0106809735,0.07566743869935227,0.07566743869935227,SH601728,中国电信,2026-03-12,0.24316035,0.24663
59,SH603799,0.0639040047566564,1.0,-0.0509941,0.11489810294314932,0.11489810294314932,SH603799,华友钴业,2026-03-12,9.270588,9.253156
60,SH600887,0.0630562015758849,1.0,0.004869938,0.058186263679156386,0.058186263679156386,SH600887,伊利股份,2026-03-12,76.470184,77.15774
61,SH601939,0.0627104927282415,0.6666666666666666,0.003066063,0.05964442980099541,0.05964442980099541,SH601939,建设银行,2026-03-12,0.7810431,0.7849784
62,SH600660,0.0618850979484632,1.0,-0.009411573,0.07129667135849738,0.07129667135849738,SH600660,福耀玻璃,2026-03-12,211.91617,211.91557
63,SH601018,0.061668192587095,1.0,0.008489013,0.05317917986889432,0.05317917986889432,SH601018,宁波港,2026-03-12,0.6465648,0.65909576
64,SZ000001,0.0616598660053923,1.0,-0.0009109378,0.0625708037914946,0.0625708037914946,,,2026-03-12,1.2610918,1.265717
65,SH600050,0.0610783757327127,1.0,-0.008556128,0.06963450328093047,0.06963450328093047,SH600050,中国联通,2026-03-12,2.0933964,2.0988312
66,SZ002352,0.0604675767637712,1.0,-0.009411573,0.06987915017380539,0.06987915017380539,,,2026-03-12,0.52009386,0.52069
67,SH600276,0.0603592111380774,1.0,0.00870955,0.05164966123420777,0.05164966123420777,SH600276,恒瑞医药,2026-03-12,305.42755,310.63696
68,SH601698,0.0597876488512694,0.3333333333333333,-0.03973335,0.09952099912821642,0.09952099912821642,SH601698,中国卫通,2026-03-12,2.3651237,2.353716
69,SH601288,0.0592832365736967,1.0,0.0040403605,0.05524287612295207,0.05524287612295207,SH601288,农业银行,2026-03-12,4.5694866,4.5994964
70,SZ000333,0.0584891848940218,1.0,-0.0028603673,0.06134955219214802,0.06134955219214802,,,2026-03-12,1.3704085,1.3707705
71,SH600585,0.0581701304439358,1.0,-0.013417602,0.07158773202932397,0.07158773202932397,SH600585,海螺水泥,2026-03-12,22.654802,22.93195
72,SH600600,0.0579028781648099,1.0,0.0064407587,0.05146211945967074,0.05146211945967074,SH600600,青岛啤酒,2026-03-12,2.7470257,2.7819772
73,SH600674,0.0568892959368968,0.6666666666666666,-0.010184109,0.06707340514786482,0.06707340514786482,SH600674,川投能源,2026-03-12,70.19738,71.08962
74,SZ002142,0.0568389709547842,1.0,-0.0006508231,0.05748979407108669,0.05748979407108669,,,2026-03-12,0.38683674,0.39055544
75,SH601825,0.0543248634471775,1.0,0.010273933,0.044050930036532966,0.044050930036532966,SH601825,沪农商行,2026-03-12,0.13525154,0.13695608
76,SH600019,0.0531614323366039,1.0,-0.032443523,0.08560495574358631,0.08560495574358631,SH600019,宝钢股份,2026-03-12,2.2485044,2.25755
77,SH600741,0.0525431070637038,1.0,-0.0042225122,0.05676561930888202,0.05676561930888202,SH600741,华域汽车,2026-03-12,24.351616,24.479898
78,SZ000708,0.0517260385870362,1.0,-0.0621078,0.11383384002441413,0.11383384002441413,,,2026-03-12,6.280928,6.324735
79,SH603195,0.0515056417177296,1.0,-0.01684159,0.0683472321222401,0.0683472321222401,SH603195,公牛集团,2026-03-12,0.06974519,0.07019868
80,SH601838,0.0514175010580059,1.0,0.0045212507,0.04689625033321342,0.04689625033321342,SH601838,成都银行,2026-03-12,0.34037775,0.3444472
81,SH601238,0.0513219392018178,1.0,0.0049262047,0.04639573452042132,0.04639573452042132,SH601238,广汽集团,2026-03-12,0.30313617,0.30496708
82,SH600941,0.0510133536647225,1.0,-0.0019404292,0.05295378287538534,0.05295378287538534,SH600941,中国移动,2026-03-12,0.042841155,0.04323071
83,SZ002459,0.0509909289416604,1.0,-0.004047394,0.055038322740488525,0.055038322740488525,,,2026-03-12,0.07049299,0.07279899
84,SH603288,0.0508200641606015,1.0,0.019040108,0.03177995643355072,0.03177995643355072,SH603288,海天味业,2026-03-12,0.6610726,0.6773248
85,SH601988,0.0507601516952958,1.0,0.0014357567,0.049324395011946194,0.049324395011946194,SH601988,中国银行,2026-03-12,2.5063114,2.518151
86,SH600025,0.0487878543256981,1.0,-0.006965995,0.055753849160598,0.055753849160598,SH600025,华能水电,2026-03-12,1.6347085,1.6477616
87,SH601633,0.0486697859817294,1.0,0.0038250685,0.04484471750791348,0.04484471750791348,SH601633,长城汽车,2026-03-12,2.365563,2.4128523
88,SH603259,0.0480634017956404,1.0,0.0025510788,0.04551232299925368,0.04551232299925368,SH603259,药明康德,2026-03-12,0.60855144,0.612929
89,SH600089,0.047998248571208,0.3333333333333333,-0.03364426,0.08164250754719066,0.08164250754719066,SH600089,特变电工,2026-03-12,57.629173,57.875885
90,SH600161,0.0476932269183669,1.0,0.0006117821,0.04708144484439229,0.04708144484439229,SH600161,天坛生物,2026-03-12,6.8874044,6.9430633
91,SH600886,0.0472329950342527,1.0,-0.014893055,0.0621260499964109,0.0621260499964109,SH600886,国投电力,2026-03-12,29.124052,29.360031
92,SZ001965,0.0465762564565951,0.6666666666666666,0.014869928,0.03170632809660975,0.03170632809660975,,,2026-03-12,0.13685831,0.13957344
93,SZ002916,0.0449161300839378,1.0,0.023062348,0.02185378171815411,0.02185378171815411,,,2026-03-12,1.8021613,1.8473307
94,SH601077,0.0447157426813215,1.0,0.009861946,0.03485379657536447,0.03485379657536447,SH601077,渝农商行,2026-03-12,0.16874072,0.17158432
95,SZ002736,0.0434721822914212,1.0,-0.004366815,0.04783899738160064,0.04783899738160064,,,2026-03-12,0.29825848,0.29833984
96,SH600010,0.0430118799224905,0.6666666666666666,-0.017420232,0.06043211221848049,0.06043211221848049,SH600010,包钢股份,2026-03-12,4.944844,4.9448586
97,SZ300316,0.0429339316726699,0.6666666666666666,-0.013117492,0.05605142387161399,0.05605142387161399,,,2026-03-12,3.6183796,3.6545157
98,SZ000977,0.0422646380511748,1.0,-0.01927185,0.0615364886371123,0.0615364886371123,,,2026-03-12,3.105435,3.058614
99,SH601186,0.041543854217243,1.0,-0.018066823,0.05961067769975643,0.05961067769975643,SH601186,中国铁建,2026-03-12,0.12043407,0.12089634
100,SH601916,0.041543413294258,1.0,0.0,0.041543413294258,0.041543413294258,SH601916,浙商银行,2026-03-12,0.24034777,0.2418984
101,SZ000166,0.0403552840171397,1.0,0.0038511753,0.03650410870891216,0.03650410870891216,,,2026-03-12,0.031878866,0.032059718
102,SH601766,0.0395083178136762,1.0,-0.002125442,0.04163375984172185,0.04163375984172185,SH601766,中国中车,2026-03-12,1.1587934,1.1718993
103,SH600584,0.038779358801442,0.6666666666666666,0.005929947,0.03284941190202794,0.03284941190202794,SH600584,长电科技,2026-03-12,5.7710705,5.895346
104,SH600031,0.0381332151441817,0.6666666666666666,-0.020665348,0.05879856272032306,0.05879856272032306,SH600031,三一重工,2026-03-12,135.02213,135.02258
105,SZ300979,0.0375716113058397,1.0,0.013194561,0.024377050301201027,0.024377050301201027,,,2026-03-12,0.006142376,0.0062249843
106,SH600027,0.0373258524391163,1.0,-0.0073770285,0.044702880904387295,0.044702880904387295,SH600027,华电国际,2026-03-12,1.3754821,1.3913925
107,SZ002415,0.0365643857748762,1.0,-0.0056393743,0.042203760031010236,0.042203760031010236,,,2026-03-12,2.6992323,2.7076626
108,SH600104,0.0346987622455186,1.0,0.00067937374,0.0340193885043687,0.0340193885043687,SH600104,上汽集团,2026-03-12,9.052498,9.169987
109,SH600183,0.0346521362483617,0.6666666666666666,0.014976621,0.0196755155742284,0.0196755155742284,SH600183,生益科技,2026-03-12,61.161842,62.579285
110,SH600061,0.0338337785735132,1.0,0.0,0.0338337785735132,0.0338337785735132,SH600061,国投资本,2026-03-12,5.5960593,5.6190567
111,SH601607,0.0334730157726701,1.0,-0.0011457801,0.03461879585918744,0.03461879585918744,SH601607,上海医药,2026-03-12,1.1210766,1.1243432
112,SZ000963,0.0333198000022738,0.6666666666666666,0.015476704,0.017843096358474975,0.017843096358474975,,,2026-03-12,14.938989,15.30304
113,SH601898,0.0331388984960711,1.0,-0.031306922,0.0644458209318316,0.0644458209318316,SH601898,中煤能源,2026-03-12,0.08165038,0.08282908
114,SZ000100,0.0322881383981655,0.6666666666666666,-0.035184205,0.06747234297656515,0.06747234297656515,,,2026-03-12,1.1891447,1.1891756
115,SH600918,0.0314661751043107,1.0,0.0031007528,0.028365422273805327,0.028365422273805327,SH600918,中泰证券,2026-03-12,0.16744652,0.16821656
116,SH601236,0.030997526919769,1.0,0.013742089,0.01725543764822359,0.01725543764822359,SH601236,红塔证券,2026-03-12,0.45504084,0.46123523
117,SZ000538,0.0305689707268242,0.6666666666666666,0.008705258,0.021863712357378398,0.021863712357378398,,,2026-03-12,75.031265,75.89782
118,SZ300498,0.029671681911196,1.0,0.0068929195,0.022778762370790726,0.022778762370790726,,,2026-03-12,0.026683247,0.02720419
119,SH601058,0.0286063319839423,0.6666666666666666,-0.028642952,0.05724928442611149,0.05724928442611149,SH601058,赛轮轮胎,2026-03-12,4.4489946,4.449071
120,SH601298,0.0273874635747607,0.6666666666666666,0.007383108,0.020004355435722616,0.020004355435722616,SH601298,青岛港,2026-03-12,0.37077236,0.37624553
121,SH600196,0.0268426300675319,0.6666666666666666,0.0023508072,0.024491822877590493,0.024491822877590493,SH600196,复星医药,2026-03-12,7.2378387,7.3001966
122,SZ002371,0.0265296672451725,1.0,-0.006922841,0.03345250831725502,0.03345250831725502,,,2026-03-12,5.485443,5.4844885
123,SZ000651,0.0264857804816725,1.0,0.00466311,0.02182267070231459,0.02182267070231459,,,2026-03-12,480.0699,483.80087
124,SH601006,0.0262039249771122,1.0,-0.0021246076,0.028328532540131,0.028328532540131,SH601006,大秦铁路,2026-03-12,1.2253213,1.2338766
125,SH600845,0.0260145848964309,0.6666666666666666,-0.013638854,0.03965343892322533,0.03965343892322533,SH600845,宝信软件,2026-03-12,36.13592,36.232723
126,SH600588,0.0255257718466217,0.6666666666666666,0.0015131235,0.024012648334353633,0.024012648334353633,SH600588,用友网络,2026-03-12,4.9002666,4.907676
127,SZ300433,0.024706290890196,0.6666666666666666,-0.010145962,0.03485225312850777,0.03485225312850777,,,2026-03-12,1.0584112,1.0624626
128,SH600926,0.0236931487318374,0.6666666666666666,0.0093250275,0.014368121266017088,0.014368121266017088,SH600926,杭州银行,2026-03-12,0.27535945,0.27953213
129,SH603392,0.0220254546107694,1.0,0.021326661,0.0006987935008450838,0.0006987935008450838,SH603392,万泰生物,2026-03-12,2.0912726,2.1620553
130,SH601318,0.0213768125102538,0.6666666666666666,-0.011785626,0.03316243892169179,0.03316243892169179,SH601318,中国平安,2026-03-12,0.27432975,0.27503535
131,SH601225,0.0202590146617172,0.3333333333333333,-0.012910247,0.03316926151077726,0.03316926151077726,SH601225,陕西煤业,2026-03-12,3.8445523,3.8888774
132,SH601136,0.0201834519187644,1.0,0.0016778708,0.018505581168337153,0.018505581168337153,SH601136,首创证券,2026-03-12,0.17688581,0.17737794
133,SZ002230,0.0198660000893533,0.3333333333333333,0.006372452,0.013493548307126738,0.013493548307126738,,,2026-03-12,10.478632,10.54745
134,SH601877,0.0193508061323768,0.6666666666666666,-0.061205924,0.0805567296896583,0.0805567296896583,SH601877,正泰电器,2026-03-12,0.18508926,0.18633766
135,SZ002236,0.0183311027660497,0.6666666666666666,-0.007196903,0.025528005994809467,0.025528005994809467,,,2026-03-12,24.028118,23.961504
136,SH600377,0.0177531042591512,0.6666666666666666,0.0031131506,0.014639953662532547,0.014639953662532547,SH600377,宁沪高速,2026-03-12,2.969397,3.0094824
137,SZ300124,0.0176176875795208,0.6666666666666666,-0.013599932,0.031217619773276903,0.031217619773276903,,,2026-03-12,5.3464007,5.281039
138,SH600000,0.0167571064551297,0.6666666666666666,0.0029367208,0.013820385607046203,0.013820385607046203,SH600000,浦发银行,2026-03-12,4.32132,4.3467016
139,SZ000725,0.0161317764219387,0.6666666666666666,-0.029585779,0.04571755513516502,0.04571755513516502,,,2026-03-12,0.2476378,0.2466191
140,SH600011,0.0157407994421013,1.0,-0.026727617,0.04246841622905809,0.04246841622905809,SH600011,华能国际,2026-03-12,1.1809335,1.1885139
141,SH600309,0.0155770677333591,0.6666666666666666,-0.05999869,0.07557575881535983,0.07557575881535983,SH600309,万华化学,2026-03-12,155.49289,154.94127
142,SZ000063,0.0154974154246544,0.6666666666666666,0.0010902882,0.014407127262422955,0.014407127262422955,,,2026-03-12,6.533459,6.565625
143,SZ000876,0.0154333472960279,0.6666666666666666,0.0,0.0154333472960279,0.0154333472960279,,,2026-03-12,11.25025,11.465869
144,SH600233,0.0152808456945647,0.3333333333333333,-0.014078319,0.029359164767288087,0.029359164767288087,SH600233,圆通速递,2026-03-12,1.8500097,1.863156
145,SZ300628,0.014847631346987,0.6666666666666666,-0.007889926,0.022737557780550234,0.022737557780550234,,,2026-03-12,0.8621007,0.86311746
146,SH600999,0.0139269702231793,0.3333333333333333,-0.00568825,0.019615220288029152,0.019615220288029152,SH600999,招商证券,2026-03-12,0.068483174,0.068432584
147,SH600111,0.0136637982360548,0.6666666666666666,-0.023998618,0.037662416361970326,0.037662416361970326,SH600111,北方稀土,2026-03-12,104.01905,104.675674
148,SZ000858,0.0130610407503137,0.6666666666666666,0.01544404,-0.0023829995481482145,0.0023829995481482145,,,2026-03-12,19.705662,20.157375
149,SZ000408,0.0116749693343817,0.6666666666666666,0.011286616,0.00038835300900328176,0.00038835300900328176,,,2026-03-12,10.435583,10.807253
150,SH601100,0.0096995219692482,0.6666666666666666,-0.02061665,0.03031617255060806,0.03031617255060806,SH601100,恒立液压,2026-03-12,2.4292345,2.4298923
151,SH600085,0.009282342962799,0.6666666666666666,0.007017374,0.00226496892410271,0.00226496892410271,SH600085,同仁堂,2026-03-12,7.3871737,7.493318
152,SH601788,0.0085996126007509,0.6666666666666666,-0.00095146894,0.00955108154530046,0.00955108154530046,SH601788,光大证券,2026-03-12,0.03648631,0.036552653
153,SH601800,0.0081320224117376,0.6666666666666666,-0.032488048,0.04062007048836724,0.04062007048836724,SH601800,中国交建,2026-03-12,0.42242664,0.42232513
154,SH601601,0.0073787729400269,0.3333333333333333,0.010903835,-0.0035250623566039597,0.0035250623566039597,SH601601,中国太保,2026-03-12,0.04407643,0.04476755
155,SH601059,0.0072207853276755,0.6666666666666666,-0.006228745,0.013449530311348596,0.013449530311348596,SH601059,信达证券,2026-03-12,0.12670742,0.12672745
156,SH688187,0.0072010610023263,0.6666666666666666,-0.00500077,0.012201831094336799,0.012201831094336799,SH688187,时代电气,2026-03-12,0.019471984,0.01967434
157,SZ300418,0.004839059188896,0.6666666666666666,0.0010271072,0.003811951950126469,0.003811951950126469,,,2026-03-12,0.96877784,0.97517955
158,SH600023,0.0047953237841586,0.3333333333333333,-0.016158044,0.020953368122384918,0.020953368122384918,SH600023,浙能电力,2026-03-12,0.28254607,0.28457513
159,SZ300033,0.0039069379660615,0.3333333333333333,-0.0011951923,0.005102130303097633,0.005102130303097633,,,2026-03-12,5.5970483,5.6068883
160,SZ301236,0.0037369846842461,0.6666666666666666,-0.0023871064,0.006124091102855719,0.006124091102855719,,,2026-03-12,0.06542687,0.06527217
