,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH601916,0.0549751115302814,1.0,0.0,0.0549751115302814,0.0549751115302814,SH601916,浙商银行,2026-03-27,0.24000278,0.24155618
1,1,SH600900,0.0486713372038769,0.9166666666666666,-0.004065037,0.05273637397755854,0.05273637397755854,SH600900,长江电力,2026-03-27,10.257118,10.256534
2,2,SH601939,0.0454757011488471,1.0,0.009361744,0.03611395722184515,0.03611395722184515,SH601939,建设银行,2026-03-27,0.803839,0.81632775
3,3,SH601328,0.0425302209940398,1.0,0.013368964,0.029161256798788338,0.029161256798788338,SH601328,交通银行,2026-03-27,0.27765095,0.2826541
4,4,SH601988,0.0488012986542725,0.8333333333333334,0.018068075,0.030733223474218786,0.030733223474218786,SH601988,中国银行,2026-03-27,2.5881412,2.6398487
5,5,SH601166,0.0481196105512042,0.75,-0.0005505681,0.048670178654994484,0.048670178654994484,SH601166,兴业银行,2026-03-27,1.291008,1.2930382
6,6,SH600025,0.0454409782570905,0.9166666666666666,-0.0055955052,0.05103648349466985,0.05103648349466985,SH600025,华能水电,2026-03-27,1.5823834,1.5896041
7,7,SH601169,0.0437677899430015,0.75,0.0055971146,0.038170675380013216,0.038170675380013216,SH601169,北京银行,2026-03-27,0.2566756,0.25813335
8,8,SH600919,0.0446818638137742,0.8333333333333334,0.0,0.0446818638137742,0.0446818638137742,SH600919,江苏银行,2026-03-27,0.37084776,0.37256306
9,9,SH600036,0.0388142435496866,0.8333333333333334,0.0010168552,0.037797388309818436,0.037797388309818436,SH600036,招商银行,2026-03-27,14.586201,14.634358
10,10,SH600104,0.0393118679433648,0.8333333333333334,-0.0013804436,0.04069231151636285,0.04069231151636285,SH600104,上汽集团,2026-03-27,8.909687,8.928401
11,11,SH600011,0.03659891281347,0.9166666666666666,-0.04391724,0.08051615152578079,0.08051615152578079,SH600011,华能国际,2026-03-27,1.1264669,1.1162695
12,12,SH600015,0.0396766947331031,0.9166666666666666,0.008367181,0.03130951390882331,0.03130951390882331,SH600015,华夏银行,2026-03-27,5.3570685,5.4167037
13,13,SH601825,0.0370736386855646,0.8333333333333334,0.009322047,0.027751591451983054,0.027751591451983054,SH601825,沪农商行,2026-03-27,0.136649,0.13889024
14,14,SH601818,0.036560901259836,0.6666666666666666,0.0029498339,0.03361106738990192,0.03361106738990192,SH601818,光大银行,2026-03-27,1.0494202,1.0556109
15,15,SH600674,0.0365836727265668,0.8333333333333334,-0.01880312,0.055386792385990626,0.055386792385990626,SH600674,川投能源,2026-03-27,68.81269,68.68095
16,16,SH601398,0.0302501819996004,0.9166666666666666,0.023280978,0.006969203796780576,0.006969203796780576,SH601398,工商银行,2026-03-27,4.2850356,4.391909
17,17,SH601838,0.031001281078995,0.8333333333333334,0.0020678043,0.02893347674244715,0.02893347674244715,SH601838,成都银行,2026-03-27,0.33816546,0.34135056
18,18,SZ000001,0.0332571326090731,0.75,-0.0027173758,0.03597450836438316,0.03597450836438316,,,2026-03-27,1.2714723,1.2749463
19,19,SH601658,0.0292673911942581,0.75,0.0043541193,0.024913271893415814,0.024913271893415814,SH601658,邮储银行,2026-03-27,0.29810014,0.30010748
20,20,SH600886,0.0309594861496453,0.8333333333333334,-0.017080128,0.048039614342546916,0.048039614342546916,SH600886,国投电力,2026-03-27,28.84821,28.78888
