,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
39,SH600941,0.0643585368263525,1.0,0.012466431,0.051892106162289994,0.051892106162289994,SH600941,中国移动,2026-03-09,0.041747812,0.04239486
40,SH600018,0.0642128130306217,1.0,0.008101821,0.05611099208488195,0.05611099208488195,SH600018,上港集团,2026-03-09,1.0170169,1.0275267
41,SZ002252,0.0635438487757386,0.6666666666666666,0.0048390627,0.058704786085003735,0.058704786085003735,SZ002252,上海莱士,2026-03-09,8.992942,9.03674
42,SZ300433,0.0627343542287584,0.6666666666666666,-0.0021256804,0.06486003467538315,0.06486003467538315,SZ300433,蓝思科技,2026-03-09,1.0936623,1.1182364
43,SH600919,0.0625081565849066,1.0,0.008591056,0.05391710071485045,0.05391710071485045,SH600919,江苏银行,2026-03-09,0.3581067,0.36151564
44,SH601818,0.0616322440315413,1.0,0.011869431,0.04976281348954911,0.04976281348954911,SH601818,光大银行,2026-03-09,1.0434563,1.0553844
45,SH601021,0.0599498792573859,0.6666666666666666,-0.0047060847,0.06465596398562687,0.06465596398562687,SH601021,春秋航空,2026-03-09,0.32380497,0.3306776
46,SZ000538,0.0582076450300013,1.0,0.003540635,0.05466700992105355,0.05466700992105355,SZ000538,云南白药,2026-03-09,75.29795,75.64459
47,SH601658,0.0580526187205281,0.6666666666666666,0.010324359,0.04772825978040359,0.04772825978040359,SH601658,邮储银行,2026-03-09,0.29329476,0.2964063
48,SH605117,0.0575146777516978,0.6666666666666666,0.1000061,-0.0424914257639272,0.0424914257639272,SH605117,德业股份,2026-03-09,1.6104543,1.771506
49,SZ300442,0.055352517710527,0.6666666666666666,-0.045954645,0.1013071623905502,0.1013071623905502,SZ300442,润泽科技,2026-03-09,0.46802273,0.47190303
50,SZ002916,0.0545918595181277,0.6666666666666666,-0.01540637,0.06999822968109157,0.06999822968109157,SZ002916,深南电路,2026-03-09,1.8989259,1.9222308
51,SH601825,0.0540878583150575,0.6666666666666666,0.005338073,0.04874978553826307,0.04874978553826307,SH601825,沪农商行,2026-03-09,0.13012753,0.13105668
52,SZ002142,0.0537864564240444,1.0,-0.012977004,0.06676346047525289,0.06676346047525289,SZ002142,宁波银行,2026-03-09,0.39191714,0.39217672
53,SZ002475,0.0529115089246913,0.6666666666666666,0.015791774,0.037119735128609756,0.037119735128609756,SZ002475,立讯精密,2026-03-09,37.037643,38.154934
54,SH601088,0.0525996326878721,0.6666666666666666,0.035728693,0.01687093967944925,0.01687093967944925,SH601088,中国神华,2026-03-09,0.06931911,0.072140954
55,SH601998,0.0523666663740933,1.0,0.010730982,0.04163568454731107,0.04163568454731107,SH601998,中信银行,2026-03-09,0.23686329,0.2396629
56,SZ000725,0.0509916553186895,0.6666666666666666,0.009318113,0.041673541991663135,0.041673541991663135,SZ000725,京东方Ａ,2026-03-09,0.24715912,0.25006086
57,SH600674,0.0501985778596616,0.6666666666666666,0.009496331,0.040702246644756815,0.040702246644756815,SH600674,川投能源,2026-03-09,70.51106,71.62699
58,SH601618,0.0472762960202176,0.6666666666666666,0.026829243,0.020447053313918773,0.020447053313918773,SH601618,中国中冶,2026-03-09,0.11044898,0.1132301
59,SH601169,0.0469616661326536,1.0,0.009036064,0.037925601984704384,0.037925601984704384,SH601169,北京银行,2026-03-09,0.2544376,0.2566756
60,SH601288,0.0452770837687229,0.6666666666666666,0.007452488,0.03782459582316626,0.03782459582316626,SH601288,农业银行,2026-03-09,4.541709,4.5817924
61,SZ300308,0.0449011584737769,0.3333333333333333,0.014039636,0.030861522815512743,0.030861522815512743,SZ300308,中际旭创,2026-03-09,50.085796,52.091007
62,SH600377,0.0445382495456556,1.0,0.0074965954,0.03704165416296517,0.03704165416296517,SH600377,宁沪高速,2026-03-09,2.9063513,2.9283273
63,SH600050,0.0440171959300238,1.0,0.016411304,0.02760589145614685,0.02760589145614685,SH600050,中国联通,2026-03-09,2.0447814,2.0830414
64,SH601607,0.0439782457060744,0.6666666666666666,0.0017306805,0.04224756524037616,0.04224756524037616,SH601607,上海医药,2026-03-09,1.1133258,1.1158826
65,SH601899,0.0436223822874389,0.6666666666666666,0.0029696226,0.04065275967543939,0.04065275967543939,SH601899,紫金矿业,2026-03-09,0.9078922,0.9203754
66,SH601838,0.043525437007462,1.0,0.017012477,0.02651296008638046,0.02651296008638046,SH601838,成都银行,2026-03-09,0.33711788,0.34303245
67,SZ001979,0.0433423331523392,0.6666666666666666,0.020139456,0.023202877357051115,0.023202877357051115,SZ001979,招商蛇口,2026-03-09,0.03310442,0.0340138
68,SH600160,0.042937408066171,0.6666666666666666,-0.017629862,0.06056726989783604,0.06056726989783604,SH600160,巨化股份,2026-03-09,30.604555,30.664165
69,SH601728,0.0427748051749696,1.0,0.008321762,0.03445304309000866,0.03445304309000866,SH601728,中国电信,2026-03-09,0.23402978,0.23753129
70,SH601236,0.0419504398153047,0.6666666666666666,0.0021164417,0.03983399808862013,0.03983399808862013,SH601236,红塔证券,2026-03-09,0.4546527,0.4565763
71,SH600887,0.0415156217806186,1.0,0.0015159845,0.039999637245401315,0.039999637245401315,SH600887,伊利股份,2026-03-09,75.582886,75.7548
72,SH600600,0.0410943704193185,1.0,0.0022200346,0.0388743358200143,0.0388743358200143,SH600600,青岛啤酒,2026-03-09,2.726411,2.7354844
73,SH601229,0.0407888089221971,0.6666666666666666,0.01584649,0.024942318062211748,0.024942318062211748,SH601229,上海银行,2026-03-09,0.20645642,0.21041109
74,SZ000999,0.0404811128412019,1.0,-0.008742571,0.049223683718277095,0.049223683718277095,SZ000999,华润三九,2026-03-09,0.6994092,0.70096624
75,SH600023,0.0404639233245808,1.0,0.012820482,0.02764344107055248,0.02764344107055248,SH600023,浙能电力,2026-03-09,0.27696615,0.28051698
76,SH600019,0.0400547917407983,0.6666666666666666,0.005840659,0.03421413259925777,0.03421413259925777,SH600019,宝钢股份,2026-03-09,2.213112,2.2294805
77,SH601916,0.0399520359728795,1.0,0.0119332075,0.028018828460977648,0.028018828460977648,SH601916,浙商银行,2026-03-09,0.23457009,0.23784691
78,SH600025,0.0391933557457033,0.3333333333333333,0.017227888,0.021965467638403492,0.021965467638403492,SH600025,华能水电,2026-03-09,1.6154513,1.6493019
79,SH600027,0.0391860847528222,0.6666666666666666,0.025402308,0.013783777242446227,0.013783777242446227,SH600027,华电国际,2026-03-09,1.3314948,1.3655303
80,SH688041,0.0390598260064019,0.6666666666666666,-0.013486266,0.05254609214257133,0.05254609214257133,SH688041,海光信息,2026-03-09,0.069012284,0.0711905
81,SH600584,0.0384540097014808,0.6666666666666666,0.017633557,0.020820452381839688,0.020820452381839688,SH600584,长电科技,2026-03-09,5.836789,6.123852
82,SH601668,0.0383255704353488,1.0,0.020100474,0.01822509607774382,0.01822509607774382,SH601668,中国建筑,2026-03-09,0.66468257,0.67818916
83,SH601689,0.0376569061334517,0.6666666666666666,-0.0047730207,0.04242992687777543,0.04242992687777543,SH601689,拓普集团,2026-03-09,1.3032035,1.3169626
84,SH600150,0.0349234322947093,0.6666666666666666,-0.0119172335,0.046840665761811354,0.046840665761811354,SH600150,中国船舶,2026-03-09,8.315819,8.33562
85,SH601766,0.0344890547792258,0.3333333333333333,0.017353654,0.01713540087144992,0.01713540087144992,SH601766,中国中车,2026-03-09,1.135463,1.158624
86,SH601127,0.0343406359904918,0.6666666666666666,0.020263791,0.01407684490620225,0.01407684490620225,SH601127,赛力斯,2026-03-09,1.5700439,1.6379385
87,SH600893,0.0338471354988626,0.6666666666666666,-0.060530365,0.09437750001225981,0.09437750001225981,SH600893,航发动力,2026-03-09,8.016958,8.097475
88,SH688169,0.0338278951161362,0.3333333333333333,0.0058265924,0.028001302670762666,0.028001302670762666,SH688169,石头科技,2026-03-09,0.00851887,0.008642987
89,SH600000,0.0330190430271104,0.6666666666666666,0.011072159,0.02194688421363384,0.02194688421363384,SH600000,浦发银行,2026-03-09,4.194883,4.254082
90,SH601009,0.0318563488928053,0.6666666666666666,0.005489588,0.026366761108991825,0.026366761108991825,SH601009,南京银行,2026-03-09,1.5492704,1.5648776
91,SH600309,0.0316338601757459,0.6666666666666666,0.014055967,0.01757789284481328,0.01757789284481328,SH600309,万华化学,2026-03-09,162.32042,166.16592
92,SH600547,0.0314302890300062,0.3333333333333333,-0.0040132403,0.035443529367378025,0.035443529367378025,SH600547,山东黄金,2026-03-09,208.12996,212.12128
93,SZ002459,0.0299195203441763,1.0,0.0017851591,0.02813436123315335,0.02813436123315335,SZ002459,晶澳科技,2026-03-09,0.06849055,0.06973129
94,SH603296,0.0296217663104298,0.3333333333333333,0.028965712,0.000656054716801871,0.000656054716801871,SH603296,华勤技术,2026-03-09,0.033368528,0.035555754
95,SH601138,0.028262531973225,0.6666666666666666,-0.008651316,0.03691384813914907,0.03691384813914907,SH601138,工业富联,2026-03-09,0.19601366,0.19828324
96,SZ002352,0.0280687468888018,0.6666666666666666,0.0,0.0280687468888018,0.0280687468888018,SZ002352,顺丰控股,2026-03-09,0.5100462,0.5122329
97,SH600104,0.0274266767034149,0.6666666666666666,0.017041802,0.010384874297103865,0.010384874297103865,SH600104,上汽集团,2026-03-09,8.693532,8.859899
98,SH600900,0.0252010488996159,1.0,0.0055372715,0.01966377739998211,0.01966377739998211,SH600900,长江电力,2026-03-09,10.21931,10.279785
99,SH601186,0.0245345163022232,0.6666666666666666,0.012104273,0.012430243459815974,0.012430243459815974,SH601186,中国铁建,2026-03-09,0.11694219,0.1186486
100,SZ000001,0.0243113853174029,0.6666666666666666,0.0074031353,0.016908250017720283,0.016908250017720283,SZ000001,平安银行,2026-03-09,1.2472456,1.2576358
101,SZ000876,0.0243018407477065,1.0,0.0078936815,0.016408159221522417,0.016408159221522417,SZ000876,新 希 望,2026-03-09,11.213033,11.313948
102,SZ000100,0.0241970086040189,0.6666666666666666,0.010445356,0.013751652235000345,0.013751652235000345,SZ000100,TCL科技,2026-03-09,1.1891447,1.2090641
103,SH600031,0.0240941797997019,0.3333333333333333,0.008611441,0.015482739141132563,0.015482739141132563,SH600031,三一重工,2026-03-09,139.90472,141.68008
104,SZ300628,0.0239030218160207,0.6666666666666666,-0.0031340718,0.027037093642955513,0.027037093642955513,SZ300628,亿联网络,2026-03-09,0.8848013,0.88782597
105,SZ002371,0.0224789962625906,0.3333333333333333,0.010917544,0.0115614518976614,0.0115614518976614,SZ002371,北方华创,2026-03-09,5.4749107,5.542942
106,SZ000425,0.0220909490342498,0.6666666666666666,-0.0064558983,0.02854684731916191,0.02854684731916191,SZ000425,徐工机械,2026-03-09,42.83414,43.00767
107,SH601800,0.0220337277795966,0.6666666666666666,0.012396693,0.009637034549921306,0.009637034549921306,SH601800,中国交建,2026-03-09,0.405009,0.41256645
108,SZ000983,0.0212340905680674,0.6666666666666666,0.025510192,-0.004276101349352034,0.004276101349352034,SZ000983,山西焦煤,2026-03-09,8.177377,8.409002
109,SH600515,0.0203834785042765,0.3333333333333333,0.0,0.0203834785042765,0.0203834785042765,SH600515,海南机场,2026-03-09,0.24843472,0.24968629
110,SH603259,0.0195704114178173,0.3333333333333333,-0.0133962035,0.03296661493573112,0.03296661493573112,SH603259,药明康德,2026-03-09,0.6305289,0.63586944
111,SH601318,0.0189941532408111,0.6666666666666666,0.007401705,0.011592448452603092,0.011592448452603092,SH601318,中国平安,2026-03-09,0.278323,0.28199485
112,SH600011,0.0189799945798378,0.3333333333333333,0.025389671,-0.006409676745845794,0.006409676745845794,SH600011,华能国际,2026-03-09,1.1310531,1.1614144
113,SZ000895,0.0176408589529875,0.6666666666666666,0.009175301,0.008465558354842969,0.008465558354842969,SZ000895,双汇发展,2026-03-09,63.146503,63.88831
114,SZ300866,0.0157902644753737,0.3333333333333333,0.02112627,-0.005336005818815753,0.005336005818815753,SZ300866,安克创新,2026-03-09,0.008832878,0.009172549
115,SZ000596,0.0157618052265097,0.6666666666666666,0.012769699,0.0029921061298300126,0.0029921061298300126,SZ000596,古井贡酒,2026-03-09,6.446572,6.563663
116,SH601012,0.0150518374426767,0.6666666666666666,0.0124002695,0.002651567934314883,0.002651567934314883,SH601012,隆基绿能,2026-03-09,18.515469,18.904835
117,SH688981,0.0148299343029151,0.3333333333333333,-0.0016778111,0.01650774544869757,0.01650774544869757,SH688981,中芯国际,2026-03-09,0.015602715,0.015823783
118,SH603986,0.0145062929862204,0.3333333333333333,-0.013702273,0.02820856635505585,0.02820856635505585,SH603986,兆易创新,2026-03-09,8.118212,8.27144
119,SZ002601,0.0141374337989683,0.6666666666666666,0.03488767,-0.02075023767167379,0.02075023767167379,SZ002601,龙佰集团,2026-03-09,0.26090744,0.27199316
120,SH601872,0.0132915064021677,0.3333333333333333,-0.010456622,0.023748128049048804,0.023748128049048804,SH601872,招商轮船,2026-03-09,1.2316538,1.2335609
121,SH600415,0.0128520484102181,0.6666666666666666,-0.0070082545,0.019860302938263755,0.019860302938263755,SH600415,小商品城,2026-03-09,50.614777,50.89778
122,SZ000338,0.0118986989745782,0.3333333333333333,-0.04528588,0.05718457954022151,0.05718457954022151,SZ000338,潍柴动力,2026-03-09,3.6278293,3.627869
123,SH600660,0.0115788197004713,0.3333333333333333,0.012373328,-0.0007945085084520402,0.0007945085084520402,SH600660,福耀玻璃,2026-03-09,210.09982,213.3049
124,SZ300750,0.0112518455119471,0.6666666666666666,0.05448103,-0.04322918399855095,0.04322918399855095,SZ300750,宁德时代,2026-03-09,1.0579077,1.1345236
125,SZ002594,0.0104109917171791,0.3333333333333333,0.027129292,-0.016718300770919042,0.016718300770919042,SZ002594,比亚迪,2026-03-09,1.4791815,1.5364712
126,SZ000708,0.0103705033213047,0.3333333333333333,0.008092999,0.0022775038629917112,0.0022775038629917112,SZ000708,中信特钢,2026-03-09,6.291439,6.3607497
127,SZ003816,0.0101489614587681,0.3333333333333333,0.032388687,-0.022239725675020965,0.022239725675020965,SZ003816,中国广核,2026-03-09,0.44763562,0.4639307
128,SZ300803,0.0096855486321058,0.3333333333333333,0.0033704042,0.006315144388636562,0.006315144388636562,SZ300803,指南针,2026-03-09,2.8256066,2.8715944
129,SZ000651,0.009154028621345,0.3333333333333333,0.0015894175,0.007564611163764433,0.007564611163764433,SZ000651,格力电器,2026-03-09,469.3739,470.99033
130,SH601319,0.0088089320012481,0.3333333333333333,0.0029556751,0.0058532568761260305,0.0058532568761260305,SH601319,中国人保,2026-03-09,0.5220269,0.5251109
131,SH601898,0.0078415126833755,0.3333333333333333,0.06606841,-0.05822689819003758,0.05822689819003758,SH601898,中煤能源,2026-03-09,0.07287728,0.07808237
132,SH600795,0.0073190980847981,0.6666666666666666,0.01785624,-0.010537142187723872,0.010537142187723872,SH600795,国电电力,2026-03-09,39.616,40.40196
133,SH688009,0.0070587308715013,0.3333333333333333,0.04043126,-0.03337253019112077,0.03337253019112077,SH688009,中国通号,2026-03-09,0.059851836,0.062340554
134,SH600111,0.0069381168480683,0.3333333333333333,-0.02945447,0.03639258652885443,0.03639258652885443,SH600111,北方稀土,2026-03-09,110.46688,110.0999
135,SH688126,0.0063755118146479,0.3333333333333333,0.01836729,-0.011991778682178272,0.011991778682178272,SH688126,沪硅产业,2026-03-09,0.16508815,0.16912585
136,SZ002600,0.0061044003344016,0.3333333333333333,0.025951862,-0.01984746200080348,0.01984746200080348,SZ002600,领益智造,2026-03-09,0.71164584,0.75247526
137,SH688047,0.0041701884799168,0.3333333333333333,-0.03203821,0.036208400302426565,0.036208400302426565,SH688047,龙芯中科,2026-03-09,0.019789588,0.019896729
138,SH688012,0.0041559740264808,0.3333333333333333,-0.021357358,0.025513331528464443,0.025513331528464443,SH688012,中微公司,2026-03-09,0.050418474,0.05033373
139,SZ300251,0.0038463810686357,0.3333333333333333,-0.016764283,0.020610664248872517,0.020610664248872517,SZ300251,光线传媒,2026-03-09,2.3263185,2.3290014
140,SZ000063,0.0031048177489071,0.3333333333333333,0.006786108,-0.0036812902680606733,0.0036812902680606733,SZ000063,中兴通讯,2026-03-09,6.6068554,6.7914996
141,SH601939,0.0030131091968315,0.6666666666666666,0.012556076,-0.009542966852973189,0.009542966852973189,SH601939,建设银行,2026-03-09,0.76270473,0.77247345
142,SH600460,0.0026611574981341,0.3333333333333333,-0.006802559,0.009463716397059882,0.009463716397059882,SH600460,士兰微,2026-03-09,14.6874695,14.762883
143,SH601238,0.0022947235784565,0.3333333333333333,0.007790327,-0.005495603493687055,0.005495603493687055,SH601238,广汽集团,2026-03-09,0.3012222,0.30553073
144,SH600233,0.0017298677111547,0.3333333333333333,0.022127151,-0.020397283778103112,0.020397283778103112,SH600233,圆通速递,2026-03-09,1.7399297,1.7910146
145,SZ002625,0.0007906514821888,0.3333333333333333,-0.015190601,0.015981252831065752,0.015981252831065752,SZ002625,光启技术,2026-03-09,5.5825973,5.60855
146,SZ002920,0.0005215583884669,0.3333333333333333,0.009901762,-0.009380203620200093,0.009380203620200093,SZ002920,德赛西威,2026-03-09,0.14904824,0.1538006
147,SH600372,0.0003495647248015,0.6666666666666666,-0.021743715,0.022093279534219225,0.022093279534219225,SH600372,中航机载,2026-03-09,0.7799985,0.7833116
148,SH601225,4.263662279414826e-05,0.3333333333333333,0.013507247,-0.013464610348336223,0.013464610348336223,SH601225,陕西煤业,2026-03-09,3.6746414,3.7402098
