,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH601916,0.0521190924462528,1.0,-0.0023310184,0.054450110894128774,0.054450110894128774,SH601916,浙商银行,2026-03-26,0.24034777,0.24155618
1,1,SH601328,0.0431618224981892,1.0,0.002681017,0.04048080557619213,0.04048080557619213,SH601328,交通银行,2026-03-26,0.27697334,0.27886164
2,2,SH600919,0.0453629334771202,1.0,-0.0065933466,0.05195628007288436,0.05195628007288436,SH600919,江苏银行,2026-03-26,0.37336913,0.37496448
3,3,SH601988,0.0459422399650971,0.9166666666666666,-0.0020804405,0.04802268048633734,0.04802268048633734,SH601988,中国银行,2026-03-26,2.5942862,2.602081
4,4,SH600900,0.0398131520520411,1.0,-0.0021247864,0.04193793842899422,0.04193793842899422,SH600900,长江电力,2026-03-26,10.278214,10.313579
5,5,SH601166,0.0464741339915985,0.8333333333333334,-0.009542823,0.05601695682942809,0.05601695682942809,SH601166,兴业银行,2026-03-26,1.3034583,1.3061962
6,6,SH600036,0.0344776282150293,1.0,-0.0030413866,0.037519014819338385,0.037519014819338385,SH600036,招商银行,2026-03-26,14.630817,14.682357
7,7,SH601169,0.0418175087216294,0.75,-0.0055659413,0.04738345005540015,0.04738345005540015,SH601169,北京银行,2026-03-26,0.25813335,0.25856292
8,8,SH600674,0.0435338049183196,0.9166666666666666,-0.014080226,0.057614031339675804,0.057614031339675804,SH600674,川投能源,2026-03-26,69.79575,69.88441
9,9,SH601939,0.0383353441641038,1.0,-0.002123177,0.04045852121564799,0.04045852121564799,SH601939,建设银行,2026-03-26,0.80555296,0.8098123
10,10,SZ001965,0.0381299346182931,1.0,-0.01838231,0.05651224548560267,0.05651224548560267,,,2026-03-26,0.13842037,0.13875565
11,11,SH601818,0.0407974264430742,0.75,-0.008771896,0.04956932280537889,0.04956932280537889,SH601818,光大银行,2026-03-26,1.0583665,1.0590479
12,12,SH601006,0.034447088995633,1.0,-0.016117752,0.050564840593991155,0.050564840593991155,SH601006,大秦铁路,2026-03-26,1.2375878,1.23897
13,13,SH600015,0.0359521574071972,1.0,-0.0013549924,0.03730714979687615,0.03730714979687615,SH600015,华夏银行,2026-03-26,5.364103,5.3870797
14,14,SH600025,0.0396292670842771,0.9166666666666666,-0.011067212,0.05069647871223731,0.05069647871223731,SH600025,华能水电,2026-03-26,1.6006685,1.5995156
15,15,SH601658,0.0366022783403646,0.75,-0.010057509,0.04665978728582969,0.04665978728582969,SH601658,邮储银行,2026-03-26,0.3012117,0.30163494
16,16,SH601825,0.0363364023624959,0.9166666666666666,-0.0092359185,0.045572320884377,0.045572320884377,SH601825,沪农商行,2026-03-26,0.13796839,0.13879852
17,17,SH600018,0.034205283151226,0.75,-0.012702167,0.04690745018537517,0.04690745018537517,SH600018,上港集团,2026-03-26,1.0197352,1.017707
18,18,SZ000001,0.0361563010658595,0.6666666666666666,0.0073082447,0.028848056360659305,0.028848056360659305,,,2026-03-26,1.2622528,1.2749337
