,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SZ300274,0.1898681316896202,1.0,0.038520098,0.15134803395707624,0.15134803395707624,,,2026-04-07,9.788328,10.190211
1,1,SZ002493,0.1348351460042423,1.0,0.029808521,0.10502662473349034,0.10502662473349034,,,2026-04-07,0.75872636,0.79846704
2,2,SH600893,0.1142366568905524,0.8333333333333334,0.08322656,0.031010095344226718,0.031010095344226718,SH600893,航发动力,2026-04-07,6.0065274,6.5389295
3,3,SZ000630,0.103047197243365,1.0,0.0635854,0.03946179666200514,0.03946179666200514,,,2026-04-07,21.698849,23.116114
4,4,SH688111,0.0903858523306247,1.0,0.06855726,0.0218285899099704,0.0218285899099704,SH688111,金山办公,2026-04-07,0.014662143,0.015681293
5,5,SH600111,0.0804392361777576,0.8333333333333334,0.036281705,0.04415753127510867,0.04415753127510867,SH600111,北方稀土,2026-04-07,102.116264,106.046555
6,6,SH688223,0.0802890399365632,0.6666666666666666,0.068535805,0.011753235188028038,0.011753235188028038,SH688223,晶科能源,2026-04-07,0.05972738,0.064349085
7,7,SH603993,0.076410935412639,0.9166666666666666,0.08744609,-0.011035158146626131,0.011035158146626131,SH603993,洛阳钼业,2026-04-07,2.5758512,2.8229113
8,8,SH600219,0.0763303114058263,0.9166666666666666,0.037775636,0.038554675686526985,0.038554675686526985,SH600219,南山铝业,2026-04-07,3.1694937,3.3100693
9,9,SH600115,0.0751858062525269,1.0,0.09863949,-0.023453681967687948,0.023453681967687948,SH600115,中国东航,2026-04-07,0.51220405,0.562514
10,10,SZ300251,0.0739164241617161,1.0,0.057639003,0.0162774213617283,0.0162774213617283,,,2026-04-07,1.9833859,2.1071424
11,11,SZ301269,0.073017338203079,1.0,0.040237546,0.03277979223597695,0.03277979223597695,,,2026-04-07,0.014729138,0.015324728
12,12,SH600489,0.0690114075462952,0.9166666666666666,0.0819118,-0.012900394745574917,0.012900394745574917,SH600489,中金黄金,2026-04-07,59.783222,65.54604
13,13,SH603799,0.0662985424314372,0.8333333333333334,0.05550301,0.010795531681620299,0.010795531681620299,SH603799,华友钴业,2026-04-07,8.029123,8.475113
14,14,SH600547,0.0652077221841636,0.8333333333333334,0.07027638,-0.0050686574011025165,0.0050686574011025165,SH600547,山东黄金,2026-04-07,174.24556,188.64137
15,15,SZ301236,0.064694850615705,0.9166666666666666,0.06674552,-0.0020506690223565244,0.0020506690223565244,,,2026-04-07,0.052791793,0.056327224
16,16,SZ002601,0.0638640287374929,1.0,0.030930758,0.032933271214909896,0.032933271214909896,,,2026-04-07,0.22993895,0.23770285
17,17,SH600362,0.0634995497824822,0.9166666666666666,0.065303445,-0.0018038950798835163,0.0018038950798835163,SH600362,江西铜业,2026-04-07,6.725389,7.1783314
18,18,SH601600,0.0634933449212882,0.9166666666666666,0.07326889,-0.00977554545957117,0.00977554545957117,SH601600,中国铝业,2026-04-07,0.039528165,0.042717442
19,19,SZ000002,0.0568030231523995,1.0,0.036747575,0.020055448346186118,0.020055448346186118,,,2026-04-07,16.36625,17.096571
20,20,SZ002625,0.0564511462814131,1.0,0.048751473,0.007699672854594254,0.007699672854594254,,,2026-04-07,4.5938063,4.8301673
21,21,SH600183,0.0563089281503906,0.6666666666666666,0.06848049,-0.012171563487792997,0.012171563487792997,SH600183,生益科技,2026-04-07,53.217834,56.98767
22,22,SH600588,0.0560240292479021,1.0,0.06265724,-0.006633207805015383,0.006633207805015383,SH600588,用友网络,2026-04-07,4.2621946,4.540355
23,23,SH600029,0.0524755655112427,0.5833333333333334,0.07853413,-0.02605856077049558,0.02605856077049558,SH600029,南方航空,2026-04-07,1.0798923,1.1840646
24,24,SZ000425,0.044939255685426,0.8333333333333334,0.08709228,-0.04215302470245242,0.04215302470245242,,,2026-04-07,34.565052,37.817783
25,25,SH600372,0.043961815600536,0.9166666666666666,0.036916018,0.007045798068187364,0.007045798068187364,SH600372,中航机载,2026-04-07,0.6493436,0.6758623
26,26,SZ300316,0.0422890867301058,0.8333333333333334,0.05833721,-0.01604812487878092,0.01604812487878092,,,2026-04-07,3.140216,3.3487074
27,27,SH688256,0.041478911141435,0.75,0.04021454,0.0012643725672162529,0.0012643725672162529,SH688256,寒武纪,2026-04-07,0.02480396,0.025911827
28,28,SH601698,0.0407396738379015,0.8333333333333334,0.06080866,-0.020068984761952013,0.020068984761952013,SH601698,中国卫通,2026-04-07,2.0644453,2.1900575
29,29,SH603501,0.0406246804045248,0.8333333333333334,0.05096817,-0.010343489761490826,0.010343489761490826,SH603501,豪威集团,2026-04-07,1.6826634,1.7689614
30,30,SZ000768,0.0406209549460911,1.0,0.03402388,0.006597073987533973,0.006597073987533973,,,2026-04-07,3.1966572,3.308164
31,31,SH688396,0.0399107171270233,0.8333333333333334,0.12989318,-0.08998246658116762,0.08998246658116762,SH688396,华润微,2026-04-07,0.02580252,0.029808734
32,32,SH601998,0.0396576087610237,1.0,0.0011730194,0.03848458935184401,0.03848458935184401,SH601998,中信银行,2026-04-07,0.2709254,0.2718874
33,33,SZ000301,0.0378743686410402,0.6666666666666666,-0.005113244,0.04298761269774186,0.04298761269774186,,,2026-04-07,0.37437078,0.37346983
34,34,SZ300896,0.0360727222913619,1.0,0.034115076,0.001957646226298425,0.001957646226298425,,,2026-04-07,0.0069249873,0.0071612196
35,35,SH600919,0.0350377960602347,0.8333333333333334,0.008310318,0.02672747806707064,0.02672747806707064,SH600919,江苏银行,2026-04-07,0.37030318,0.37405547
36,36,SH688008,0.0332208066246242,0.9166666666666666,0.088460684,-0.05523987719800764,0.05523987719800764,SH688008,澜起科技,2026-04-07,0.02420085,0.026342453
37,37,SH600926,0.0325570392966289,0.8333333333333334,0.0095021725,0.023054866826536125,0.023054866826536125,SH600926,杭州银行,2026-04-07,0.2702234,0.2732728
38,38,SH601868,0.0314221963856359,0.75,0.033444762,-0.002022565844283536,0.002022565844283536,SH601868,中国能建,2026-04-07,0.41625422,0.4309074
39,39,SH603893,0.0309390766165228,0.9166666666666666,0.08034837,-0.04940929584288882,0.04940929584288882,SH603893,瑞芯微,2026-04-07,0.8111374,0.8763523
40,40,SH601825,0.02986345411086,0.8333333333333334,0.008354187,0.02150926709914125,0.02150926709914125,SH601825,沪农商行,2026-04-07,0.13859035,0.14029267
41,41,SH600160,0.028544851970702,1.0,0.015956283,0.01258856935504038,0.01258856935504038,SH600160,巨化股份,2026-04-07,25.473497,26.205082
42,42,SH600887,0.0284286734687461,0.75,0.004180193,0.024248480521358404,0.024248480521358404,SH600887,伊利股份,2026-04-07,75.38224,76.01247
43,43,SH603260,0.0275659609573244,0.8333333333333334,0.009269118,0.018296842648303405,0.018296842648303405,SH603260,合盛硅业,2026-04-07,0.12740654,0.1303014
44,44,SZ000617,0.0274794998927735,0.5833333333333334,-0.09884739,0.1263268891139649,0.1263268891139649,,,2026-04-07,6.6399255,6.3235435
45,45,SZ002241,0.0272275530506514,0.9166666666666666,0.05751288,-0.030285326320991665,0.030285326320991665,,,2026-04-07,13.216573,13.976837
46,46,SZ002916,0.0268881006482236,0.75,0.09999406,-0.07310596272915677,0.07310596272915677,,,2026-04-07,1.5550988,1.7106048
47,47,SZ002230,0.0265670399973255,0.9166666666666666,0.05111289,-0.024545850246204773,0.024545850246204773,,,2026-04-07,9.220497,9.693751
48,48,SH601838,0.0265220036846178,0.8333333333333334,0.008638382,0.017883621726609986,0.017883621726609986,SH601838,成都银行,2026-04-07,0.34001663,0.34291542
49,49,SH601899,0.0255039344512938,0.8333333333333334,0.068178535,-0.042674600056457665,0.042674600056457665,SH601899,紫金矿业,2026-04-07,0.792568,0.85001963
50,50,SH600150,0.0252583373265045,0.8333333333333334,0.013694763,0.01156357414291075,0.01156357414291075,SH600150,中国船舶,2026-04-07,7.187506,7.287726
51,51,SH601111,0.0247229610205415,0.6666666666666666,0.073011756,-0.04828879492275684,0.04828879492275684,SH601111,中国国航,2026-04-07,1.1199532,1.2065992
52,52,SH601658,0.0246963033580728,0.6666666666666666,-0.0028985739,0.027594877233500046,0.027594877233500046,SH601658,邮储银行,2026-04-07,0.2983764,0.2984138
