,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600887,0.0660454567105099,0.9375,0.00076186657,0.06528359014099086,0.06528359014099086,SH600887,伊利股份,2026-04-08,74.78157,75.81168
1,1,SH601166,0.0615722028802536,1.0,-0.0037822723,0.06535447521912079,0.06535447521912079,SH601166,兴业银行,2026-04-08,1.28417,1.2875733
2,2,SH601816,0.056864299235516,0.875,-0.00927639,0.0661406893111996,0.0661406893111996,SH601816,京沪高铁,2026-04-08,0.12702805,0.1272133
3,3,SH601998,0.0563890160382043,1.0,-0.0035461187,0.05993513477447139,0.05993513477447139,SH601998,中信银行,2026-04-08,0.26875255,0.2701085
4,4,SH601607,0.0516671829902625,0.75,0.0041099787,0.04755720431442022,0.04755720431442022,SH601607,上海医药,2026-04-08,1.1081196,1.1185254
5,5,SH600919,0.0489351750529976,1.0,-0.0027655363,0.05170071136128617,0.05170071136128617,SH600919,江苏银行,2026-04-08,0.37084776,0.37222722
6,6,SH600600,0.0483471501418772,0.875,-0.002578199,0.050925349051636724,0.050925349051636724,SH600600,青岛啤酒,2026-04-08,2.7087848,2.715607
7,7,SZ000538,0.0481670026659749,0.875,-0.0032669902,0.051433992850758836,0.051433992850758836,,,2026-04-08,73.43208,73.60531
8,8,SH600926,0.0472835003825242,0.6875,0.001334548,0.0459489523860032,0.0459489523860032,SH600926,杭州银行,2026-04-08,0.27486268,0.27607793
9,9,SH601169,0.046688856090749,0.9375,-0.0018790364,0.04856789251729319,0.04856789251729319,SH601169,北京银行,2026-04-08,0.25492352,0.2563258
10,10,SZ000001,0.0459004822798941,1.0,-0.0008970499,0.04679753218376373,0.04679753218376373,,,2026-04-08,1.2807089,1.2841803
11,11,SH601838,0.0406627114551101,0.8125,0.010216594,0.030446117712739494,0.030446117712739494,SH601838,成都银行,2026-04-08,0.34231025,0.3479147
12,12,SH600036,0.0397412866210595,0.875,-0.0012966394,0.04103792606350335,0.04103792606350335,SH600036,招商银行,2026-04-08,14.520418,14.564129
13,13,SH601668,0.0394775582682979,0.8125,0.0016977787,0.037779779566515674,0.037779779566515674,SH601668,中国建筑,2026-04-08,0.65611887,0.659668
14,14,SZ000651,0.0394226235796854,0.8125,0.0005362034,0.03888642019528599,0.03888642019528599,,,2026-04-08,464.14987,465.64258
15,15,SH600018,0.0372241411662986,0.875,-0.002361238,0.0395853791690757,0.0395853791690757,SH600018,上港集团,2026-04-08,0.9968979,1.0001451
16,16,SH601633,0.0359490903324708,0.75,0.027497292,0.00845179876752939,0.00845179876752939,SH601633,长城汽车,2026-04-08,2.323972,2.3967652
17,17,SH601328,0.0351545242608795,0.8125,-0.005913973,0.041068497115493756,0.041068497115493756,SH601328,交通银行,2026-04-08,0.27629575,0.27625903
18,18,SH601658,0.0344258344602716,0.8125,-0.004385948,0.038811782641423945,0.038811782641423945,SH601658,邮储银行,2026-04-08,0.29613024,0.29648072
19,19,SZ002352,0.0330955613765864,0.75,-0.0048072934,0.037902854791655984,0.037902854791655984,,,2026-04-08,0.5129054,0.51480716
20,20,SH601988,0.0314797201129119,0.8125,-0.0068027377,0.038282457825772005,0.038282457825772005,SH601988,中国银行,2026-04-08,2.6438937,2.6404548
21,21,SH600941,0.0288948641321267,0.6875,0.0038807392,0.02501412492009057,0.02501412492009057,SH600941,中国移动,2026-04-08,0.04097835,0.04122639
22,22,SH601728,0.0272725030221447,0.875,0.008620739,0.018651764038990402,0.018651764038990402,SH601728,中国电信,2026-04-08,0.22606021,0.22956371
23,23,SH600741,0.0259829499754983,0.5625,-0.0043817163,0.03036466622687159,0.03036466622687159,SH600741,华域汽车,2026-04-08,26.406532,26.521898
24,24,SH601077,0.0257963094813174,0.5625,0.015325785,0.01047052479808986,0.01047052479808986,SH601077,渝农商行,2026-04-08,0.17364143,0.17654535
25,25,SZ000895,0.024724914674483,0.875,0.008300185,0.016424729470930755,0.016424729470930755,,,2026-04-08,64.18861,64.86035
26,26,SH601229,0.0241347168297743,0.875,-0.0030420423,0.02717675908517591,0.02717675908517591,SH601229,上海银行,2026-04-08,0.20755883,0.20845382
27,27,SH601006,0.0234017289382008,0.6875,0.0058522224,0.017549506495573845,0.017549506495573845,SH601006,大秦铁路,2026-04-08,1.1862284,1.1955239
28,28,SZ000858,0.022475441592275,0.625,-0.0051655173,0.027640958922444676,0.027640958922444676,,,2026-04-08,19.638643,19.70564
29,29,SH601939,0.0219841996883129,0.875,-0.0034587383,0.025442938015339266,0.025442938015339266,SH601939,建设银行,2026-04-08,0.7913267,0.7901202
30,30,SH601009,0.0213735512649292,0.6875,-0.009975672,0.03134922303311768,0.03134922303311768,SH601009,南京银行,2026-04-08,1.546539,1.5577854
31,31,SH600015,0.0205034566032461,0.875,-0.008162379,0.02866583586807764,0.02866583586807764,SH600015,华夏银行,2026-04-08,5.4909596,5.4988422
32,32,SZ000333,0.0185666631171653,0.625,-0.0014365315,0.02000319466089699,0.02000319466089699,,,2026-04-08,1.3643317,1.3682569
33,33,SH601825,0.0184979562062122,0.875,0.017514586,0.000983369757542766,0.000983369757542766,SH601825,沪农商行,2026-04-08,0.13890006,0.14268956
34,34,SH603288,0.0181794352525681,0.6875,0.004869342,0.013310093402287337,0.013310093402287337,SH603288,海天味业,2026-04-08,0.71983945,0.7312232
35,35,SH600900,0.0176104491499474,0.6875,0.00029981136,0.017310637786727184,0.017310637786727184,SH600900,长江电力,2026-04-08,9.933554,9.973382
36,36,SH601916,0.017470135706475,0.5625,0.0,0.017470135706475,0.017470135706475,SH601916,浙商银行,2026-04-08,0.23025782,0.2318084
37,37,SH601818,0.0135611757773191,0.6875,0.0,0.0135611757773191,0.0135611757773191,SH601818,光大银行,2026-04-08,1.0224688,1.0288793
38,38,SH600918,0.0133043253189807,0.6875,0.016155124,-0.002850798391651624,0.002850798391651624,SH600918,中泰证券,2026-04-08,0.16065556,0.16665837
39,39,SH601398,0.0132858539981048,0.8125,-0.002732277,0.016018130914608707,0.016018130914608707,SH601398,工商银行,2026-04-08,4.24669,4.2524514
40,40,SH601919,0.0120394186977769,0.625,0.0,0.0120394186977769,0.0120394186977769,SH601919,中远海控,2026-04-08,0.32452938,0.3287995
41,41,SH601766,0.0117316813047295,0.6875,0.018784404,-0.007052722496234856,0.007052722496234856,SH601766,中国中车,2026-04-08,1.1134495,1.1426837
42,42,SH601059,0.0099874070605942,0.6875,0.01731348,-0.007326073316603066,0.007326073316603066,SH601059,信达证券,2026-04-08,0.120188035,0.1242036
43,43,SZ002142,0.0090530922337985,0.625,0.004984498,0.004068594209811684,0.004068594209811684,,,2026-04-08,0.37379166,0.37714544
44,44,SH600519,0.007985738683487,0.6875,-0.0044717193,0.012457457948471131,0.012457457948471131,SH600519,贵州茅台,2026-04-08,82.439705,82.395584
45,45,SH600061,0.0076831534641012,0.5625,0.022265434,-0.014582280801035519,0.014582280801035519,SH600061,国投资本,2026-04-08,5.1896167,5.413072
46,46,SH600660,0.0075466088406713,0.5625,-0.0046798587,0.012226467525211095,0.012226467525211095,SH600660,福耀玻璃,2026-04-08,205.39893,206.04039
47,47,SH601186,0.0057791768913623,0.75,0.0029183626,0.0028608142738696246,0.0028608142738696246,SH601186,中国铁建,2026-04-08,0.11190448,0.112718225
48,48,SH600039,0.0031463797840899,0.4375,0.0,0.0031463797840899,0.0031463797840899,SH600039,四川路桥,2026-04-08,23.805399,24.033081
49,49,SZ000876,0.002993068908846,0.5625,0.003619194,-0.0006261251219157188,0.0006261251219157188,,,2026-04-08,10.591233,10.667898
50,50,SH600104,0.002917850836258,0.6875,0.009280205,-0.006362353936691219,0.006362353936691219,SH600104,上汽集团,2026-04-08,8.675197,8.792897
51,51,SH603259,0.0022608280928016,0.6875,0.0013320446,0.0009287834913611704,0.0009287834913611704,SH603259,药明康德,2026-04-08,0.7111466,0.72101074
52,52,SH600085,0.0019849647962121,0.4375,0.006174922,-0.004189957193228818,0.004189957193228818,SH600085,同仁堂,2026-04-08,6.8148756,6.8916397
