,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600919,0.071302531557941,0.8125,-0.0065933466,0.07789587815370516,0.07789587815370516,SH600919,江苏银行,2026-04-01,0.37336913,0.37393528
1,1,SH601166,0.0653223308601423,0.875,-0.011166573,0.07648890343094308,0.07648890343094308,SH601166,兴业银行,2026-04-01,1.3049206,1.306155
2,2,SZ000001,0.063984210025464,0.75,-0.013311684,0.07729589415708632,0.07729589415708632,,,2026-04-01,1.300326,1.3014745
3,3,SH601169,0.0635413214675982,0.75,-0.011070192,0.07461151332779717,0.07461151332779717,SH601169,北京银行,2026-04-01,0.2595911,0.25997844
4,4,SH601658,0.0619449694787667,0.75,-0.011347532,0.07329250175110558,0.07329250175110558,SH601658,邮储银行,2026-04-01,0.30487567,0.30502096
5,5,SH600887,0.0603667470730288,0.8125,-0.0045387745,0.06490552156338525,0.06490552156338525,SH600887,伊利股份,2026-04-01,75.66888,75.669106
6,6,SH601328,0.0598134451656006,1.0,-0.014522791,0.07433623607441409,0.07433623607441409,SH601328,交通银行,2026-04-01,0.28639948,0.28656003
7,7,SH600036,0.0593433422923315,0.875,-0.009078264,0.0684216065287817,0.0684216065287817,SH600036,招商银行,2026-04-01,14.705177,14.726659
8,8,SH601009,0.0572575197291583,0.8125,-0.012482822,0.06974034167053403,0.06974034167053403,SH601009,南京银行,2026-04-01,1.5845996,1.5857384
9,9,SH601668,0.0571485949441451,0.75,-0.0058626533,0.06301124819960774,0.06301124819960774,SH601668,中国建筑,2026-04-01,0.66468257,0.66481847
10,10,SH601838,0.0571033812499589,0.9375,-0.009361088,0.06646446952586832,0.06646446952586832,SH601838,成都银行,2026-04-01,0.34371898,0.34363353
11,11,SH601816,0.0553999625924688,0.9375,-0.012681186,0.06808114879165703,0.06808114879165703,SH601816,京沪高铁,2026-04-01,0.13010079,0.13010766
12,12,SH601229,0.0539987700552057,0.875,-0.010179579,0.06417834931317079,0.06417834931317079,SH601229,上海银行,2026-04-01,0.21430197,0.21447055
13,13,SH601006,0.0512075415271753,0.9375,-0.024130583,0.07533812433662354,0.07533812433662354,SH601006,大秦铁路,2026-04-01,1.2224092,1.2253547
14,14,SH600015,0.0506888838333036,0.9375,-0.0118585825,0.06254746632994666,0.06254746632994666,SH600015,华夏银行,2026-04-01,5.617817,5.6121054
15,15,SH600023,0.0477597420975698,0.75,-0.01814884,0.06590858157129417,0.06590858157129417,SH600023,浙能电力,2026-04-01,0.27950248,0.28000975
16,16,SH601988,0.0474718773149925,0.8125,-0.020195425,0.06766730187172468,0.06766730187172468,SH601988,中国银行,2026-04-01,2.7615435,2.7708788
17,17,SH600926,0.0472628907951529,0.8125,0.0024887323,0.04477415845720124,0.04477415845720124,SH600926,杭州银行,2026-04-01,0.2702234,0.27253157
18,18,SH601939,0.0464151347891599,0.8125,-0.018828511,0.06524364602725805,0.06524364602725805,SH601939,建设银行,2026-04-01,0.8175504,0.81492496
19,19,SH601998,0.045794642378838,0.9375,-0.0110529065,0.05684754889205211,0.05684754889205211,SH601998,中信银行,2026-04-01,0.27308974,0.27325004
20,20,SH601607,0.0457732262365934,0.625,-0.0011430979,0.04691632411409584,0.04691632411409584,SH601607,上海医药,2026-04-01,1.123738,1.1263565
21,21,SZ000895,0.0456340508106159,0.8125,-0.025826931,0.07146098181037176,0.07146098181037176,,,2026-04-01,66.36656,66.459496
22,22,SZ000538,0.0449394829100354,0.75,-0.005634904,0.050574386817811276,0.050574386817811276,,,2026-04-01,75.67164,76.23152
23,23,SH600018,0.0444892338920554,0.75,-0.011641383,0.05613061706313694,0.05613061706313694,SH600018,上港集团,2026-04-01,1.0112166,1.0115638
24,24,SH600918,0.0427088232030782,0.75,-0.00967741,0.05238623332881062,0.05238623332881062,SH600918,中泰证券,2026-04-01,0.16090643,0.16154802
25,25,SZ000651,0.0413511300537974,0.8125,-0.010039687,0.05139081721047464,0.05139081721047464,,,2026-04-01,470.7416,471.4878
26,26,SZ002415,0.0394165669109222,0.8125,-0.004267633,0.04368419987219539,0.04368419987219539,,,2026-04-01,2.5690799,2.5902524
27,27,SH600900,0.0390862145651689,0.75,-0.011522353,0.05060856726063399,0.05060856726063399,SH600900,长江电力,2026-04-01,10.166775,10.162084
