,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
30,SH601825,0.0543248634471775,1.0,0.010273933,0.044050930036532966,0.044050930036532966,SH601825,沪农商行,2026-03-12,0.13525154,0.13695608
31,SH600019,0.0531614323366039,1.0,-0.032443523,0.08560495574358631,0.08560495574358631,SH600019,宝钢股份,2026-03-12,2.2485044,2.25755
32,SH600741,0.0525431070637038,1.0,-0.0042225122,0.05676561930888202,0.05676561930888202,SH600741,华域汽车,2026-03-12,24.351616,24.479898
33,SZ000708,0.0517260385870362,1.0,-0.0621078,0.11383384002441413,0.11383384002441413,,,2026-03-12,6.280928,6.324735
34,SH603195,0.0515056417177296,1.0,-0.01684159,0.0683472321222401,0.0683472321222401,SH603195,公牛集团,2026-03-12,0.06974519,0.07019868
35,SH601838,0.0514175010580059,1.0,0.0045212507,0.04689625033321342,0.04689625033321342,SH601838,成都银行,2026-03-12,0.34037775,0.3444472
36,SH601238,0.0513219392018178,1.0,0.0049262047,0.04639573452042132,0.04639573452042132,SH601238,广汽集团,2026-03-12,0.30313617,0.30496708
37,SH600941,0.0510133536647225,1.0,-0.0019404292,0.05295378287538534,0.05295378287538534,SH600941,中国移动,2026-03-12,0.042841155,0.04323071
38,SZ002459,0.0509909289416604,1.0,-0.004047394,0.055038322740488525,0.055038322740488525,,,2026-03-12,0.07049299,0.07279899
39,SH603288,0.0508200641606015,1.0,0.019040108,0.03177995643355072,0.03177995643355072,SH603288,海天味业,2026-03-12,0.6610726,0.6773248
40,SH601988,0.0507601516952958,1.0,0.0014357567,0.049324395011946194,0.049324395011946194,SH601988,中国银行,2026-03-12,2.5063114,2.518151
41,SH600025,0.0487878543256981,1.0,-0.006965995,0.055753849160598,0.055753849160598,SH600025,华能水电,2026-03-12,1.6347085,1.6477616
42,SH601633,0.0486697859817294,1.0,0.0038250685,0.04484471750791348,0.04484471750791348,SH601633,长城汽车,2026-03-12,2.365563,2.4128523
43,SH603259,0.0480634017956404,1.0,0.0025510788,0.04551232299925368,0.04551232299925368,SH603259,药明康德,2026-03-12,0.60855144,0.612929
44,SH600161,0.0476932269183669,1.0,0.0006117821,0.04708144484439229,0.04708144484439229,SH600161,天坛生物,2026-03-12,6.8874044,6.9430633
45,SH600886,0.0472329950342527,1.0,-0.014893055,0.0621260499964109,0.0621260499964109,SH600886,国投电力,2026-03-12,29.124052,29.360031
46,SZ001965,0.0465762564565951,0.6666666666666666,0.014869928,0.03170632809660975,0.03170632809660975,,,2026-03-12,0.13685831,0.13957344
47,SH601077,0.0447157426813215,1.0,0.009861946,0.03485379657536447,0.03485379657536447,SH601077,渝农商行,2026-03-12,0.16874072,0.17158432
48,SZ002736,0.0434721822914212,1.0,-0.004366815,0.04783899738160064,0.04783899738160064,,,2026-03-12,0.29825848,0.29833984
49,SZ000977,0.0422646380511748,1.0,-0.01927185,0.0615364886371123,0.0615364886371123,,,2026-03-12,3.105435,3.058614
50,SH601186,0.041543854217243,1.0,-0.018066823,0.05961067769975643,0.05961067769975643,SH601186,中国铁建,2026-03-12,0.12043407,0.12089634
51,SH601916,0.041543413294258,1.0,0.0,0.041543413294258,0.041543413294258,SH601916,浙商银行,2026-03-12,0.24034777,0.2418984
52,SZ000166,0.0403552840171397,1.0,0.0038511753,0.03650410870891216,0.03650410870891216,,,2026-03-12,0.031878866,0.032059718
53,SH601766,0.0395083178136762,1.0,-0.002125442,0.04163375984172185,0.04163375984172185,SH601766,中国中车,2026-03-12,1.1587934,1.1718993
54,SH600031,0.0381332151441817,0.6666666666666666,-0.020665348,0.05879856272032306,0.05879856272032306,SH600031,三一重工,2026-03-12,135.02213,135.02258
55,SH600027,0.0373258524391163,1.0,-0.0073770285,0.044702880904387295,0.044702880904387295,SH600027,华电国际,2026-03-12,1.3754821,1.3913925
56,SZ002415,0.0365643857748762,1.0,-0.0056393743,0.042203760031010236,0.042203760031010236,,,2026-03-12,2.6992323,2.7076626
57,SH600104,0.0346987622455186,1.0,0.00067937374,0.0340193885043687,0.0340193885043687,SH600104,上汽集团,2026-03-12,9.052498,9.169987
58,SH600061,0.0338337785735132,1.0,0.0,0.0338337785735132,0.0338337785735132,SH600061,国投资本,2026-03-12,5.5960593,5.6190567
59,SH601607,0.0334730157726701,1.0,-0.0011457801,0.03461879585918744,0.03461879585918744,SH601607,上海医药,2026-03-12,1.1210766,1.1243432
60,SZ000100,0.0322881383981655,0.6666666666666666,-0.035184205,0.06747234297656515,0.06747234297656515,,,2026-03-12,1.1891447,1.1891756
61,SH600918,0.0314661751043107,1.0,0.0031007528,0.028365422273805327,0.028365422273805327,SH600918,中泰证券,2026-03-12,0.16744652,0.16821656
62,SH601236,0.030997526919769,1.0,0.013742089,0.01725543764822359,0.01725543764822359,SH601236,红塔证券,2026-03-12,0.45504084,0.46123523
63,SZ000538,0.0305689707268242,0.6666666666666666,0.008705258,0.021863712357378398,0.021863712357378398,,,2026-03-12,75.031265,75.89782
64,SZ300498,0.029671681911196,1.0,0.0068929195,0.022778762370790726,0.022778762370790726,,,2026-03-12,0.026683247,0.02720419
65,SH600196,0.0268426300675319,0.6666666666666666,0.0023508072,0.024491822877590493,0.024491822877590493,SH600196,复星医药,2026-03-12,7.2378387,7.3001966
66,SZ002371,0.0265296672451725,1.0,-0.006922841,0.03345250831725502,0.03345250831725502,,,2026-03-12,5.485443,5.4844885
67,SZ000651,0.0264857804816725,1.0,0.00466311,0.02182267070231459,0.02182267070231459,,,2026-03-12,480.0699,483.80087
68,SH601006,0.0262039249771122,1.0,-0.0021246076,0.028328532540131,0.028328532540131,SH601006,大秦铁路,2026-03-12,1.2253213,1.2338766
69,SH600926,0.0236931487318374,0.6666666666666666,0.0093250275,0.014368121266017088,0.014368121266017088,SH600926,杭州银行,2026-03-12,0.27535945,0.27953213
70,SH601318,0.0213768125102538,0.6666666666666666,-0.011785626,0.03316243892169179,0.03316243892169179,SH601318,中国平安,2026-03-12,0.27432975,0.27503535
71,SH601225,0.0202590146617172,0.3333333333333333,-0.012910247,0.03316926151077726,0.03316926151077726,SH601225,陕西煤业,2026-03-12,3.8445523,3.8888774
72,SH601136,0.0201834519187644,1.0,0.0016778708,0.018505581168337153,0.018505581168337153,SH601136,首创证券,2026-03-12,0.17688581,0.17737794
73,SZ002236,0.0183311027660497,0.6666666666666666,-0.007196903,0.025528005994809467,0.025528005994809467,,,2026-03-12,24.028118,23.961504
74,SH600377,0.0177531042591512,0.6666666666666666,0.0031131506,0.014639953662532547,0.014639953662532547,SH600377,宁沪高速,2026-03-12,2.969397,3.0094824
75,SZ300124,0.0176176875795208,0.6666666666666666,-0.013599932,0.031217619773276903,0.031217619773276903,,,2026-03-12,5.3464007,5.281039
76,SZ000725,0.0161317764219387,0.6666666666666666,-0.029585779,0.04571755513516502,0.04571755513516502,,,2026-03-12,0.2476378,0.2466191
77,SH600011,0.0157407994421013,1.0,-0.026727617,0.04246841622905809,0.04246841622905809,SH600011,华能国际,2026-03-12,1.1809335,1.1885139
78,SZ000063,0.0154974154246544,0.6666666666666666,0.0010902882,0.014407127262422955,0.014407127262422955,,,2026-03-12,6.533459,6.565625
79,SZ000876,0.0154333472960279,0.6666666666666666,0.0,0.0154333472960279,0.0154333472960279,,,2026-03-12,11.25025,11.465869
80,SH600233,0.0152808456945647,0.3333333333333333,-0.014078319,0.029359164767288087,0.029359164767288087,SH600233,圆通速递,2026-03-12,1.8500097,1.863156
81,SZ300628,0.014847631346987,0.6666666666666666,-0.007889926,0.022737557780550234,0.022737557780550234,,,2026-03-12,0.8621007,0.86311746
82,SH600999,0.0139269702231793,0.3333333333333333,-0.00568825,0.019615220288029152,0.019615220288029152,SH600999,招商证券,2026-03-12,0.068483174,0.068432584
83,SZ000858,0.0130610407503137,0.6666666666666666,0.01544404,-0.0023829995481482145,0.0023829995481482145,,,2026-03-12,19.705662,20.157375
84,SH601100,0.0096995219692482,0.6666666666666666,-0.02061665,0.03031617255060806,0.03031617255060806,SH601100,恒立液压,2026-03-12,2.4292345,2.4298923
85,SH600085,0.009282342962799,0.6666666666666666,0.007017374,0.00226496892410271,0.00226496892410271,SH600085,同仁堂,2026-03-12,7.3871737,7.493318
86,SH601788,0.0085996126007509,0.6666666666666666,-0.00095146894,0.00955108154530046,0.00955108154530046,SH601788,光大证券,2026-03-12,0.03648631,0.036552653
87,SH601800,0.0081320224117376,0.6666666666666666,-0.032488048,0.04062007048836724,0.04062007048836724,SH601800,中国交建,2026-03-12,0.42242664,0.42232513
88,SH600023,0.0047953237841586,0.3333333333333333,-0.016158044,0.020953368122384918,0.020953368122384918,SH600023,浙能电力,2026-03-12,0.28254607,0.28457513
89,SZ301236,0.0037369846842461,0.6666666666666666,-0.0023871064,0.006124091102855719,0.006124091102855719,,,2026-03-12,0.06542687,0.06527217
