,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH600941,0.040744677813117,1.0,0.008277774,0.0324669039560003,0.0324669039560003,SH600941,中国移动,2026-03-18,0.042788092,0.043268923
1,1,SH601988,0.0377991984736216,1.0,0.005629778,0.032169420565296404,0.032169420565296404,SH601988,中国银行,2026-03-18,2.5559187,2.5847025
2,2,SH600023,0.0390698648232747,1.0,0.0,0.0390698648232747,0.0390698648232747,SH600023,浙能电力,2026-03-18,0.27696615,0.28102428
3,3,SH600900,0.0361549386832667,0.8333333333333334,-0.0011597276,0.03731466625666147,0.03731466625666147,SH600900,长江电力,2026-03-18,10.271844,10.342108
4,4,SH601939,0.0371961103066409,0.9166666666666666,0.011723876,0.025472234307190214,0.025472234307190214,SH601939,建设银行,2026-03-18,0.7878988,0.80039644
5,5,SH600036,0.0330456777074465,0.9166666666666666,-0.003786683,0.036832360790027066,0.036832360790027066,SH600036,招商银行,2026-03-18,14.764666,14.808181
6,6,SH601916,0.0370115965810386,0.8333333333333334,-0.004629612,0.04164120855003274,0.04164120855003274,SH601916,浙商银行,2026-03-18,0.24215873,0.24224102
7,7,SH601166,0.0319787868935071,0.9166666666666666,-0.0063382983,0.03831708521427736,0.03831708521427736,SH601166,兴业银行,2026-03-18,1.3083396,1.3117764
8,8,SH601328,0.0319987507140193,0.9166666666666666,-0.001599133,0.033597883728698257,0.033597883728698257,SH601328,交通银行,2026-03-18,0.27862558,0.28056037
9,9,SH600018,0.0311335288499353,0.8333333333333334,-0.0022884011,0.03342192997679687,0.03342192997679687,SH600018,上港集团,2026-03-18,1.0286175,1.0338522
10,10,SH600025,0.0374068669954288,1.0,0.0,0.0374068669954288,0.0374068669954288,SH600025,华能水电,2026-03-18,1.5996964,1.6262022
11,11,SH601009,0.0322393156775899,0.9166666666666666,-0.0042818785,0.03652119414896441,0.03652119414896441,SH601009,南京银行,2026-03-18,1.616802,1.6268171
12,12,SH600919,0.0306539475623637,1.0,-0.0038356185,0.03448956605830486,0.03448956605830486,SH600919,江苏银行,2026-03-18,0.37439105,0.37735134
13,13,SH601169,0.0325962707143976,0.6666666666666666,-0.007380128,0.03997639862119692,0.03997639862119692,SH601169,北京银行,2026-03-18,0.2595911,0.26047873
14,14,SH601818,0.0321514281276343,0.6666666666666666,-0.005797088,0.03794851627384402,0.03794851627384402,SH601818,光大银行,2026-03-18,1.067313,1.0709682
15,15,SH601398,0.0287019868460061,0.9166666666666666,0.018970132,0.009731854971921628,0.009731854971921628,SH601398,工商银行,2026-03-18,4.2815456,4.3744655
16,16,SH601816,0.0271618195926579,0.75,0.0,0.0271618195926579,0.0271618195926579,SH601816,京沪高铁,2026-03-18,0.13010079,0.13137378
17,17,SH601658,0.0299077034178552,0.6666666666666666,-0.005722463,0.03563016654880613,0.03563016654880613,SH601658,邮储银行,2026-03-18,0.3026295,0.30388603
18,18,SH600016,0.0255160862898662,0.75,-0.012753487,0.03826957292316698,0.03826957292316698,SH600016,民生银行,2026-03-18,15.286588,15.326746
19,19,SH601018,0.0256293214694257,0.8333333333333334,0.0034364462,0.02219287527954533,0.02219287527954533,SH601018,宁波港,2026-03-18,0.6388754,0.647887
