,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SZ300274,0.1688311069515299,0.6666666666666666,-0.030879736,0.19971084289818516,0.19971084289818516,,,2026-04-02,10.186143,10.230261
1,1,SZ300251,0.1141684640663006,0.9166666666666666,-0.030825496,0.14499395978621027,0.14499395978621027,,,2026-04-02,2.006215,2.019685
2,2,SH600115,0.1114767306823363,1.0,-0.01815182,0.12962855038829943,0.12962855038829943,SH600115,中国东航,2026-04-02,0.52785915,0.5268173
3,3,SZ000630,0.1015274652008352,0.9166666666666666,-0.013723373,0.11525083861392114,0.11525083861392114,,,2026-04-02,21.735216,21.884287
4,4,SH600029,0.0984827261477476,0.8333333333333334,-0.012282431,0.11076515727338847,0.11076515727338847,SH600029,南方航空,2026-04-02,1.1046222,1.1063509
5,5,SH600489,0.0906200133149307,1.0,0.010614634,0.08000537975475004,0.08000537975475004,SH600489,中金黄金,2026-04-02,60.12602,61.151936
6,6,SH600547,0.0891672959060933,1.0,0.0039969683,0.08517032763674516,0.08517032763674516,SH600547,山东黄金,2026-04-02,175.69223,177.75508
7,7,SH600183,0.0818660495116387,0.75,0.01685369,0.0650123593642388,0.0650123593642388,SH600183,生益科技,2026-04-02,49.77596,51.386295
8,8,SH601868,0.0741993908034826,0.9166666666666666,-0.00999999,0.08419938126673944,0.08419938126673944,SH601868,中国能建,2026-04-02,0.4175729,0.4180172
9,9,SH603799,0.0702635943432094,0.9166666666666666,-0.026437938,0.09670153255655779,0.09670153255655779,SH603799,华友钴业,2026-04-02,8.1823,8.253252
10,10,SZ002601,0.0699406113363515,0.9166666666666666,0.00233531,0.0676053013540517,0.0676053013540517,,,2026-04-02,0.2250659,0.22835846
11,11,SH688111,0.0663765801559288,0.75,-0.013300598,0.0796771778236229,0.0796771778236229,SH688111,金山办公,2026-04-02,0.015009868,0.015157175
12,12,SZ002493,0.0612550264680755,1.0,-0.028738081,0.08999310792330621,0.08999310792330621,,,2026-04-02,0.74351853,0.746567
13,13,SH600372,0.0605345948079989,1.0,-0.0153541565,0.07588875130213953,0.07588875130213953,SH600372,中航机载,2026-04-02,0.6584258,0.6621811
14,14,SZ000301,0.0602439467053365,0.8333333333333334,0.009139419,0.05110452810334675,0.05110452810334675,,,2026-04-02,0.35903004,0.3701468
15,15,SH688396,0.0593275164750037,0.9166666666666666,-0.013999999,0.07332751504449223,0.07332751504449223,SH688396,华润微,2026-04-02,0.02582518,0.02609625
16,16,SZ300433,0.0567221005356558,0.9166666666666666,0.016011953,0.040710147181773966,0.040710147181773966,,,2026-04-02,0.9229892,0.9622874
