,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH601872,0.2064479459523217,0.8333333333333334,-0.010456622,0.2169045675992028,0.2169045675992028,SH601872,招商轮船,2026-03-10,1.2316538,1.2335609
1,1,SH688223,0.1318761397886002,0.5833333333333334,0.016412616,0.11546352401253818,0.11546352401253818,SH688223,晶科能源,2026-03-10,0.079335205,0.0846307
2,2,SZ300251,0.0813350398151135,0.5833333333333334,-0.016764283,0.09809932299535032,0.09809932299535032,,,2026-03-10,2.3263185,2.3290014
3,3,SH601808,0.0775178711819956,0.8333333333333334,0.013686061,0.06383181027653906,0.06383181027653906,SH601808,中海油服,2026-03-10,0.016870383,0.01717189
4,4,SH600188,0.0761393811776888,0.8333333333333334,0.034354806,0.0417845752313387,0.0417845752313387,SH600188,兖矿能源,2026-03-10,33.7156,35.287918
5,5,SZ300394,0.0706587378481488,0.75,-0.02784264,0.09850137872491882,0.09850137872491882,,,2026-03-10,35.265503,35.67569
6,6,SH600176,0.068486182141837,0.6666666666666666,-0.013403773,0.08188995544963729,0.08188995544963729,SH600176,中国巨石,2026-03-10,248.67523,255.5258
7,7,SZ002493,0.0536698203367998,0.75,0.025550008,0.02811981251667041,0.02811981251667041,,,2026-03-10,0.83627886,0.85886884
8,8,SH600028,0.0474606126959198,0.75,-0.007705152,0.05516576473067932,0.05516576473067932,SH600028,中国石化,2026-03-10,7.145158,7.1221795
9,9,SH601018,0.0419630918641071,1.0,-0.004983425,0.04694651700448796,0.04694651700448796,SH601018,宁波港,2026-03-10,0.66128415,0.6654533
10,10,SH600026,0.0405391964236031,0.6666666666666666,-0.021571279,0.062110474995685616,0.062110474995685616,SH600026,中远海能,2026-03-10,4.2297916,4.2182326
11,11,SH600016,0.03990366255626,0.9166666666666666,0.0076076984,0.032295964115708245,0.032295964115708245,SH600016,民生银行,2026-03-10,15.403675,15.559857
12,12,SH600522,0.0374459274478753,0.6666666666666666,0.038388968,-0.0009430400661627827,0.0009430400661627827,SH600522,中天科技,2026-03-10,15.967132,17.49137
13,13,SH601877,0.0370720495344671,0.5833333333333334,0.02638781,0.010684238827374813,0.010684238827374813,SH601877,正泰电器,2026-03-10,0.19365557,0.20344083
14,14,SH601916,0.0365847457120923,0.9166666666666666,0.0119332075,0.02465153820019044,0.02465153820019044,SH601916,浙商银行,2026-03-10,0.23457009,0.23784691
15,15,SH601668,0.0360221229423961,0.75,0.020100474,0.015921648584791122,0.015921648584791122,SH601668,中国建筑,2026-03-10,0.66468257,0.67818916
16,16,SZ300442,0.0350525971107444,0.4166666666666667,-0.045954645,0.0810072417907676,0.0810072417907676,,,2026-03-10,0.46802273,0.47190303
17,17,SH600015,0.0337468112162755,0.9166666666666666,0.005834341,0.027912470167081163,0.027912470167081163,SH600015,华夏银行,2026-03-10,5.1901927,5.235756
18,18,SH601169,0.0325795536117241,0.75,0.009036064,0.02354348946377488,0.02354348946377488,SH601169,北京银行,2026-03-10,0.2544376,0.2566756
19,19,SH601818,0.0312720288034716,0.6666666666666666,0.011869431,0.019402598261479415,0.019402598261479415,SH601818,光大银行,2026-03-10,1.0434563,1.0553844
20,20,SH601898,0.0310569652750538,0.6666666666666666,0.06606841,-0.03501144559835928,0.03501144559835928,SH601898,中煤能源,2026-03-10,0.07287728,0.07808237
21,21,SH600905,0.0297677313941364,1.0,0.028138518,0.0016292130607013407,0.0016292130607013407,SH600905,三峡能源,2026-03-10,0.33548316,0.3451281
22,22,SH601006,0.0289783045307619,0.9166666666666666,0.024584293,0.004394011165283384,0.004394011165283384,SH601006,大秦铁路,2026-03-10,1.2002301,1.22941
23,23,SH600919,0.0287986749328221,0.8333333333333334,0.008591056,0.02020761906276595,0.02020761906276595,SH600919,江苏银行,2026-03-10,0.3581067,0.36151564
24,24,SZ001965,0.0285018980839974,0.9166666666666666,0.018768787,0.009733110699964197,0.009733110699964197,,,2026-03-10,0.13556775,0.13821636
