,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SZ002938,0.6492007721824464,0.9047619047619048,0.014678001,0.6345227707786378,0.6345227707786378,,,2026-05-25,0.2824467,0.3038074
1,1,SH688981,0.2817386033194447,0.7619047619047619,-0.04371798,0.3254565837042714,0.3254565837042714,SH688981,中芯国际,2026-05-25,0.022688514,0.022461627
2,2,SZ002384,0.1105787815907471,0.4761904761904761,-0.022279024,0.1328578057148926,0.1328578057148926,,,2026-05-25,2.6876523,2.6742184
3,3,SH600547,0.1019048204425716,0.9047619047619048,0.046569824,0.0553349962238216,0.0553349962238216,SH600547,山东黄金,2026-05-25,131.93419,138.47289
4,4,SH600346,0.097194588600497,1.0,0.011920452,0.08527413648257708,0.08527413648257708,SH600346,恒力石化,2026-05-25,6.720439,6.8697457
5,5,SZ301269,0.0831954918202981,0.6666666666666666,0.07964957,0.0035459242162331622,0.0035459242162331622,,,2026-05-25,0.022411037,0.024654781
6,6,SZ002709,0.0684096157269647,0.7619047619047619,-0.020353436,0.08876305219699644,0.08876305219699644,,,2026-05-25,28.803486,29.004128
7,7,SZ300251,0.0649006760915529,0.8095238095238095,0.012398124,0.05250255235040299,0.05250255235040299,,,2026-05-25,1.7386243,1.7965285
8,8,SH601988,0.0621283572875971,0.8571428571428571,0.0013115406,0.060816816683959406,0.060816816683959406,SH601988,中国银行,2026-05-25,2.7441587,2.779239
9,9,SZ300408,0.0601137367940636,0.4285714285714285,0.013692021,0.04642171542412952,0.04642171542412952,,,2026-05-25,1.2796893,1.3044149
10,10,SH601939,0.0560923246093155,0.9523809523809524,0.016600847,0.039491477365052804,0.039491477365052804,SH601939,建设银行,2026-05-25,0.8655404,0.8840333
11,11,SH600219,0.0557244818181134,0.9523809523809524,0.08821607,-0.03249158454236023,0.03249158454236023,SH600219,南山铝业,2026-05-25,3.134385,3.447215
12,12,SH600160,0.0529940285786287,0.6666666666666666,0.014188409,0.038805619727005164,0.038805619727005164,SH600160,巨化股份,2026-05-25,31.875692,33.26841
13,13,SH601872,0.0528086921791554,0.7142857142857143,-0.028756082,0.08156477423710828,0.08156477423710828,SH601872,招商轮船,2026-05-25,1.32848,1.3604698
14,14,SH601600,0.051099900634995,0.7619047619047619,0.10016692,-0.049067016212234006,0.049067016212234006,SH601600,中国铝业,2026-05-25,0.038115628,0.04193645
15,15,SH601100,0.0495138477960295,0.8095238095238095,0.011073828,0.038440020052499226,0.038440020052499226,SH601100,恒立液压,2026-05-25,2.5037236,2.5975194
16,16,SH600377,0.0488814697795395,0.9523809523809524,0.011350989,0.03753048043780366,0.03753048043780366,SH600377,宁沪高速,2026-05-25,2.9665148,3.0002594
17,17,SZ300661,0.0487012856733366,0.6666666666666666,-0.016353846,0.06505513126965007,0.06505513126965007,,,2026-05-25,6.224574,6.2088757
18,18,SH600026,0.047116340485524,0.5238095238095238,-0.029688656,0.07680499681563265,0.07680499681563265,SH600026,中远海能,2026-05-25,3.979391,4.0013714
19,19,SZ001965,0.043375053623467,0.9047619047619048,0.009672642,0.033702411869316606,0.033702411869316606,,,2026-05-25,0.1367903,0.13875839
20,20,SZ000408,0.0430960499625552,0.6190476190476191,0.06364572,-0.02054967051931736,0.02054967051931736,,,2026-05-25,63.119118,67.40794
21,21,SH600309,0.0426224880124538,1.0,0.00949955,0.033122938146731146,0.033122938146731146,SH600309,万华化学,2026-05-25,141.41566,143.12717
22,22,SZ000333,0.0422805667053294,0.8571428571428571,-0.0032656193,0.0455461859832835,0.0455461859832835,,,2026-05-25,1.4230148,1.4388608
23,23,SH600018,0.0402572582910304,0.8571428571428571,0.0,0.0402572582910304,0.0402572582910304,SH600018,上港集团,2026-05-25,1.0112166,1.0171883
24,24,SH600150,0.0367811375596386,0.4761904761904761,0.020831704,0.015949433419929125,0.015949433419929125,SH600150,中国船舶,2026-05-25,7.2959256,7.4497457
25,25,SH601006,0.0358443068724233,0.8095238095238095,-0.016973138,0.052817444727953085,0.052817444727953085,SH601006,大秦铁路,2026-05-25,1.2264981,1.2329977
26,26,SH600233,0.03532281629255,0.8095238095238095,0.021611571,0.013711244980599314,0.013711244980599314,SH600233,圆通速递,2026-05-25,1.6542504,1.6980474
27,27,SZ002601,0.0348298498465129,0.7142857142857143,0.0065716505,0.02825819934144698,0.02825819934144698,,,2026-05-25,0.20079254,0.20422266
28,28,SZ000807,0.0340377760163024,0.5714285714285714,0.07387352,-0.039835743881158535,0.039835743881158535,,,2026-05-25,23.590906,25.709383
29,29,SH603195,0.0338701980499957,0.8571428571428571,-0.027555585,0.06142578295752744,0.06142578295752744,SH603195,公牛集团,2026-05-25,0.06817067,0.06880877
30,30,SZ002460,0.0331437946931727,0.6190476190476191,-0.0013282299,0.0344720245973475,0.0344720245973475,,,2026-05-25,4.2813544,4.3190084
31,31,SZ002001,0.0293696464395441,0.7619047619047619,0.032020926,-0.002651280035980804,0.002651280035980804,,,2026-05-25,107.00504,110.46696
32,32,SH601838,0.0287199255403359,0.8571428571428571,0.0065358877,0.022184037822135218,0.022184037822135218,SH601838,成都银行,2026-05-25,0.36376628,0.36673626
33,33,SH601059,0.0271965126698268,0.7619047619047619,0.0051487684,0.022047744244839008,0.022047744244839008,SH601059,信达证券,2026-05-25,0.12543224,0.1265058
34,34,SH601916,0.0265629178674543,0.8095238095238095,0.0,0.0265629178674543,0.0265629178674543,SH601916,浙商银行,2026-05-25,0.23025782,0.2318084
35,35,SZ002493,0.0262670329209151,0.4761904761904761,0.019958854,0.006308179199296448,0.006308179199296448,,,2026-05-25,0.7026209,0.7178486
36,36,SH601995,0.0261598169263993,0.8095238095238095,0.011714339,0.014445477670112679,0.014445477670112679,SH601995,中金公司,2026-05-25,0.025349796,0.025921311
37,37,SH600919,0.0261167432096822,0.8095238095238095,-0.009115219,0.03523196232589314,0.03523196232589314,SH600919,江苏银行,2026-05-25,0.3825668,0.38554066
38,38,SZ000617,0.0244116551863382,0.6190476190476191,-0.006276548,0.030688203095121158,0.030688203095121158,,,2026-05-25,2.5532131,2.553117
39,39,SH600426,0.0237767704835163,0.6666666666666666,0.015365839,0.008410931478999698,0.008410931478999698,SH600426,华鲁恒升,2026-05-25,47.77615,48.797142
40,40,SZ002466,0.0220266104182224,0.3809523809523809,-0.0040480494,0.026074659868143054,0.026074659868143054,,,2026-05-25,0.683824,0.6856726
41,41,SZ002236,0.0219962694351201,0.8095238095238095,0.0028153658,0.019180903643799298,0.019180903643799298,,,2026-05-25,24.081434,24.80527
42,42,SZ002050,0.0217551288558846,0.8095238095238095,0.00983417,0.011920958514392902,0.011920958514392902,,,2026-05-25,181.8861,188.93864
