,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH601916,0.0447513544362584,1.0,0.0,0.0447513544362584,0.0447513544362584,SH601916,浙商银行,2026-03-25,0.24034777,0.2418984
1,1,SH600900,0.0376841668644645,1.0,0.003683567,0.03400059981734536,0.03400059981734536,SH600900,长江电力,2026-03-25,10.240406,10.330903
2,2,SH601166,0.0388844803775849,0.9166666666666666,0.0064026117,0.03248186864510199,0.03248186864510199,SH601166,兴业银行,2026-03-25,1.2951581,1.3103622
3,3,SH601006,0.0321141414106882,1.0,0.022206306,0.009907834953168666,0.009907834953168666,SH601006,大秦铁路,2026-03-25,1.2113196,1.2421715
4,4,SH601825,0.0350411249252645,1.0,0.011894584,0.023146541223177095,0.023146541223177095,SH601825,沪农商行,2026-03-25,0.13626127,0.13842933
5,5,SH601328,0.0283210730184262,1.0,0.0043079853,0.024013087712640067,0.024013087712640067,SH601328,交通银行,2026-03-25,0.27580842,0.2781846
6,6,SH601838,0.0298884492375895,1.0,0.0053852797,0.024503169582132958,0.024503169582132958,SH601838,成都银行,2026-03-25,0.33764166,0.3434612
7,7,SH600036,0.0301936216054055,0.8333333333333334,0.0076221228,0.022571498840818098,0.022571498840818098,SH600036,招商银行,2026-03-25,14.520418,14.678897
8,8,SH600025,0.0334010331013197,0.9166666666666666,0.003968239,0.029432794270753293,0.029432794270753293,SH600025,华能水电,2026-03-25,1.5942494,1.6162543
9,9,SH600015,0.029599026811443,1.0,-0.0040485263,0.033647553098521854,0.033647553098521854,SH600015,华夏银行,2026-03-25,5.3852067,5.424121
10,10,SH601939,0.0277068724688656,1.0,0.0051215887,0.022585283761895385,0.022585283761895385,SH601939,建设银行,2026-03-25,0.80161023,0.80981964
11,11,SH600919,0.0289455715232481,0.9166666666666666,0.008310318,0.02063525353008404,0.02063525353008404,SH600919,江苏银行,2026-03-25,0.37030318,0.3757713
12,12,SH600018,0.0291982153005617,0.75,-0.0057404637,0.034938679034234796,0.034938679034234796,SH600018,上港集团,2026-03-25,1.0255353,1.0316852
13,13,SZ000001,0.0295222341914795,0.6666666666666666,0.0,0.0295222341914795,0.0295222341914795,,,2026-03-25,1.2622528,1.2749445
14,14,SZ300661,0.0380259967320503,0.5833333333333334,-0.012183845,0.050209841775232675,0.050209841775232675,,,2026-03-25,3.8142545,3.9052322
