,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH600115,0.1405428972374008,0.9166666666666666,0.04827583,0.09226706887588956,0.09226706887588956,SH600115,中国东航,2026-03-24,0.50551486,0.5386085
1,1,SZ002384,0.1321251224104453,1.0,0.006414771,0.1257103513304282,0.1257103513304282,,,2026-03-24,1.2772944,1.3662657
2,2,SZ300316,0.1117925801572953,1.0,-0.010263264,0.12205584433652504,0.12205584433652504,,,2026-03-24,3.4336987,3.552531
3,3,SH600029,0.0852007729266845,1.0,0.025078416,0.060122357056018,0.060122357056018,SH600029,南方航空,2026-03-24,1.0824906,1.1194526
4,4,SH601021,0.074510616471641,1.0,0.043176293,0.031334323098533096,0.031334323098533096,SH601021,春秋航空,2026-03-24,0.29098943,0.3051388
5,5,SH601888,0.0747962318932093,0.9166666666666666,0.014129877,0.0606663548027552,0.0606663548027552,SH601888,中国中免,2026-03-24,1.3048536,1.3258833
6,6,SZ300394,0.0885269812563712,0.8333333333333334,0.064912796,0.023614185235863394,0.023614185235863394,,,2026-03-24,30.939041,34.335308
7,7,SH688008,0.0747698587446069,0.8333333333333334,0.032233,0.042536858942971156,0.042536858942971156,SH688008,澜起科技,2026-03-24,0.026032189,0.02722787
8,8,SZ300418,0.0748939562793095,0.6666666666666666,0.052316904,0.02257705221131634,0.02257705221131634,,,2026-03-24,0.9273863,1.016174
9,9,SZ000338,0.0719309435080425,0.9166666666666666,0.03415823,0.037772713680161635,0.037772713680161635,,,2026-03-24,3.0919573,3.3383985
