,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ300661,0.0660423607783761,0.5,-0.011656046,0.07769840669207238,0.07769840669207238,,,2026-03-25,3.7678125,3.7944057
1,1,SH601916,0.054954574058927,0.9444444444444444,-0.0023310184,0.05728559250680298,0.05728559250680298,SH601916,浙商银行,2026-03-25,0.24034777,0.24155618
2,2,SH600900,0.0530413163637877,1.0,-0.0021247864,0.055166102740740824,0.055166102740740824,SH600900,长江电力,2026-03-25,10.278214,10.313579
3,3,SH601166,0.0506371213885117,0.9444444444444444,-0.009542823,0.06017994422634129,0.06017994422634129,SH601166,兴业银行,2026-03-25,1.3034583,1.3061962
4,4,SH600015,0.0455444561608757,0.8888888888888888,-0.0013549924,0.046899448550554654,0.046899448550554654,SH600015,华夏银行,2026-03-25,5.364103,5.3870797
5,5,SH600036,0.0446144946112326,0.9444444444444444,-0.0030413866,0.04765588121554168,0.04765588121554168,SH600036,招商银行,2026-03-25,14.630817,14.682357
6,6,SH601825,0.0426616984899198,0.9444444444444444,-0.0092359185,0.0518976170118009,0.0518976170118009,SH601825,沪农商行,2026-03-25,0.13796839,0.13879852
7,7,SZ003816,0.042458272147422,0.7222222222222222,0.011173248,0.03128502385640638,0.03128502385640638,,,2026-03-25,0.48640925,0.49410784
8,8,SH601838,0.0403565193867737,0.8333333333333334,-0.0037082434,0.04406476275682985,0.04406476275682985,SH601838,成都银行,2026-03-25,0.3394928,0.3427272
9,9,SH601236,0.038221837552269,0.7777777777777778,0.0021389723,0.036082865269859335,0.036082865269859335,SH601236,红塔证券,2026-03-25,0.44962296,0.45384574
10,10,SZ000001,0.0369300321733042,0.8888888888888888,0.0073082447,0.029621787468104004,0.029621787468104004,,,2026-03-25,1.2622528,1.2749337
11,11,SH600919,0.0364281151191654,0.9444444444444444,-0.0065933466,0.04302146171492956,0.04302146171492956,SH600919,江苏银行,2026-03-25,0.37336913,0.37496448
12,12,SH601939,0.0363799015835008,0.7222222222222222,-0.002123177,0.03850307863504499,0.03850307863504499,SH601939,建设银行,2026-03-25,0.80555296,0.8098123
13,13,SH601328,0.035872910766051,0.8888888888888888,0.002681017,0.03319189384405393,0.03319189384405393,SH601328,交通银行,2026-03-25,0.27697334,0.27886164
14,14,SZ002459,0.0351307578450203,0.5,0.013433218,0.021697539842700966,0.021697539842700966,,,2026-03-25,0.06523367,0.066930726
15,15,SH601006,0.034057027794625,0.8888888888888888,-0.016117752,0.050174779392983156,0.050174779392983156,SH601006,大秦铁路,2026-03-25,1.2375878,1.23897
16,16,SH600018,0.0338868877627227,0.9444444444444444,-0.012702167,0.04658905479687187,0.04658905479687187,SH600018,上港集团,2026-03-25,1.0197352,1.017707
17,17,SZ000651,0.0336598534895936,0.8333333333333334,-0.0015822053,0.03524205878515634,0.03524205878515634,,,2026-03-25,471.86148,472.73138
18,18,SH601229,0.0317353204249213,0.9444444444444444,-0.0021692514,0.03390457186687686,0.03390457186687686,SH601229,上海银行,2026-03-25,0.21172506,0.21296431
19,19,SH600918,0.0303786297351978,0.7222222222222222,0.007949114,0.022429515889372604,0.022429515889372604,SH600918,中泰证券,2026-03-25,0.16343272,0.16495566
20,20,SH601985,0.0297582773489713,0.7777777777777778,-0.009674609,0.039432886056399274,0.039432886056399274,SH601985,中国核电,2026-03-25,0.58686686,0.58693224
21,21,SH601988,0.0292206074761073,0.8333333333333334,-0.0020804405,0.031301047997347536,0.031301047997347536,SH601988,中国银行,2026-03-25,2.5942862,2.602081
