,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SZ300308,0.2389637534437249,0.8695652173913043,0.02224195,0.21672180340862968,0.21672180340862968,,,2026-06-11,103.16191,109.0818
1,1,SH600584,0.1508427091617835,0.7391304347826086,-0.042112708,0.19295541725351933,0.19295541725351933,SH600584,长电科技,2026-06-11,9.129587,9.628253
2,2,SZ300408,0.1337918648951226,0.8695652173913043,-0.03896165,0.17275351383616264,0.17275351383616264,,,2026-06-11,1.4602606,1.5178722
3,3,SZ300394,0.1290531537697085,1.0,-0.04438907,0.17344222285006128,0.17344222285006128,,,2026-06-11,42.70424,62.128128
4,4,SZ300782,0.1196389914828321,1.0,-0.022751749,0.1423907400446912,0.1423907400446912,,,2026-06-11,0.9835982,1.0173364
5,5,SZ002938,0.1195273556948096,0.6956521739130435,-0.03779584,0.15732319738868777,0.15732319738868777,,,2026-06-11,0.26314542,0.27635053
6,6,SZ301269,0.1162568220027828,0.9565217391304348,-0.0194906,0.135747421635046,0.135747421635046,,,2026-06-11,0.017332055,0.017953867
7,7,SH688008,0.1060668571258779,0.782608695652174,-0.016716182,0.12278303935778098,0.12278303935778098,SH688008,澜起科技,2026-06-11,0.04327703,0.046360258
8,8,SH688256,0.0966130107192504,0.6521739130434783,0.016810417,0.07980259354395743,0.07980259354395743,SH688256,寒武纪,2026-06-11,0.06010981,0.0621061
9,9,SZ300347,0.0942284918751649,0.9130434782608696,0.0030212402,0.0912072516407899,0.0912072516407899,,,2026-06-11,2.6178808,2.654141
10,10,SZ002384,0.0884250884079747,0.782608695652174,0.03109622,0.0573288683914952,0.0573288683914952,,,2026-06-11,2.5064757,2.694317
11,11,SH600547,0.0809911495054867,0.6956521739130435,0.03117311,0.04981803949724696,0.04981803949724696,SH600547,山东黄金,2026-06-11,118.2845,126.844154
12,12,SZ300274,0.0787853015975101,0.7391304347826086,0.013696909,0.06508839264670443,0.06508839264670443,,,2026-06-11,11.860566,12.68899
13,13,SH603392,0.0707256515158654,1.0,0.020332575,0.050393076671505055,0.050393076671505055,SH603392,万泰生物,2026-06-11,1.5220429,1.5528964
14,14,SZ000975,0.0646700199145949,0.8695652173913043,0.028739333,0.0359306867618239,0.0359306867618239,,,2026-06-11,12.090395,12.879598
15,15,SZ300418,0.0584105412324816,0.9565217391304348,0.0075564384,0.05085410278643668,0.05085410278643668,,,2026-06-11,0.7085332,0.7326669
16,16,SZ000617,0.056517598671974,1.0,0.018136978,0.03838062052255994,0.03838062052255994,,,2026-06-11,4.100703,4.2148857
17,17,SZ000001,0.0556361726813973,0.9130434782608696,0.02742064,0.028215532689637043,0.028215532689637043,,,2026-06-11,1.3037919,1.3848515
18,18,SZ002601,0.0527579572778982,0.9130434782608696,0.06457126,-0.011813304128046626,0.011813304128046626,,,2026-06-11,0.18997651,0.20224974
19,19,SH600919,0.0512946265345426,1.0,0.009132385,0.04216224128063635,0.04216224128063635,SH600919,江苏银行,2026-06-11,0.40443847,0.40976483
20,20,SH601916,0.0494863500183027,0.9565217391304348,0.0,0.0494863500183027,0.0494863500183027,SH601916,浙商银行,2026-06-11,0.23853697,0.23931144
21,21,SZ002074,0.0493005696565035,0.8695652173913043,0.024312854,0.024987715843332113,0.024987715843332113,,,2026-06-11,2.7006173,2.8166924
22,22,SZ300442,0.0487207476096401,0.6956521739130435,-0.006572962,0.055293709416891074,0.055293709416891074,,,2026-06-11,0.36271507,0.37323675
23,23,SH600900,0.0484420114025592,0.9565217391304348,0.013996482,0.034445529507112424,0.034445529507112424,SH600900,长江电力,2026-06-11,10.49671,10.647529
24,24,SZ000938,0.0483774747900177,0.9130434782608696,-0.0055801272,0.053957602029244996,0.053957602029244996,,,2026-06-11,0.34822455,0.35688603
25,25,SZ000977,0.0455139341927989,0.9130434782608696,0.00033640862,0.045177525577686596,0.045177525577686596,,,2026-06-11,2.9100916,2.9799707
26,26,SH601838,0.0452129610025887,0.8695652173913043,0.01569748,0.029515481754541828,0.029515481754541828,SH601838,成都银行,2026-06-11,0.39210314,0.3996508
27,27,SZ300803,0.0447396799280718,0.7391304347826086,0.09985101,-0.055111332301847636,0.055111332301847636,,,2026-06-11,2.0497835,2.29827
28,28,SH600989,0.0443415560187179,0.8695652173913043,0.0061041117,0.038237444347270146,0.038237444347270146,SH600989,宝丰能源,2026-06-11,0.13179408,0.13518253
29,29,SH601825,0.043515160705324,0.9565217391304348,0.008569002,0.03494615855383474,0.03494615855383474,SH601825,沪农商行,2026-06-11,0.13517348,0.13656814
30,30,SH601169,0.0427755235183971,0.9130434782608696,0.015252233,0.027523290966822392,0.027523290966822392,SH601169,北京银行,2026-06-11,0.24491084,0.24860659
31,31,SH600875,0.0417364353898584,0.9130434782608696,0.027491808,0.014244627452236328,0.014244627452236328,SH600875,东方电气,2026-06-11,5.858905,6.204898
32,32,SH688472,0.0410812273327489,0.6521739130434783,0.00087332726,0.04020790007749988,0.04020790007749988,SH688472,阿特斯,2026-06-11,0.06879547,0.07069847
33,33,SH688396,0.0409055161615926,0.782608695652174,-0.035401046,0.07630656243768513,0.07630656243768513,SH688396,华润微,2026-06-11,0.03663811,0.03890341
34,34,SZ000338,0.040639558470898,0.6086956521739131,0.015593052,0.02504650656049761,0.02504650656049761,,,2026-06-11,3.595248,3.7921321
35,35,SH601818,0.0405551545524384,0.9130434782608696,0.01826477,0.022290384044625897,0.022290384044625897,SH601818,光大银行,2026-06-11,1.0165045,1.0343976
36,36,SZ300251,0.0400926903238346,0.9130434782608696,0.029097915,0.010994775628094852,0.010994775628094852,,,2026-06-11,1.5128806,1.5830271
37,37,SH601658,0.0390988175314152,0.8695652173913043,0.01870501,0.020393807117291662,0.020393807117291662,SH601658,邮储银行,2026-06-11,0.3009357,0.30629325
38,38,SH600015,0.0390110331926459,0.9130434782608696,0.011685014,0.02732601942158877,0.02732601942158877,SH600015,华夏银行,2026-06-11,5.183158,5.2442803
39,39,SH600188,0.0314981260049797,0.9130434782608696,-0.00648278,0.03798090598468551,0.03798090598468551,SH600188,兖矿能源,2026-06-11,39.98047,40.51788
40,40,SH600000,0.0309980279708913,0.9130434782608696,0.012556791,0.018441236665349307,0.018441236665349307,SH600000,浦发银行,2026-06-11,4.0223894,4.08971
41,41,SH601077,0.030255853596744,1.0,0.005928755,0.024327098790225446,0.024327098790225446,SH601077,渝农商行,2026-06-11,0.16831724,0.16982958
42,42,SH688223,0.0299608085785694,0.5652173913043478,0.013282776,0.01667803269966315,0.01667803269966315,SH688223,晶科能源,2026-06-11,0.049022846,0.051190555
43,43,SH600426,0.0298502259972643,0.5652173913043478,0.06105542,-0.031205195831959333,0.031205195831959333,SH600426,华鲁恒升,2026-06-11,42.64761,46.401833
44,44,SH600026,0.0294227033204841,0.8695652173913043,0.050745368,-0.021322664683361116,0.021322664683361116,SH600026,中远海能,2026-06-11,3.0287802,3.250636
45,45,SH600036,0.0280117486326115,0.9130434782608696,0.015771866,0.012239882787884938,0.012239882787884938,SH600036,招商银行,2026-06-11,14.3239355,14.553861
46,46,SH600482,0.0271496638570372,0.782608695652174,-0.004808724,0.031958387783581385,0.031958387783581385,SH600482,中国动力,2026-06-11,6.815404,7.240837
47,47,SH601229,0.0261257541262714,0.8695652173913043,0.024154663,0.0019710910403339006,0.0019710910403339006,SH601229,上海银行,2026-06-11,0.20689584,0.21191083
48,48,SH600346,0.0259183804761213,0.6086956521739131,0.07183397,-0.04591558768641532,0.04591558768641532,SH600346,恒力石化,2026-06-11,6.125852,6.7088637
49,49,SH603986,0.0251839642226714,0.5217391304347826,-0.0041978955,0.029381859749557385,0.029381859749557385,SH603986,兆易创新,2026-06-11,13.791101,14.546993
50,50,SZ300122,0.024451093365826,0.8260869565217391,0.0,0.024451093365826,0.024451093365826,,,2026-06-11,0.36901924,0.37230337
51,51,SZ002648,0.0242186602359706,0.6521739130434783,0.047712445,-0.023493785023123638,0.023493785023123638,,,2026-06-11,3.1271486,3.3903775
52,52,SZ000333,0.0236208286766565,0.7391304347826086,-0.02484423,0.0484650578980005,0.0484650578980005,,,2026-06-11,1.5218114,1.5094922
