,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH601916,0.0562928326327729,1.0,-0.030373871,0.08666670395921944,0.08666670395921944,SH601916,浙商银行,2026-03-30,0.24000278,0.23783691
1,1,SH600919,0.0480086433018999,1.0,0.010508776,0.03749986759084033,0.03749986759084033,SH600919,江苏银行,2026-03-30,0.37084776,0.3776148
2,2,SH601838,0.0425826287812472,1.0,0.0020635128,0.04051911597912318,0.04051911597912318,SH601838,成都银行,2026-03-30,0.33896905,0.34235105
3,3,SH600036,0.0407539123686073,0.9166666666666666,-0.0040243864,0.044778298774552125,0.044778298774552125,SH600036,招商银行,2026-03-30,14.601073,14.694366
4,4,SH601166,0.0460881392455172,0.8333333333333334,0.006977558,0.03911058110953087,0.03911058110953087,SH601166,兴业银行,2026-03-30,1.2902769,1.3089737
5,5,SH601006,0.0393914796519934,1.0,0.002121687,0.03726979271656859,0.03726979271656859,SH601006,大秦铁路,2026-03-30,1.2264981,1.243172
6,6,SH600900,0.0377607725526711,0.75,-0.003692925,0.04145369752901998,0.04145369752901998,SH600900,长江电力,2026-03-30,10.215132,10.286472
7,7,SH601169,0.0412077895858278,0.75,0.007421136,0.03378665368342301,0.03378665368342301,SH601169,北京银行,2026-03-30,0.25813335,0.26149306
8,8,SH600104,0.0411217767864802,0.75,0.014577508,0.026544268813762914,0.026544268813762914,SH600104,上汽集团,2026-03-30,8.897464,9.150675
9,9,SH600025,0.0419229443801474,0.75,-0.018488765,0.06041170914302582,0.06041170914302582,SH600025,华能水电,2026-03-30,1.5740198,1.5890919
10,10,SH601077,0.0377117985407992,0.9166666666666666,0.004902005,0.032809793345181526,0.032809793345181526,SH601077,渝农商行,2026-03-30,0.16976929,0.17167404
11,11,SH601818,0.0370710338943383,0.6666666666666666,-0.022058785,0.05912981885603874,0.05912981885603874,SH601818,光大银行,2026-03-30,1.0524024,1.0508602
