,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600115,0.1217948564824272,1.0,-0.01815182,0.13994667618839035,0.13994667618839035,SH600115,中国东航,2026-04-01,0.52785915,0.5268173
1,1,SH603993,0.1064648188586159,1.0,-0.010729611,0.1171944297785683,0.1171944297785683,SH603993,洛阳钼业,2026-04-01,2.5915332,2.6046968
2,2,SZ002493,0.0713437887867974,0.8125,-0.028738081,0.10008187024202811,0.10008187024202811,,,2026-04-01,0.74351853,0.746567
3,3,SH600919,0.071302531557941,0.8125,-0.0065933466,0.07789587815370516,0.07789587815370516,SH600919,江苏银行,2026-04-01,0.37336913,0.37393528
4,4,SZ002601,0.0702212776939169,0.9375,0.00233531,0.06788596771161709,0.06788596771161709,,,2026-04-01,0.2250659,0.22835846
5,5,SH600029,0.0693027019647451,0.9375,-0.012282431,0.08158513309038597,0.08158513309038597,SH600029,南方航空,2026-04-01,1.1046222,1.1063509
6,6,SH601166,0.0653223308601423,0.875,-0.011166573,0.07648890343094308,0.07648890343094308,SH601166,兴业银行,2026-04-01,1.3049206,1.306155
7,7,SH600362,0.0650951789522745,0.875,-0.018602788,0.08369796740060824,0.08369796740060824,SH600362,江西铜业,2026-04-01,6.791812,6.837379
8,8,SH601868,0.0650563039825975,0.75,-0.00999999,0.07505629444585434,0.07505629444585434,SH601868,中国能建,2026-04-01,0.4175729,0.4180172
9,9,SZ000001,0.063984210025464,0.75,-0.013311684,0.07729589415708632,0.07729589415708632,,,2026-04-01,1.300326,1.3014745
10,10,SH603799,0.0637950780575629,0.875,-0.026437938,0.09023301627091129,0.09023301627091129,SH603799,华友钴业,2026-04-01,8.1823,8.253252
11,11,SH601169,0.0635413214675982,0.75,-0.011070192,0.07461151332779717,0.07461151332779717,SH601169,北京银行,2026-04-01,0.2595911,0.25997844
12,12,SZ300274,0.0631795644177481,0.6875,-0.030879736,0.09405930036440337,0.09405930036440337,,,2026-04-01,10.186143,10.230261
13,13,SH601600,0.0626868487961602,0.75,-0.040062845,0.10274969354942558,0.10274969354942558,SH601600,中国铝业,2026-04-01,0.04049497,0.04037117
14,14,SH601658,0.0619449694787667,0.75,-0.011347532,0.07329250175110558,0.07329250175110558,SH601658,邮储银行,2026-04-01,0.30487567,0.30502096
15,15,SH603501,0.0611324562856356,0.875,-0.01312542,0.07425787590233482,0.07425787590233482,SH603501,豪威集团,2026-04-01,1.6925004,1.7079158
16,16,SH600893,0.0609667744434372,0.8125,-0.016231418,0.07719819209938203,0.07719819209938203,SH600893,航发动力,2026-04-01,6.4303145,6.521147
17,17,SH600887,0.0603667470730288,0.8125,-0.0045387745,0.06490552156338525,0.06490552156338525,SH600887,伊利股份,2026-04-01,75.66888,75.669106
18,18,SH601328,0.0598134451656006,1.0,-0.014522791,0.07433623607441409,0.07433623607441409,SH601328,交通银行,2026-04-01,0.28639948,0.28656003
19,19,SH600036,0.0593433422923315,0.875,-0.009078264,0.0684216065287817,0.0684216065287817,SH600036,招商银行,2026-04-01,14.705177,14.726659
20,20,SH600219,0.0584263643139624,0.625,-0.03892666,0.09735302532851928,0.09735302532851928,SH600219,南山铝业,2026-04-01,3.2162497,3.2104325
21,21,SZ003816,0.0580510833571255,0.8125,-0.0056497455,0.06370082882145045,0.06370082882145045,,,2026-04-01,0.4808269,0.48597592
22,22,SH601009,0.0572575197291583,0.8125,-0.012482822,0.06974034167053403,0.06974034167053403,SH601009,南京银行,2026-04-01,1.5845996,1.5857384
23,23,SH601668,0.0571485949441451,0.75,-0.0058626533,0.06301124819960774,0.06301124819960774,SH601668,中国建筑,2026-04-01,0.66468257,0.66481847
24,24,SH601838,0.0571033812499589,0.9375,-0.009361088,0.06646446952586832,0.06646446952586832,SH601838,成都银行,2026-04-01,0.34371898,0.34363353
25,25,SZ000630,0.0568401145309518,0.75,-0.013723373,0.07056348794403774,0.07056348794403774,,,2026-04-01,21.735216,21.884287
26,26,SH688506,0.0566754141866295,0.5625,-0.019575357,0.07625077162376329,0.07625077162376329,SH688506,百利天恒,2026-04-01,0.31132126,0.31851557
27,27,SZ002625,0.0555216089314441,0.8125,-0.003452897,0.05897450600328248,0.05897450600328248,,,2026-04-01,4.648019,4.694637
28,28,SH601816,0.0553999625924688,0.9375,-0.012681186,0.06808114879165703,0.06808114879165703,SH601816,京沪高铁,2026-04-01,0.13010079,0.13010766
29,29,SH603260,0.0548422176856,0.8125,-0.015792072,0.07063428950490541,0.07063428950490541,SH603260,合盛硅业,2026-04-01,0.11768327,0.11817173
30,30,SH601229,0.0539987700552057,0.875,-0.010179579,0.06417834931317079,0.06417834931317079,SH601229,上海银行,2026-04-01,0.21430197,0.21447055
31,31,SH688126,0.0522754410620048,0.8125,-0.017119288,0.06939472950652384,0.06939472950652384,SH688126,沪硅产业,2026-04-01,0.14265618,0.14427191
32,32,SH601018,0.0517021836515578,0.75,-0.021015763,0.07271794693433367,0.07271794693433367,SH601018,宁波港,2026-04-01,0.62701166,0.62988997
33,33,SH601006,0.0512075415271753,0.9375,-0.024130583,0.07533812433662354,0.07533812433662354,SH601006,大秦铁路,2026-04-01,1.2224092,1.2253547
34,34,SH605117,0.0507722068637565,0.625,-0.008941293,0.059713499626512845,0.059713499626512845,SH605117,德业股份,2026-04-01,1.652254,1.679126
35,35,SH600015,0.0506888838333036,0.9375,-0.0118585825,0.06254746632994666,0.06254746632994666,SH600015,华夏银行,2026-04-01,5.617817,5.6121054
36,36,SH600588,0.0505320228978357,0.75,-0.022980273,0.07351229566776368,0.07351229566776368,SH600588,用友网络,2026-04-01,4.3586593,4.3846116
37,37,SH688008,0.0486442884870103,0.8125,-0.013538897,0.062183185524516404,0.062183185524516404,SH688008,澜起科技,2026-04-01,0.024411328,0.024796719
38,38,SZ002049,0.0480367124964647,0.5,-0.014871657,0.06290836939114854,0.06290836939114854,,,2026-04-01,53.132427,53.51936
39,39,SH600023,0.0477597420975698,0.75,-0.01814884,0.06590858157129417,0.06590858157129417,SH600023,浙能电力,2026-04-01,0.27950248,0.28000975
40,40,SH601888,0.0476558844750169,0.875,-0.015466154,0.06312203809669048,0.06312203809669048,SH601888,中国中免,2026-04-01,1.2897625,1.295744
41,41,SH601698,0.0476398198419149,0.75,-0.012089193,0.05972901270919395,0.05972901270919395,SH601698,中国卫通,2026-04-01,2.1204188,2.1633937
42,42,SH601988,0.0474718773149925,0.8125,-0.020195425,0.06766730187172468,0.06766730187172468,SH601988,中国银行,2026-04-01,2.7615435,2.7708788
43,43,SH600372,0.0474187827075251,0.625,-0.0153541565,0.06277293920166573,0.06277293920166573,SH600372,中航机载,2026-04-01,0.6584258,0.6621811
44,44,SH600585,0.0472875112791494,0.625,-0.011636138,0.05892364924149071,0.05892364924149071,SH600585,海螺水泥,2026-04-01,20.721943,20.76714
45,45,SH600926,0.0472628907951529,0.8125,0.0024887323,0.04477415845720124,0.04477415845720124,SH600926,杭州银行,2026-04-01,0.2702234,0.27253157
46,46,SZ300251,0.0467547287442021,0.6875,-0.030825496,0.07758022446411177,0.07758022446411177,,,2026-04-01,2.006215,2.019685
47,47,SH601939,0.0464151347891599,0.8125,-0.018828511,0.06524364602725805,0.06524364602725805,SH601939,建设银行,2026-04-01,0.8175504,0.81492496
48,48,SH601998,0.045794642378838,0.9375,-0.0110529065,0.05684754889205211,0.05684754889205211,SH601998,中信银行,2026-04-01,0.27308974,0.27325004
49,49,SH601607,0.0457732262365934,0.625,-0.0011430979,0.04691632411409584,0.04691632411409584,SH601607,上海医药,2026-04-01,1.123738,1.1263565
50,50,SZ000895,0.0456340508106159,0.8125,-0.025826931,0.07146098181037176,0.07146098181037176,,,2026-04-01,66.36656,66.459496
51,51,SZ000538,0.0449394829100354,0.75,-0.005634904,0.050574386817811276,0.050574386817811276,,,2026-04-01,75.67164,76.23152
52,52,SH600018,0.0444892338920554,0.75,-0.011641383,0.05613061706313694,0.05613061706313694,SH600018,上港集团,2026-04-01,1.0112166,1.0115638
53,53,SH600918,0.0427088232030782,0.75,-0.00967741,0.05238623332881062,0.05238623332881062,SH600918,中泰证券,2026-04-01,0.16090643,0.16154802
54,54,SZ000301,0.0417944728542384,0.8125,0.009139419,0.032655054252248655,0.032655054252248655,,,2026-04-01,0.35903004,0.3701468
55,55,SZ000651,0.0413511300537974,0.8125,-0.010039687,0.05139081721047464,0.05139081721047464,,,2026-04-01,470.7416,471.4878
56,56,SH600000,0.0409279071659556,1.0,-0.012698412,0.05362631910748392,0.05362631910748392,SH600000,浦发银行,2026-04-01,4.31741,4.3172746
57,57,SH600989,0.0407594179133683,0.6875,-0.025626421,0.06638583888809974,0.06638583888809974,SH600989,宝丰能源,2026-04-01,0.16389674,0.16437165
58,58,SH600760,0.0403721592421793,0.5625,-0.00082576275,0.041197921990897564,0.041197921990897564,SH600760,中航沈飞,2026-04-01,5.58212,5.6075726
59,59,SH600489,0.0396446753297475,0.625,0.010614634,0.029030041769566833,0.029030041769566833,SH600489,中金黄金,2026-04-01,60.12602,61.151936
60,60,SZ002415,0.0394165669109222,0.8125,-0.004267633,0.04368419987219539,0.04368419987219539,,,2026-04-01,2.5690799,2.5902524
61,61,SH600900,0.0390862145651689,0.75,-0.011522353,0.05060856726063399,0.05060856726063399,SH600900,长江电力,2026-04-01,10.166775,10.162084
62,62,SH601916,0.0390095707594263,0.6875,-0.0024331212,0.04144269196380252,0.04144269196380252,SH601916,浙商银行,2026-04-01,0.23025782,0.2314663
63,63,SH600104,0.0387910058018451,0.75,-0.016100585,0.05489159126250794,0.05489159126250794,SH600104,上汽集团,2026-04-01,8.85468,8.866553
64,64,SH600016,0.0368855317313495,0.75,-0.007971585,0.04485711652825502,0.04485711652825502,SH600016,民生银行,2026-04-01,14.701154,14.701365
65,65,SH601077,0.0366448581896109,0.875,-0.01821673,0.054861587353734434,0.054861587353734434,SH601077,渝农商行,2026-04-01,0.17355067,0.17376241
66,66,SH601825,0.0366270117281834,1.0,-0.011409998,0.04803700966824688,0.04803700966824688,SH601825,沪农商行,2026-04-01,0.1421608,0.14229564
67,67,SH603392,0.0366022717348925,1.0,-0.031353116,0.06795538777035393,0.06795538777035393,SH603392,万泰生物,2026-04-01,2.0960035,2.0982049
68,68,SH600570,0.0360848637099624,0.5625,-0.0063058734,0.042390737103974854,0.042390737103974854,SH600570,恒生电子,2026-04-01,130.24425,131.88858
69,69,SH600183,0.0356514649835466,0.6875,0.01685369,0.018797774836146697,0.018797774836146697,SH600183,生益科技,2026-04-01,49.77596,51.386295
70,70,SZ002142,0.0353769225967107,0.6875,-0.013182402,0.04855932425381519,0.04855932425381519,,,2026-04-01,0.37820715,0.37879276
71,71,SZ301236,0.03537173360521,0.875,-0.009675503,0.04504723638230961,0.04504723638230961,,,2026-04-01,0.052946504,0.05365641
72,72,SH600025,0.0346966880316034,0.6875,-0.017255545,0.05195223269407898,0.05195223269407898,SH600025,华能水电,2026-04-01,1.5399798,1.5398259
73,73,SZ300433,0.0342472306992818,0.6875,0.016011953,0.018235277345399967,0.018235277345399967,,,2026-04-01,0.9229892,0.9622874
74,74,SZ301269,0.0341578679664005,0.75,0.014236689,0.0199211793525089,0.0199211793525089,,,2026-04-01,0.014544239,0.014940462
75,75,SZ302132,0.0340548085502338,0.5625,-0.010235667,0.04429047577893253,0.04429047577893253,,,2026-04-01,0.5214013,0.5235017
76,76,SZ000768,0.0339737159782509,0.75,-0.0143408775,0.04831459351120988,0.04831459351120988,,,2026-04-01,3.2705643,3.2881517
77,77,SH603195,0.0337254803283006,0.75,-0.013425648,0.04715112854073346,0.04715112854073346,SH603195,公牛集团,2026-04-01,0.06666296,0.0668476
78,78,SZ002600,0.0334972274336518,0.6875,-0.012683511,0.04618073821398627,0.04618073821398627,,,2026-04-01,0.6102917,0.6157395
79,79,SH600061,0.0333973807973692,0.5625,-0.033042252,0.06643963286112042,0.06643963286112042,SH600061,国投资本,2026-04-01,5.3277125,5.328278
80,80,SH601111,0.0330039570513902,0.6875,-0.01522845,0.048232407349699524,0.048232407349699524,SH601111,中国国航,2026-04-01,1.1511924,1.1562563
81,81,SZ002027,0.0329218264329934,0.625,-0.02614683,0.05906865556125878,0.05906865556125878,,,2026-04-01,8.301805,8.3402405
82,82,SZ300759,0.0328936071048113,0.375,-0.018064618,0.050958225215468035,0.050958225215468035,,,2026-04-01,1.3688688,1.367242
83,83,SH688169,0.0327840100892659,0.5625,-0.032840908,0.06562491766296585,0.06562491766296585,SH688169,石头科技,2026-04-01,0.007561809,0.0075926236
84,84,SZ000333,0.0324944873234544,0.6875,-0.013199151,0.045693637885740775,0.045693637885740775,,,2026-04-01,1.3795236,1.3791229
85,85,SZ000002,0.0322651557436027,0.6875,-0.025509655,0.05777481121921915,0.05777481121921915,,,2026-04-01,16.83889,16.881865
86,86,SH600600,0.0320548219069302,0.75,-0.013774633,0.045829455314522975,0.045829455314522975,SH600600,青岛啤酒,2026-04-01,2.7716897,2.7962518
87,87,SH600547,0.0318167505860018,0.625,0.0039969683,0.027819782316653656,0.027819782316653656,SH600547,山东黄金,2026-04-01,175.69223,177.75508
88,88,SH600010,0.0318005429105392,0.625,0.014993072,0.016807471354447892,0.016807471354447892,SH600010,包钢股份,2026-04-01,4.51418,4.7356086
89,89,SH605499,0.030746993770498,0.75,-0.022267103,0.05301409696568843,0.05301409696568843,SH605499,东鹏饮料,2026-04-01,0.09022663,0.090665795
90,90,SH601390,0.0307281415131939,0.5625,-0.027522922,0.05825106307538873,0.05825106307538873,SH601390,中国中铁,2026-04-01,0.166264,0.16706227
91,91,SH688082,0.0295570770259901,0.6875,-0.002599001,0.03215607795677623,0.03215607795677623,SH688082,盛美上海,2026-04-01,0.00859257,0.008695094
92,92,SH601456,0.0295047228284854,0.6875,-0.0031983256,0.03270304846248809,0.03270304846248809,SH601456,国联民生,2026-04-01,0.259857,0.2610698
93,93,SH601398,0.0292744746893425,1.0,-0.017322838,0.0465973129957695,0.0465973129957695,SH601398,工商银行,2026-04-01,4.420972,4.424201
94,94,SH600111,0.0292280627385064,0.6875,0.0006247759,0.028603286851970756,0.028603286851970756,SH600111,北方稀土,2026-04-01,97.3884,98.98377
95,95,SH601186,0.0292099853905708,0.6875,-0.00875479,0.03796477521982495,0.03796477521982495,SH601186,中国铁建,2026-04-01,0.11190448,0.11203191
96,96,SZ002236,0.0274505699948595,0.5,-0.0017816424,0.029232212431840703,0.029232212431840703,,,2026-04-01,22.339535,22.459393
97,97,SH600515,0.026848478654487,0.8125,-0.022842646,0.0496911242996286,0.0496911242996286,SH600515,海南机场,2026-04-01,0.22621022,0.22652055
98,98,SH600519,0.0266489069900102,0.6875,8.2850456e-05,0.026566056533772406,0.026566056533772406,SH600519,贵州茅台,2026-04-01,82.40517,82.974236
99,99,SZ000858,0.0264968245848698,0.625,-0.014378905,0.040875729881195484,0.040875729881195484,,,2026-04-01,20.098066,20.09241
100,100,SH688111,0.0262408610617693,0.875,-0.013300598,0.039541458729463394,0.039541458729463394,SH688111,金山办公,2026-04-01,0.015009868,0.015157175
101,101,SZ002241,0.0261326844003214,0.5625,-0.015501976,0.041634660413505,0.041634660413505,,,2026-04-01,13.394697,13.490028
102,102,SZ300413,0.0255383878179292,0.8125,-0.023420572,0.04895896009881299,0.04895896009881299,,,2026-04-01,0.38119555,0.38279805
103,103,SZ002304,0.0254504785798488,0.8125,-0.022964358,0.04841483690962175,0.04841483690962175,,,2026-04-01,0.17092882,0.17095706
104,104,SH600160,0.025069975781055,0.4375,0.0023633242,0.02270665161571076,0.02270665161571076,SH600160,巨化股份,2026-04-01,24.845436,25.547014
105,105,SZ002050,0.0249452554132979,0.75,-0.021255612,0.046200867786649946,0.046200867786649946,,,2026-04-01,144.43794,146.49635
106,106,SZ300408,0.0245444642848369,0.375,0.031211615,-0.006667150323927749,0.006667150323927749,,,2026-04-01,0.58382785,0.60764706
107,107,SH603893,0.0237486599248121,0.5,-0.001167953,0.02491661293918588,0.02491661293918588,SH603893,瑞芯微,2026-04-01,0.81865996,0.8278775
