,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600919,0.0661635423817339,1.0,-0.0065933466,0.07275688897749806,0.07275688897749806,SH600919,江苏银行,2026-04-07,0.37336913,0.37496448
1,1,SH600926,0.061392452477479,1.0,0.007619977,0.05377247548010351,0.05377247548010351,SH600926,杭州银行,2026-04-07,0.27279142,0.2772695
2,2,SH601169,0.0601413803424853,1.0,-0.010780573,0.07092195323372065,0.07092195323372065,SH601169,北京银行,2026-04-07,0.25764742,0.25728393
3,3,SZ000538,0.0578011671377439,1.0,-0.0150209665,0.07282213366759009,0.07282213366759009,,,2026-04-07,74.5523,74.484924
4,4,SH600600,0.0559554748235762,1.0,-0.014315903,0.0702713780103743,0.0702713780103743,SH600600,青岛啤酒,2026-04-07,2.7480543,2.7417026
5,5,SH601166,0.0550156451364607,1.0,-0.009593427,0.0646090723177046,0.0646090723177046,SH601166,兴业银行,2026-04-07,1.2966204,1.2965975
6,6,SZ000001,0.0541463243548117,1.0,-0.010695517,0.06484184141795257,0.06484184141795257,,,2026-04-07,1.2945553,1.2945544
7,7,SH601658,0.0540717819384567,1.0,-0.0058138967,0.05988567859449308,0.05988567859449308,SH601658,邮储银行,2026-04-07,0.29782405,0.29848984
8,8,SH601607,0.0521222908102957,0.9333333333333332,-0.011562467,0.06368475743169463,0.06368475743169463,SH601607,上海医药,2026-04-07,1.1210766,1.1236812
9,9,SH601838,0.0495324306799303,1.0,-0.002039194,0.051571624786985966,0.051571624786985966,SH601838,成都银行,2026-04-07,0.34291542,0.3444931
10,10,SH601816,0.0494240372759155,1.0,-0.016423404,0.06584744149268186,0.06584744149268186,SH601816,京沪高铁,2026-04-07,0.12897931,0.12906457
11,11,SH601009,0.0483227712936393,1.0,-0.01262784,0.06095061133575356,0.06095061133575356,SH601009,南京银行,2026-04-07,1.56645,1.5661865
12,12,SH600887,0.048109629814534,1.0,-0.012101531,0.060211160843281555,0.060211160843281555,SH600887,伊利股份,2026-04-07,75.69754,75.4687
13,13,SH601328,0.0451539420279641,1.0,-0.010111749,0.05526569120017479,0.05526569120017479,SH601328,交通银行,2026-04-07,0.2791129,0.27952725
14,14,SH601668,0.0445514629810444,1.0,-0.013400316,0.05795177921944772,0.05795177921944772,SH601668,中国建筑,2026-04-07,0.66468257,0.66273296
15,15,SH600036,0.0430191368481438,1.0,-0.009071469,0.0520906061550896,0.0520906061550896,SH600036,招商银行,2026-04-07,14.653126,14.61658
16,16,SH601766,0.0421507046168439,1.0,-0.0184381,0.060588805431663235,0.060588805431663235,SH601766,中国中车,2026-04-07,1.135463,1.1278629
17,17,SH601988,0.0398263656572493,0.8666666666666667,-0.0087659955,0.04859236115972122,0.04859236115972122,SH601988,中国银行,2026-04-07,2.6674237,2.6810663
18,18,SZ000333,0.0396270653395145,0.9333333333333332,-0.0027496815,0.04237674681229282,0.04237674681229282,,,2026-04-07,1.3681111,1.3732467
19,19,SH600018,0.0393360973584809,0.9333333333333332,-0.009356737,0.04869283449532172,0.04869283449532172,SH600018,上港集团,2026-04-07,1.0057807,1.0048572
20,20,SZ002352,0.038756116381136,0.9333333333333332,-0.011046648,0.04980276440664869,0.04980276440664869,,,2026-04-07,0.51862377,0.5185087
21,21,SH601939,0.0367792602565067,1.0,-0.0030171871,0.03979644737503697,0.03979644737503697,SH601939,建设银行,2026-04-07,0.79355544,0.7947413
22,22,SZ002142,0.0359108694769179,1.0,-0.016430318,0.0523411878324782,0.0523411878324782,,,2026-04-07,0.38007075,0.3792557
23,23,SH600999,0.035288779221467,0.8666666666666667,-0.020022929,0.055311707936219194,0.055311707936219194,SH600999,招商证券,2026-04-07,0.068089776,0.06750579
24,24,SH601998,0.0344115460310607,0.9333333333333332,-0.008787394,0.043198939601006986,0.043198939601006986,SH601998,中信银行,2026-04-07,0.2712346,0.2736449
25,25,SZ000651,0.0331469923045784,1.0,-0.012698531,0.04584552345539627,0.04584552345539627,,,2026-04-07,470.11975,469.8709
26,26,SH600900,0.0325527584327353,0.9333333333333332,-0.0071442723,0.039697030760158396,0.039697030760158396,SH600900,长江电力,2026-04-07,10.0049925,10.005073
27,27,SH601229,0.0324655046916426,0.8666666666666667,-0.011481643,0.04394714741472609,0.04394714741472609,SH601229,上海银行,2026-04-07,0.21000709,0.21101093
28,28,SH601825,0.0324190449007815,0.9333333333333332,-0.0066279173,0.039046962190515386,0.039046962190515386,SH601825,沪农商行,2026-04-07,0.13983168,0.1408975
29,29,SH601916,0.0322703109626948,0.6666666666666666,-0.0024271607,0.034697471702593484,0.034697471702593484,SH601916,浙商银行,2026-04-07,0.23060323,0.2310331
30,30,SH601006,0.0322244818971852,1.0,-0.009420276,0.04164475758535659,0.04164475758535659,SH601006,大秦铁路,2026-04-07,1.197318,1.1977006
31,31,SH600061,0.0315815695020316,0.8,-0.02448988,0.0560714491101859,0.0560714491101859,SH600061,国投资本,2026-04-07,5.3198686,5.28927
32,32,SZ000895,0.0304880661308391,0.8666666666666667,-0.0021610856,0.032649151736460436,0.032649151736460436,,,2026-04-07,64.32765,64.79087
33,33,SH601633,0.0297353842158012,0.9333333333333332,-0.014744639,0.04448002361246868,0.04448002361246868,SH601633,长城汽车,2026-04-07,2.3587267,2.3509166
34,34,SH601186,0.0291032511226649,0.7333333333333333,-0.009633958,0.038737209462356065,0.038737209462356065,SH601186,中国铁建,2026-04-07,0.112957776,0.11254669
35,35,SH600941,0.0289890687754259,0.9333333333333332,-0.00369066,0.03267972877527331,0.03267972877527331,SH600941,中国移动,2026-04-07,0.041128777,0.041039616
