,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH603019,0.2019363621085006,0.9047619047619048,-0.032078326,0.2340146878569442,0.2340146878569442,SH603019,中科曙光,2026-05-14,28.010664,28.518381
1,1,SH601877,0.1249939200197963,1.0,-0.04148078,0.16647469966762346,0.16647469966762346,SH601877,正泰电器,2026-05-14,0.16213362,0.1630741
2,2,SH603893,0.0862223670875585,1.0,-0.011680722,0.0979030893241918,0.0979030893241918,SH603893,瑞芯微,2026-05-14,0.9595426,0.98252475
3,3,SZ000063,0.08828112291464,0.9523809523809524,-0.022630334,0.11091145681509167,0.11091145681509167,,,2026-05-14,6.7304325,6.8612437
4,4,SH600845,0.0735115930133978,1.0,-0.014893353,0.08840494599877988,0.08840494599877988,SH600845,宝信软件,2026-05-14,37.75983,38.844288
5,5,SZ002459,0.0669637145344587,1.0,-0.052188516,0.11915223019760567,0.11915223019760567,,,2026-05-14,0.060521524,0.060455207
6,6,SZ003816,0.0843364564245833,1.0,0.0035971403,0.08073931611238848,0.08073931611238848,,,2026-05-14,0.50391084,0.5096485
7,7,SH600930,0.0771859599706475,0.9523809523809524,-0.027820706,0.10500666633814018,0.10500666633814018,SH600930,华电新能,2026-05-14,0.12608802,0.12553412
8,8,SH600309,0.0617306249048551,1.0,-0.0021955967,0.06392622159980138,0.06392622159980138,SH600309,万华化学,2026-05-14,150.8742,154.29683
9,9,SZ000408,0.0721457661390995,0.9047619047619048,-0.045271337,0.11741710317141761,0.11741710317141761,,,2026-05-14,11.876416,11.872524
10,10,SH600089,0.0636581430710208,1.0,-0.030260384,0.09391852715381499,0.09391852715381499,SH600089,特变电工,2026-05-14,52.762943,53.066933
11,11,SH601669,0.0626616896402283,0.9523809523809524,-0.011494279,0.07415596854800417,0.07415596854800417,SH601669,中国电建,2026-05-14,0.37864634,0.38098976
12,12,SH600406,0.0625431364821797,1.0,-0.028966129,0.09150926530832106,0.09150926530832106,SH600406,国电南瑞,2026-05-14,303.56873,306.6878
13,13,SH600027,0.066759161515963,1.0,0.0132449865,0.053514174981844354,0.053514174981844354,SH600027,华电国际,2026-05-14,1.3613513,1.3896631
