,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ002384,0.111593265145204,0.6111111111111112,-0.015830398,0.1274236627511,0.1274236627511,,,2026-03-25,1.2390615,1.2348768
1,1,SH601898,0.0981587115096575,0.6666666666666666,-0.0011481643,0.09930687578196586,0.09930687578196586,SH601898,中煤能源,2026-03-25,0.077675894,0.07862573
2,2,SH605117,0.0953240243014633,0.6111111111111112,-0.010819256,0.10614328060715789,0.10614328060715789,SH605117,德业股份,2026-03-25,1.7630568,1.7833396
3,3,SZ002493,0.0934112302151148,0.8333333333333334,0.021997571,0.07141365922359869,0.07141365922359869,,,2026-03-25,0.7227109,0.7502348
4,4,SH600989,0.0932794559448766,0.6666666666666666,0.010100961,0.08317849521337026,0.08317849521337026,SH600989,宝丰能源,2026-03-25,0.16629396,0.17021161
5,5,SZ300316,0.091691337813106,0.5,0.008799911,0.08289142726775688,0.08289142726775688,,,2026-03-25,3.301193,3.3853517
6,6,SZ002001,0.0879500808090336,0.7777777777777778,0.014128089,0.07382199185792276,0.07382199185792276,,,2026-03-25,118.75186,123.85519
7,7,SH600188,0.0779677668911904,0.4444444444444444,-0.0063415766,0.0843093434674233,0.0843093434674233,SH600188,兖矿能源,2026-03-25,35.51559,35.82668
8,8,SH600482,0.0774501319816797,0.4444444444444444,0.012790203,0.06465992888719728,0.06465992888719728,SH600482,中国动力,2026-03-25,6.775855,7.0121746
9,9,SH600026,0.0661931421244563,0.4444444444444444,-0.008839726,0.07503286857251538,0.07503286857251538,SH600026,中远海能,2026-03-25,4.345836,4.4162774
10,10,SZ300661,0.0660423607783761,0.5,-0.011656046,0.07769840669207238,0.07769840669207238,,,2026-03-25,3.7678125,3.7944057
11,11,SH600029,0.0660359818283831,0.8333333333333334,0.012383938,0.053652043992689746,0.053652043992689746,SH600029,南方航空,2026-03-25,1.0961547,1.1252329
12,12,SH603993,0.0647676314954929,0.7222222222222222,0.005121827,0.059645804369943586,0.059645804369943586,SH603993,洛阳钼业,2026-03-25,2.5593748,2.6016874
13,13,SZ300394,0.0640619372495159,0.4444444444444444,-0.022771299,0.08683323613486135,0.08683323613486135,,,2026-03-25,33.662228,33.750126
14,14,SH601888,0.061059386950959,0.8333333333333334,0.013545632,0.04751375458859328,0.04751375458859328,SH601888,中国中免,2026-03-25,1.3024803,1.3237629
15,15,SH688111,0.0595095942880407,0.6666666666666666,0.0029146671,0.0565949271585241,0.0565949271585241,SH688111,金山办公,2026-03-25,0.01548791,0.01565434
16,16,SZ300418,0.0592301136506293,0.5555555555555556,0.009696007,0.04953410687572696,0.04953410687572696,,,2026-03-25,0.9724301,0.99742603
17,17,SZ002601,0.0563404626733256,0.7777777777777778,0.025608182,0.030732280719895422,0.030732280719895422,,,2026-03-25,0.22663727,0.23310293
18,18,SH600025,0.0551988952549945,0.8888888888888888,-0.011067212,0.0662661068829547,0.0662661068829547,SH600025,华能水电,2026-03-25,1.6006685,1.5995156
19,19,SH601916,0.054954574058927,0.9444444444444444,-0.0023310184,0.05728559250680298,0.05728559250680298,SH601916,浙商银行,2026-03-25,0.24034777,0.24155618
20,20,SZ000301,0.0541877050717005,0.7222222222222222,0.014263153,0.03992455199552863,0.03992455199552863,,,2026-03-25,0.34512287,0.35269156
