,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH605117,0.232900922162118,1.0,-0.0006866455,0.2335875676699305,0.2335875676699305,SH605117,德业股份,2026-07-23,2.3808262,2.4803088
1,1,SZ002353,0.2289087680511073,0.8823529411764706,0.016134024,0.21277474438472546,0.21277474438472546,,,2026-07-23,2.3000855,2.5195172
2,2,SH600219,0.2226851609078653,1.0,-0.0688346,0.29151976374065947,0.29151976374065947,SH600219,南山铝业,2026-07-23,2.6299407,2.5918357
3,3,SZ300476,0.1941642190815856,1.0,-0.037336707,0.23150092619675894,0.23150092619675894,,,2026-07-23,11.484931,11.48821
4,4,SZ300394,0.1510921942029236,1.0,-0.040926695,0.19201888907291872,0.19201888907291872,,,2026-07-23,43.202557,43.283974
5,5,SZ002466,0.1317730940049639,1.0,-0.0539093,0.1856823957627764,0.1856823957627764,,,2026-07-23,0.47570956,0.47077966
6,6,SH600176,0.1980682105017245,1.0,-0.026598513,0.22466672362809778,0.22466672362809778,SH600176,中国巨石,2026-07-23,358.44254,362.45435
7,7,SH600522,0.1483474577842614,1.0,-0.048511386,0.19685884370192497,0.19685884370192497,SH600522,中天科技,2026-07-23,18.45072,18.282478
8,8,SZ002460,0.1185851283376765,0.9411764705882352,-0.042197168,0.16078229621105905,0.16078229621105905,,,2026-07-23,2.9350388,2.9298697
9,9,SH688521,0.1167469834301179,1.0,-0.005381167,0.12212815036508494,0.12212815036508494,SH688521,芯原股份,2026-07-23,0.010180789,0.010426407
