,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH601838,0.1762566631312326,1.0,-0.0036451817,0.17990184478711638,0.17990184478711638,SH601838,成都银行,2026-03-16,0.34529036,0.34654316
1,1,SH601100,0.1715810632533042,1.0,-0.0027737021,0.174354765397927,0.174354765397927,SH601100,恒立液压,2026-03-16,2.3452725,2.3909073
2,2,SH601009,0.1573788954356713,1.0,-0.0008556843,0.1582345797160668,0.1582345797160668,SH601009,南京银行,2026-03-16,1.6181676,1.6238194
3,3,SZ000333,0.1443473103361263,1.0,0.0060179234,0.13832938698102376,0.13832938698102376,,,2026-03-16,1.3657503,1.378266
4,4,SH603019,0.1415673870315927,1.0,0.02458477,0.11698261682895597,0.11698261682895597,SH603019,中科曙光,2026-03-16,24.508284,25.168015
5,5,SZ000063,0.1327288785389193,1.0,0.011714578,0.12101430086405357,0.12101430086405357,,,2026-03-16,6.4205008,6.536881
6,6,SH601006,0.1321166091475206,1.0,-0.009279072,0.1413956814322191,0.1413956814322191,SH601006,大秦铁路,2026-03-16,1.2154084,1.2203765
7,7,SZ002594,0.1279753715369449,1.0,-0.011456251,0.1394316226813541,0.1394316226813541,,,2026-03-16,1.5752084,1.574489
8,8,SH600023,0.1271778595401682,1.0,0.0036765337,0.12350132584113255,0.12350132584113255,SH600023,浙能电力,2026-03-16,0.27595162,0.28000975
9,9,SH603259,0.1265261521431981,1.0,0.01113379,0.11539236212702378,0.11539236212702378,SH603259,药明康德,2026-03-16,0.61921716,0.6265094
10,10,SH601816,0.1246447237847125,1.0,-0.005405426,0.13005014981010313,0.13005014981010313,SH601816,京沪高铁,2026-03-16,0.13075115,0.13213758
11,11,SH600027,0.1241061757200121,1.0,0.0,0.1241061757200121,0.1241061757200121,SH600027,华电国际,2026-03-16,1.3513991,1.3694865
12,12,SZ002422,0.1180656116854282,1.0,0.0042077303,0.11385788139215428,0.11385788139215428,,,2026-03-16,0.21598592,0.21871425
13,13,SH601166,0.1163211297508806,1.0,-0.0031591058,0.11948023552862108,0.11948023552862108,SH601166,兴业银行,2026-03-16,1.3124897,1.3152438
14,14,SH600016,0.1143762739044519,1.0,-0.002572,0.11694827393115478,0.11694827393115478,SH600016,民生银行,2026-03-16,15.326327,15.325685
15,15,SH600900,0.1127230046656264,1.0,-0.007291615,0.12001461967493426,0.12001461967493426,SH600900,长江电力,2026-03-16,10.347461,10.407348
16,16,SH601236,0.1115913208666035,1.0,0.012461066,0.09913025462057079,0.09913025462057079,SH601236,红塔证券,2026-03-16,0.46336192,0.47433642
17,17,SH601916,0.1103388913389681,1.0,-0.0023094416,0.11264833290543538,0.11264833290543538,SH601916,浙商银行,2026-03-16,0.24250388,0.24293487
18,18,SH601229,0.1087863360802882,1.0,-0.007146597,0.11593293298885754,0.11593293298885754,SH601229,上海银行,2026-03-16,0.21687889,0.21701536
19,19,SZ300750,0.1022253404244415,1.0,-0.0073581934,0.10958353382196347,0.10958353382196347,,,2026-03-16,1.1386027,1.1414136
20,20,SH600036,0.0979695885042286,1.0,-0.0049598217,0.1029294102052784,0.1029294102052784,SH600036,招商银行,2026-03-16,14.837885,14.912608
21,21,SH600600,0.0963128793892787,1.0,-0.00985682,0.10616969949578504,0.10616969949578504,SH600600,青岛啤酒,2026-03-16,2.763158,2.7632575
22,22,SH600941,0.0928474537962379,1.0,0.00042247772,0.09242497607406994,0.09242497607406994,SH600941,中国移动,2026-03-16,0.042769462,0.04284498
23,23,SH600741,0.0928369372996266,1.0,-0.003711164,0.09654810129727674,0.09654810129727674,SH600741,华域汽车,2026-03-16,24.235798,24.428371
24,24,SH601238,0.0921302353268855,1.0,-0.01686573,0.10899596561253003,0.10899596561253003,SH601238,广汽集团,2026-03-16,0.3036043,0.30491692
25,25,SH603260,0.0913502096132166,1.0,-0.0055676103,0.09691781987704107,0.09691781987704107,SH603260,合盛硅业,2026-03-16,0.14256069,0.14310554
