,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ001965,0.0469488175815341,0.9375,0.0059171915,0.041031626076101974,0.041031626076101974,,,2026-03-24,0.13760534,0.13991168
1,1,SH600036,0.0446504583381986,0.8125,0.0076221228,0.037028335573611196,0.037028335573611196,SH600036,招商银行,2026-03-24,14.520418,14.678897
2,2,SH600900,0.0435979357195869,0.9375,0.003683567,0.03991436867246776,0.03991436867246776,SH600900,长江电力,2026-03-24,10.240406,10.330903
3,3,SH600015,0.0433293978946701,0.9375,-0.0040485263,0.04737792418174896,0.04737792418174896,SH600015,华夏银行,2026-03-24,5.3852067,5.424121
4,4,SH600023,0.0398173771134428,0.625,0.02722323,0.012594147705178638,0.012594147705178638,SH600023,浙能电力,2026-03-24,0.27950248,0.290155
5,5,SZ000895,0.0392490752450511,0.9375,0.010265827,0.02898324806609602,0.02898324806609602,,,2026-03-24,63.169945,64.559586
6,6,SH601166,0.0391042600360907,0.875,0.0064026117,0.03270164830360779,0.03270164830360779,SH601166,兴业银行,2026-03-24,1.2951581,1.3103622
7,7,SH600674,0.0359097464879694,0.625,-0.0044664145,0.04037616093956852,0.04037616093956852,SH600674,川投能源,2026-03-24,70.10944,70.37627
8,8,SH600919,0.0341979183719799,0.8125,0.008310318,0.025887600378815837,0.025887600378815837,SH600919,江苏银行,2026-03-24,0.37030318,0.3757713
9,9,SZ002422,0.0336758975510727,0.8125,-0.032223105,0.06589900298167573,0.06589900298167573,,,2026-03-24,0.2158461,0.21819939
10,10,SH601328,0.0328417372616187,0.75,0.0043079853,0.02853375195583257,0.02853375195583257,SH601328,交通银行,2026-03-24,0.27580842,0.2781846
11,11,SH600886,0.0314780192408975,0.75,0.013626933,0.017851086143058144,0.017851086143058144,SH600886,国投电力,2026-03-24,28.92692,29.478828
12,12,SH601006,0.0292497083576195,0.875,0.022206306,0.007043401900099968,0.007043401900099968,SH601006,大秦铁路,2026-03-24,1.2113196,1.2421715
13,13,SZ000651,0.0291454982594018,0.75,-0.004982412,0.034127910120821475,0.034127910120821475,,,2026-03-24,474.224,476.96063
14,14,SZ300498,0.0285689561329939,0.9375,-0.010145307,0.03871426272021314,0.03871426272021314,,,2026-03-24,0.02580265,0.025998764
