,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,buy_close,sell_high
0,0,SH600016,0.0457499557754686,1.0,-0.007569015,0.05331897080156113,0.05331897080156113,SH600016,民生银行,2026-03-13,15.483153,15.522465
1,1,SH601916,0.0416783623344475,1.0,0.0,0.0416783623344475,0.0416783623344475,SH601916,浙商银行,2026-03-13,0.24034777,0.2418984
2,2,SH600036,0.0337669400369511,1.0,0.0037631989,0.030003741184412035,0.030003741184412035,SH600036,招商银行,2026-03-13,14.705177,14.808456
3,3,SH600600,0.0388693975539542,0.8333333333333334,0.0064407587,0.03242863884881504,0.03242863884881504,SH600600,青岛啤酒,2026-03-13,2.7470257,2.7819772
4,4,SH601668,0.0399745462750052,0.8333333333333334,-0.011447191,0.05142173751340852,0.05142173751340852,SH601668,中国建筑,2026-03-13,0.68111324,0.68536264
5,5,SH601818,0.0456957952680594,0.75,-0.005797088,0.051492883414269115,0.051492883414269115,SH601818,光大银行,2026-03-13,1.067313,1.0709682
6,6,SH601166,0.0374877926786404,0.9166666666666666,0.0,0.0374877926786404,0.0374877926786404,SH601166,兴业银行,2026-03-13,1.3000394,1.3097051
7,7,SH600900,0.0398415402796103,0.8333333333333334,-0.0022123456,0.042053885879738476,0.042053885879738476,SH600900,长江电力,2026-03-13,10.320201,10.349808
8,8,SH601169,0.0370127511432742,0.8333333333333334,0.0,0.0370127511432742,0.0370127511432742,SH601169,北京银行,2026-03-13,0.25910518,0.26052105
9,9,SH601816,0.0369813629807982,0.8333333333333334,0.014545441,0.02243592230697008,0.02243592230697008,SH601816,京沪高铁,2026-03-13,0.12941298,0.13165572
10,10,SH600919,0.0319714582829769,1.0,0.016129017,0.015842441406756197,0.015842441406756197,SH600919,江苏银行,2026-03-13,0.36880383,0.3769282
11,11,SH601939,0.0296019629016465,0.9166666666666666,0.003066063,0.026535899974400406,0.026535899974400406,SH601939,建设银行,2026-03-13,0.7810431,0.7849784
12,12,SZ000725,0.0266714136159865,0.9166666666666666,-0.029585779,0.05625719232921282,0.05625719232921282,,,2026-03-13,0.2476378,0.2466191
13,13,SH600941,0.0328309686550748,0.8333333333333334,-0.0019404292,0.034771397865737644,0.034771397865737644,SH600941,中国移动,2026-03-13,0.042841155,0.04323071
14,14,SH601838,0.0286914213376378,0.9166666666666666,0.0045212507,0.02417017061284532,0.02417017061284532,SH601838,成都银行,2026-03-13,0.34037775,0.3444472
15,15,SZ000708,0.0329517703422437,1.0,-0.0621078,0.09505957177962163,0.09505957177962163,,,2026-03-13,6.280928,6.324735
16,16,SH600161,0.0271689214237592,0.75,0.0006117821,0.02655713934978459,0.02655713934978459,SH600161,天坛生物,2026-03-13,6.8874044,6.9430633
17,17,SH600690,0.029017946916872,0.75,-0.005980909,0.03499885578756902,0.03499885578756902,SH600690,海尔智家,2026-03-13,23.572186,23.619179
18,18,SZ000001,0.0316823131515577,0.6666666666666666,-0.0009109378,0.032593250937659995,0.032593250937659995,,,2026-03-13,1.2610918,1.265717
19,19,SH601018,0.0365317366478764,0.75,0.008489013,0.028042723929675717,0.028042723929675717,SH601018,宁波港,2026-03-13,0.6465648,0.65909576
20,20,SZ000100,0.0245273942962921,0.8333333333333334,-0.035184205,0.059711598874691754,0.059711598874691754,,,2026-03-13,1.1891447,1.1891756
21,21,SH601988,0.0271874599397976,0.6666666666666666,0.0014357567,0.025751703256447992,0.025751703256447992,SH601988,中国银行,2026-03-13,2.5063114,2.518151
22,22,SH601607,0.0266982923754611,0.6666666666666666,-0.0011457801,0.027844072461978436,0.027844072461978436,SH601607,上海医药,2026-03-13,1.1210766,1.1243432
23,23,SH601658,0.0295003148539697,0.6666666666666666,0.0057803392,0.023719975612941868,0.023719975612941868,SH601658,邮储银行,2026-03-13,0.29951787,0.30239064
24,24,SH600926,0.0268061411269574,0.9166666666666666,0.0093250275,0.01748111366113709,0.01748111366113709,SH600926,杭州银行,2026-03-13,0.27535945,0.27953213
25,25,SH601328,0.0247351985855756,0.75,0.0032223463,0.02151285227972843,0.02151285227972843,SH601328,交通银行,2026-03-13,0.27648604,0.2798839
26,26,SH600660,0.0243658916171321,0.6666666666666666,-0.009411573,0.033777465027166276,0.033777465027166276,SH600660,福耀玻璃,2026-03-13,211.91617,211.91557
27,27,SH600018,0.0258614512472033,0.6666666666666666,0.0034247637,0.022436687567698906,0.022436687567698906,SH600018,上港集团,2026-03-13,1.0313357,1.0403856
28,28,SH600887,0.0251455094890181,0.6666666666666666,0.004869938,0.020275571592289585,0.020275571592289585,SH600887,伊利股份,2026-03-13,76.470184,77.15774
29,29,SH600377,0.0245976913442273,0.5833333333333334,0.0031131506,0.02148454074760865,0.02148454074760865,SH600377,宁沪高速,2026-03-13,2.969397,3.0094824
30,30,SH600905,0.0284397962093071,0.5833333333333334,-0.014925301,0.04336509728428879,0.04336509728428879,SH600905,三峡能源,2026-03-13,0.34026337,0.34394717
