datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-03-10,SZ300782,0.17534087075404559,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300760,-0.10563945276260536,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300759,-0.05409801278221194,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300750,0.024852046415653316,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300661,0.09171583617105729,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300628,-0.0667454219544869,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300502,-0.19102915766802628,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300498,-0.021549241542163974,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ003816,0.013881360873625423,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002938,-0.04743482574747477,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002920,-0.05527149734633595,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002916,0.03478538665895272,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002311,0.13950129632621341,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002304,-0.08935356523732949,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002252,-0.027207802550067325,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002241,-0.022238707500821714,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002236,-0.06613683039154501,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002230,-0.0602874851062975,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
