,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
51,SH600015,0.02945230569991391,1.0,-0.011021078,0.07108807563781738,0.07108807563781738,SH600015,华夏银行,2026-04-21,-0.002777821,0.015277747,-0.18182136,0.009722182,0.63636225,0.0027777443,0.18181635,-0.009722259,-0.63636726,1.0027856,1.0125349,0.9972145,1.0051188,1.0182186,1.0238417,0.9667117,0.951417,0.8843905,1.002879,1.0108187,1.0118647,1.0041236,0.95956296,0.0065794713,0.011230277,0.014834911,0.01901361,0.049979758,-0.0026540833,-0.003199333,9.994616e-05,0.0011408682,0.0027019237,0.4068058,0.7439597,0.001588658,0.27902526,0.8913694,0.0024291452,0.0035782643,-0.012814109,-0.02066617,-0.03926968,1.0195597,1.0349061,1.0473633,1.0473633,1.0473633,0.99038744,0.99038744,0.9722212,0.9470746,0.8788368,1.0059379,1.0184885,1.0246514,1.0195682,1.0089068,0.9989204,1.0023391,0.9991903,0.9942871,0.9019793,0.4,0.2,0.275,0.43333334,0.71666664,0.32950863,0.21592125,0.3696841,0.5277307,0.7189566,0.2,0.1,0.4,0.6,0.8,0.8,0.9,0.05,0.033333335,0.15,-0.6,-0.8,0.35,0.56666666,0.65,0.07039993,0.47414383,0.5047647,0.012499073,-0.19499445,0.5039619,0.5307894,0.32810655,0.1484689,0.20886627,0.2,0.3,0.45,0.5,0.56666666,0.8,0.6,0.5,0.46666667,0.4,-0.6,-0.3,-0.05,0.033333335,0.16666667,0.2387083,0.33841416,0.5922693,0.5805971,0.6122272,0.7612917,0.66158587,0.40773073,0.4194029,0.3877728,-0.5225834,-0.32317168,0.18453854,0.16119422,0.2244544,0.9981422,1.0512738,1.3243095,1.4878249,1.5782226,0.09312222,0.23442008,0.4803193,0.5136284,0.53308314,0.40438017,0.6449338,0.8695198,0.9990815,0.97751045,0.61189693,0.4918713,0.39562994,0.4773807,0.47008646,0.38810307,0.5081287,0.60437006,0.5226193,0.52991354,0.22379383,-0.016257416,-0.20874013,-0.04523863,-0.059827108
52,SH601169,0.028812432571346462,0.9090909090909091,-0.0055761933,0.1398465931415558,0.1398465931415558,SH601169,北京银行,2026-04-21,0.00552483,0.009208084,0.5999978,0.0036832537,0.40000218,0.0,0.0,0.0018415763,0.1999956,0.9945055,1.0036631,0.9945055,0.999966,0.9944238,0.9873606,0.96356887,0.9855019,0.9598513,0.997026,0.9943495,0.997119,0.99718714,0.98893434,0.0038543555,0.0052829334,0.0068884133,0.009544701,0.013749504,-0.00018588966,0.0006308416,-0.00034239943,-0.00016548729,0.00052048697,0.0058149626,0.13070787,0.08647603,0.02329734,0.43706444,0.0033457323,0.0028117457,0.006133813,0.0052124313,-0.00428872,1.0036904,1.0036904,1.014789,1.0166478,1.0166478,0.988957,0.983697,0.9690685,0.96173686,0.9543022,1.0003718,1.0,1.0022305,1.0055761,1.0018588,0.99405205,0.9888477,0.9892194,0.9892194,0.97955394,0.8,0.85,0.625,0.56666666,0.76666665,0.7495242,0.81542104,0.67653495,0.696821,0.7329749,0.2,0.6,0.3,0.2,0.6,0.8,0.4,0.05,0.33333334,0.016666668,-0.6,0.2,0.25,-0.13333334,0.5833333,0.6642953,0.7189242,0.4805895,0.063562155,-0.4048419,0.066993006,0.4996177,0.12141999,-0.14624299,-0.020804146,0.6,0.5,0.5,0.5,0.51666665,0.4,0.4,0.45,0.43333334,0.41666666,0.2,0.1,0.05,0.06666667,0.1,0.6153843,0.6118421,0.6276039,0.53356266,0.5474517,0.38461572,0.38815793,0.37239614,0.4664373,0.45254835,0.23076859,0.22368415,0.25520772,0.06712537,0.0949033,0.8261652,0.8311808,1.0646014,1.2294141,1.4193743,0.116105326,0.15135701,0.3845591,0.47135141,0.51081854,0.5406765,0.804273,1.3080137,1.5163183,1.1782436,0.46257016,0.49361902,0.33795792,0.47471178,0.45903057,0.53742987,0.506381,0.6620421,0.5252882,0.54096943,-0.074859686,-0.012761956,-0.32408413,-0.050576475,-0.08193884
53,SZ000002,0.02880568423109552,0.8636363636363636,-0.00513649,0.08562258630990982,0.08562258630990982,,,2026-04-21,-0.0051020826,0.015306131,-0.33333588,0.007653007,0.49999616,0.0025510413,0.16666794,-0.010204048,-0.6666641,1.0051283,1.0128205,0.99743587,1.0025104,1.0307628,0.97691387,1.0307628,1.1922952,1.212813,1.0112778,1.0092245,1.0161469,1.0663182,1.1534109,0.007383412,0.01147982,0.021694591,0.080418006,0.1067218,-0.004356167,0.0006536549,-0.0019816458,-0.0077943723,-0.0054937694,0.8702315,0.029719284,0.2920231,0.7280437,0.8082289,-0.0025654451,-0.012166028,0.002678735,0.04670028,0.008655252,1.0384481,1.0384481,1.0615312,1.220507,1.3281947,0.9974342,0.9846056,0.9640935,0.9640935,0.9640935,1.0158921,1.0158921,1.0358851,1.1881973,1.2512805,1.0061526,0.9994863,0.9994863,1.0046088,1.0220448,0.2,0.3,0.25,0.16666667,0.083333336,0.06255879,0.28591588,0.36850747,0.14003366,0.09861685,0.2,0.6,0.1,0.2,0.15,0.8,0.4,0.5,0.6666667,0.8333333,-0.6,0.2,-0.4,-0.46666667,-0.68333334,0.5837408,0.74159956,0.13988356,0.09448085,0.6610191,0.56509703,0.8364903,0.37342292,0.14323671,0.44713163,0.0,0.4,0.4,0.36666667,0.41666666,0.8,0.5,0.55,0.53333336,0.5,-0.8,-0.1,-0.15,-0.16666667,-0.083333336,0.0,0.5918688,0.44232184,0.29284596,0.4083968,1.0,0.40813118,0.55767816,0.70715404,0.5916032,-1.0,0.18373762,-0.11535633,-0.41430807,-0.18320638,1.2016994,1.3519378,1.3134346,1.4348152,2.293519,0.27483508,0.4737548,0.36413538,0.51006544,1.4863586,1.0079297,1.2249515,1.0267073,1.5777042,1.6194464,0.17535028,0.4994513,0.38823253,0.48990196,0.48299572,0.8246497,0.5005487,0.6117675,0.51009804,0.51700425,-0.64929944,-0.0010973995,-0.22353496,-0.020196067,-0.03400855
54,SZ002304,0.02857984979812946,0.8181818181818182,-0.0062149167,0.0818299651145935,0.0818299651145935,,,2026-04-21,-0.0073851687,0.013972087,-0.52856594,0.004990084,0.35714668,0.0015968336,0.114287406,-0.01077842,-0.7714252,1.0074401,1.0124674,0.9983913,1.0031543,1.0134655,1.0007968,0.9800804,1.028963,1.2467232,1.0067965,1.0089319,1.0130632,1.0168545,1.0677894,0.007460368,0.006707987,0.011892139,0.01475673,0.07613946,-0.0040835007,-0.001235256,-0.0005274328,-0.00080296793,-0.0036214448,0.7490051,0.31084287,0.06884658,0.22946574,0.68999195,0.0013704882,-0.0033732443,-0.008052593,-0.0052115237,0.03904318,1.023135,1.023135,1.0494647,1.052297,1.3010408,0.9949711,0.9949711,0.98030096,0.9772653,0.9772653,1.0139517,1.0139517,1.0205569,1.0319508,1.111119,1.0001593,1.0030994,1.0025815,1.0036652,1.0124696,0.2,0.1,0.1,0.1,0.05,0.17855851,0.17855851,0.28481746,0.30300108,0.07021742,0.2,0.6,0.4,0.2,0.033333335,0.8,0.9,0.05,0.33333334,0.6666667,-0.6,-0.3,0.35,-0.13333334,-0.6333333,0.39628872,0.37664795,0.40983528,0.32258248,0.48402014,-0.9093274,0.17621064,0.028533412,-0.10685983,0.030607814,0.4,0.5,0.55,0.46666667,0.41666666,0.6,0.5,0.45,0.53333336,0.5833333,-0.2,0.0,0.1,-0.06666667,-0.16666667,0.24851225,0.4947918,0.54966235,0.44959098,0.37000966,0.75148773,0.5052082,0.45033765,0.550409,0.62999034,-0.50297546,-0.010416371,0.09932471,-0.10081806,-0.2599807,1.2397231,1.2254969,1.3948978,1.5405847,2.6752372,0.17998087,0.23227783,0.3066224,0.45896563,2.5768015,0.9844829,0.8523518,0.7415708,0.98058504,3.1412694,0.1659262,0.3931962,0.4033597,0.47159508,0.49706295,0.8340738,0.60680383,0.5966403,0.52840495,0.502937,-0.6681476,-0.21360764,-0.19328056,-0.056809865,-0.0058740736
55,SH600741,0.028522516353970323,1.0,0.008832455,0.04665093123912811,0.04665093123912811,SH600741,华域汽车,2026-04-21,0.0054267235,0.012826892,0.42307395,0.0054268064,0.4230804,0.0019733615,0.15384565,0.0019732784,0.15383919,0.99460256,1.0053976,0.99263984,1.0007747,1.0078481,0.97988325,0.8709508,0.9013762,0.9965638,1.0018632,1.002649,0.9644262,0.9490512,0.9498036,0.0075330506,0.008288581,0.051068753,0.04796115,0.04084261,-0.0030417014,-7.157749e-05,0.0074735936,0.004115037,0.00014656468,0.40759745,0.00068360305,0.7495774,0.5705189,0.0039276383,0.00422017,-0.0023267965,-0.035425365,-0.008719219,0.04587273,1.0186446,1.0186446,1.0186446,1.0186446,1.0245328,0.98576885,0.97645,0.8513252,0.8513252,0.8513252,1.0061802,1.0090293,1.0054929,1.0028441,1.0000985,0.9981351,0.9981351,0.889503,0.9042236,0.9191326,0.4,0.3,0.65,0.76666665,0.8,0.4328776,0.5581286,0.88856906,0.88856906,0.858362,0.4,0.7,0.85,0.9,0.06666667,0.8,0.1,0.25,0.5,0.75,-0.4,0.6,0.6,0.4,-0.68333334,0.5434922,0.007497049,0.38130996,0.4614174,0.31234613,0.22572637,0.28825688,0.5705286,0.34342775,0.124158435,0.4,0.5,0.6,0.5,0.48333332,0.6,0.5,0.4,0.5,0.51666665,-0.2,0.0,0.2,0.0,-0.033333335,0.4000425,0.62572914,0.78154135,0.65201926,0.50250274,0.5999575,0.37427083,0.21845862,0.34798074,0.49749726,-0.19991502,0.25145832,0.56308275,0.30403852,0.0050054807,1.1428936,1.2774117,1.4803814,1.253914,1.1897988,0.26834813,0.32060573,0.9204205,0.8190593,0.6751742,0.4070726,1.0081911,2.38837,2.5431204,2.2006025,0.48403445,0.38279963,0.48845306,0.49564108,0.49356604,0.5159656,0.6172004,0.5115469,0.50435895,0.50643396,-0.031931117,-0.23440078,-0.023093853,-0.008717847,-0.012867943
56,SZ002625,0.02822131149948004,0.5,0.004206896,-0.07199558615684509,0.07199558615684509,,,2026-04-21,-0.011805209,0.023610419,-0.5,0.005410715,0.22916643,0.006394494,0.27083358,-0.01082143,-0.45833287,1.0119462,1.0174216,0.99352914,1.0003647,1.0124363,0.92955196,0.9474869,1.1179422,1.2936747,0.99765295,0.9859805,0.973808,1.0021293,1.0941243,0.0070482823,0.020396236,0.023658542,0.053307686,0.10426018,0.002944877,0.0050038393,0.0017211558,-0.003840245,-0.0055005522,0.43642306,0.5517192,0.18523903,0.40219802,0.8489372,-0.0035426961,-0.008497763,0.009841024,0.053554278,0.06814192,1.0211291,1.0211291,1.0211291,1.1386,1.3158172,0.9800667,0.9439949,0.9238278,0.9238278,0.9238278,1.0017935,1.0017935,0.99509925,1.0496567,1.1938667,0.99246436,0.96862495,0.95400393,0.9625507,0.974618,0.8,0.8,0.9,0.6333333,0.31666666,0.4854386,0.72607327,0.78284836,0.3546651,0.19432208,0.2,0.6,0.8,0.033333335,0.016666668,0.4,0.2,0.5,0.6666667,0.8333333,-0.2,0.4,0.3,-0.6333333,-0.81666666,-0.021193152,0.31462252,0.5748795,0.017912416,0.40775847,0.7968459,0.897318,0.38845342,-0.024010975,-0.06717134,0.4,0.5,0.5,0.4,0.43333334,0.6,0.5,0.5,0.6,0.56666666,-0.2,0.0,0.0,-0.2,-0.13333334,0.37509328,0.68401784,0.5730119,0.400696,0.36855844,0.6249067,0.31598213,0.42698812,0.599304,0.6314416,-0.24981341,0.3680357,0.14602375,-0.198608,-0.26288316,1.2729421,1.4124818,1.1744791,1.1991746,1.3682009,0.31603098,0.43306854,0.4136917,0.42166233,0.51681936,0.99783707,1.1362168,1.1166426,1.1963677,1.2730361,0.16058812,0.536198,0.4035756,0.47553432,0.47870606,0.8394119,0.463802,0.5964244,0.5244657,0.52129394,-0.67882377,0.07239601,-0.19284882,-0.048931383,-0.04258786
57,SZ000895,0.027632614346920645,0.9545454545454546,-0.0003476143,0.01248797308653593,0.01248797308653593,,,2026-04-21,0.015438621,0.041403525,0.3728818,0.023508737,0.5677955,0.0024561682,0.05932268,-0.0056139478,-0.13559106,0.9847961,1.0231513,0.9823773,1.0061672,0.9816839,0.9509374,0.9412519,0.94402087,0.88527286,0.9892189,0.97954184,0.9724588,0.9706735,0.93848133,0.008995603,0.014574191,0.016425893,0.016772253,0.036641724,-0.00017261483,0.0037827177,0.0017822877,0.00084451074,0.0019215512,0.00092052534,0.6175192,0.41206503,0.19648492,0.83878756,0.011126317,0.0034359235,0.010609505,0.017081091,0.0048329174,1.0231513,1.0231513,1.0231513,1.0231513,1.0231513,0.9747783,0.9419454,0.91603357,0.91603357,0.8711123,0.99530107,0.9924674,0.98610467,0.98486763,0.9813363,0.9807849,0.9642669,0.95687336,0.95390534,0.9033204,1.0,1.0,1.0,1.0,1.0,0.52140045,0.7149063,0.78387046,0.78387046,0.84772784,1.0,1.0,1.0,1.0,1.0,0.8,0.1,0.1,0.4,0.1,0.2,0.9,0.9,0.6,0.9,0.93560016,0.46476838,-0.123859935,-0.100256905,0.029270226,0.89882904,0.9197124,0.2322055,-0.021107247,0.14777696,0.4,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,-0.2,0.0,0.0,0.0,0.0,0.6853468,0.76895803,0.63038063,0.58747303,0.61247045,0.3146532,0.23104197,0.36961937,0.412527,0.38752958,0.3706936,0.53791606,0.26076126,0.17494603,0.22494087,0.7416381,0.76099044,0.83745724,0.84474945,0.8157026,0.21474564,0.18227357,0.21449336,0.24601944,0.25032017,1.0065974,0.96954983,0.690346,1.1117364,1.1349958,0.60103613,0.5811905,0.42967507,0.5036194,0.5112662,0.39896387,0.41880944,0.57032496,0.49638066,0.48873383,0.20207225,0.1623811,-0.14064986,0.0072387066,0.022532318
58,SH688047,0.026283285682509525,0.5,0.022465467,0.007958080619573593,0.007958080619573593,SH688047,龙芯中科,2026-04-21,-0.022587469,0.030769248,-0.73409235,0.0,0.0,0.008181778,0.26590765,-0.014405691,-0.4681847,1.0231094,1.0231094,0.9916291,0.999084,1.0152394,0.90942264,0.94848686,1.1468842,1.0377048,1.0185019,0.9950061,0.9744223,0.999597,1.0779972,0.014362835,0.03287247,0.03896953,0.056311317,0.10979761,-0.0010588953,0.008941091,0.0029353262,-0.00303128,-0.005073691,0.013588316,0.6781532,0.19857766,0.22457553,0.65127146,-0.016384054,-0.035241023,-0.0023078946,0.044356566,0.07167666,1.0709022,1.0709022,1.0709022,1.1479574,1.4527438,0.9916291,0.9321028,0.908421,0.908421,0.908421,1.0311369,1.018187,1.0131216,1.037805,1.1451671,1.0103599,0.9545969,0.9443944,0.95209277,0.9866925,0.2,0.5,0.75,0.56666666,0.28333333,0.105595134,0.48917487,0.5636281,0.38231766,0.16824391,0.6,0.8,0.9,0.033333335,0.06666667,1.0,0.1,0.5,0.6666667,0.8333333,-0.4,0.7,0.4,-0.6333333,-0.76666665,0.59029317,0.56057054,0.8148323,0.7514832,0.8077776,0.57870984,0.77181226,0.5716257,0.51076835,0.44331867,0.2,0.5,0.5,0.4,0.43333334,0.8,0.5,0.5,0.6,0.56666666,-0.6,0.0,0.0,-0.2,-0.13333334,0.37485278,0.74784625,0.5705328,0.40196732,0.49031213,0.6251472,0.25215372,0.42946717,0.5980327,0.50968784,-0.25029445,0.49569252,0.14106563,-0.19606538,-0.01937574,1.1972952,1.190057,0.9515932,1.0290732,1.3827722,0.28691807,0.29159713,0.34503546,0.37787816,0.82011503,1.1278102,0.91325766,0.8969283,0.96482474,1.6827086,0.36236277,0.5775378,0.5086844,0.3834627,0.47502,0.6376372,0.42246222,0.4913156,0.6165373,0.52498,-0.27527446,0.15507552,0.017368797,-0.2330746,-0.04995999
59,SH600900,0.025801893779928954,0.8636363636363636,-0.009916365,0.11941572278738022,0.11941572278738022,SH600900,长江电力,2026-04-21,0.010052073,0.011169047,0.8999938,0.00074461085,0.066667356,0.0003723633,0.03333886,0.009679825,0.8666653,0.990048,1.0007372,0.98967934,0.99696076,0.973848,0.976084,0.98561156,1.002625,0.9697648,0.98378384,0.9792242,0.98744416,0.9933405,0.9808737,0.010917693,0.008933493,0.0123406965,0.013863231,0.01988399,0.005347047,0.001899015,-0.0013288372,-0.0012295076,0.0006023669,0.5996615,0.4142148,0.4058189,0.60958636,0.27990776,0.0055220933,0.012230204,0.02517982,0.024487365,0.0013564689,1.0007372,1.0007372,1.0117711,1.0192003,1.0192003,0.97160846,0.9672131,0.9672131,0.9672131,0.92810684,0.99144465,0.98168385,1.0000778,1.0060081,1.0009917,0.97736734,0.9730119,0.973848,0.97810626,0.961715,1.0,1.0,0.8,0.56666666,0.75,0.9746917,0.9780098,0.7358246,0.6306723,0.78922385,1.0,1.0,0.15,0.23333333,0.6166667,0.2,0.4,0.7,0.8,0.15,0.8,0.6,-0.55,-0.56666666,0.46666667,0.37502202,0.63859147,0.34475198,0.32633373,-0.1942899,0.094385885,0.26883852,-0.17635857,-0.3208218,-0.09845962,0.6,0.6,0.5,0.43333334,0.45,0.2,0.2,0.4,0.5,0.5,0.4,0.4,0.1,-0.06666667,-0.05,0.8387891,0.7374509,0.56445956,0.49199757,0.542382,0.16121092,0.26254913,0.43554047,0.50800246,0.457618,0.67757815,0.47490177,0.12891908,-0.016004885,0.08476403,0.9687978,0.87032187,0.86778575,0.95639133,1.2003658,0.112419054,0.1372233,0.1187721,0.23693238,0.5674601,0.85606873,1.171115,0.9049987,1.1033405,1.2221674,0.627492,0.5787105,0.34460455,0.39693603,0.45679003,0.37250796,0.4212895,0.65539545,0.603064,0.54320997,0.25498408,0.15742096,-0.3107909,-0.20612796,-0.086419955
60,SH601825,0.025049791119829523,0.9545454545454546,-0.008243978,0.0017540263943374157,0.0017540263943374157,SH601825,沪农商行,2026-04-21,0.0010940796,0.01312906,0.083332665,0.009846821,0.750002,0.0021881592,0.16666533,-0.0065645827,-0.500004,0.9989071,1.0098361,0.9967213,1.0026087,1.0082442,0.98680955,0.9431163,0.92003304,0.9587799,1.0034626,1.0017313,0.99451774,0.9815609,0.95443803,0.0074058687,0.007560277,0.013242619,0.023687065,0.033398125,-0.0036273797,0.00057458703,0.0015961204,0.0023103454,0.0015914931,0.5997552,0.05294777,0.5084539,0.7372811,0.6925724,0.0037922114,-0.0043169367,-0.009680902,-0.015060907,-0.0013871072,1.0232443,1.0232443,1.0232443,1.0232443,1.0232443,0.9937097,0.97537124,0.9391704,0.91460824,0.8966976,1.0052762,1.0062655,1.0031328,1.0004946,0.99521846,0.99917567,0.9983513,0.98186314,0.96422094,0.92201155,0.6,0.5,0.65,0.76666665,0.8833333,0.21298133,0.5144599,0.7235256,0.78603536,0.81631863,0.4,0.7,0.85,0.9,0.95,0.6,0.1,0.05,0.033333335,0.2,-0.2,0.6,0.8,0.8666667,0.75,0.004121112,-0.008036166,-0.13228953,-0.07122819,-0.34970656,0.48086247,0.6365821,0.37509337,0.16683626,0.14994933,0.4,0.5,0.55,0.56666666,0.5,0.4,0.4,0.4,0.4,0.46666667,0.0,0.1,0.15,0.16666667,0.033333335,0.34374765,0.59756124,0.65610874,0.6474165,0.5377644,0.6562524,0.4024388,0.3438913,0.35258353,0.46223563,-0.31250474,0.19512245,0.31221744,0.29483294,0.075528726,1.0286621,1.027635,1.1460334,1.1651912,1.4077322,0.13315025,0.26838598,0.30812258,0.34270957,0.61475617,1.1584623,1.0521646,0.90804136,0.9196328,1.0673802,0.65028346,0.49143276,0.43890995,0.4780415,0.47679296,0.34971654,0.5085672,0.56109005,0.52195853,0.52320707,0.30056688,-0.017134465,-0.12218012,-0.043917008,-0.046414092
61,SZ002460,0.023693918025797935,0.3181818181818182,-0.013680816,-0.0217299647629261,0.0217299647629261,,,2026-04-21,-0.005250579,0.049284045,-0.106537096,0.023150403,0.46973422,0.020883065,0.42372867,-0.0075179185,-0.15254264,1.0052783,1.0285509,0.9790067,1.0070274,1.0590177,0.9472116,0.81070024,0.81285596,0.83013517,1.0026377,1.0047475,0.9620768,0.9144608,0.8702952,0.01598623,0.024892898,0.058491204,0.0844857,0.078930914,-0.00061190064,0.0015999533,0.0082408,0.00859486,0.0031440004,0.0036627701,0.03786824,0.69474536,0.80207115,0.48391688,-0.001413908,-0.01194734,-0.040364414,-0.03908626,0.03695676,1.0554183,1.061417,1.061417,1.061417,1.061417,0.97624564,0.92981625,0.786708,0.7573163,0.73164713,1.0120887,1.0151576,1.0076263,0.9937604,0.95712256,0.9909054,0.98533976,0.9376859,0.8297974,0.80463046,0.6,0.5,0.75,0.8333333,0.9166667,0.30003232,0.5333082,0.77642894,0.79803735,0.813758,0.6,0.5,0.75,0.8333333,0.9166667,0.8,0.1,0.05,0.26666668,0.25,-0.2,0.4,0.7,0.56666666,0.6666667,-0.10865742,0.33011648,0.438752,0.68403924,0.707804,-0.54146326,0.122712076,0.47038454,0.42015067,0.3747993,0.4,0.6,0.6,0.6,0.55,0.6,0.4,0.4,0.4,0.45,-0.2,0.2,0.2,0.2,0.1,0.31193236,0.59017634,0.6818055,0.6324782,0.5667679,0.6880677,0.4098237,0.3181945,0.36752182,0.43323216,-0.3761353,0.18035263,0.363611,0.26495633,0.1335357,1.1076326,1.1176015,1.0675513,0.9120889,0.78736925,0.23548931,0.20756057,0.2762392,0.34356055,0.32098156,1.013513,0.8533043,1.1805423,1.2761852,1.2800126,0.43600395,0.57443535,0.5084526,0.52632916,0.49943745,0.563996,0.42556468,0.49154738,0.47367087,0.50056255,-0.12799208,0.14887066,0.016905244,0.05265827,-0.0011251131
62,SH601988,0.02336556398170959,1.0,-0.015013039,0.08199010789394379,0.08199010789394379,SH601988,中国银行,2026-04-21,0.006791124,0.0135823665,0.49999562,0.006791243,0.50000435,0.0,0.0,-1.1876539e-07,-8.744087e-06,0.99325466,1.0067455,0.99325466,1.0000759,0.9667102,0.97845954,0.909269,0.904047,0.9105744,0.98433423,0.972846,0.9683094,0.95071805,0.9263272,0.012393474,0.015215697,0.022406869,0.031890135,0.03375405,0.006592676,0.0042487504,0.0021982184,0.0031048423,0.0016094184,0.70742005,0.71474344,0.33685836,0.7346289,0.6934034,0.002480435,0.008034657,0.010807522,0.004261764,0.026194904,1.0067455,1.0067455,1.0070187,1.0070187,1.0070187,0.96132255,0.94098026,0.9054623,0.8939271,0.88206893,0.9963446,0.98028725,0.99020886,0.97911227,0.96096605,0.9758486,0.95953006,0.9506527,0.9199739,0.8988251,1.0,1.0,0.95,0.96666664,0.98333335,0.8514971,0.89743155,0.9308892,0.93793845,0.9438283,1.0,1.0,0.4,0.6,0.8,0.2,0.4,0.05,0.06666667,0.1,0.8,0.6,0.35,0.53333336,0.7,0.55879027,0.20535813,0.1049005,0.13826059,0.045938935,0.9525265,0.65903795,0.65963537,0.44844162,0.2935399,0.6,0.5,0.55,0.56666666,0.51666665,0.2,0.4,0.35,0.33333334,0.36666667,0.4,0.1,0.2,0.23333333,0.15,0.9180326,0.6363635,0.7278689,0.68329185,0.5944828,0.08196743,0.3636365,0.27213112,0.31670818,0.40551722,0.8360651,0.272727,0.4557378,0.36658368,0.18896557,1.0092568,1.0422865,1.294869,1.294755,1.3210597,0.19464971,0.22419612,0.51130986,0.48789868,0.46884012,1.2253882,0.8891058,1.483093,1.4839613,1.3502051,0.53128195,0.4557561,0.4298214,0.49099094,0.4907677,0.46871805,0.54424393,0.57017857,0.50900906,0.5092323,0.06256389,-0.08848781,-0.14035718,-0.018018115,-0.018464597
63,SH600809,0.023238018930703357,0.4090909090909091,0.00037050247,-0.010102900676429272,0.010102900676429272,SH600809,山西汾酒,2026-04-21,-0.013905934,0.027379481,-0.5078962,0.010879694,0.39736664,0.0025938547,0.09473717,-0.022191772,-0.81052566,1.014102,1.0251352,0.9973696,1.0085946,1.0160832,1.032515,1.0881196,1.1629455,1.2594663,1.0162836,1.0173799,1.0402967,1.0759821,1.1476979,0.011248713,0.01616197,0.029984517,0.058564857,0.090234175,-0.0048750695,-0.0021026882,-0.0045387326,-0.0062875096,-0.004724948,0.4695652,0.15515743,0.8019424,0.89327425,0.8362802,-0.0065335147,-0.0079177525,0.0028212399,0.015186831,-0.008311987,1.0394629,1.0531247,1.0987161,1.189035,1.3442223,0.9973696,0.98641294,0.98641294,0.98641294,0.98641294,1.0217232,1.0217232,1.0733898,1.1475816,1.223617,1.0117507,1.0117507,1.0157584,1.0175389,1.0504506,0.2,0.2,0.1,0.06666667,0.033333335,0.06249055,0.20366788,0.12098523,0.06705602,0.037972834,0.4,0.1,0.05,0.2,0.23333333,1.0,0.4,0.7,0.8,0.9,-0.6,-0.3,-0.65,-0.6,-0.6666667,0.24453366,-0.41298214,-0.4661177,-0.38600886,0.4913362,0.30361372,-0.012869113,-0.19319488,-0.13737531,0.39498115,0.2,0.3,0.3,0.3,0.3,0.8,0.7,0.7,0.6666667,0.68333334,-0.6,-0.4,-0.4,-0.36666667,-0.38333333,0.32861117,0.39174294,0.3207749,0.28402665,0.36955765,0.6713888,0.60825706,0.6792251,0.7159734,0.6304423,-0.34277767,-0.21651411,-0.35845017,-0.43194672,-0.2608847,0.9756487,1.162566,1.0197486,0.9720587,1.2507739,0.13971178,0.29881346,0.31052533,0.2713512,0.6564125,0.7866379,0.869454,0.99446464,0.97968936,2.4206026,0.28589797,0.58904624,0.4918346,0.503458,0.4969342,0.714102,0.41095373,0.5081654,0.496542,0.5030658,-0.42820403,0.17809252,-0.016330779,0.006915997,-0.006131614
